player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Justin Agner,41605,QB,FAU,2,60.0,5,5,10.2,3.02,0,0,0.0,60.0,3,0,1,0.0,6,0,2,165,65.7,55.9,58.1,57.9,0,1,6,0,100.0,37.5,16.7,1,0,0,0,0,1,16.7,30,6.0
Kade Young,41080,QB,TROY,1,60.0,5,5,5.4,2.28,0,0,0.0,60.0,3,0,1,0.0,5,0,2,318,63.8,28.4,28.2,,0,1,5,0,0.0,31.7,0.0,0,0,0,0,0,1,20.0,23,4.6
Matt Valecce,77662,QB,BOSTON COL,3,75.0,4,5,7.8,2.77,0,0,0.0,60.0,3,0,3,0.0,6,0,1,121,17.1,55.4,65.0,58.2,1,0,6,0,33.3,74.6,16.7,1,0,0,0,0,0,0.0,27,5.4
Austin Aune,83528,QB,N TEXAS,2,100.0,4,5,15.5,2.32,1,2,40.0,80.0,4,0,0,0.0,5,0,3,251,63.8,89.4,89.4,,0,0,5,0,,158.3,0.0,0,0,0,0,1,0,0.0,136,27.2
Cordale Grundy,83586,QB,UTSA,2,40.0,5,5,10.2,3.83,0,0,0.0,20.0,1,0,1,50.0,8,1,0,331,64.9,29.5,30.0,52.6,0,1,8,0,100.0,0.0,12.5,1,2,0,0,0,1,12.5,4,0.8
Johnathan Bennett,104158,QB,LIBERTY,2,40.0,5,5,12.8,2.55,0,0,0.0,40.0,2,0,0,0.0,6,0,0,206,14.6,29.2,29.3,57.3,0,0,7,1,,47.9,0.0,0,1,0,0,0,2,28.6,11,2.2
Justice McCoy,52034,QB,COLO STATE,3,50.0,4,4,18.3,2.82,0,0,0.0,50.0,2,0,4,0.0,6,0,2,144,64.2,35.4,28.4,64.3,0,2,6,0,25.0,25.0,16.7,1,1,0,0,0,2,33.3,20,5.0
Shaun Taylor,77661,QB,OKLA STATE,1,100.0,4,4,2.8,1.95,0,0,0.0,100.0,4,0,0,0.0,4,0,1,262,65.2,60.6,62.8,58.2,0,0,4,0,,87.5,0.0,0,0,0,0,0,0,0.0,20,5.0
Jemel Jones,102863,QB,ARMY,1,75.0,4,4,11.8,2.68,0,1,25.0,75.0,3,0,2,0.0,6,0,2,114,72.7,65.3,40.7,72.1,0,1,6,0,50.0,70.8,16.7,1,1,0,0,0,1,16.7,44,11.0
Vincent Amendola,99580,QB,N CAROLINA,2,75.0,4,4,6.5,1.83,0,0,0.0,75.0,3,0,0,0.0,4,0,3,245,65.5,67.7,66.4,60.0,0,0,5,1,,114.6,0.0,0,0,0,0,0,0,0.0,48,12.0
Grayson McCall,98002,QB,COAST CAR,2,100.0,4,4,3.8,2.16,0,0,0.0,100.0,4,0,0,0.0,5,0,3,141,65.5,72.8,72.5,62.2,0,0,5,0,,132.3,0.0,0,1,0,0,1,0,0.0,25,6.3
Bryson Smith,60395,WR,HOUSTON,3,75.0,4,4,18.8,2.74,0,1,25.0,75.0,3,0,2,0.0,5,0,3,182,34.0,55.6,54.6,57.8,0,0,5,1,50.0,156.3,20.0,1,0,0,0,1,1,20.0,105,26.3
Amare Jones,77742,WR,TULANE,2,100.0,2,4,23.5,3.53,0,1,25.0,25.0,1,0,1,50.0,4,1,1,319,75.5,75.8,90.9,75.8,0,0,4,2,0.0,55.2,0.0,0,0,0,2,0,0,0.0,27,6.8
Jairus Grissom,77691,WR,E MICHIGAN,1,100.0,4,4,-0.8,2.08,0,0,0.0,100.0,4,0,2,0.0,4,0,1,160,76.1,72.7,63.7,75.0,0,0,5,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,50,12.5
Nick Ast,60416,QB,KANSAS ST,1,100.0,3,3,5.0,1.67,0,0,0.0,100.0,3,0,0,0.0,3,0,3,199,69.7,68.0,72.7,57.2,0,0,3,0,,105.6,0.0,0,0,0,0,0,0,0.0,28,9.3
Jacob Sirmon,83590,QB,WASHINGTON,3,100.0,2,3,5.5,2.98,0,0,0.0,66.7,2,0,2,0.0,4,0,1,340,71.7,70.3,69.3,62.5,0,0,4,0,50.0,84.0,25.0,1,0,0,1,0,0,0.0,19,6.3
Tony Nicholson,25653,WR,NEW MEX ST,3,33.3,3,3,19.3,3.43,0,0,0.0,33.3,1,0,0,0.0,3,0,1,242,59.4,68.7,74.9,44.2,0,0,3,0,,81.9,0.0,0,0,0,0,1,0,0.0,7,2.3
Xavier Gaines,40094,WR,MARSHALL,4,33.3,3,3,33.3,3.5,0,0,0.0,33.3,1,1,1,0.0,4,0,1,214,49.2,65.6,56.7,76.8,0,0,4,3,0.0,75.7,0.0,0,1,0,0,0,0,0.0,33,11.0
Blake Stenstrom,82106,QB,COLORADO,1,33.3,3,3,9.7,1.93,0,0,0.0,33.3,1,0,0,0.0,3,0,1,143,64.8,43.8,33.7,63.3,0,1,3,0,,6.9,0.0,0,0,0,0,0,1,33.3,12,4.0
Jacob Zeno,98014,QB,BAYLOR,1,100.0,3,3,6.7,2.1,0,0,0.0,100.0,3,0,0,0.0,3,0,2,118,66.4,82.5,73.9,69.2,0,0,3,0,,118.8,0.0,0,0,0,0,0,0,0.0,41,13.7
Theo Day,83515,QB,MICH STATE,1,100.0,2,3,7.5,3.57,0,0,0.0,66.7,2,0,1,0.0,3,0,1,223,65.2,60.2,63.2,58.6,0,0,4,0,0.0,74.3,0.0,0,0,0,1,0,0,0.0,12,4.0
Lance LeGendre,97779,QB,MARYLAND,2,33.3,3,3,5.3,1.95,0,0,0.0,33.3,1,0,1,0.0,6,0,1,215,72.7,76.8,47.8,76.6,0,0,6,0,100.0,42.4,16.7,1,1,0,0,0,0,0.0,7,2.3
Chandler Fields,97286,QB,LA LAFAYET,2,100.0,3,3,4.3,2.28,0,0,0.0,100.0,3,0,1,0.0,4,0,1,207,63.3,52.4,56.3,57.3,0,0,4,0,0.0,88.9,0.0,0,1,0,0,0,0,0.0,16,5.3
Joe Mischler,77695,QB,OHIO,2,33.3,3,3,21.7,2.4,0,0,0.0,33.3,1,0,0,0.0,3,0,1,259,68.8,53.8,46.2,62.5,0,1,3,0,,22.2,0.0,0,0,0,0,0,1,33.3,23,7.7
Chance Warren,77869,WR,NAVY,3,100.0,2,3,10.0,5.15,0,0,0.0,66.7,2,0,3,0.0,4,0,3,237,31.2,67.6,80.1,75.4,0,0,4,0,0.0,123.6,0.0,0,1,0,1,1,0,0.0,19,6.3
Terrance Gipson,97413,QB,SMU,2,100.0,3,3,-1.7,3.55,0,0,0.0,100.0,3,0,2,0.0,4,0,3,287,70.4,72.9,63.8,67.6,0,0,4,0,0.0,118.8,0.0,0,1,0,0,0,0,0.0,56,18.7
Robby Rowell,82097,QB,CAL,1,66.7,3,3,5.0,2.08,0,0,0.0,66.7,2,0,1,0.0,4,0,0,130,65.2,58.4,48.6,62.7,0,0,4,0,100.0,75.7,25.0,1,0,0,0,0,0,0.0,13,4.3
Derek Green,77646,QB,SMU,2,33.3,3,3,4.3,1.9,0,0,0.0,33.3,1,0,0,0.0,3,0,0,287,68.8,70.6,51.0,73.2,0,1,3,0,,2.8,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin Uahinui,52068,QB,HAWAII,2,66.7,3,3,11.3,2.6,0,1,33.3,33.3,1,0,1,50.0,4,1,1,180,63.3,74.7,74.3,,0,0,4,0,100.0,88.9,25.0,1,0,0,0,1,0,0.0,14,4.7
Quadry Jones,77640,QB,UCF,2,100.0,3,3,18.0,2.0,0,1,33.3,100.0,3,0,0,0.0,3,0,3,323,22.6,68.3,91.6,49.4,0,0,3,0,,158.3,0.0,0,0,0,0,1,0,0.0,78,26.0
Walker Wood,60421,QB,KENTUCKY,2,66.7,3,3,3.0,2.57,0,0,0.0,66.7,2,0,1,0.0,3,0,1,202,68.8,63.1,53.3,65.6,0,0,4,0,0.0,78.5,0.0,0,0,0,0,0,0,0.0,15,5.0
Steven Williams,60511,WR,DOMINION,3,66.7,3,3,26.3,4.3,0,1,33.3,66.7,2,0,1,0.0,3,0,2,263,70.0,58.2,78.0,,0,1,3,1,0.0,109.7,0.0,0,0,0,0,1,1,33.3,58,19.3
Cole Snyder,97617,QB,RUTGERS,1,100.0,3,3,9.0,3.0,0,0,0.0,100.0,3,0,1,0.0,4,0,3,278,63.3,77.1,84.8,57.0,0,0,4,0,0.0,115.3,0.0,0,1,0,0,0,0,0.0,35,11.7
John Holcombe II,77676,QB,KANSAS ST,1,66.7,3,3,6.7,2.05,0,0,0.0,33.3,1,0,1,50.0,4,1,1,199,16.2,65.3,68.8,61.2,0,0,5,0,100.0,42.4,25.0,1,0,0,0,0,0,0.0,9,3.0
Brandon Robinson,82141,QB,LIBERTY,3,100.0,2,3,1.0,3.15,0,0,0.0,66.7,2,0,3,0.0,6,0,2,206,26.2,67.2,69.9,61.7,1,0,7,0,66.7,123.6,33.3,2,1,0,0,1,0,0.0,19,6.3
CJ Williams,57323,HB,NAVY,4,66.7,3,3,24.3,3.35,0,0,0.0,66.7,2,0,3,0.0,4,0,2,237,83.2,80.0,64.2,67.8,0,0,4,0,0.0,149.3,0.0,0,1,0,0,1,0,0.0,49,16.3
Nick Basquine,44829,WR,OKLAHOMA,3,100.0,3,3,11.7,4.53,0,0,0.0,66.7,2,0,1,33.3,3,1,2,261,69.6,70.7,88.3,,0,1,3,1,0.0,92.4,0.0,0,0,0,0,1,0,0.0,25,8.3
Hamish McClure,87535,QB,NEVADA,1,100.0,3,3,1.0,1.75,0,0,0.0,100.0,3,0,1,0.0,4,0,1,239,65.2,68.3,72.4,58.2,0,0,4,0,100.0,94.4,25.0,1,0,0,0,0,0,0.0,20,6.7
DJ Stubbs,61373,WR,LIBERTY,3,50.0,2,3,28.5,4.33,0,0,0.0,33.3,1,0,3,0.0,3,0,1,206,80.4,64.2,63.9,,0,0,3,2,0.0,81.9,0.0,0,0,0,1,0,1,33.3,38,12.7
Josh Pederson,39861,TE,LA MONROE,2,50.0,2,2,30.0,1.95,0,1,50.0,50.0,1,0,0,0.0,2,0,1,209,73.6,74.7,83.7,58.5,0,0,2,2,,95.8,0.0,0,0,0,0,0,0,0.0,33,16.5
Brendon Clark,102869,QB,NOTRE DAME,1,100.0,1,2,0.0,4.3,0,0,0.0,50.0,1,0,1,0.0,2,0,1,258,70.5,70.1,58.9,66.9,0,0,2,0,0.0,129.2,0.0,0,0,0,1,1,0,0.0,22,11.0
Grant Tisdale,97419,QB,OLE MISS,1,100.0,2,2,30.5,2.3,0,1,50.0,100.0,2,0,0,0.0,2,0,2,226,66.2,90.5,83.6,69.5,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,56,28.0
John Paddock,77689,QB,BALL ST,1,50.0,2,2,2.5,1.55,0,0,0.0,50.0,1,0,0,0.0,2,0,0,117,66.2,51.9,47.5,60.1,0,0,2,0,,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5
Maurice Alexander,33465,WR,FIU,2,50.0,2,2,17.0,3.8,0,0,0.0,50.0,1,0,1,0.0,2,0,1,166,33.8,62.5,61.0,66.3,0,0,2,0,0.0,89.6,0.0,0,0,0,0,0,0,0.0,22,11.0
Chance Stevenson,104199,FB,AIR FORCE,2,100.0,2,2,7.0,3.0,0,0,0.0,100.0,2,0,1,0.0,2,0,2,101,67.8,69.1,74.2,62.1,0,0,2,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,63,31.5
Hutch White,41208,WR,TEXAS ST,2,100.0,2,2,14.5,3.6,0,0,0.0,50.0,1,0,1,50.0,2,1,0,314,69.9,71.1,83.6,57.3,0,0,2,1,0.0,100.0,0.0,0,0,0,0,1,0,0.0,8,4.0
Evan Shirreffs,46552,QB,CHARLOTTE,2,0.0,2,2,19.5,2.15,0,0,0.0,0.0,0,0,0,,2,0,0,136,66.2,61.3,50.3,66.0,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deshaunte Jones,47495,WR,IOWA STATE,2,50.0,2,2,31.0,4.73,0,1,50.0,50.0,1,0,2,0.0,4,0,1,193,79.7,78.6,72.6,55.8,0,0,4,1,50.0,135.4,25.0,1,1,0,0,1,0,0.0,51,25.5
Andrew Peasley,83581,QB,UTAH ST,1,100.0,2,2,0.5,2.37,0,0,0.0,100.0,2,0,1,0.0,3,0,0,329,66.4,82.6,62.6,73.9,0,0,3,0,0.0,79.2,0.0,0,1,0,0,0,0,0.0,5,2.5
Trey Lowe,77669,QB,W VIRGINIA,1,100.0,2,2,0.0,1.5,0,0,0.0,100.0,2,0,0,0.0,2,0,0,343,67.6,64.9,62.9,61.6,0,0,2,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0
Tyler Page,61631,WR,SMU,3,50.0,2,2,26.0,4.0,0,1,33.3,50.0,1,0,1,0.0,2,0,1,287,71.5,66.6,90.4,,0,0,3,0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,30,15.0
Khalil McClain,60568,WR,TROY,2,100.0,2,2,16.5,3.2,0,0,0.0,50.0,1,0,0,50.0,2,1,1,318,73.5,65.9,87.3,,0,0,2,2,,81.3,0.0,0,0,0,0,0,0,0.0,18,9.0
Mike Fallon,75881,QB,UMASS,1,100.0,2,2,16.5,2.6,0,1,50.0,100.0,2,1,1,0.0,2,0,1,216,61.8,90.0,89.5,,0,0,2,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,40,20.0
Lucky Jackson,29557,WR,W KENTUCKY,2,50.0,2,2,0.0,2.95,0,0,0.0,50.0,1,0,0,0.0,2,0,1,346,56.0,74.0,67.1,63.2,0,0,2,3,,100.0,0.0,0,0,0,0,1,0,0.0,8,4.0
Kyle Greenwell,82052,P,UAB,1,50.0,2,2,4.0,3.8,0,0,0.0,50.0,1,0,2,0.0,2,0,1,321,0.0,25.2,29.0,60.0,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,2,100.0,2,1.0
Jackson White,40383,QB,MARSHALL,1,100.0,2,2,2.0,2.85,0,0,0.0,100.0,2,0,1,0.0,2,0,1,214,61.8,76.7,70.8,,0,0,2,0,0.0,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5
JD Spielman,39935,WR,NEBRASKA,2,50.0,2,2,12.5,4.05,0,0,0.0,50.0,1,0,0,0.0,2,0,1,238,49.0,73.7,66.8,71.3,0,0,2,0,,89.6,0.0,0,0,0,0,0,0,0.0,22,11.0
Re-al Mitchell,77670,QB,IOWA STATE,1,100.0,1,2,18.0,2.3,0,0,0.0,50.0,1,0,1,0.0,2,0,1,193,73.4,90.2,70.1,79.8,1,0,2,0,0.0,102.1,0.0,0,0,0,0,1,0,0.0,9,4.5
Kavious Price,26943,WR,KENT STATE,4,50.0,2,2,7.0,5.05,0,1,50.0,50.0,1,0,3,0.0,4,0,1,201,33.8,62.1,78.9,54.3,0,0,4,3,66.7,104.2,50.0,2,0,0,0,1,0,0.0,10,5.0
Nathan Priestley,99131,QB,GEORGIA,2,50.0,2,2,12.5,2.5,0,0,0.0,50.0,1,0,1,0.0,2,0,0,173,64.4,58.2,61.3,58.2,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0
Neil McLaurin,84417,WR,SO MISS,2,100.0,2,2,3.5,2.85,0,0,0.0,100.0,2,0,0,0.0,2,0,2,296,69.6,57.6,73.7,,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,60,30.0
Jace Ruder,77680,QB,N CAROLINA,1,100.0,1,2,-6.0,4.07,0,0,0.0,50.0,1,0,2,0.0,3,0,0,245,67.7,61.7,56.5,62.8,0,0,3,0,50.0,58.3,33.3,1,0,0,1,0,0,0.0,7,3.5
Cam Johnson,84497,WR,VANDERBILT,2,50.0,2,2,7.5,3.35,0,0,0.0,50.0,1,0,0,0.0,2,0,1,333,73.1,61.8,59.7,,0,0,2,0,,77.1,0.0,0,0,0,0,0,0,0.0,16,8.0
Micah Simon,34130,WR,BYU,2,100.0,2,2,11.5,2.75,0,0,0.0,100.0,2,0,2,0.0,2,0,2,128,75.0,79.3,77.4,62.4,0,0,2,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,57,28.5
Tayvion Robinson,99693,WR,VA TECH,2,0.0,2,2,11.5,3.8,0,0,0.0,0.0,0,0,2,,2,0,0,337,81.1,65.3,39.4,66.7,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Aaron Young,26090,WR,DUKE,2,0.0,1,2,19.0,4.5,0,0,0.0,0.0,0,0,2,,2,0,0,154,71.8,57.9,26.3,,0,1,2,2,0.0,0.0,0.0,0,0,0,1,0,1,50.0,0,0.0
Zac Everett,44647,QB,SO MISS,2,100.0,2,2,2.0,2.25,0,0,0.0,100.0,2,0,0,0.0,2,0,1,296,66.2,63.1,54.6,64.9,0,0,2,0,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5
Lindell Stone,62774,QB,VIRGINIA,1,50.0,2,2,14.0,1.9,0,0,0.0,50.0,1,0,0,0.0,2,0,1,335,67.6,52.6,53.6,57.6,0,1,2,0,,29.2,0.0,0,0,0,0,0,0,0.0,12,6.0
Wil Appleton,82089,QB,AUBURN,1,100.0,2,2,7.5,2.05,0,0,0.0,100.0,2,0,0,0.0,2,0,1,115,66.2,75.3,75.4,60.1,0,0,2,0,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5
Tutu Atwell,77965,WR,LOUISVILLE,2,0.0,1,2,23.0,4.1,0,0,0.0,0.0,0,1,1,,2,0,0,210,56.0,90.3,73.8,59.3,0,0,2,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Taj Harris,77970,WR,SYRACUSE,2,50.0,2,2,7.0,3.25,0,0,0.0,50.0,1,0,0,0.0,2,0,0,304,73.2,59.2,48.2,68.0,0,0,2,2,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Jahquez Evans,101059,QB,USF,3,50.0,2,2,12.5,3.44,0,0,0.0,50.0,1,0,3,0.0,5,0,1,327,36.1,68.3,50.4,67.5,0,0,5,0,33.3,56.3,20.0,1,2,0,0,0,0,0.0,2,1.0
Kalil Pimpleton,61799,WR,C MICHIGAN,2,50.0,2,2,30.5,3.2,0,0,0.0,50.0,1,1,1,0.0,2,0,1,134,83.8,73.6,73.4,76.1,0,0,2,3,0.0,95.8,0.0,0,0,0,0,0,0,0.0,28,14.0
Cole Kramer,101627,QB,MINNESOTA,1,0.0,2,2,26.5,2.35,0,0,0.0,0.0,0,0,0,,2,0,0,225,64.4,55.9,54.4,60.0,0,1,2,0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Carson Coats,34010,QB,ARK STATE,1,100.0,1,2,-4.0,2.4,0,0,0.0,50.0,1,0,1,0.0,2,0,0,113,61.8,59.3,58.9,,1,0,2,0,0.0,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
Khaleb Hood,97159,WR,GA SOUTHRN,1,0.0,1,1,8.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,0,174,21.3,64.3,45.7,48.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zay Flowers,97268,WR,BOSTON COL,1,0.0,1,1,-2.0,2.6,0,0,0.0,0.0,0,0,0,,1,0,0,121,78.5,67.5,57.7,69.6,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jauan Jennings,48027,WR,TENNESSEE,3,0.0,1,1,32.0,4.45,0,1,50.0,0.0,0,1,2,,2,0,1,307,55.7,88.2,75.9,63.3,0,0,3,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Jalon Calhoun,97272,WR,DUKE,1,100.0,1,1,18.0,3.1,0,0,0.0,100.0,1,0,1,0.0,1,0,1,154,47.5,59.7,73.1,51.3,0,0,1,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,25,25.0
Jalen Cropper,97273,WR,FRESNO ST,1,100.0,1,1,28.0,3.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,169,77.2,80.0,87.7,81.6,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,36,36.0
James Proche II,48037,WR,SMU,1,,0,1,,4.2,0,0,0.0,0.0,0,1,1,,1,0,0,287,71.2,87.1,60.0,63.0,0,0,1,3,0.0,39.6,0.0,0,0,0,1,0,1,100.0,0,0.0
Donavan Hale,48121,WR,INDIANA,1,100.0,1,1,20.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,190,71.6,63.7,76.6,53.2,0,0,1,2,0.0,158.3,0.0,0,0,0,0,1,0,0.0,49,49.0
Keyon Lesane,97464,WR,NC STATE,1,0.0,1,1,24.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,248,26.9,56.6,50.8,67.7,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dillon Stoner,48304,WR,OKLA STATE,2,0.0,1,1,-8.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,262,70.9,68.6,52.2,63.4,0,0,2,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Austin Parker,33562,K,DUKE,2,0.0,1,1,10.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,154,67.6,50.4,36.5,60.9,0,0,2,0,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Milton Wright,97775,WR,PURDUE,1,100.0,1,1,19.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,273,26.9,52.2,72.6,57.6,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0
Kedarian Jones,33450,WR,MEMPHIS,1,0.0,1,1,24.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,218,72.7,63.6,50.4,62.3,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Bass,33010,K,GA SOUTHRN,1,100.0,1,1,7.0,2.6,0,0,0.0,100.0,1,0,1,0.0,1,0,1,174,60.3,28.2,32.7,,0,0,1,0,0.0,95.8,0.0,0,0,0,0,0,1,100.0,7,7.0
Josh Hokit,50305,HB,FRESNO ST,1,0.0,1,1,28.0,3.2,0,0,0.0,0.0,0,0,1,,1,0,0,169,70.2,76.1,50.8,75.8,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chase Wolf,51692,QB,WISCONSIN,1,100.0,1,1,1.0,3.5,0,0,0.0,100.0,1,0,0,0.0,2,0,1,349,64.4,78.3,60.6,65.4,0,0,2,0,,79.2,0.0,0,1,0,0,0,0,0.0,2,2.0
Lucas Dean,97981,P,UTSA,3,100.0,1,1,1.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,331,62.7,71.6,70.0,,0,0,3,0,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Bryan Gagg,97991,QB,E CAROLINA,1,100.0,1,1,10.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,156,63.7,80.2,72.6,63.5,0,0,1,0,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
Jarrett Guest,97997,QB,COAST CAR,1,100.0,1,1,-2.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,141,63.7,73.2,60.4,63.6,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Clifton McDowell,98003,QB,LA LAFAYET,1,100.0,1,1,5.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,207,60.3,61.8,60.4,,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Tom Hutton,98200,P,OKLA STATE,1,100.0,1,1,-3.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,262,60.3,60.6,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,20,20.0
Aston Walter,29870,HB,RICE,1,100.0,1,1,25.0,3.0,0,0,0.0,100.0,1,1,0,0.0,1,0,1,275,58.6,77.2,76.2,74.4,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,27,27.0
Drew Keszei,60503,QB,OHIO,1,100.0,1,1,15.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,259,63.7,81.1,74.3,63.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Trevor Bycznski,98357,QB,BUFFALO,1,0.0,1,1,3.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,126,60.3,53.9,55.3,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Austin Conway,29618,WR,WYOMING,1,0.0,1,1,31.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,351,47.7,64.7,49.9,59.0,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chinedu Ogbonna,52091,ED,UMASS,1,100.0,1,1,12.0,1.3,0,0,0.0,0.0,0,1,0,100.0,1,1,0,216,60.3,66.9,63.0,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Colby Parkinson,52266,TE,STANFORD,1,100.0,1,1,13.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,300,73.8,67.1,54.8,,0,0,1,5,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0
Q' Drennan,27630,WR,NEW MEXICO,1,0.0,1,1,27.0,4.2,0,0,0.0,0.0,0,0,0,,1,0,0,241,68.0,65.8,37.5,,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Marlon Williams,55411,WR,UCF,1,0.0,1,1,39.0,3.9,0,0,0.0,0.0,0,1,0,,1,0,0,323,76.4,70.7,58.0,,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Darrell Stewart Jr.,27299,WR,MICH STATE,1,100.0,1,1,12.0,3.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,223,75.3,76.7,72.6,59.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Tayvon Bowers,55447,QB,WAKE,2,0.0,1,1,29.0,3.0,0,0,0.0,0.0,0,0,1,,2,0,0,339,68.7,43.8,36.5,58.8,0,0,2,0,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0
Travis Etienne Jr.,57185,HB,CLEMSON,2,100.0,1,1,21.0,1.75,0,0,0.0,100.0,1,0,0,0.0,2,0,1,140,63.9,90.0,41.3,90.9,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Deon Jackson,57189,HB,DUKE,1,0.0,1,1,4.0,1.7,0,0,0.0,0.0,0,0,1,,1,0,0,154,73.4,64.4,55.6,69.6,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Treylon Burks,99218,WR,ARKANSAS,2,,0,1,,3.5,0,0,0.0,0.0,0,0,1,,2,0,1,111,82.8,67.9,60.0,58.1,1,0,2,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Austin McNamara,99363,K,TEXAS TECH,1,100.0,1,1,28.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,315,60.3,71.7,78.3,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
Roschon Johnson,99467,TE,TEXAS,1,,0,1,,4.9,0,0,0.0,0.0,0,0,1,,1,0,0,311,88.6,79.4,60.0,81.9,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
