player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Kam Pedescleaux,83278,CB,LA LAFAYET,12,1,12.9,52.2,98.0,23.2,12.1,0,1,4,17.4,207,73.0,71.8,88.0,63.7,64.3,45.3,1,61,24.0,6,4,0,76.9,12,295,301,6,18,23,1,193,53,0.7,16.1
Markeis Colvin,83285,S,TROY,11,0,12.8,80.0,100.0,16.3,13.0,0,0,1,10.0,318,57.8,62.4,84.3,,73.4,87.0,0,22,0.0,0,0,0,153.8,8,137,137,1,7,10,3,114,39,0.9,14.3
Steven Gilmore,83286,CB,MARSHALL,12,3,13.0,55.1,99.8,9.2,5.1,1,1,9,11.5,214,58.1,57.6,55.6,73.4,53.6,42.5,3,64,16.2,6,4,6,77.3,43,423,424,7,28,78,4,528,194,1.3,12.3
Myles Sims,83292,CB,GA TECH,10,3,15.3,62.1,98.4,9.9,6.1,0,0,4,13.8,176,53.9,53.8,84.1,50.6,54.2,55.4,0,69,21.1,4,2,0,127.1,18,183,186,3,12,29,2,350,128,2.0,19.4
Gemon Green,83293,CB,MICHIGAN,10,2,10.3,60.9,100.0,13.0,7.9,0,1,0,0.0,222,69.5,71.9,83.1,,78.6,73.7,1,45,6.7,1,0,0,74.9,14,188,188,5,12,23,0,222,64,1.2,15.9
German Green,83294,CB,MICHIGAN,2,0,,,100.0,,,0,0,0,,222,62.0,62.8,68.8,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Vincent Gray,83297,CB,MICHIGAN,12,0,9.9,60.7,99.5,11.0,6.7,1,1,7,12.5,222,76.8,77.8,85.6,68.7,74.0,71.2,0,46,8.8,3,3,2,97.5,34,394,396,12,31,56,3,363,173,1.0,10.7
Terell Smith,83302,CB,MINNESOTA,9,0,14.1,59.3,100.0,10.2,6.0,0,0,2,7.4,225,45.3,49.2,82.6,,73.3,69.8,1,61,9.1,1,2,2,115.2,16,173,173,2,10,27,3,273,76,1.7,17.1
Jordan Howden,83305,S,MINNESOTA,11,2,14.3,51.9,99.4,23.4,12.1,0,0,3,11.1,225,70.7,73.5,88.9,70.3,75.8,90.1,0,43,0.0,0,1,0,87.0,14,345,347,2,23,27,1,190,31,0.6,13.6
Bishop McDonald,83306,CB,MINNESOTA,3,0,7.8,50.0,96.4,12.0,6.0,0,0,0,0.0,225,65.6,65.8,74.7,60.0,62.8,28.1,0,9,100.0,1,0,0,56.3,2,27,28,0,0,4,0,11,8,0.5,5.5
Keidron Smith,83310,S,OLE MISS,12,4,10.1,58.6,98.5,18.8,11.0,0,0,3,10.3,226,67.7,69.1,87.3,54.7,71.8,60.3,2,26,19.4,6,2,1,55.0,17,336,341,4,21,29,1,148,63,0.5,8.7
Jakorey Hawkins,83311,CB,OLE MISS,1,0,12.0,100.0,100.0,3.0,3.0,0,0,0,0.0,226,53.1,52.7,69.5,,60.0,73.5,0,21,0.0,0,0,0,118.8,1,3,3,0,1,1,0,21,9,7.0,21.0
Chris Mills,83315,CB,TEXAS ST,11,0,8.2,61.5,100.0,14.4,8.8,0,0,0,0.0,314,60.3,61.9,81.0,,66.7,72.8,0,15,10.0,1,0,1,74.5,8,119,119,2,9,13,0,66,30,0.6,8.3
Braxton Clark,83319,CB,NEBRASKA,10,0,16.4,72.7,100.0,9.0,6.5,0,0,2,18.2,238,54.9,53.3,80.6,,46.0,52.9,0,20,20.0,1,2,1,129.0,8,74,74,0,4,11,1,95,20,1.3,11.9
Cam Jones,83321,LB,SMU,1,0,,,100.0,,,0,0,0,,287,60.0,60.1,63.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Lane McCallum,83322,S,NEBRASKA,1,0,,,100.0,,,0,0,0,,238,54.1,55.3,70.0,,60.0,27.9,0,,100.0,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Cam Taylor-Britt,83326,CB,NEBRASKA,12,2,11.6,53.0,98.1,11.4,6.0,1,1,12,18.2,238,76.1,74.1,27.4,58.7,70.3,62.7,1,30,9.1,3,9,3,77.3,35,414,422,9,28,66,3,351,100,0.9,10.0
Deontai Williams,83327,S,NEBRASKA,8,2,13.2,57.1,95.5,15.4,8.8,0,0,4,14.3,238,64.9,64.5,86.0,55.7,62.9,59.8,4,48,16.7,4,3,1,53.0,16,255,267,2,18,28,0,288,92,1.2,18.0
Jordan Lee,83328,S,NEVADA,12,5,11.3,68.8,96.5,15.9,10.9,0,1,0,0.0,239,78.7,83.1,54.3,67.9,87.1,90.2,0,40,6.1,2,0,1,116.5,22,360,373,9,26,32,2,279,74,0.8,12.7
Jaden Dedman,83329,CB,NEVADA,7,0,23.9,33.3,100.0,29.3,9.8,0,0,0,0.0,239,62.2,64.2,79.7,,67.8,83.1,0,23,0.0,0,0,0,95.6,3,89,89,0,2,9,1,62,3,0.7,20.7
Emany Johnson,83331,S,NEVADA,9,2,16.3,33.3,98.8,27.7,9.2,0,0,1,11.1,239,70.7,63.1,81.7,60.0,36.4,67.1,0,9,15.4,2,1,0,42.4,3,84,85,2,9,9,0,25,5,0.3,8.3
JoJo Claiborne,83333,S,NEVADA,11,9,11.8,63.3,98.3,20.4,12.9,0,0,3,10.0,239,58.0,57.0,88.6,46.0,55.4,48.4,1,34,20.5,8,1,0,98.1,19,403,410,2,22,30,2,251,134,0.6,13.2
Keelan Crosby,83337,S,N TEXAS,4,0,22.3,0.0,100.0,,9.7,0,0,1,33.3,251,80.2,78.9,77.5,,66.5,78.1,0,,0.0,0,1,0,39.6,0,31,31,0,1,3,0,0,0,0.0,
AJ Hampton,83339,CB,NWESTERN,12,0,14.8,56.3,100.0,9.1,5.1,0,0,14,21.9,256,63.5,61.0,85.2,,46.7,36.8,0,53,20.5,8,10,3,105.7,36,349,349,3,31,64,4,552,158,1.7,15.3
Houston Griffith,83342,S,NOTRE DAME,12,0,7.7,100.0,97.5,28.8,28.8,1,0,0,0.0,258,66.7,72.3,85.4,71.3,80.0,84.6,0,60,11.8,2,0,2,155.8,9,278,285,3,15,9,1,146,77,0.6,16.2
Derrik Allen,83343,S,GA TECH,11,1,14.9,85.7,93.0,12.7,10.9,0,0,0,0.0,176,42.4,38.5,80.6,67.3,28.7,25.1,0,77,25.0,1,0,0,158.3,6,80,86,0,2,7,2,173,81,2.3,28.8
TaRiq Bracy,83344,CB,NOTRE DAME,12,4,9.8,68.4,98.5,9.7,6.6,0,0,3,7.9,258,59.5,61.8,86.7,90.8,60.6,71.2,1,41,12.0,3,2,0,85.9,26,262,266,1,18,38,0,344,150,1.4,13.2
DJ Brown,83345,S,NOTRE DAME,11,2,6.9,66.7,98.3,28.0,18.7,0,0,1,8.3,258,87.9,83.5,84.6,54.5,69.7,88.9,3,49,4.2,1,1,0,72.6,8,233,237,8,21,12,1,77,45,0.3,9.6
Noah Boykin,83347,CB,UMASS,5,0,18.9,52.9,97.7,8.8,4.6,0,0,4,23.5,216,52.6,47.6,81.0,58.7,32.0,46.8,0,52,16.7,2,3,2,115.1,9,84,86,3,10,17,1,201,63,2.5,22.3
Kitan Oladapo,83349,S,OREGON ST,12,8,9.4,56.3,96.3,22.4,12.6,0,1,7,21.9,265,78.0,74.2,88.7,63.7,64.7,67.6,0,20,6.3,2,6,1,88.0,18,420,436,9,22,32,2,140,98,0.3,7.8
Cory Trice Jr.,83353,CB,PURDUE,2,0,21.4,40.0,96.2,12.3,4.9,0,0,3,30.0,273,67.6,63.9,78.7,43.4,58.5,72.8,0,45,16.7,1,3,0,70.4,4,51,53,1,5,10,0,84,9,1.7,21.0
Elijah Ball,83354,S,PURDUE,1,0,,,100.0,,,0,0,0,,273,63.3,65.6,70.8,,63.7,76.4,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Kessawn Abraham,83359,CB,RUTGERS,12,5,8.3,51.2,97.9,14.2,7.3,0,1,6,14.0,278,79.6,74.9,55.3,55.6,66.1,49.8,0,29,24.1,7,5,2,64.1,22,329,336,9,17,43,0,200,116,0.6,9.1
Christian Izien,83360,S,RUTGERS,12,1,12.8,75.0,91.7,21.1,15.8,1,0,3,15.0,278,54.1,57.4,54.2,57.3,64.0,63.1,0,39,13.3,4,3,3,130.6,15,331,361,6,25,20,1,237,81,0.8,15.8
Jarrett Paul,83363,CB,E MICHIGAN,12,1,14.6,60.7,100.0,8.6,5.2,1,0,7,11.5,160,51.7,56.4,49.0,,76.1,69.3,0,80,6.5,2,3,4,133.7,37,335,335,7,28,61,8,608,219,1.9,16.4
Avery Young,83364,S,RUTGERS,11,2,16.0,46.7,97.5,43.3,20.2,1,0,1,6.7,278,61.6,69.7,50.0,74.0,77.4,78.9,1,20,14.3,3,1,2,59.6,7,315,323,3,16,15,1,87,14,0.3,12.4
Andrew Jenkins,83365,S,S JOSE ST,1,0,11.3,33.3,90.9,9.0,3.0,0,0,2,66.7,285,69.0,60.3,72.8,60.0,52.8,73.1,0,26,0.0,0,2,0,66.0,1,10,11,0,1,3,0,26,16,2.9,26.0
R.J. Roderick,83376,S,S CAROLINA,11,1,3.6,72.2,96.1,19.9,14.4,0,0,1,5.6,289,69.2,62.1,41.4,58.0,55.4,56.8,0,17,14.3,3,0,1,98.8,13,270,281,5,17,18,1,78,56,0.3,6.0
Malik Shorts,83383,S,SO MISS,11,2,12.4,63.3,97.3,14.5,9.2,0,1,6,20.0,296,58.8,65.4,47.9,66.0,73.4,69.8,2,55,18.5,5,6,1,80.1,19,291,299,5,20,30,1,302,119,1.1,15.9
Trevon Flowers,83393,S,TENNESSEE,11,7,9.3,59.1,95.8,33.9,20.0,0,0,3,13.6,307,59.7,63.3,88.6,59.9,67.7,74.7,1,31,2.9,1,2,2,80.7,13,454,474,3,26,22,1,175,89,0.4,13.5
Kenneth George Jr.,83396,CB,TENNESSEE,7,0,9.3,70.0,98.3,7.9,5.5,0,0,1,10.0,307,65.4,62.0,79.5,60.0,45.5,23.3,0,40,66.7,2,1,0,135.8,7,57,58,1,1,10,1,101,73,1.8,14.4
Leon O'Neal Jr.,83397,S,TEXAS A&M,12,4,10.7,47.8,96.9,38.5,18.4,1,0,5,21.7,312,80.5,72.3,0.0,63.1,59.6,58.0,2,31,7.1,2,4,3,47.9,11,442,456,6,22,23,1,153,38,0.4,13.9
Alex Zettler,83400,S,TEXAS A&M,4,0,8.0,50.0,95.2,19.0,9.5,0,0,1,50.0,312,68.8,63.2,76.3,59.9,52.5,30.1,0,7,50.0,1,1,0,58.3,1,20,21,0,1,2,0,7,6,0.4,7.0
Jarron Morris,83402,CB,TEXAS ST,1,0,19.0,0.0,100.0,,3.0,0,0,0,0.0,314,63.0,69.5,72.4,,67.9,73.5,0,,,0,0,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Trejon Hugue,83409,CB,UTEP,6,1,12.0,18.2,98.0,24.0,4.4,1,0,2,18.2,330,63.0,63.3,81.2,60.0,62.1,85.4,0,12,0.0,0,2,1,39.6,2,50,51,2,5,11,0,15,4,0.3,7.5
Xavier Lanier,83411,CB,UAB,3,0,,,100.0,,,0,0,0,,321,52.1,57.0,74.3,,68.9,73.1,0,,,0,0,1,0.0,0,11,11,0,0,0,0,0,0,0.0,
Jaylen Key,83413,S,UAB,7,3,2.6,71.4,95.6,11.6,8.3,0,1,1,14.3,321,68.9,67.9,0.0,56.2,76.7,85.1,0,13,0.0,0,1,1,80.7,5,65,68,0,2,7,0,32,31,0.6,6.4
Rayshad Williams,83416,CB,TEXAS TECH,12,4,11.4,53.7,100.0,13.7,7.4,1,3,12,22.2,315,66.3,68.3,86.0,,73.5,55.0,0,44,22.9,8,9,4,71.6,29,421,421,6,23,54,0,321,146,0.8,11.1
Stephan Blaylock,83417,S,UCLA,12,8,9.4,57.1,94.9,20.5,11.7,0,0,2,5.7,324,57.5,56.8,88.0,64.2,51.8,64.5,0,29,17.1,6,2,2,92.0,20,431,454,6,21,35,2,195,96,0.5,9.8
Alex Johnson,83418,S,UCLA,5,0,-2.0,100.0,100.0,22.0,22.0,0,0,0,0.0,324,62.4,64.3,78.1,,65.8,79.7,0,8,0.0,0,0,0,100.0,1,24,24,0,1,1,0,8,10,0.4,8.0
Kenny Churchwell III,83419,S,UCLA,11,2,13.1,81.8,97.4,16.1,13.2,0,0,0,0.0,324,73.6,68.5,84.6,64.0,46.5,62.8,1,52,9.1,1,0,0,120.5,9,152,156,3,8,11,2,187,82,1.3,20.8
Elisha Guidry,83421,S,UCLA,6,0,19.5,100.0,100.0,10.5,10.5,0,0,0,0.0,324,41.8,40.4,77.0,,48.1,28.9,0,54,0.0,0,0,0,158.3,2,23,23,0,1,2,1,62,23,3.0,31.0
Phillip Hill,83424,S,UNLV,10,3,10.9,60.6,98.2,13.3,8.1,0,1,2,6.1,325,59.7,64.4,85.9,71.2,70.1,52.1,3,46,19.2,5,2,0,81.9,20,271,276,5,18,33,3,292,93,1.1,14.6
Bryce Jackson,83428,S,UNLV,11,1,11.2,62.5,99.4,23.1,14.4,0,0,3,12.5,325,62.8,61.9,13.5,74.3,61.3,90.3,0,25,0.0,0,3,3,107.3,15,357,359,4,24,24,2,146,37,0.4,9.7
Vonte Davis,83429,S,UTAH,12,4,8.4,64.3,98.9,39.8,25.6,0,0,0,0.0,328,77.4,79.3,88.3,45.3,81.3,72.2,1,50,24.2,8,0,0,80.7,9,373,377,5,21,14,1,104,44,0.3,11.6
Malone Mataele,83433,CB,UTAH,9,2,4.4,75.9,95.0,12.5,9.5,0,0,2,6.9,328,66.1,68.6,87.6,67.9,74.2,52.8,0,59,23.8,5,2,1,114.2,22,287,302,6,14,29,1,260,180,0.9,11.8
Tyson Wilson,83438,S,UTEP,7,1,11.3,55.6,92.2,29.4,16.3,0,1,1,11.1,330,64.7,57.5,83.2,63.0,45.2,58.1,1,16,15.4,2,1,0,37.5,5,154,167,1,10,9,0,62,19,0.4,12.4
Justin Prince,83441,S,UTEP,4,1,15.7,33.3,97.7,37.7,12.6,0,0,1,11.1,330,69.7,70.0,0.0,56.7,74.4,68.4,0,12,11.1,1,1,1,42.4,3,128,131,1,7,9,0,23,10,0.2,7.7
Josh Caldwell,83442,CB,UTEP,11,2,13.3,55.8,99.7,11.8,6.6,0,2,6,14.0,330,76.3,76.1,40.1,59.3,72.9,73.6,0,58,8.8,3,5,5,91.9,24,308,309,9,29,43,1,367,89,1.3,15.3
Brendon Harris,83446,S,VANDERBILT,12,3,9.9,50.0,94.5,42.6,21.3,0,1,2,20.0,333,75.3,67.2,30.5,58.7,52.2,59.5,0,26,6.7,1,2,2,98.8,5,223,236,1,11,10,1,52,11,0.2,10.4
Maxwell Worship,83447,S,VANDERBILT,12,3,7.5,71.4,97.2,22.7,16.2,0,1,1,7.1,333,66.0,55.5,87.5,74.7,38.5,47.5,2,32,5.0,1,1,0,92.9,10,239,246,1,16,14,1,158,83,0.7,15.8
BJ Anderson,83448,CB,VANDERBILT,3,1,14.4,62.5,100.0,8.4,5.3,0,0,1,12.5,333,45.8,41.8,76.8,,34.8,39.6,0,29,0.0,0,0,0,136.5,5,44,44,1,3,8,2,82,9,2.0,16.4
Tre' Douglas III,83449,S,COAST CAR,1,0,,,100.0,,,0,0,0,,141,60.8,61.6,67.2,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Dashaun Jerkins,83450,S,VANDERBILT,12,2,10.5,69.0,97.4,16.1,11.1,0,1,2,6.9,333,56.4,55.7,88.4,69.5,50.4,64.2,3,82,9.1,3,2,0,106.5,20,335,344,6,28,29,3,372,228,1.2,18.6
Kyler Gordon,83451,CB,WASHINGTON,12,1,10.9,50.0,95.9,17.3,8.6,1,0,6,15.0,340,89.6,87.2,88.4,53.3,79.4,68.6,2,33,12.5,4,6,1,47.3,20,354,369,6,27,40,0,234,66,0.7,11.7
Dominique Hampton,83452,S,WASHINGTON,7,2,9.2,81.8,94.2,10.3,8.5,0,0,1,9.1,340,43.2,49.8,0.0,58.0,66.7,70.3,0,31,12.5,1,1,2,144.1,9,97,103,2,5,11,2,100,20,1.1,11.1
Julius Irvin,83454,S,WASHINGTON,8,0,11.2,40.0,98.8,39.0,15.6,0,0,1,20.0,340,72.9,65.8,80.4,55.5,49.9,46.7,1,13,33.3,2,1,0,8.3,2,83,84,2,4,5,0,15,4,0.2,7.5
Halid Djibril,83458,S,WASH STATE,2,1,2.0,100.0,95.7,11.0,11.0,0,0,0,0.0,341,62.5,63.1,76.7,60.0,63.3,28.5,0,8,33.3,1,0,0,81.3,2,22,23,0,1,2,0,7,3,0.3,3.5
Beanie Bishop Jr.,83459,CB,W KENTUCKY,10,2,9.8,79.4,99.5,7.7,6.1,0,1,2,5.9,346,72.0,75.3,85.8,52.4,82.6,60.4,3,46,21.4,6,2,1,89.8,27,220,221,10,20,34,2,329,106,1.6,12.2
A.J. Brathwaite Jr.,83460,S,W KENTUCKY,10,7,6.2,68.0,97.4,16.4,11.2,1,0,2,8.0,346,70.1,64.3,8.4,56.5,59.2,53.9,1,18,16.7,4,1,2,73.9,17,296,304,3,13,25,1,111,63,0.4,6.5
Cardavion Myers,83463,CB,W KENTUCKY,3,0,10.7,0.0,100.0,,5.7,0,0,0,0.0,346,56.6,57.6,73.8,,62.4,73.5,0,,0.0,0,0,0,39.6,0,17,17,0,1,3,0,0,0,0.0,
Alontae Taylor,83469,CB,TENNESSEE,12,6,10.8,55.8,98.5,15.6,8.7,0,1,6,11.5,307,81.1,83.1,87.6,53.7,85.8,65.9,2,50,19.6,9,4,0,70.7,29,464,471,8,31,52,1,396,174,0.9,13.7
Michael Matus,83473,ED,ARIZONA ST,11,1,13.0,100.0,2.2,5.0,5.0,0,0,0,0.0,110,60.3,67.8,86.3,58.9,71.2,53.1,0,23,33.3,1,0,0,118.8,1,5,231,2,1,1,0,23,10,4.6,23.0
Demitri Washington,83476,ED,BOISE ST,12,0,6.6,60.0,17.6,17.0,10.2,0,0,0,0.0,120,57.2,68.0,58.9,63.7,72.1,79.0,1,17,33.3,2,0,2,45.0,3,51,290,3,4,5,0,39,29,0.8,13.0
Dylan Herberg,83477,ED,BOISE ST,3,0,,,13.3,,,0,0,0,,120,71.1,63.4,78.2,74.0,44.2,56.1,0,,0.0,0,0,0,0.0,0,2,15,2,1,0,0,0,0,0.0,
Jaylen Joyner,83489,ED,FAU,12,0,,,0.3,,,0,0,0,,165,57.4,67.1,67.9,63.2,69.4,49.3,0,,66.7,2,0,1,0.0,0,1,327,5,1,0,0,0,0,0.0,
Tre Jackson,83491,ED,FAU,2,1,,,12.5,,,0,0,0,,165,60.5,70.6,74.9,70.0,61.8,73.9,0,,0.0,0,0,0,0.0,0,1,8,1,0,0,0,0,0,0.0,
Tre Moore,83492,ED,GA STATE,12,0,,,0.7,,,1,0,0,,175,60.0,51.7,0.0,53.5,58.2,53.1,0,,100.0,2,0,4,0.0,0,1,151,0,0,0,0,0,0,0.0,
Brandon Nettles,83499,ED,LA MONROE,4,0,-1.0,100.0,7.7,1.0,1.0,0,0,0,0.0,209,61.3,43.8,76.6,55.0,39.6,72.2,0,5,0.0,0,0,0,87.5,1,1,13,0,1,1,0,5,6,5.0,5.0
Myles Cole,83500,ED,LA MONROE,12,2,,,1.3,,,0,0,0,,209,53.6,57.8,65.7,56.5,60.2,75.9,0,,0.0,0,0,1,0.0,0,3,230,0,0,0,0,0,0,0.0,
Travez Moore,83501,ED,ARIZONA ST,3,0,,,1.9,,,0,0,0,,110,60.0,70.5,81.3,69.9,65.6,29.4,0,,100.0,1,0,0,0.0,0,1,53,1,0,0,0,0,0,0.0,
Fabien Lovett,83506,DI,FLORIDA ST,11,2,11.0,0.0,0.4,,1.0,1,0,0,0.0,167,75.9,63.3,66.1,60.0,60.0,46.6,0,,33.3,1,0,1,39.6,0,1,266,2,0,1,0,0,0,0.0,
Jaden Crumedy,83508,ED,MISS STATE,12,0,-6.0,0.0,7.3,,21.0,0,1,1,100.0,227,55.9,57.5,85.2,52.5,64.1,63.1,0,,33.3,1,1,0,39.6,0,23,313,2,2,1,0,0,0,0.0,
Zak Mahannah,83510,DI,NEVADA,12,0,,,0.6,,,0,0,0,,239,62.0,49.1,83.9,52.7,46.0,71.8,0,,66.7,2,0,0,0.0,0,1,173,2,1,0,0,0,0,0.0,
Tyreke Smith,83513,ED,OHIO STATE,9,2,2.0,60.0,4.5,3.7,2.2,1,0,0,0.0,260,49.0,72.9,42.7,78.8,69.3,78.3,0,16,16.7,1,0,2,71.3,3,11,242,4,3,5,0,23,16,2.1,7.7
Javontae Jean-Baptiste,83514,ED,OHIO STATE,11,0,,,6.0,,,1,0,0,,260,58.4,60.7,59.4,60.4,61.5,60.7,0,,50.0,2,0,2,0.0,0,11,184,4,2,0,0,0,0,0.0,
Jack Colletto,83540,HB,OREGON ST,6,0,4.8,75.0,87.0,6.3,4.8,0,0,0,0.0,265,77.9,83.3,74.1,66.5,76.0,79.9,1,8,0.0,0,0,0,77.1,3,20,23,2,2,4,1,10,-2,0.5,3.3
Tylan Knight,83710,CB,OLE MISS,10,1,6.5,73.1,97.7,6.2,4.5,0,0,1,3.8,226,50.9,52.7,82.6,58.2,55.8,36.6,0,20,27.8,5,1,0,86.7,19,125,128,3,12,26,0,148,79,1.3,7.8
Daniel Grzesiak,83724,ED,NEVADA,11,2,4.0,0.0,7.1,,12.0,0,0,1,100.0,239,81.9,81.4,53.8,80.6,62.4,63.6,0,,0.0,0,1,2,39.6,0,13,184,10,5,1,0,0,0,0.0,
Jeremy Banks,83769,LB,TENNESSEE,12,6,4.0,74.3,82.4,11.7,8.7,0,0,1,2.9,307,70.2,55.8,0.0,67.1,47.0,63.3,1,16,14.6,6,1,5,92.4,26,309,375,14,29,35,2,179,138,0.6,6.9
Martell Irby,83784,S,UCLA,12,2,1.3,72.2,78.3,10.2,7.3,0,0,0,0.0,324,63.3,65.6,34.5,54.2,75.5,56.1,0,23,21.4,3,0,1,81.0,13,141,180,6,9,18,0,81,96,0.6,6.2
Amari Burney,83811,LB,FLORIDA,11,1,6.3,77.8,89.1,8.6,6.7,0,0,0,0.0,163,45.1,50.1,83.4,62.9,55.4,67.6,0,47,13.0,3,0,0,143.5,21,196,220,9,19,27,3,258,165,1.4,12.3
Fa'Najae Gotay,83821,LB,MARYLAND,1,0,,,75.0,,,0,0,0,,215,61.1,51.9,69.7,59.7,60.0,,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
Michael Barrett,83822,LB,MICHIGAN,9,1,1.2,64.7,80.0,6.5,4.2,0,0,1,5.9,222,63.1,68.3,81.1,65.6,73.0,71.2,0,25,0.0,0,1,0,83.0,11,72,90,2,7,17,0,110,98,1.5,10.0
Alex Williams,83824,ED,VANDERBILT,8,0,-1.0,100.0,14.3,15.0,15.0,0,0,0,0.0,333,57.4,58.3,9.5,63.2,59.4,54.9,0,7,0.0,0,0,2,95.8,1,17,119,1,2,1,0,7,8,0.5,7.0
Bryan Addison,83825,S,OREGON,11,0,4.0,80.0,100.0,19.5,15.6,0,0,1,20.0,264,55.5,60.5,82.5,,74.8,59.1,1,28,50.0,1,1,0,99.2,4,82,82,1,1,5,2,39,30,0.5,9.8
Austin Ajiake,83826,LB,UNLV,8,6,5.4,66.7,97.2,18.9,12.6,0,0,1,4.2,325,75.0,71.8,84.4,57.2,66.6,66.0,0,21,14.3,6,1,0,84.4,16,318,327,7,30,24,0,154,94,0.5,9.6
Christian Young,83827,S,ARIZONA,12,4,5.9,53.3,91.0,17.3,9.2,0,0,4,13.3,109,58.3,59.5,61.3,59.8,60.7,82.9,0,73,12.0,3,3,3,95.4,16,304,334,6,18,30,2,192,169,0.7,12.0
Cam Phillips,83830,S,ARIZONA ST,1,0,44.0,0.0,100.0,,7.0,0,0,1,100.0,110,83.4,81.3,69.5,,61.7,,0,,,0,1,0,39.6,0,7,7,0,0,1,0,0,0,0.0,
Armani-Eli Adams,83838,S,FAU,11,2,12.3,65.2,93.4,10.5,6.9,0,0,0,0.0,165,65.3,66.0,0.0,53.2,84.1,87.2,0,28,5.3,1,0,3,103.2,15,169,181,8,16,23,1,178,66,1.1,11.9
Jacorey Crawford,83840,S,GA STATE,11,0,6.2,66.7,82.6,13.3,8.8,0,0,2,8.3,175,75.5,72.2,88.2,68.5,63.7,65.0,0,14,13.3,2,2,0,77.6,16,223,270,10,13,24,0,115,94,0.5,7.2
Courtney Williams,83842,CB,GA STATE,3,0,17.0,0.0,100.0,,15.0,0,0,0,0.0,175,67.1,58.6,75.3,,44.4,52.4,0,,0.0,0,0,0,39.6,0,15,15,0,1,1,0,0,0,0.0,
Tyler Glass,83845,S,LA MONROE,5,0,2.5,50.0,78.1,25.0,12.5,0,1,0,0.0,209,55.2,52.9,78.9,63.1,49.8,83.3,0,-1,0.0,0,0,0,56.3,1,25,32,0,1,2,0,-1,0,0.0,-1.0
Jabari Johnson,83846,S,LA MONROE,11,2,11.8,66.7,98.7,18.4,12.3,0,0,1,4.2,209,47.9,54.7,86.3,57.3,67.1,60.6,1,38,19.2,5,1,2,108.5,16,304,308,3,19,24,2,233,76,0.8,14.6
Kevin Jones,83847,S,LA MONROE,2,0,,,100.0,,,0,0,0,,209,66.1,69.3,73.9,,69.2,81.5,0,,0.0,0,0,0,0.0,0,8,8,0,1,0,0,0,0,0.0,
Michael Dowell,83855,CB,MICH STATE,10,3,2.7,75.0,96.2,9.3,7.0,0,0,1,3.6,223,64.2,68.5,84.3,61.7,78.9,64.5,0,25,15.0,3,1,0,100.3,21,205,213,5,14,28,1,160,114,0.8,7.6
Shawn Preston Jr.,83858,S,MISS STATE,10,4,11.3,69.2,99.2,12.2,8.5,0,0,1,7.7,227,67.5,68.8,81.6,60.0,69.1,85.7,1,58,7.1,1,1,0,112.8,9,117,118,4,9,13,2,142,45,1.3,15.8
Patrick Peek,83861,S,NEW MEXICO,11,2,12.5,51.6,99.6,13.5,7.0,0,0,5,16.1,241,71.7,68.7,86.0,60.0,58.7,65.8,0,36,5.3,1,5,0,69.0,16,231,232,5,16,31,0,178,76,0.8,11.1
Josh Proctor,83864,S,OHIO STATE,2,0,,,100.0,,,0,0,0,,260,73.1,75.2,79.0,,74.6,69.2,0,,25.0,1,0,0,0.0,0,39,39,0,3,0,0,0,0,0.0,
Marcus Hooker,83865,S,OHIO STATE,3,0,17.0,0.0,100.0,,24.0,0,0,0,0.0,260,55.8,58.6,75.7,,65.6,80.5,0,,0.0,0,0,0,39.6,0,24,24,0,2,1,0,0,0,0.0,
Damion Charity,83867,CB,DOMINION,7,1,9.6,85.7,100.0,6.3,5.4,0,0,1,7.1,263,57.3,59.6,81.0,,67.0,60.3,0,27,15.4,2,1,1,147.9,12,84,84,5,10,14,2,140,22,1.8,11.7
Justinn Richardson,83871,S,DOMINION,6,0,4.0,100.0,100.0,23.0,23.0,0,0,0,0.0,263,62.6,66.4,0.0,,76.8,80.7,0,7,20.0,1,0,1,95.8,1,26,26,0,4,1,0,7,3,0.3,7.0
Steve Stephens IV,83874,S,OREGON,7,2,9.2,52.2,97.1,20.7,10.8,0,0,1,4.3,264,54.0,56.4,85.6,64.1,58.7,50.1,0,26,20.0,3,1,1,97.7,12,265,273,0,10,23,2,128,61,0.5,10.7
