player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Hammond Russell IV,144793,DI,W VIRGINIA,9,0,0,343,60.5,0,1,56,100.0,5.4,3,0,2.7,1,56,56,2,0,65.1,0,1,14,100.0,14.3,2,3.6,0,14,14,1
Edward Vesterinen,144794,DI,W VIRGINIA,12,0,0,343,60.1,3,12,265,100.0,4.5,12,0,3.6,2,272,272,17,0,55.7,1,3,84,100.0,3.6,3,4.8,2,86,86,6
Miles Scott,144809,S,ILLINOIS,12,0,0,187,59.2,0,1,1,0.2,0.0,0,1,50.0,0,432,1,1,0,,0,0,0,0.0,,0,,0,141,0,0
Prince Green,144812,S,GA SOUTHRN,12,0,0,174,66.5,0,0,4,3.4,0.0,0,0,25.0,1,119,4,1,0,70.5,0,0,1,3.7,0.0,0,100.0,1,27,1,1
Tyler Strain,144814,CB,ILLINOIS,11,0,1,187,45.3,0,1,2,0.8,0.0,0,4,25.0,0,240,2,1,0,46.4,0,1,1,1.3,0.0,0,50.0,0,80,1,1
Dylan Rosiek,144816,LB,ILLINOIS,12,1,0,187,70.6,0,11,43,13.9,18.6,8,1,15.1,1,309,43,12,0,61.3,0,2,20,25.3,15.0,3,10.0,1,79,20,3
DD Snyder II,144817,LB,BALL ST,4,0,0,117,59.6,0,0,2,11.1,0.0,0,0,0.0,0,18,2,0,0,,0,0,0,0.0,,0,,0,10,0,0
Kenenna Odeluga,144818,LB,ILLINOIS,11,0,0,187,66.5,0,4,51,33.5,9.8,5,0,9.8,3,161,54,7,0,72.0,0,3,22,48.9,22.7,5,15.9,2,47,23,5
Sed McConnell,144822,DI,ILLINOIS,11,0,0,187,51.2,0,5,91,100.0,1.1,1,0,2.7,0,98,98,5,0,54.8,0,3,25,100.0,4.0,1,6.0,0,30,30,3
Jordan Grier,144841,S,INDIANA,10,0,0,190,55.0,0,1,6,4.5,16.7,1,1,8.3,0,134,6,1,0,58.9,0,0,1,1.8,0.0,0,0.0,0,56,1,0
Matt Hohlt,144843,LB,INDIANA,9,0,0,190,64.7,0,0,4,16.0,25.0,1,0,0.0,0,25,4,0,0,55.3,0,0,3,23.1,0.0,0,0.0,0,13,3,0
Andrew Turvy,144844,ED,INDIANA,1,0,0,190,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Max Llewellyn,144874,ED,IOWA,11,1,0,192,62.7,3,2,72,91.3,9.7,7,1,4.9,1,80,73,6,0,60.9,2,2,47,88.9,12.8,6,6.4,1,54,48,5
Jeremiah Pittman,144875,DI,IOWA,9,0,0,192,54.8,0,1,68,100.0,0.0,0,0,0.7,0,69,69,1,0,57.5,0,0,20,100.0,0.0,0,0.0,0,20,20,0
Gereme Spraggins,144881,LB,MARYLAND,11,0,0,215,61.1,1,1,17,23.3,11.8,2,0,5.9,0,73,17,2,0,61.3,0,1,8,36.4,12.5,1,6.3,0,22,8,1
Antwain Littleton II,144892,HB,MARYLAND,1,0,0,215,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Dante Trader Jr.,144900,S,MARYLAND,11,0,1,215,54.2,1,3,6,2.0,0.0,0,1,33.3,0,353,7,4,0,54.1,1,1,4,4.7,0.0,0,25.0,0,106,5,2
Chop Robinson,144901,ED,PENN STATE,10,1,1,266,92.3,5,18,148,90.8,20.9,31,1,9.8,3,163,148,26,0,93.1,2,8,60,90.9,26.7,16,13.3,3,66,60,13
Taizse Johnson,144902,DI,MARYLAND,12,0,0,215,64.5,2,10,148,100.0,8.8,13,3,5.4,2,157,157,14,0,69.7,1,8,54,100.0,16.7,9,10.2,1,55,55,10
Tommy Akingbesote,144906,DI,MARYLAND,12,0,0,215,64.0,0,9,193,99.5,8.3,16,0,2.8,1,205,204,10,0,70.8,0,3,49,100.0,16.3,8,3.1,0,54,54,3
Corey Coley Jr.,144907,CB,MARYLAND,10,0,0,215,56.3,0,0,3,1.7,0.0,0,4,0.0,0,177,3,0,0,58.3,0,0,1,1.9,0.0,0,0.0,0,54,1,0
Zion Shockley,144911,ED,CHARLOTTE,3,0,0,136,65.9,0,3,32,97.2,15.6,5,0,7.8,1,36,35,4,0,54.6,0,0,8,90.0,0.0,0,0.0,0,10,9,0
Ja'Den McBurrows,144931,CB,MICHIGAN,8,0,0,222,64.2,0,2,10,11.5,20.0,2,0,10.0,0,87,10,2,0,62.1,0,1,4,7.4,25.0,1,12.5,0,54,4,1
Rod Moore,144932,S,MICHIGAN,9,0,0,222,54.7,0,2,3,1.5,0.0,0,0,33.3,0,198,3,2,0,57.1,0,1,2,2.2,0.0,0,25.0,0,92,2,1
Rayshaun Benny,144933,DI,MICHIGAN,12,2,0,222,60.3,0,5,108,97.5,1.9,2,1,3.2,1,118,115,6,1,59.0,0,2,46,96.2,0.0,0,4.3,1,53,51,3
Jaydon Hood,144935,LB,MICHIGAN,6,0,0,222,58.5,0,1,10,25.6,10.0,1,0,5.0,0,39,10,1,0,54.1,0,0,6,26.1,0.0,0,0.0,0,23,6,0
Christian Boivin,144937,LB,MICHIGAN,4,0,0,222,59.6,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,59.6,0,0,1,9.1,0.0,0,0.0,0,11,1,0
TJ Guy,144938,ED,MICHIGAN,7,0,0,222,74.4,0,4,31,83.8,22.6,7,0,9.7,1,37,31,5,0,83.4,0,4,15,78.9,46.7,7,20.0,1,19,15,5
Kechaun Bennett,144940,ED,MICHIGAN,3,0,0,222,55.5,0,0,8,72.7,0.0,0,0,0.0,0,11,8,0,0,56.2,0,0,5,71.4,0.0,0,0.0,0,7,5,0
George Rooks,144941,DI,BOSTON COL,12,0,0,121,58.4,5,9,214,100.0,5.1,11,5,4.7,3,230,230,17,0,58.3,4,7,77,100.0,9.1,7,9.7,2,86,86,13
Charles Brantley,144956,CB,MICH STATE,3,0,0,223,60.0,0,0,1,1.4,0.0,0,1,0.0,0,72,1,0,0,,0,0,0,0.0,,0,,0,23,0,0
Khalil Majeed,144961,S,MICH STATE,8,0,0,223,71.4,0,1,5,7.8,40.0,2,0,30.0,1,64,5,2,0,66.7,0,0,3,7.1,33.3,1,33.3,1,42,3,1
Derrick Harmon,144962,DI,MICH STATE,12,1,0,223,72.3,1,18,222,100.0,9.5,21,4,4.7,1,232,232,20,1,71.6,1,9,82,100.0,14.6,12,6.1,0,87,87,10
Tyson Watson,144964,DI,UMASS,2,0,0,216,60.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Justin Walley,144980,CB,MINNESOTA,12,0,0,225,60.5,0,1,5,1.3,20.0,1,3,10.0,0,378,5,1,0,61.5,0,1,4,3.9,25.0,1,12.5,0,103,4,1
Darius Green,144982,S,MINNESOTA,11,0,1,225,52.1,1,0,4,1.3,0.0,0,1,12.5,0,303,4,1,0,52.1,1,0,4,4.3,0.0,0,12.5,0,94,4,1
Devon Williams,144984,LB,MINNESOTA,12,0,0,225,71.0,4,7,41,11.1,14.6,6,0,15.9,1,395,44,12,0,63.2,0,3,15,15.7,20.0,3,10.0,0,108,17,3
Nate Becker,144988,DI,MINNESOTA,5,0,0,225,55.7,0,1,9,100.0,0.0,0,0,5.6,0,9,9,1,0,60.0,0,1,1,100.0,0.0,0,50.0,0,1,1,1
Deven Eastern,144989,DI,MINNESOTA,12,1,0,225,60.9,1,6,190,100.0,5.3,10,0,1.8,0,198,198,7,1,66.0,1,3,43,100.0,14.0,6,4.7,0,46,46,4
Austin Booker,144990,ED,KANSAS,12,1,1,198,80.6,2,27,223,93.7,14.8,33,4,10.5,9,253,237,38,1,88.2,2,18,98,97.2,26.5,26,17.3,7,108,105,27
AJ Rollins,145011,ED,NEBRASKA,4,0,0,238,61.5,0,3,21,100.0,14.3,3,0,7.1,0,23,23,3,0,69.3,0,2,6,100.0,33.3,2,16.7,0,6,6,2
Marques Buford Jr.,145012,S,NEBRASKA,4,0,0,238,67.7,0,0,3,4.4,0.0,0,0,33.3,1,90,4,1,0,71.8,0,0,2,4.8,0.0,0,50.0,1,42,2,1
Mikai Gbayor,145013,LB,NEBRASKA,12,0,0,238,55.8,2,2,69,52.5,7.2,5,0,4.3,1,139,73,5,0,48.3,0,0,27,54.9,0.0,0,0.0,0,51,28,0
Wynden Ho'ohuli,145015,ED,HAWAII,7,0,1,180,58.4,2,2,51,82.4,3.9,2,4,5.9,1,68,56,5,0,58.0,1,2,14,88.2,7.1,1,17.9,1,17,15,4
Ru'Quan Buckley,145027,DI,NEBRASKA,7,0,0,238,64.6,0,3,30,100.0,10.0,3,0,5.0,0,32,32,3,0,60.3,0,1,13,100.0,7.7,1,3.8,0,14,14,1
Theran Johnson,145045,CB,NWESTERN,11,0,0,256,55.4,0,0,3,1.0,0.0,0,2,0.0,0,304,3,0,0,,0,0,0,0.0,,0,,0,112,0,0
Mac Uihlein,145047,LB,NWESTERN,7,0,0,256,64.7,0,0,2,5.2,0.0,0,0,0.0,0,58,3,0,0,56.5,0,0,2,8.7,0.0,0,0.0,0,23,2,0
Aidan Hubbard,145048,ED,NWESTERN,12,0,0,256,65.3,3,10,164,97.7,6.7,11,1,7.0,5,176,172,18,0,61.7,1,6,73,100.0,8.2,6,8.9,3,75,75,10
Najee Story,145049,DI,NWESTERN,12,1,0,256,59.7,0,9,145,97.5,4.8,7,0,3.1,0,158,154,9,0,58.6,0,4,46,98.0,6.5,3,4.3,0,51,50,4
Carmine Bastone,145050,DI,NWESTERN,12,0,0,256,61.9,1,7,169,98.3,4.7,8,1,3.0,1,181,178,9,0,61.0,0,6,63,100.0,7.9,5,4.8,0,65,65,6
Ore Adeyi,145051,CB,NWESTERN,12,0,0,256,43.7,0,1,4,2.4,0.0,0,1,12.5,0,167,4,1,0,45.1,0,1,1,1.8,0.0,0,50.0,0,56,1,1
Jordan Hancock,145067,CB,OHIO STATE,12,0,1,260,58.6,0,3,11,3.8,0.0,0,2,22.7,1,320,12,4,0,55.7,0,1,3,1.9,0.0,0,16.7,0,155,3,1
Denzel Burke,145070,CB,OHIO STATE,10,0,1,260,59.4,0,0,1,0.4,0.0,0,2,0.0,0,273,1,0,0,,0,0,0,0.0,,0,,0,108,0,0
Jack Sawyer,145071,ED,OHIO STATE,12,1,0,260,84.9,9,16,252,90.6,17.9,45,1,6.9,5,288,261,30,0,82.5,4,10,102,91.5,26.5,27,10.8,4,118,108,18
Andre Turrentine,145072,S,TENNESSEE,9,0,0,307,72.6,1,0,1,0.7,0.0,0,0,50.0,0,137,1,1,0,72.6,1,0,1,2.4,0.0,0,50.0,0,41,1,1
JT Tuimoloau,145074,ED,OHIO STATE,12,1,0,260,75.8,3,28,299,95.1,14.4,43,2,6.5,4,327,311,35,0,72.0,2,13,125,97.1,17.6,22,6.8,1,136,132,16
Jackson Kuwatch,145075,ED,MIAMI OH,3,0,0,221,53.4,0,0,15,78.9,0.0,0,0,0.0,0,19,15,0,0,54.3,0,0,9,90.0,0.0,0,0.0,0,10,9,0
Michael Hall Jr.,145076,DI,OHIO STATE,11,0,0,260,85.2,5,19,198,99.5,18.2,36,3,7.1,2,207,206,26,0,88.7,3,15,90,99.0,27.8,25,11.1,1,97,96,19
Tyleik Williams,145080,DI,OHIO STATE,12,4,0,260,69.4,3,16,296,99.7,8.1,24,1,3.9,2,308,307,21,1,68.6,1,10,116,99.2,12.1,14,6.5,2,123,122,13
Jordan van den Berg,145085,DI,PENN STATE,10,0,0,266,62.5,1,4,73,98.7,8.2,6,0,4.8,1,79,78,6,0,65.1,0,4,29,100.0,17.2,5,10.3,1,31,31,5
Davon Townley Jr.,145091,DI,PENN STATE,3,0,0,266,55.7,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,57.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Dominic DeLuca,145095,LB,PENN STATE,12,0,0,266,56.4,0,2,22,17.6,4.5,1,0,9.1,1,125,22,3,0,55.9,0,0,4,8.5,0.0,0,0.0,0,47,4,0
Kalen King,145096,CB,PENN STATE,12,0,2,266,72.3,0,1,7,2.6,28.6,2,4,7.1,0,273,7,1,0,68.2,0,1,2,1.9,50.0,1,25.0,0,105,2,1
Kobe King,145097,LB,PENN STATE,12,0,0,266,56.9,0,3,23,15.1,4.3,1,3,15.2,2,152,23,5,0,65.2,0,1,7,13.0,14.3,1,35.7,2,54,7,3
Zakee Wheatley,145099,S,PENN STATE,12,0,0,266,60.0,0,0,1,0.7,0.0,0,0,0.0,0,142,1,0,0,,0,0,0,0.0,,0,,0,64,0,0
Jaylen Reed,145100,S,PENN STATE,12,0,0,266,66.7,0,1,8,3.1,12.5,1,0,18.8,1,257,8,2,0,68.1,0,1,6,6.2,16.7,1,25.0,1,97,6,2
Rodney McGraw,145101,TE,LOUISVILLE,1,0,0,210,59.2,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Yanni Karlaftis,145120,LB,PURDUE,12,0,0,273,64.3,2,4,52,19.3,7.7,4,1,11.5,3,280,54,9,0,68.2,2,1,29,26.8,6.9,2,15.5,3,112,30,6
Rickey Smith,145122,S,MIDDLE TN,4,0,0,224,58.3,0,0,2,13.3,0.0,0,0,0.0,0,15,2,0,0,,0,0,0,0.0,,0,,0,2,0,0
Tristan Cox,145123,DI,OHIO,10,0,0,259,57.8,1,5,83,97.7,6.0,5,0,4.8,1,86,84,7,0,59.3,1,4,46,100.0,8.7,4,7.6,1,46,46,6
Khordae Sydnor,145124,ED,PURDUE,10,0,0,273,67.6,1,7,72,83.1,13.9,10,0,9.7,3,89,74,11,0,64.5,1,3,35,87.8,17.1,6,8.6,1,41,36,5
Don Munnerlyn,145126,WR,TOLEDO,1,0,0,316,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jordan Thompson,145140,ED,RUTGERS,12,0,0,278,54.0,0,3,99,88.1,3.0,3,0,1.5,0,118,104,3,0,61.0,0,3,23,89.3,13.0,3,6.5,0,28,25,3
Alijah Clark,145141,S,SYRACUSE,11,0,1,304,77.5,1,3,7,2.2,14.3,1,2,28.6,0,367,8,4,0,56.1,0,0,2,2.3,0.0,0,0.0,0,131,3,0
Shaquan Loyal,145143,S,RUTGERS,12,0,0,278,75.4,0,0,1,0.3,100.0,1,0,100.0,1,396,1,1,0,75.4,0,0,1,0.7,100.0,1,100.0,1,147,1,1
Desmond Igbinosun,145144,S,RUTGERS,12,1,1,278,77.7,2,4,42,18.4,11.9,5,5,9.5,1,244,45,7,0,75.1,0,1,15,21.9,20.0,3,10.0,1,73,16,2
Kyonte Hamilton,145148,DI,RUTGERS,12,1,0,278,57.3,0,8,185,100.0,2.7,5,0,2.7,1,200,200,9,0,63.8,0,5,63,100.0,7.9,5,5.6,1,69,69,6
Zaire Angoy,145149,DI,RUTGERS,7,0,0,278,55.5,1,0,48,100.0,2.1,1,0,1.0,0,52,52,1,0,58.9,0,0,15,100.0,6.7,1,0.0,0,16,16,0
Keshon Griffin,145153,DI,RUTGERS,1,0,0,278,55.7,0,0,11,100.0,0.0,0,0,0.0,0,12,12,0,0,56.7,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Jake Chaney,145167,LB,WISCONSIN,12,0,0,349,62.1,3,9,73,21.5,12.3,9,1,11.0,2,344,74,14,0,63.5,2,5,40,26.6,15.0,6,13.8,2,154,41,9
Darryl Peterson,145175,ED,WISCONSIN,12,1,0,349,73.2,3,24,213,79.4,14.6,31,1,7.7,3,277,220,30,0,69.2,1,9,93,77.2,18.3,17,7.5,2,127,98,12
Hunter Wohler,145183,S,WISCONSIN,12,1,0,349,73.5,2,5,31,7.0,12.9,4,1,17.7,2,440,31,9,0,73.1,1,3,14,7.3,14.3,2,21.4,1,193,14,5
Jayden Williams,145199,S,FAU,8,0,0,165,60.6,0,2,23,11.4,0.0,0,0,4.3,0,202,23,2,0,62.6,0,2,12,16.7,0.0,0,8.3,0,72,12,2
Amari Wansley,145201,S,FAU,10,0,0,165,55.0,0,1,4,2.6,0.0,0,0,12.5,0,155,4,1,0,58.4,0,1,1,2.3,0.0,0,50.0,0,44,1,1
Courtney McBride,145205,ED,FAU,12,0,0,165,62.2,4,10,159,88.2,6.3,10,0,6.9,4,187,165,18,0,65.4,3,2,48,100.0,8.3,4,9.4,2,51,51,7
Jacob Merrifield,145209,DI,FAU,11,0,0,165,69.5,1,6,130,100.0,10.0,13,0,2.7,0,135,135,7,0,62.9,0,3,28,100.0,14.3,4,5.4,0,30,30,3
Jaden Wheeler,145210,DI,FAU,12,0,0,165,54.0,2,5,186,99.5,2.7,5,0,2.4,1,193,192,8,0,54.1,1,4,58,100.0,5.2,3,4.3,0,60,60,5
Gaethan Bernadel,145230,LB,STANFORD,12,0,0,300,51.9,4,20,117,28.0,0.9,1,2,12.0,2,440,123,26,0,57.0,2,13,64,47.8,1.6,1,14.8,2,138,66,17
Keegan Davis,145234,ED,FIU,12,0,0,166,58.3,0,5,75,100.0,2.7,2,1,3.3,0,77,77,5,0,56.7,0,1,16,100.0,0.0,0,3.1,0,17,17,1
Travonte O'Neal,145235,ED,FIU,12,0,1,166,58.6,2,4,103,100.0,3.9,4,3,2.9,0,109,109,6,0,63.5,2,3,36,100.0,8.3,3,6.9,0,41,41,5
Jordan Guerad,145236,DI,FIU,12,0,0,166,74.1,2,23,301,99.7,10.3,31,3,4.8,2,320,319,27,0,80.0,1,10,86,100.0,15.1,13,8.7,2,95,95,13
Jerrell Boykins Jr.,145259,DI,BAYLOR,4,0,0,118,57.8,0,0,8,100.0,0.0,0,0,0.0,0,9,9,0,0,58.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
J'Dan Burnett,145260,ED,LA TECH,3,0,0,208,79.1,0,10,59,95.6,25.4,15,0,11.9,2,68,65,12,0,80.1,0,5,19,95.8,42.1,8,23.7,2,24,23,7
Jakobe Thomas,145309,S,MIDDLE TN,11,1,0,224,73.2,1,2,6,1.4,33.3,2,5,25.0,0,438,6,3,0,65.9,1,2,3,2.4,66.7,2,50.0,0,126,3,3
ZaBrien Harden,145310,ED,MIDDLE TN,1,0,0,224,67.4,0,1,2,100.0,50.0,1,0,25.0,0,3,3,1,0,63.0,0,1,1,100.0,100.0,1,50.0,0,1,1,1
Parker Hughes,145312,LB,MIDDLE TN,12,1,0,224,67.3,2,6,59,30.1,15.3,9,0,11.9,3,236,71,11,0,71.6,0,3,21,43.5,23.8,5,21.4,3,69,30,6
Deonte Stanley,145313,CB,MIDDLE TN,8,0,0,224,65.6,0,0,5,2.1,20.0,1,1,0.0,0,239,5,0,0,70.7,0,0,2,2.7,50.0,1,0.0,0,74,2,0
Jurriente Davis,145314,LB,TEXAS A&M,2,0,0,312,60.0,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Damonte Smith,145315,DI,MIDDLE TN,5,0,0,224,74.7,1,6,62,100.0,16.1,10,3,5.6,0,66,66,7,0,67.7,1,3,27,100.0,18.5,5,7.4,0,29,29,4
Bryce Drummond,145316,FB,OKLA STATE,1,0,0,262,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Harold West,145327,S,N TEXAS,3,0,0,251,59.5,0,1,1,3.2,0.0,0,0,50.0,0,31,1,1,0,59.5,0,1,1,20.0,0.0,0,50.0,0,5,1,1
Chris Wright,145329,ED,N TEXAS,3,0,0,251,62.6,0,1,12,100.0,8.3,1,0,4.2,0,14,14,1,0,66.5,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Jaylen Smith,145330,LB,N TEXAS,12,0,0,251,52.7,1,5,39,21.6,2.6,1,0,12.8,2,190,41,8,0,45.4,0,1,10,38.5,0.0,0,5.0,0,26,10,1
Fatafehi Vailea,145336,ED,N TEXAS,11,0,0,251,55.1,1,4,201,99.5,2.5,5,0,2.2,2,210,209,7,0,62.5,0,1,29,100.0,6.9,2,5.2,1,31,31,2
Roderick Brown,145339,DI,N TEXAS,12,0,0,251,72.3,2,21,253,99.6,7.9,20,1,4.9,1,262,261,24,0,74.8,1,7,41,100.0,12.2,5,9.8,0,42,42,8
Tahj Ra-El,145366,CB,DOMINION,12,0,0,263,63.2,1,0,5,1.2,0.0,0,5,10.0,0,429,5,1,0,64.3,1,0,1,1.2,0.0,0,50.0,0,85,1,1
Khian'Dre Harris,145368,CB,DOMINION,4,0,0,263,60.0,0,0,1,1.6,0.0,0,1,0.0,0,61,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Amorie Morrison,145369,ED,DOMINION,9,1,0,263,61.0,2,4,135,98.6,6.7,9,1,3.0,1,143,141,7,1,59.4,1,1,28,96.8,7.1,2,3.6,0,31,30,2
Robert Kennedy,145371,S,NC STATE,12,1,1,248,56.5,0,4,37,8.5,2.7,1,2,8.1,1,480,41,5,0,53.3,0,0,6,8.1,0.0,0,0.0,0,74,6,0
Deeve Harris,145374,ED,COLORADO,11,0,2,143,55.8,0,2,40,75.0,2.5,1,4,2.5,0,60,45,2,0,56.9,0,1,13,82.4,7.7,1,3.8,0,17,14,1
LaMareon James,145378,CB,DOMINION,12,0,0,263,55.2,0,0,3,0.8,0.0,0,5,0.0,0,386,3,0,0,59.7,0,0,1,1.4,0.0,0,0.0,0,70,1,0
Jason Henderson,145379,LB,DOMINION,12,0,1,263,72.1,8,10,101,24.1,14.9,15,1,14.9,6,449,108,24,0,65.7,3,4,47,58.1,21.3,10,9.6,1,86,50,8
Kris Trinidad,145380,ED,DOMINION,12,0,0,263,60.0,1,11,239,96.6,5.0,12,1,3.8,3,263,254,15,0,58.3,0,6,44,88.7,9.1,4,9.1,1,53,47,7
Denzel Lowry,145381,DI,DOMINION,12,0,0,263,58.7,0,9,288,100.0,3.1,9,1,2.6,3,307,307,12,0,55.8,0,5,65,100.0,6.2,4,3.8,0,68,68,5
Wayne Matthews III,145382,LB,DOMINION,12,0,2,263,67.6,0,6,97,23.3,6.2,6,2,6.2,3,437,102,9,0,65.9,0,3,31,41.3,12.9,4,11.3,2,80,33,5
Chazz Wallace,145384,DI,COLORADO,11,0,0,143,60.2,2,5,123,100.0,3.3,4,0,4.5,2,125,125,9,0,67.2,2,4,33,100.0,12.1,4,12.1,1,34,34,7
Kris Caine,145388,ED,DOMINION,4,0,0,263,62.1,0,4,26,65.9,11.5,3,0,7.7,0,41,27,4,0,60.5,0,3,12,92.9,8.3,1,12.5,0,14,13,3
Devin Brandt-Epps,145390,ED,DOMINION,10,1,0,263,60.1,0,9,111,100.0,4.5,5,0,4.1,0,117,117,9,1,61.1,0,2,18,100.0,5.6,1,5.6,0,19,19,2
DJ Arkansas,145404,LB,RICE,12,0,0,275,64.1,2,5,39,28.6,12.8,5,3,14.1,2,154,44,9,0,62.6,0,5,24,40.6,12.5,3,18.8,2,64,26,7
Elroyal Morris III,145406,DI,RICE,4,0,0,275,53.4,0,0,27,100.0,0.0,0,0,0.0,0,29,29,0,0,54.7,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Marcus Williams,145407,S,RICE,6,0,0,275,57.3,0,0,2,1.5,0.0,0,0,0.0,0,130,2,0,0,59.1,0,0,1,2.3,0.0,0,0.0,0,44,1,0
Kenny Seymour Jr.,145411,ED,RICE,4,0,0,275,55.0,0,0,6,81.8,0.0,0,0,0.0,0,11,9,0,0,56.0,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Jalen Hargrove,145412,DI,RICE,1,0,0,275,60.0,0,0,0,100.0,,0,0,,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jay Jones,145432,S,SO MISS,11,0,0,296,59.7,0,2,9,11.1,11.1,1,0,11.1,0,81,9,2,0,64.4,0,2,4,16.0,25.0,1,25.0,0,25,4,2
Hayes Puckett,145433,S,SO MISS,8,0,0,296,60.0,0,1,1,1.6,0.0,0,0,50.0,0,61,1,1,0,,0,0,0,0.0,,0,,0,25,0,0
Kyler Carter,145436,ED,SO MISS,6,0,0,296,58.9,0,0,14,100.0,7.1,1,0,0.0,0,16,16,0,0,56.3,0,0,4,100.0,0.0,0,0.0,0,4,4,0
Ike Rowell,145445,S,UAB,11,0,0,321,65.2,1,0,2,1.1,0.0,0,0,25.0,0,264,3,1,0,63.7,1,0,1,1.4,0.0,0,50.0,0,69,1,1
Charlie Goode,145472,LB,UAB,1,0,0,321,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jason Riles Jr.,145474,S,UAB,1,0,0,321,60.8,0,1,6,14.6,0.0,0,1,8.3,0,41,6,1,0,54.9,0,0,3,20.0,0.0,0,0.0,0,15,3,0
Will Sorrells,145477,LB,UAB,11,0,0,321,52.0,0,1,9,6.9,11.1,1,0,5.6,0,131,9,1,0,63.1,0,0,3,6.3,33.3,1,0.0,0,48,3,0
Jagves Garnett,145494,DI,UTEP,1,0,0,330,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Tyler Williams,145499,S,UTEP,8,0,0,330,63.2,2,1,9,9.5,0.0,0,0,16.7,0,105,10,3,0,59.7,0,0,1,4.3,0.0,0,0.0,0,23,1,0
Osaiasi Taueli,145506,ED,UTEP,2,0,0,330,70.4,0,0,5,100.0,40.0,2,0,0.0,0,5,5,0,0,66.3,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Tevita Tafuna,145508,DI,UTEP,4,0,0,330,63.2,0,1,58,100.0,8.6,5,1,0.9,0,60,60,1,0,65.8,0,0,10,100.0,20.0,2,0.0,0,11,11,0
Jimmori Robinson,145523,ED,UTSA,12,2,1,331,66.1,6,10,204,90.3,10.3,21,3,6.4,5,236,213,21,0,67.9,2,8,86,95.7,16.3,14,10.5,4,94,90,14
Ronald Triplette,145524,ED,UTSA,12,0,0,331,69.4,3,8,110,98.3,12.7,14,1,5.9,1,116,114,12,0,75.0,1,3,39,97.6,23.1,9,7.7,1,41,40,5
Trey Moore,145527,ED,UTSA,12,2,0,331,84.0,3,22,235,81.7,14.5,34,0,10.9,13,301,246,38,1,89.5,1,13,90,91.3,21.1,19,20.0,11,104,95,25
Miguel Jackson,145560,DI,CHARLOTTE,8,0,0,136,61.8,0,6,134,99.3,6.7,9,1,3.7,2,145,144,8,0,63.5,0,5,52,100.0,11.5,6,6.7,1,55,55,6
B.J. Ragland,145568,DI,CHARLOTTE,2,0,0,136,53.8,0,0,34,100.0,0.0,0,0,0.0,0,36,36,0,0,56.1,0,0,7,100.0,0.0,0,0.0,0,8,8,0
Ryan Johnson,145582,ED,AKRON,4,0,0,102,82.5,3,11,81,85.6,22.2,18,1,8.6,0,104,89,14,0,71.0,1,4,25,83.9,24.0,6,10.0,0,31,26,5
Bennett Adler,145591,ED,AKRON,12,0,0,102,69.2,3,14,174,96.4,13.2,23,0,6.6,3,194,187,20,0,71.6,2,6,42,91.8,23.8,10,14.3,2,49,45,10
Andrew Behm,145595,LB,AKRON,4,0,0,102,66.2,0,1,3,8.8,33.3,1,0,16.7,0,34,3,1,0,59.8,0,0,1,11.1,0.0,0,0.0,0,9,1,0
