player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Cedric Byrd II,75938,WR,HAWAII,13,33.0,1,180,67.5,,59.5,0,0,0,0.0,0.0,,1,0,0,293,0,0,0,888,0,592,0,0,293,0
Cody White,61448,WR,MICH STATE,12,39.1,1,223,74.1,,58.9,0,0,0,0.0,0.0,,5,0,0,293,0,0,0,750,0,453,0,0,293,2
Leroy Watson,98723,TE,UTSA,12,62.3,0,331,45.4,47.5,63.5,0,5,55,24.4,24.4,95.5,2,5,0,292,0,0,0,469,57,234,0,0,235,361
Kavious Price,26943,WR,KENT STATE,12,41.4,0,201,62.1,,65.8,0,0,0,0.0,0.0,,3,0,0,292,0,0,0,706,0,409,0,0,292,1
Dalton Schoen,34407,WR,KANSAS ST,12,47.5,0,199,68.2,,55.9,0,0,0,0.0,0.0,,1,0,0,291,0,0,0,613,0,321,0,0,291,2
Ryan Mitchell,61487,WR,NAVY,12,77.4,0,237,67.7,,66.7,0,0,0,0.0,0.0,,0,0,0,291,0,0,3,376,0,85,0,8,291,12
CJ Williams,57323,HB,NAVY,12,66.9,0,237,80.0,63.0,77.4,0,0,8,8.5,8.1,100.0,0,0,0,291,0,0,0,435,8,99,0,0,283,237
Skyy Moore,97116,WR,W MICHIGAN,12,47.6,0,347,74.9,60.9,54.0,0,0,1,0.3,0.3,100.0,2,0,0,290,0,0,0,609,1,319,0,0,289,0
Mason Fine,46629,QB,N TEXAS,12,37.2,0,251,77.3,,60.0,0,0,0,0.0,0.0,,3,0,0,290,0,0,0,780,0,470,0,0,290,0
Bradley Rozner,98743,WR,RICE,12,43.5,0,275,71.2,,73.1,0,0,0,0.0,0.0,,1,0,0,290,0,0,0,667,0,377,0,0,290,2
Jared Smart,98732,WR,HAWAII,13,33.5,1,180,67.6,,63.2,0,0,0,0.0,0.0,,3,0,0,289,0,0,0,862,0,573,0,0,289,11
Eric Abojei,60824,G,WYOMING,6,100.0,0,351,57.5,73.8,56.7,1,2,95,100.0,100.0,98.4,2,3,0,289,0,289,0,289,101,101,0,0,188,0
Raiqwon O'Neal,81811,T,RUTGERS,9,100.0,0,278,52.5,61.1,51.7,2,4,132,100.0,100.0,95.5,3,9,3,289,0,0,287,289,139,139,0,0,150,2
Khalil Keith,58528,G,BAYLOR,8,100.0,0,118,63.5,76.0,61.0,1,1,135,100.0,100.0,98.5,1,3,1,289,0,277,0,289,142,142,0,0,147,11
Daniel Barker,83982,HB,ILLINOIS,12,55.4,0,187,52.2,48.1,41.1,0,2,46,17.2,17.7,93.5,3,4,2,288,0,0,0,520,50,282,0,0,238,93
Dorian Thompson-Robinson,83574,QB,UCLA,11,36.5,0,324,66.5,,60.0,0,0,0,0.0,0.0,,3,0,0,288,0,0,0,789,0,459,0,0,288,0
Jonathan Hodoh,48300,WR,LA MONROE,12,47.1,0,209,59.1,,65.0,0,0,0,0.0,0.0,,3,0,0,288,0,0,0,611,0,323,0,0,288,0
James Palmer,77906,TE,TULSA,12,80.7,0,320,50.7,57.7,47.1,2,2,59,47.2,47.3,96.6,2,4,0,288,0,0,0,357,62,131,0,0,226,202
Caleb Evans,41292,QB,LA MONROE,12,33.7,0,209,89.5,,60.0,0,0,0,0.0,0.0,,4,0,0,287,0,0,0,852,0,451,0,0,287,0
Jonathan Stewart,60202,T,VANDERBILT,8,100.0,0,333,56.9,80.2,47.9,3,2,164,100.0,100.0,98.5,2,5,0,287,0,0,142,287,172,172,120,25,115,0
Brian Lewerke,34412,QB,MICH STATE,12,34.6,0,223,66.9,,60.1,0,0,0,0.0,0.0,,1,0,0,286,0,0,0,826,0,468,0,0,286,0
Dustin Crum,60418,QB,KENT STATE,12,37.6,0,201,90.4,,60.1,0,0,0,0.0,0.0,,0,0,0,286,0,0,0,760,0,414,0,0,286,1
Clark Barrington,81598,G,BYU,7,100.0,0,128,65.9,75.7,64.1,2,1,139,100.0,100.0,98.9,1,3,0,286,0,172,0,286,144,144,113,0,142,0
Antawn Lewis,100782,T,LA TECH,12,100.0,0,208,63.0,69.0,61.8,1,4,143,100.0,100.0,96.9,2,7,2,286,0,0,0,286,152,152,0,286,134,0
Bo Melton,61610,WR,RUTGERS,12,50.9,0,278,66.8,,61.1,0,0,0,0.0,0.0,,3,0,0,286,0,0,0,562,0,272,0,0,286,0
Osirus Mitchell,42344,WR,MISS STATE,12,52.5,0,227,68.1,,63.3,0,0,0,0.0,0.0,,2,0,0,286,0,0,0,545,0,259,0,0,286,0
Daniel Morris,101358,WR,AIR FORCE,12,95.7,0,101,69.9,61.9,84.2,0,0,0,0.0,7.1,,1,0,0,286,0,0,1,299,1,14,0,0,285,12
Stephen Calvert,46556,QB,LIBERTY,12,38.1,0,206,75.3,62.2,60.0,0,0,1,0.2,0.2,100.0,5,0,0,286,0,0,0,750,1,454,0,0,285,0
Jacob South,81901,T,UTAH ST,8,100.0,1,329,54.0,49.0,56.7,1,7,145,100.0,100.0,96.6,1,9,1,286,0,0,58,286,148,148,0,228,138,0
Jadan Blue,61705,WR,TEMPLE,12,39.0,1,306,73.8,,67.3,0,0,0,0.0,0.0,,1,0,0,285,0,0,0,731,0,442,0,0,285,2
Jack Shutack,36664,G,COLORADO,8,100.0,1,143,56.9,46.9,59.0,1,8,140,100.0,100.0,95.4,2,11,2,285,0,13,0,285,148,148,272,0,137,0
Braylon Jones,26635,C,HOUSTON,4,100.0,1,182,64.2,41.8,67.9,0,7,133,100.0,100.0,96.6,2,8,1,285,285,0,0,285,141,141,0,0,144,0
Jarrett Hopple,41856,T,USF,9,100.0,0,327,47.4,33.4,53.4,4,6,145,100.0,100.0,94.5,1,13,3,285,0,0,46,285,154,154,0,238,131,0
Adonis Boone,77558,T,LOUISVILLE,9,99.7,1,210,56.2,82.4,48.6,0,3,139,99.3,99.3,97.5,3,5,2,285,0,0,119,286,148,149,164,0,137,1
Cody Rudy,43508,TE,BALL ST,12,91.3,1,117,60.1,30.9,62.5,0,1,16,40.0,37.2,90.6,4,2,1,285,0,0,0,312,16,43,0,0,269,214
Tre Turner,78006,WR,VA TECH,10,49.8,0,337,71.4,,55.2,0,0,0,0.0,0.0,,1,0,0,284,0,0,0,570,0,263,0,0,284,6
Devery Hamilton,40636,G,STANFORD,4,100.0,2,300,53.8,45.3,53.2,5,7,172,100.0,100.0,95.3,4,14,2,284,0,284,0,284,181,181,0,0,103,0
Michael Woods II,84117,WR,ARKANSAS,12,40.7,0,111,58.6,,68.5,0,0,0,0.0,0.0,,2,0,0,284,0,0,0,698,0,414,0,0,284,0
Alec Pierce,78038,WR,CINCINNATI,12,49.6,0,138,65.8,,70.8,0,0,0,0.0,0.0,,1,0,0,283,0,0,0,570,0,287,0,0,283,19
Jordan Love,40306,QB,UTAH ST,12,34.3,0,329,73.7,,60.0,0,0,0,0.0,0.0,,1,0,0,283,0,0,0,825,0,500,0,0,283,0
Chase Cota,84465,WR,UCLA,12,38.7,1,324,57.3,,67.7,0,0,0,0.0,0.0,,2,0,0,282,0,0,0,728,0,446,0,0,282,13
Austin Maloney,33846,WR,FIU,12,47.1,0,166,61.3,,70.3,0,0,0,0.0,0.0,,0,0,0,282,0,0,0,599,0,317,0,0,282,0
Chris Reynolds,60361,QB,CHARLOTTE,12,39.1,0,136,84.2,,60.4,0,0,0,0.0,0.0,,2,0,0,282,0,0,0,722,0,328,0,0,282,0
Josh Seltzner,60255,G,WISCONSIN,7,100.0,0,349,62.1,81.3,58.0,1,2,103,100.0,100.0,98.5,1,3,0,282,0,1,0,282,106,106,281,0,176,0
Sage Doxtater,46338,T,NEW MEX ST,4,100.0,0,242,80.1,84.6,75.2,0,1,136,100.0,100.0,98.9,1,2,1,282,0,0,282,282,141,141,0,0,141,0
C.J. Johnson,104187,WR,E CAROLINA,12,43.0,1,156,80.2,,60.7,0,0,0,0.0,0.0,,4,0,0,281,0,0,0,654,0,373,0,0,281,1
Nick Ralston,36101,TE,LA LAFAYET,12,68.9,0,207,74.2,73.0,74.5,0,1,43,26.2,25.9,98.8,0,1,0,281,0,0,0,408,44,170,0,0,237,299
Jordan Kress,98740,WR,NEW MEXICO,12,49.7,0,241,69.7,,56.9,0,0,0,0.0,0.0,,0,0,0,280,0,0,0,563,0,283,0,0,280,0
Dazz Newsome,61510,WR,N CAROLINA,11,44.1,1,245,83.3,76.2,62.2,0,0,2,0.6,0.6,100.0,2,0,0,280,0,0,0,635,2,354,0,0,278,0
Blake Bueter,60807,G,MICH STATE,10,100.0,0,223,53.4,59.2,52.1,1,6,133,100.0,100.0,96.6,2,8,1,279,98,63,0,279,144,144,112,0,135,6
Sean McKeon,42266,TE,MICHIGAN,9,66.4,0,222,77.7,71.1,71.0,0,1,64,32.7,33.5,99.2,0,1,0,279,0,0,0,420,71,212,0,0,208,375
Quentin Harris,26084,QB,DUKE,12,33.5,0,154,56.2,62.2,60.0,0,0,1,0.2,0.2,100.0,3,0,0,279,0,0,0,832,1,436,0,0,278,0
Tyquan Thornton,78092,WR,BAYLOR,12,40.8,1,118,65.6,,66.1,0,0,0,0.0,0.0,,2,0,0,278,0,0,0,682,0,404,0,0,278,0
Antonio Gandy-Golden,39993,WR,LIBERTY,12,37.7,0,206,88.6,55.0,66.8,0,0,0,0.0,0.0,,0,0,0,278,0,0,0,737,0,458,0,0,278,3
Elijah Cooks,61501,WR,NEVADA,12,36.2,0,239,71.7,,80.7,0,0,0,0.0,0.0,,2,0,0,278,0,0,0,767,0,489,0,0,278,2
Brant Kuithe,84071,TE,UTAH,12,59.4,0,328,86.3,70.5,64.5,0,1,19,9.8,9.3,97.4,4,1,0,278,0,0,1,468,19,204,0,0,259,343
Tyler Vaughns,40283,WR,USC,12,36.3,0,326,73.0,,62.0,0,0,0,0.0,0.0,,4,0,0,278,0,0,0,766,0,488,0,0,278,0
Carter Stanley,13634,QB,KANSAS,12,37.1,0,198,65.2,,60.0,0,0,0,0.0,0.0,,0,0,0,277,0,0,0,746,0,428,0,0,277,0
Lynn Bowden,61361,QB,KENTUCKY,12,40.2,0,202,72.6,62.1,65.5,0,0,1,0.4,0.4,100.0,0,0,0,277,0,0,0,689,1,277,0,0,276,4
David Redding,59849,G,MIAMI OH,8,100.0,0,221,54.1,53.7,53.8,0,2,123,100.0,100.0,99.2,1,2,0,277,0,217,0,277,129,129,59,0,148,0
Des Holmes,60017,T,PENN STATE,12,100.0,0,266,68.2,70.7,63.1,2,5,130,100.0,100.0,97.3,0,7,0,277,0,0,246,277,137,137,0,31,140,0
Beau Corrales,61513,WR,N CAROLINA,12,44.0,0,245,60.3,62.1,56.0,0,0,1,0.3,0.3,100.0,2,0,0,277,0,0,0,630,1,354,0,0,276,0
Emeka Emezie,61517,WR,NC STATE,12,39.2,0,248,61.2,62.1,54.2,0,0,1,0.2,0.2,100.0,0,0,0,276,0,0,0,704,1,429,0,0,275,1
Bryce Wade,98509,T,UMASS,7,100.0,1,216,63.0,59.5,61.8,0,8,147,100.0,100.0,96.6,1,9,1,276,0,0,23,276,153,153,0,252,123,0
Luke Harris,41383,C,MIDDLE TN,11,100.0,0,224,49.5,54.9,50.7,3,4,142,100.0,100.0,97.5,2,7,0,275,228,0,46,275,150,150,0,0,125,1
Markis McCray,27009,WR,LA MONROE,12,44.6,0,209,63.7,,58.3,0,0,0,0.0,0.0,,3,0,0,275,0,0,0,617,0,335,0,0,275,0
Tim Jones,61669,WR,SO MISS,12,40.3,1,296,75.4,63.1,63.0,0,0,1,0.3,0.2,100.0,4,0,0,275,0,0,0,682,1,407,0,0,274,9
Jordan McCray,47802,WR,OKLA STATE,12,54.7,0,262,62.1,,64.7,0,0,0,0.0,0.0,,0,0,0,274,0,0,0,501,0,227,0,0,274,0
Jorge Reyna,60384,QB,FRESNO ST,12,35.1,0,169,65.4,62.2,60.3,0,0,1,0.2,0.2,100.0,0,0,0,274,0,0,0,781,1,453,0,0,273,0
Jake Andrews,81868,C,TROY,9,100.0,0,318,57.1,59.5,56.3,2,2,161,100.0,100.0,98.8,1,4,0,274,138,73,0,274,173,173,61,0,101,1
Justin Murphy,46683,G,HOUSTON,4,100.0,1,182,65.4,77.1,60.9,1,0,129,100.0,100.0,98.8,3,2,1,274,0,0,0,274,137,137,216,58,137,0
RB Marlow III,78152,WR,BOWL GREEN,12,49.8,0,122,52.3,,66.8,0,0,0,0.0,0.0,,6,0,0,274,0,0,0,550,0,260,0,0,274,0
Bruno LaBelle,42163,TE,CINCINNATI,12,87.3,0,138,56.7,74.1,56.7,0,0,34,46.6,47.4,100.0,1,0,0,274,0,0,0,314,36,76,0,0,238,286
Daniel Crawford,27822,TE,N ILLINOIS,12,48.5,0,254,59.6,74.4,41.8,0,0,17,5.7,5.8,100.0,3,0,0,274,0,0,1,565,18,309,0,0,256,320
Jayden Daniels,97993,QB,ARIZONA ST,11,37.3,0,110,68.8,,60.4,0,0,0,0.0,0.0,,5,0,0,273,0,0,0,732,0,421,0,0,273,0
Brandon Peters,40416,QB,ILLINOIS,10,45.2,0,187,65.6,,60.2,0,0,0,0.0,0.0,,2,0,0,273,0,0,0,604,0,299,0,0,273,0
Jordan Duncan,38485,WR,CAL,11,40.7,0,130,58.8,,61.5,0,0,0,0.0,0.0,,0,0,0,272,0,0,0,668,0,396,0,0,272,7
Michael Eletise,40716,G,HAWAII,8,100.0,0,180,72.6,76.9,71.5,1,1,169,100.0,100.0,99.4,2,2,0,272,0,265,0,272,173,173,7,0,99,0
Garrett Walston,42000,TE,N CAROLINA,12,62.4,0,245,55.3,58.5,55.1,1,4,79,33.8,34.4,96.8,1,5,0,272,0,0,1,436,86,250,0,0,186,263
Justin Jefferson,61398,WR,LSU,12,37.3,1,211,84.2,30.8,64.0,0,1,1,0.2,0.2,50.0,1,1,0,271,0,0,0,727,1,457,0,0,270,33
Kjetil Cline,39898,WR,ARMY,13,83.4,0,114,57.3,,58.7,0,0,0,0.0,0.0,,0,0,0,271,0,0,0,325,0,54,0,0,271,7
Andrew Starr,100259,T,N ILLINOIS,9,100.0,1,254,55.3,42.8,60.0,1,6,133,100.0,100.0,95.9,2,9,2,271,0,60,209,271,138,138,0,0,133,1
Donta Thompson,47770,TE,TEXAS TECH,12,38.5,0,315,52.0,64.5,53.9,0,1,20,4.6,4.6,97.5,1,1,0,271,0,0,0,704,21,454,0,0,250,418
Hunter Kampmoyer,42701,TE,OREGON,11,68.3,0,264,53.4,65.8,65.1,0,0,32,20.9,20.3,96.9,1,1,1,271,0,0,0,397,32,158,0,0,239,304
Shemar Thornton,84180,WR,FIU,12,45.8,0,166,66.3,,77.2,0,0,0,0.0,0.0,,4,0,0,271,0,0,0,592,0,321,0,0,271,0
Keoni-Kordell Makekau,57324,TE,NAVY,12,74.5,0,237,71.4,56.3,62.4,0,1,13,16.3,15.9,96.2,0,1,0,271,0,0,0,364,13,82,0,0,258,191
Daniel Johnson,77452,T,KENT STATE,8,100.0,0,201,51.2,40.2,57.8,1,3,116,100.0,100.0,95.7,3,7,3,271,0,0,268,271,126,126,0,3,145,0
Hunter Anthony,77458,G,OKLA STATE,8,100.0,1,262,56.1,58.1,55.6,1,6,119,100.0,100.0,97.1,2,7,0,271,0,0,32,271,129,129,165,74,142,0
Josh Adkins,60483,QB,NEW MEX ST,12,32.4,0,242,70.5,,60.0,0,0,0,0.0,0.0,,3,0,0,271,0,0,0,837,0,521,0,0,271,0
Isaiah McKoy,78160,WR,KENT STATE,10,42.9,0,201,71.8,,62.3,0,0,0,0.0,0.0,,2,0,0,270,0,0,0,629,0,359,0,0,270,0
Isiah Cox,78199,WR,OHIO,12,51.9,0,259,70.6,,61.7,0,0,0,0.0,0.0,,3,0,0,270,0,0,0,520,0,249,0,0,270,0
Will Wallace,61043,TE,TULANE,12,73.6,0,319,55.5,74.3,64.0,0,1,33,25.8,26.5,98.5,3,1,0,270,0,0,0,367,35,132,0,0,235,284
Khameron Taylor,40532,TE,S ALABAMA,9,79.2,0,288,51.9,69.1,52.0,0,2,38,36.5,37.2,97.4,1,2,0,270,0,0,0,341,42,113,0,0,228,308
Charleston Rambo,61569,WR,OKLAHOMA,12,47.8,0,261,76.7,61.2,71.8,0,0,1,0.4,0.3,100.0,2,0,0,270,0,0,0,565,1,294,0,0,269,0
Matt Pistone,47166,TE,BOISE ST,12,84.4,0,120,43.4,41.4,54.9,3,1,34,41.5,43.8,94.1,5,4,0,270,0,0,0,320,39,89,0,0,231,204
Austin Allen,60970,TE,NEBRASKA,12,69.3,0,238,57.6,61.9,60.7,0,1,19,14.2,14.5,97.4,1,1,0,269,0,0,1,388,20,138,0,0,249,274
Mason Wolfe,39281,G,KENTUCKY,12,100.0,1,202,63.0,61.9,63.3,0,2,101,100.0,100.0,99.0,1,2,0,269,0,0,0,269,109,109,269,0,160,0
Jarrid Williams,38432,T,HOUSTON,4,100.0,0,182,67.8,74.7,65.9,0,7,124,100.0,100.0,97.2,2,7,0,269,0,0,0,269,135,135,0,269,134,0
Randal Grimes,61774,WR,UNLV,11,42.7,0,325,62.6,,54.7,0,0,0,0.0,0.0,,2,0,0,268,0,0,0,627,0,359,0,0,268,0
Jordan Nathan,42039,WR,UTAH ST,12,39.2,0,329,59.7,,54.6,0,0,0,0.0,0.0,,1,0,0,268,0,0,0,684,0,411,0,0,268,0
John Raine,39957,TE,FAU,12,54.9,1,165,60.6,69.4,48.1,0,1,49,19.1,19.7,99.0,5,1,0,268,0,0,0,488,54,274,0,0,214,236
Thaddeus Moss,47191,TE,LSU,11,43.3,1,211,62.2,57.3,68.1,0,1,33,8.9,8.6,95.5,3,2,1,268,0,0,0,619,33,384,0,0,235,387
Jason Pellerin,36053,TE,OLE MISS,12,65.0,0,226,54.7,50.4,57.7,1,3,31,18.9,19.2,93.5,2,4,0,268,0,0,0,412,34,177,0,0,234,252
Darion Anderson,40989,WR,GA SOUTHRN,12,74.7,0,174,55.7,,59.9,0,0,0,0.0,0.0,,0,0,0,268,0,0,0,359,0,91,0,0,268,0
Luke Farrell,42353,TE,OHIO STATE,12,70.3,0,260,65.9,73.6,64.0,1,1,64,37.9,36.9,98.4,0,2,0,268,0,0,0,381,66,179,0,0,202,301
Tamorrion Terry,61258,WR,FLORIDA ST,12,38.0,2,167,74.0,,67.8,0,0,0,0.0,0.0,,2,0,0,267,0,0,0,703,0,435,0,0,267,1
Tucker Fisk,52286,TE,STANFORD,11,74.8,0,300,53.1,45.1,63.0,0,2,55,39.3,39.6,98.2,2,2,0,267,0,0,0,357,59,149,0,0,208,343
CeeDee Lamb,61570,WR,OKLAHOMA,11,48.0,1,261,87.8,,70.8,0,0,0,0.0,0.0,,5,0,0,267,0,0,0,556,0,282,0,0,267,0
K'Rojhn Calbert,62961,T,TENNESSEE,10,99.6,0,307,48.0,54.1,48.8,2,6,135,99.3,99.3,97.0,3,8,0,266,0,0,1,267,144,145,1,255,122,8
Marquez Stevenson,41838,WR,HOUSTON,12,43.3,0,182,73.6,,57.7,0,0,0,0.0,0.0,,1,0,0,266,0,0,0,614,0,339,0,0,266,0
JaCorey Sullivan,55060,WR,C MICHIGAN,11,43.8,0,134,77.4,,69.9,0,0,0,0.0,0.0,,2,0,0,266,0,0,1,607,0,341,0,0,266,0
Chris Autman-Bell,55245,WR,MINNESOTA,12,49.0,0,225,66.8,,80.3,0,0,0,0.0,0.0,,1,0,0,266,0,0,0,543,0,277,0,0,266,0
Brock Purdy,77672,QB,IOWA STATE,12,31.3,0,193,80.3,,60.2,0,0,0,0.0,0.0,,1,0,0,266,0,0,0,849,0,530,0,0,266,0
Ryan Hilinski,71295,QB,S CAROLINA,11,36.4,0,289,60.8,62.2,60.2,0,0,1,0.2,0.2,100.0,2,0,0,265,0,0,0,729,1,455,0,0,264,0
Tyler Orsini,101264,C,NEVADA,7,100.0,0,239,45.5,29.6,50.3,1,4,154,100.0,100.0,97.7,0,6,1,265,265,0,0,265,161,161,0,0,104,0
Adrian Martinez,83522,QB,NEBRASKA,10,38.8,0,238,52.3,62.2,60.1,0,0,1,0.3,0.3,100.0,3,0,0,265,0,0,0,683,1,329,0,0,264,0
Cary Angeline,40767,TE,NC STATE,12,45.5,0,248,57.7,65.4,38.0,0,1,45,13.0,12.9,98.9,2,1,0,265,0,0,7,583,47,365,0,2,218,257
Isaiah Washington,98102,WR,RUTGERS,12,50.2,0,278,59.2,,78.7,0,0,0,0.0,0.0,,1,0,0,264,0,0,0,526,0,262,0,0,264,0
Kenny Pickett,60515,QB,PITTSBURGH,11,32.3,0,268,73.3,,61.1,0,0,0,0.0,0.0,,2,0,0,264,0,0,0,817,0,522,0,0,264,0
Kenyon Oblad,83576,QB,UNLV,11,41.4,0,325,66.9,,60.0,0,0,0,0.0,0.0,,1,0,0,264,0,0,0,638,0,350,0,0,264,0
Kyle Horn,36296,TE,UMASS,11,57.9,1,216,58.7,30.2,65.5,2,3,50,21.5,21.0,93.0,3,6,1,264,0,0,1,456,51,243,0,0,213,139
Stephon Robinson Jr.,78136,WR,KANSAS,12,40.4,1,198,73.7,,70.3,0,0,0,0.0,0.0,,2,0,0,264,0,0,0,653,0,385,0,0,264,0
Jarred Sylvester,81763,T,NEW MEXICO,11,100.0,0,241,69.3,65.5,67.1,1,4,105,100.0,100.0,97.6,3,5,0,264,0,0,216,264,114,114,0,47,150,0
Chase Claypool,42312,WR,NOTRE DAME,12,38.7,1,258,80.6,,82.9,0,0,0,0.0,0.0,,1,0,0,263,0,0,0,680,0,417,0,0,263,1
Jamie Newman,44948,QB,WAKE,11,33.7,0,339,87.3,,60.3,0,0,0,0.0,0.0,,1,0,0,263,0,0,0,780,0,395,0,0,263,0
Jon Gaines II,81879,G,UCLA,9,100.0,0,324,55.5,54.3,53.0,2,2,151,100.0,100.0,98.0,0,5,1,263,0,215,0,263,157,157,48,0,106,0
Scott Bracey,40270,WR,DUKE,11,49.9,0,154,57.1,,59.5,0,0,0,0.0,0.0,,2,0,0,263,0,0,0,527,0,264,0,0,263,0
Lyndell Hudson Jr.,81643,T,FIU,11,100.0,0,166,54.9,47.3,56.6,2,6,121,100.0,100.0,96.7,0,8,0,263,0,0,17,263,125,125,0,245,138,0
Dontay Demus Jr.,84284,WR,MARYLAND,12,40.6,0,215,66.2,,73.9,0,0,0,0.0,0.0,,0,0,0,263,0,0,0,647,0,384,0,0,263,6
Amon-Ra St. Brown,84470,WR,USC,12,33.5,0,326,72.8,,70.0,0,0,0,0.0,0.0,,1,0,0,262,0,0,0,781,0,512,0,0,262,0
Malik Harkness,84548,T,CHARLOTTE,7,100.0,0,136,51.9,29.4,58.8,1,8,114,100.0,100.0,93.4,1,12,3,262,0,0,11,262,128,128,3,248,134,0
Brycen Hopkins,47338,TE,PURDUE,12,35.5,2,273,65.1,69.5,41.7,0,1,48,9.6,9.8,99.0,4,1,0,262,0,0,1,738,52,528,2,0,210,313
Jake Paulson,55242,TE,MINNESOTA,9,83.7,0,225,68.2,60.4,72.4,0,0,51,51.5,51.4,98.0,0,1,1,261,0,0,0,312,54,105,0,0,207,286
Cade Briggs,73582,G,NEW MEXICO,9,100.0,0,241,46.4,81.9,42.6,0,2,102,100.0,100.0,99.0,2,2,0,261,0,1,0,261,110,110,260,0,151,0
James Morgan,25694,QB,FIU,11,41.6,0,166,64.3,,60.0,0,0,0,0.0,0.0,,2,0,0,261,0,0,0,627,0,348,0,0,261,0
KJ Hamler,61590,WR,PENN STATE,12,41.7,0,266,73.7,,67.2,0,0,0,0.0,0.0,,0,0,0,260,0,0,0,624,0,354,0,0,260,0
Sam Ehlinger,60555,QB,TEXAS,12,29.1,0,311,89.7,,60.3,0,0,0,0.0,0.0,,4,0,0,260,0,0,0,892,0,563,0,0,260,0
Corey Sutton,61123,WR,APP STATE,9,50.7,0,108,73.3,,58.5,0,0,0,0.0,0.0,,1,0,0,259,0,0,0,511,0,252,0,0,259,0
Chris Garrison,47251,TE,BOSTON COL,8,68.9,0,121,61.2,76.7,69.5,0,0,14,11.2,10.7,100.0,0,0,0,259,0,0,0,376,14,131,0,0,245,256
Tre' McKitty,60896,TE,FLORIDA ST,10,58.4,0,167,57.3,29.6,50.9,1,3,62,26.6,27.3,95.2,3,5,1,258,0,0,6,442,69,253,0,2,189,227
John Okwoli,40257,WR,WYOMING,12,58.1,1,351,50.4,,59.6,0,0,0,0.0,0.0,,4,0,0,258,0,0,0,444,0,186,0,0,258,0
Devin Carter,78013,WR,NC STATE,12,36.9,0,248,54.4,,52.7,0,0,0,0.0,0.0,,1,0,0,258,0,0,0,699,0,441,0,0,258,1
Anthony Todd,41847,C,BALL ST,6,100.0,0,117,47.8,49.5,46.9,0,7,122,100.0,100.0,96.3,0,8,1,258,249,9,0,258,130,130,0,0,128,0
Dylan Deatherage,60242,G,W MICHIGAN,9,100.0,0,347,67.0,60.4,69.7,1,2,86,100.0,100.0,97.1,2,4,1,257,0,18,53,257,89,89,184,0,168,1
T.J. Fiailoa,39844,G,LA MONROE,4,100.0,0,209,53.9,52.4,51.9,1,3,128,100.0,100.0,98.4,0,4,0,257,0,0,0,257,135,135,256,0,122,0
JoJo Ward,75940,WR,HAWAII,13,32.2,0,180,63.5,,62.5,0,0,0,0.0,0.0,,5,0,0,257,0,0,0,797,0,540,0,0,257,7
DaShon Bussell,78169,WR,W MICHIGAN,12,47.0,1,347,57.1,,57.2,0,0,0,0.0,0.0,,3,0,0,257,0,0,0,547,0,290,0,0,257,0
Ryan Hayes,84003,T,MICHIGAN,10,100.0,0,222,68.2,81.0,59.7,0,2,113,100.0,100.0,98.2,1,3,1,257,0,0,170,257,126,126,0,77,131,10
Kirk Merritt,35096,WR,ARK STATE,12,39.4,0,113,75.0,,68.5,0,0,0,0.0,0.0,,0,0,0,256,0,0,0,650,0,393,0,0,256,0
Kelvin Smith,45207,TE,N TEXAS,10,60.5,0,251,55.2,52.4,60.0,1,4,76,32.5,31.8,95.4,0,6,1,256,0,0,0,423,78,245,0,0,178,305
Miles Reed,52077,HB,HAWAII,13,50.7,0,180,76.3,70.6,59.3,3,5,204,70.3,68.6,97.1,1,10,2,256,0,0,0,505,208,303,0,0,48,0
Darius Washington,99679,T,FLORIDA ST,4,100.0,0,167,45.4,53.1,53.0,1,5,128,100.0,100.0,96.1,5,8,2,255,0,0,252,255,139,139,0,0,116,3
Sal Cannella,60853,WR,AUBURN,12,50.7,1,115,54.0,67.1,78.1,0,0,3,1.3,1.6,100.0,3,0,0,255,0,0,0,503,4,252,0,0,251,0
Samuel Emilus,75926,WR,UMASS,12,46.6,0,216,55.7,,60.9,0,0,0,0.0,0.0,,3,0,0,255,0,0,0,547,0,292,0,0,255,0
Stephen Guidry,84308,WR,MISS STATE,11,51.2,0,227,63.5,,68.3,0,0,0,0.0,0.0,,0,0,0,254,0,0,0,496,0,242,0,0,254,0
Adam Prentice,35639,TE,COLO STATE,12,75.8,0,144,66.5,71.6,76.9,0,2,53,42.1,41.2,98.1,1,2,0,254,0,0,0,335,56,136,0,0,198,181
Ian Book,40216,QB,NOTRE DAME,12,33.3,0,258,77.0,,60.0,0,0,0,0.0,0.0,,3,0,0,254,0,0,0,763,0,458,0,0,254,0
Malachi Carter,77993,WR,GA TECH,12,49.8,0,176,55.9,,57.6,0,0,0,0.0,0.0,,3,0,0,254,0,0,0,510,0,256,0,0,254,3
Jesse Matthews,84395,WR,S DIEGO ST,12,42.2,0,284,76.6,,71.3,0,0,0,0.0,0.0,,2,0,0,254,0,0,0,602,0,347,0,0,254,19
