player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jay Woolfolk,151104,QB,VIRGINIA,5,60.0,40,41,13.0,3.29,0,1,2.3,53.7,22,0,20,8.3,53,2,11,335,74.2,55.1,55.8,59.1,1,2,56,1,35.0,51.4,13.2,7,5,0,0,0,3,5.4,245,6.0
Katravis Marsh,123289,QB,USF,4,57.5,40,41,13.5,2.34,0,1,2.4,48.8,20,0,3,13.0,43,3,13,327,36.2,46.1,49.6,42.3,1,3,44,0,0.0,43.9,0.0,0,2,0,0,1,3,6.8,231,5.6
Doug Brumfield,128348,QB,UNLV,3,64.9,37,39,12.2,3.27,0,1,2.4,43.6,17,0,29,29.2,51,7,18,325,72.3,81.1,68.0,89.1,2,1,54,2,13.8,79.0,7.8,4,8,0,0,2,2,3.7,320,8.2
Luke Zban,82147,QB,MARSHALL,4,78.4,37,39,4.8,2.52,0,1,2.4,66.7,26,0,9,10.3,43,3,11,214,76.0,69.8,65.8,66.4,1,2,46,0,33.3,80.0,7.0,3,1,0,1,2,1,2.2,249,6.4
Connor Cigelske,122433,QB,GA SOUTHRN,2,65.7,35,38,6.9,2.8,2,0,0.0,57.9,22,0,19,4.3,48,1,13,174,74.1,54.4,50.3,60.8,1,1,49,0,21.1,64.5,8.3,4,6,0,0,0,2,4.1,229,6.0
J.J. McCarthy,144918,QB,MICHIGAN,9,80.6,36,38,9.4,2.7,0,4,9.8,68.4,26,0,10,10.3,41,3,13,222,27.4,89.5,86.6,72.5,2,1,44,0,30.0,124.8,7.3,3,0,0,0,4,1,2.3,379,10.0
Kyle McCord,145053,QB,OHIO STATE,5,69.4,36,38,8.6,2.52,1,0,0.0,65.8,25,0,11,0.0,44,0,14,260,38.3,58.9,54.8,63.8,0,2,46,0,36.4,98.1,9.1,4,1,0,1,2,2,4.3,416,10.9
Hunter Dekkers,122511,QB,IOWA STATE,4,68.6,35,36,7.9,2.62,1,1,2.6,55.6,20,0,11,16.7,37,4,12,193,69.8,55.3,45.0,85.1,0,1,39,0,0.0,77.7,0.0,0,1,0,0,2,1,2.6,193,5.4
Nick Tronti,60409,QB,FAU,5,69.7,33,36,9.1,2.63,1,2,5.1,52.8,19,0,11,17.4,45,4,11,165,27.0,65.0,62.6,63.8,0,1,48,0,45.5,57.9,11.1,5,4,0,2,0,2,4.2,202,5.6
Ike Ogbogu,77653,QB,HOUSTON,5,60.0,35,36,9.3,2.46,0,3,7.7,55.6,20,0,8,4.8,40,1,17,182,71.9,59.9,64.8,51.3,1,1,43,2,25.0,85.0,5.0,2,2,0,0,2,2,4.7,256,7.1
Haynes King,124329,QB,TEXAS A&M,2,68.6,35,35,11.4,2.97,0,1,2.8,62.9,22,0,13,8.3,39,2,17,312,70.3,72.6,67.8,71.9,0,3,40,0,15.4,73.5,5.1,2,2,0,0,2,1,2.5,300,8.6
Tyler Buchner,147472,QB,NOTRE DAME,10,72.7,33,35,6.9,2.53,1,1,2.5,60.0,21,0,10,12.5,38,3,16,258,42.7,71.7,48.9,78.6,1,3,43,0,10.0,80.4,2.6,1,2,0,0,3,5,11.6,298,8.5
Logan Smothers,129713,QB,NEBRASKA,5,80.6,31,34,10.7,3.12,0,2,5.7,67.6,23,0,13,8.0,43,2,13,238,38.6,76.0,90.8,55.3,0,1,44,3,15.4,85.0,4.7,2,7,0,3,0,1,2.3,317,9.3
CJ Montes,146114,QB,NEW MEXICO,3,45.2,31,34,8.5,2.77,0,0,0.0,29.4,10,0,19,28.6,48,4,2,241,27.1,26.9,27.5,41.0,0,2,51,1,57.9,15.1,22.9,11,2,0,3,0,3,5.9,39,1.1
Josh Adkins,60483,QB,UTSA,5,64.5,31,32,9.7,2.64,0,0,0.0,56.3,18,0,18,10.0,41,2,11,331,70.5,69.0,68.8,59.4,1,0,43,0,33.3,94.8,14.6,6,3,0,0,2,0,0.0,192,6.0
Johnathan Bennett,104158,QB,LIBERTY,7,53.8,26,31,17.5,2.99,1,4,11.8,45.2,14,0,15,0.0,32,0,10,206,69.6,64.0,63.6,58.6,1,1,35,0,0.0,90.1,0.0,0,1,0,3,3,2,5.7,235,7.6
Preston Hutchinson,60370,QB,E MICHIGAN,4,66.7,30,31,11.7,2.68,1,2,6.3,54.8,17,0,7,15.0,36,3,6,160,74.3,67.5,68.6,60.2,0,2,38,0,14.3,51.8,2.8,1,4,0,0,1,2,5.3,150,4.8
Jack West,83558,QB,STANFORD,3,69.0,29,30,6.4,3.02,1,0,0.0,66.7,20,0,19,0.0,40,0,9,300,69.0,45.2,49.0,50.8,0,3,41,1,36.8,36.8,17.5,7,3,0,0,0,2,4.9,135,4.5
Drew Pyne,122910,QB,NOTRE DAME,2,57.1,28,30,10.5,3.17,1,0,0.0,50.0,15,0,9,6.3,36,1,14,258,68.6,63.2,63.2,58.5,0,0,36,0,33.3,97.1,8.3,3,3,0,1,2,0,0.0,224,7.5
Ryan Glover,109047,QB,CAL,1,55.6,27,29,12.9,2.71,1,2,6.7,37.9,11,0,14,26.7,33,4,3,130,69.5,62.8,60.0,65.5,0,0,34,0,28.6,47.2,12.1,4,0,0,1,0,0,0.0,94,3.2
Evan Simon,129906,QB,RUTGERS,4,65.4,26,28,7.6,2.42,0,1,3.3,60.7,17,0,6,0.0,30,0,6,278,71.2,43.1,42.1,55.9,0,1,32,0,33.3,61.2,6.7,2,0,0,2,0,1,3.1,157,5.6
Ta'Quan Roberson,101625,QB,PENN STATE,3,53.8,26,28,8.9,2.55,0,1,3.6,39.3,11,0,8,21.4,34,3,7,266,38.2,45.5,44.6,54.6,1,2,35,0,25.0,29.6,5.9,2,4,0,1,1,3,8.6,85,3.0
Cole Snyder,97617,QB,RUTGERS,5,72.0,25,28,4.2,2.35,1,1,3.4,64.3,18,0,5,0.0,31,0,6,278,73.9,58.6,48.8,68.1,0,0,32,0,20.0,86.9,3.2,1,1,0,2,1,1,3.1,130,4.6
Grayson James,145214,QB,FIU,6,73.1,26,27,9.0,2.64,0,0,0.0,66.7,18,0,6,5.3,29,1,11,166,69.8,48.8,46.2,61.1,0,0,31,0,16.7,95.0,3.4,1,1,0,1,1,2,6.5,162,6.0
John Paddock,77689,QB,BALL ST,2,73.1,26,26,7.8,1.89,0,2,6.7,69.2,18,0,4,5.3,27,1,6,117,68.8,54.0,53.6,59.4,0,1,31,0,25.0,64.9,3.7,1,0,0,0,0,1,3.2,132,5.1
Garrett Greene,123420,QB,W VIRGINIA,10,73.9,23,26,5.9,2.87,0,1,3.8,61.5,16,0,12,5.9,36,1,10,343,26.2,73.1,51.4,75.0,1,0,37,0,16.7,76.9,5.6,2,8,0,2,0,2,5.4,147,5.7
Christian Veilleux,145086,QB,PENN STATE,1,72.7,22,24,11.6,2.84,0,1,4.2,62.5,15,0,10,6.3,30,1,15,266,29.9,64.2,69.6,52.8,2,0,30,0,10.0,134.5,3.3,1,5,0,0,3,1,3.3,235,9.8
Knox Kadum,99578,QB,VA TECH,4,61.9,21,24,8.7,2.65,1,0,0.0,50.0,12,0,7,7.7,26,1,8,337,70.6,39.6,29.7,68.3,1,1,27,0,14.3,52.6,3.8,1,1,0,1,0,2,7.4,151,6.3
Brady Cook,124199,QB,MISSOURI,2,86.4,22,24,4.5,2.58,1,1,4.2,79.2,19,0,6,0.0,30,0,9,229,35.4,66.9,72.5,55.8,0,0,30,0,33.3,99.1,6.7,2,4,0,1,1,0,0.0,107,4.5
Sam Noyer,40048,QB,OREGON ST,2,50.0,22,24,10.8,2.84,0,0,0.0,45.8,11,0,13,0.0,25,0,5,265,27.3,31.9,29.5,63.5,1,2,25,0,7.7,23.1,4.0,1,0,0,1,0,2,8.0,101,4.2
Jaren Lewis,99473,QB,KANSAS ST,3,66.7,21,23,5.6,3.16,0,1,3.8,52.2,12,0,12,14.3,25,2,7,199,29.4,41.7,39.8,57.7,0,2,28,0,16.7,51.7,8.0,2,0,0,2,1,3,10.7,154,6.7
Carson Beck,124010,QB,GEORGIA,3,55.0,20,23,12.7,2.46,1,2,8.3,43.5,10,0,6,9.1,24,1,9,173,32.1,66.9,69.6,54.7,2,2,25,0,0.0,63.0,0.0,0,1,0,0,2,1,4.0,176,7.7
Isaiah Chavez,128257,QB,NEW MEXICO,5,81.0,21,23,8.1,2.79,0,1,4.2,69.6,16,0,10,5.9,28,1,6,241,29.8,45.8,43.4,52.4,0,1,30,0,30.0,100.6,10.7,3,1,0,2,2,3,10.0,164,7.1
Jacolby Criswell,122830,QB,N CAROLINA,2,70.0,20,21,11.8,3.17,0,0,0.0,61.9,13,0,3,7.1,23,1,11,245,28.5,72.6,75.2,59.2,0,0,23,0,0.0,105.1,0.0,0,2,0,1,1,0,0.0,179,8.5
Justin Ibieta,123220,QB,TULANE,2,61.9,21,21,9.5,2.78,0,0,0.0,61.9,13,0,5,0.0,23,0,9,319,68.8,65.8,53.0,81.8,0,2,24,0,0.0,78.8,0.0,0,2,0,0,2,2,8.3,166,7.9
Jabari Laws,82085,QB,ARMY,3,90.0,20,20,14.7,2.58,0,5,21.7,85.0,17,0,7,5.6,24,1,8,114,23.2,69.5,85.3,47.9,0,0,27,0,28.6,158.3,8.3,2,2,0,0,4,1,3.7,285,14.3
Kai Horton,144418,QB,TULANE,4,61.1,18,20,8.5,2.56,1,2,10.0,40.0,8,0,10,27.3,25,3,4,319,29.5,52.3,43.6,66.4,1,3,25,0,40.0,14.2,16.0,4,1,0,0,0,3,12.0,88,4.4
Jiya Wright,77688,QB,LA MONROE,4,63.2,19,20,13.2,3.29,0,1,4.5,50.0,10,0,14,16.7,30,2,11,209,27.7,51.5,41.0,61.7,0,2,32,0,14.3,71.7,6.7,2,8,0,1,2,3,9.4,164,8.2
Evan Conley,97783,QB,LOUISVILLE,5,66.7,15,19,3.9,2.97,2,0,0.0,52.6,10,0,7,0.0,22,0,6,210,67.4,61.4,50.0,77.3,0,0,22,0,14.3,80.8,4.5,1,2,0,2,1,1,4.5,79,4.2
Nate Cox,60432,QB,NEVADA,3,77.8,18,19,7.7,2.47,0,2,10.0,68.4,13,0,8,7.1,21,1,6,239,26.9,75.7,80.6,57.7,0,0,22,0,12.5,107.8,4.8,1,1,0,1,1,0,0.0,142,7.5
Taisun Phommachanh,99577,QB,CLEMSON,4,68.4,19,19,9.7,2.09,0,0,0.0,57.9,11,0,2,15.4,19,2,7,140,72.9,73.5,59.0,78.0,0,1,21,0,0.0,74.7,0.0,0,0,0,0,1,1,4.8,131,6.9
Jordan Moore,143865,QB,DUKE,5,55.6,18,19,11.7,2.64,0,3,13.6,47.4,9,0,9,10.0,25,1,5,154,79.5,67.6,51.7,71.4,1,0,29,1,33.3,79.9,12.0,3,3,0,0,1,1,3.4,95,5.0
TJ McMahon,83521,QB,RICE,1,72.2,18,19,11.3,2.24,1,2,9.1,63.2,12,0,7,7.7,19,1,7,275,69.3,71.7,75.9,56.4,0,1,22,1,0.0,109.8,0.0,0,0,0,0,2,1,4.5,191,10.1
Miles Kendrick,77673,QB,KANSAS,4,70.6,17,18,9.4,3.28,0,2,10.5,66.7,12,0,10,0.0,23,0,9,198,71.8,76.8,68.0,72.5,0,1,24,0,0.0,96.1,0.0,0,5,0,1,2,1,4.2,106,5.9
Xavier Arline,121831,QB,NAVY,6,80.0,10,18,10.1,3.76,0,1,5.3,38.9,7,0,25,12.5,31,1,6,237,29.0,51.3,67.0,48.9,0,0,32,1,32.0,85.9,25.8,8,5,0,8,1,0,0.0,142,7.9
Chance Lovertich,121427,QB,MISS STATE,2,76.5,17,18,5.7,2.85,1,0,0.0,72.2,13,0,4,0.0,21,0,7,227,67.9,56.2,58.6,55.2,0,0,21,0,0.0,122.2,0.0,0,3,0,0,1,0,0.0,179,9.9
Tyler Macon,146873,QB,MISSOURI,2,75.0,16,17,6.7,2.47,1,1,5.6,52.9,9,0,5,25.0,19,3,4,229,73.6,68.1,67.1,62.8,0,0,20,0,20.0,100.9,5.3,1,1,0,0,1,0,0.0,143,8.4
Collin Schlee,98025,QB,KENT STATE,6,64.7,17,17,8.7,3.19,0,0,0.0,58.8,10,0,6,9.1,22,1,5,201,73.3,72.0,55.8,78.1,0,0,23,0,16.7,75.1,4.5,1,4,0,0,0,0,0.0,98,5.8
Chase Wolf,51692,QB,WISCONSIN,4,66.7,12,16,11.8,3.12,1,2,12.5,50.0,8,0,11,0.0,21,0,7,349,24.7,51.3,50.9,54.2,1,2,21,0,36.4,57.3,19.0,4,1,0,2,1,2,9.5,124,7.8
Emmett Morehead,143834,QB,BOSTON COL,2,57.1,14,16,15.9,3.09,0,2,12.5,37.5,6,0,9,25.0,25,2,4,121,26.0,52.1,52.0,57.1,1,0,25,0,66.7,56.0,24.0,6,3,0,1,0,1,4.0,87,5.4
Paul Tyson,98363,QB,ALABAMA,5,73.3,15,16,9.8,2.76,0,0,0.0,62.5,10,0,5,9.1,16,1,6,103,24.9,72.6,71.6,60.8,0,0,16,0,0.0,93.2,0.0,0,0,0,1,0,1,6.3,150,9.4
Connor Blumrick,60558,QB,VA TECH,3,57.1,14,16,5.6,2.52,0,0,0.0,43.8,7,0,8,12.5,19,1,3,337,56.5,62.0,38.8,70.0,0,0,21,0,37.5,90.6,15.8,3,0,0,2,2,1,4.8,42,2.6
Frank Gore Jr.,121457,HB,SO MISS,3,66.7,15,16,15.1,2.88,0,4,25.0,62.5,10,0,6,0.0,19,0,7,296,90.6,77.4,80.6,76.6,0,1,19,5,0.0,116.9,0.0,0,3,0,1,4,1,5.3,189,11.8
Ari Patu,146360,QB,STANFORD,2,66.7,15,16,8.0,2.46,0,1,6.3,50.0,8,0,6,20.0,18,2,4,300,67.6,57.3,56.3,59.9,1,1,18,0,0.0,51.0,0.0,0,2,0,0,1,2,11.1,48,3.0
Jake Garcia,143941,QB,MIAMI FL,1,86.7,15,15,9.6,2.28,0,1,6.7,80.0,12,0,1,7.7,15,1,6,220,67.3,77.4,70.3,68.5,0,0,15,0,0.0,145.1,0.0,0,0,0,0,2,1,6.7,140,9.3
Connor Genal,98366,QB,NEW MEXICO,2,58.3,12,14,8.8,2.82,1,0,0.0,35.7,5,0,9,28.6,17,2,2,241,67.4,53.9,54.3,63.3,1,1,17,1,22.2,15.2,11.8,2,1,0,0,0,1,5.9,44,3.1
Ty Thompson,146568,QB,OREGON,3,53.8,13,14,12.4,2.58,0,0,0.0,42.9,6,0,4,14.3,16,1,3,264,67.6,42.6,39.7,60.2,1,1,18,0,25.0,72.9,6.3,1,1,0,0,2,2,11.1,85,6.1
Nick Patti,77614,QB,PITTSBURGH,5,100.0,13,14,6.2,2.61,0,0,0.0,85.7,12,0,3,7.7,15,1,9,268,68.2,90.5,90.3,66.1,0,0,16,0,0.0,108.3,0.0,0,1,0,1,0,0,0.0,140,10.0
Jack Miller III,129754,QB,OHIO STATE,4,69.2,13,14,11.1,2.63,0,0,0.0,50.0,7,0,3,22.2,14,2,5,260,69.4,72.9,75.9,57.8,0,0,14,0,0.0,73.8,0.0,0,0,0,1,0,0,0.0,101,7.2
Mariano Valenti,97604,QB,TEMPLE,2,71.4,14,14,6.0,2.66,0,1,6.7,71.4,10,0,9,0.0,21,0,6,306,71.3,68.9,65.6,65.0,0,0,22,0,33.3,83.3,14.3,3,4,0,0,0,0,0.0,73,5.2
Reece Udinski,60592,QB,MARYLAND,3,83.3,12,14,2.0,2.09,0,0,0.0,71.4,10,0,1,0.0,14,0,5,215,66.2,34.0,30.6,,0,1,14,0,0.0,82.4,0.0,0,0,0,2,1,2,14.3,90,6.4
Colby Suits,82143,QB,LA MONROE,3,76.9,13,13,10.3,2.23,0,1,7.7,61.5,8,0,6,20.0,16,2,2,209,67.4,57.4,53.2,64.1,0,1,16,0,50.0,38.6,18.8,3,0,0,0,0,2,12.5,54,4.2
Micah Leon,60486,QB,UCONN,1,76.9,13,13,4.2,2.79,0,0,0.0,76.9,10,0,10,0.0,18,0,3,146,24.3,42.9,37.0,62.4,0,0,19,0,40.0,86.1,22.2,4,1,0,0,0,1,5.3,62,4.8
Miller Moss,70727,QB,USC,1,66.7,12,13,4.6,2.82,0,0,0.0,61.5,8,0,2,0.0,15,0,4,326,22.8,39.3,35.8,60.9,0,0,16,0,50.0,102.7,6.7,1,1,0,1,1,2,12.5,74,5.7
Maasai Maynor,101057,QB,NAVY,3,66.7,12,13,9.7,2.9,1,0,0.0,46.2,6,0,13,25.0,21,2,5,237,67.5,54.3,54.5,58.5,0,0,23,0,38.5,64.3,23.8,5,3,0,0,0,0,0.0,74,5.7
Jemel Jones,102863,QB,ARMY,3,53.8,13,13,17.5,2.39,0,1,7.7,53.8,7,0,4,0.0,14,0,5,114,78.1,70.5,65.3,66.4,0,1,14,0,0.0,83.8,0.0,0,1,0,0,1,1,7.1,135,10.4
Hunter Helms,122149,QB,CLEMSON,2,45.5,11,13,8.1,2.04,1,0,0.0,38.5,5,0,2,0.0,13,0,3,140,67.0,40.8,40.9,57.3,0,0,13,0,0.0,52.7,0.0,0,0,0,1,0,1,7.7,58,4.5
Logan Fife,128176,QB,FRESNO ST,1,72.7,11,13,4.1,2.85,2,0,0.0,53.8,7,0,6,12.5,15,1,4,169,70.0,60.4,58.2,61.0,0,1,15,0,16.7,56.9,6.7,1,1,0,0,1,0,0.0,51,3.9
Victor Gabalis,131932,QB,WASH STATE,2,50.0,12,13,5.8,2.1,1,0,0.0,46.2,6,0,2,0.0,15,0,0,341,21.3,28.5,28.4,,0,0,15,0,100.0,53.0,13.3,2,0,0,0,0,2,13.3,19,1.5
Malik Hornsby,123957,QB,ARKANSAS,4,70.0,10,12,14.6,4.23,0,1,8.3,41.7,5,0,10,28.6,22,2,3,111,19.9,56.3,32.2,72.9,1,0,22,0,50.0,52.8,22.7,5,5,0,1,0,3,13.6,46,3.8
Evan Olaes,146018,QB,COLO STATE,2,81.8,11,12,4.0,3.61,0,0,0.0,58.3,7,0,9,22.2,18,2,4,144,73.3,76.1,71.3,68.5,1,1,18,0,11.1,33.3,5.6,1,5,0,0,0,0,0.0,50,4.2
Drew Carter,146312,QB,COLORADO,3,50.0,12,12,5.8,2.8,0,0,0.0,41.7,5,0,2,16.7,15,1,2,143,68.7,48.7,50.1,54.3,0,0,15,0,50.0,49.3,6.7,1,2,0,0,0,1,6.7,35,2.9
Beau Allen,73936,QB,KENTUCKY,3,72.7,11,12,8.3,2.55,0,1,8.3,66.7,8,0,6,0.0,15,0,6,202,68.7,73.0,66.4,70.3,1,0,15,0,33.3,89.6,13.3,2,1,0,0,0,0,0.0,92,7.7
Tee Webb,122731,QB,SO MISS,2,41.7,12,12,11.3,2.53,0,0,0.0,41.7,5,0,1,0.0,13,0,1,296,67.5,39.8,36.3,59.4,0,2,17,0,100.0,9.7,7.7,1,0,0,0,0,2,11.8,32,2.7
Evan Prater,123576,QB,CINCINNATI,4,54.5,11,11,5.0,2.55,0,0,0.0,45.5,5,0,2,16.7,14,1,3,138,72.1,76.8,56.3,77.8,0,1,14,0,0.0,56.1,0.0,0,3,0,0,2,0,0.0,38,3.5
Antavious Willis,100883,WR,SO MISS,3,81.8,11,11,11.0,2.46,0,0,0.0,81.8,9,0,3,0.0,14,0,5,296,20.1,57.2,59.4,60.7,0,1,14,2,100.0,93.9,21.4,3,0,0,0,1,1,7.1,92,8.4
Chandler Fields,97286,QB,LA LAFAYET,5,88.9,9,10,3.8,2.55,1,1,9.1,80.0,8,0,3,0.0,11,0,5,207,67.7,69.4,71.8,58.8,0,0,12,1,0.0,140.8,0.0,0,1,0,0,1,0,0.0,98,9.8
Jamarye Joiner,82071,WR,ARIZONA,7,66.7,9,10,20.9,3.29,1,0,0.0,40.0,4,0,5,33.3,14,2,4,109,74.8,61.4,49.4,70.7,0,0,16,0,60.0,112.1,21.4,3,1,0,0,2,2,12.5,89,8.9
Bryson Carroll,60479,QB,NEW MEXICO,2,100.0,9,10,2.8,2.79,0,0,0.0,80.0,8,0,7,11.1,15,1,5,241,14.9,41.5,70.7,37.2,0,0,15,0,28.6,123.8,13.3,2,2,0,1,1,0,0.0,57,5.7
Weston Eget,97802,QB,NEW MEX ST,2,33.3,9,10,10.6,3.27,0,0,0.0,10.0,1,0,5,66.7,14,2,2,242,66.5,35.7,33.7,57.5,0,0,16,0,20.0,39.6,7.1,1,3,0,1,0,1,6.3,7,0.7
Trenton Bourguet,97285,QB,ARIZONA ST,3,70.0,10,10,12.2,2.2,0,0,0.0,70.0,7,0,1,0.0,10,0,2,110,68.4,50.8,59.6,44.7,0,0,10,0,0.0,129.2,0.0,0,0,0,0,1,0,0.0,85,8.5
Jacob Conover,70963,QB,BYU,2,60.0,10,10,7.7,2.53,0,0,0.0,50.0,5,0,3,16.7,10,1,2,128,68.4,47.8,43.1,60.8,0,0,10,0,0.0,62.5,0.0,0,0,0,0,0,0,0.0,45,4.5
Ethan Hampton,145858,QB,N ILLINOIS,1,44.4,9,10,11.1,2.96,0,0,0.0,40.0,4,0,6,0.0,13,0,1,254,22.5,46.3,54.7,43.7,0,0,13,0,33.3,47.9,15.4,2,1,0,1,0,1,7.7,23,2.3
Tucker Melton,130376,QB,BOWL GREEN,3,33.3,9,10,6.4,2.94,1,0,0.0,20.0,2,0,2,33.3,10,1,1,122,65.6,22.8,22.0,,0,1,11,0,0.0,0.0,0.0,0,0,0,0,0,3,27.3,23,2.3
Luke Altmyer,146802,QB,OLE MISS,3,62.5,8,9,6.3,2.38,1,1,11.1,55.6,5,0,2,0.0,12,0,2,226,66.8,63.7,62.6,61.1,0,0,12,0,100.0,60.9,16.7,2,1,0,0,0,0,0.0,18,2.0
Ben Finley,122864,QB,NC STATE,2,66.7,9,9,8.1,2.43,0,0,0.0,55.6,5,0,2,16.7,9,1,2,248,67.4,56.9,51.6,63.9,0,0,9,0,0.0,61.3,0.0,0,0,0,0,0,0,0.0,28,3.1
Tucker Gleason,122475,QB,TOLEDO,3,77.8,9,9,8.1,2.77,0,0,0.0,55.6,5,0,0,28.6,9,2,5,316,67.4,62.6,65.2,55.4,0,0,9,0,,79.4,0.0,0,0,0,0,0,1,11.1,67,7.4
Anthony Russo,40108,QB,MICH STATE,2,87.5,8,9,4.8,2.27,0,0,0.0,77.8,7,0,1,0.0,9,0,1,223,20.8,39.5,58.4,37.0,0,0,9,0,0.0,86.6,0.0,0,0,0,1,0,0,0.0,43,4.8
Jarrett Guest,97997,QB,COAST CAR,4,100.0,8,9,7.8,2.3,1,2,22.2,88.9,8,0,2,0.0,11,0,4,141,69.9,90.6,90.3,70.5,0,0,11,1,0.0,143.5,0.0,0,1,0,0,1,0,0.0,86,9.6
Jacob Huesman,41939,QB,APP STATE,3,77.8,9,9,6.8,1.71,0,1,11.1,77.8,7,1,0,0.0,10,0,4,108,67.6,62.1,63.4,61.6,0,0,11,1,,138.4,10.0,1,0,0,0,1,1,9.1,75,8.3
Zamar Wise,128106,QB,UMASS,6,66.7,9,9,0.7,2.96,0,0,0.0,66.7,6,0,6,0.0,17,0,4,216,48.8,68.5,51.6,69.9,0,0,18,0,66.7,70.1,23.5,4,4,0,0,0,0,0.0,22,2.4
Drake Maye,143969,QB,N CAROLINA,1,88.9,9,9,11.7,2.89,0,1,10.0,77.8,7,0,1,12.5,10,1,6,245,68.5,66.1,57.9,70.1,0,0,12,0,100.0,144.9,10.0,1,0,0,0,1,0,0.0,89,9.9
Amare Jones,77742,HB,GA SOUTHRN,2,50.0,8,8,5.5,2.97,0,0,0.0,50.0,4,1,3,0.0,10,0,4,174,80.6,79.0,40.5,71.2,0,1,10,1,33.3,27.6,10.0,1,1,0,0,0,1,10.0,45,5.6
Walker Eget,146170,QB,S JOSE ST,1,14.3,7,8,18.7,2.71,0,0,0.0,12.5,1,0,1,0.0,8,0,0,285,66.2,29.0,28.7,60.0,0,0,8,0,0.0,39.6,0.0,0,0,0,1,0,1,12.5,8,1.0
Jaylen Henderson,146054,QB,FRESNO ST,3,62.5,8,8,4.0,3.37,0,0,0.0,62.5,5,0,5,0.0,13,0,3,169,72.1,66.5,56.4,67.5,0,0,14,0,40.0,79.7,15.4,2,3,0,0,0,0,0.0,49,6.1
Jeremy Moussa,75887,QB,VANDERBILT,1,62.5,8,8,9.0,2.31,0,0,0.0,62.5,5,0,2,0.0,8,0,1,333,64.9,55.8,55.6,,0,0,8,0,0.0,66.7,0.0,0,0,0,0,0,0,0.0,24,3.0
Eddie Lee Marburger,145511,QB,UTSA,2,57.1,7,8,14.7,3.33,0,1,12.5,50.0,4,0,2,0.0,8,0,3,331,68.2,63.3,63.7,59.1,0,0,8,0,0.0,135.4,0.0,0,0,0,1,1,1,12.5,143,17.9
Harrison Bailey,124266,QB,TENNESSEE,1,42.9,7,7,9.1,2.83,0,1,12.5,42.9,3,0,5,0.0,10,0,2,307,66.7,69.7,62.2,69.1,0,0,11,0,40.0,50.3,20.0,2,1,0,0,0,0,0.0,16,2.3
Johnny Langan,77617,TE,RUTGERS,6,66.7,6,7,8.0,2.01,0,1,14.3,57.1,4,0,3,0.0,7,0,4,278,78.4,66.6,56.4,69.1,1,0,7,1,0.0,117.3,0.0,0,0,0,0,1,1,14.3,47,6.7
Preston Stone,124716,QB,SMU,3,50.0,6,7,8.8,2.21,0,0,0.0,42.9,3,0,3,0.0,7,0,2,287,65.9,58.3,59.8,58.2,0,0,7,0,0.0,52.1,0.0,0,0,0,1,0,0,0.0,24,3.4
Natano Woods,128341,QB,S JOSE ST,2,66.7,6,7,7.5,3.23,1,0,0.0,57.1,4,0,6,0.0,9,0,1,285,67.5,55.5,62.1,56.7,0,0,10,1,33.3,62.2,22.2,2,0,0,0,0,0,0.0,12,1.7
Joey Gatewood,82088,QB,UCF,6,66.7,3,7,3.3,2.9,1,0,0.0,28.6,2,0,4,0.0,9,0,2,323,77.3,68.6,47.2,70.7,2,0,11,0,25.0,79.2,11.1,1,1,0,1,1,0,0.0,17,2.4
Austin Burton,60577,QB,PURDUE,4,83.3,6,7,2.5,2.89,0,0,0.0,71.4,5,0,3,0.0,10,0,2,273,72.1,54.8,53.1,61.0,0,0,10,1,33.3,87.8,10.0,1,2,0,1,0,0,0.0,44,6.3
Warren Bryan,101291,QB,AIR FORCE,1,42.9,7,7,23.1,3.46,0,1,12.5,42.9,3,0,4,0.0,10,0,4,101,73.4,80.7,75.1,71.1,0,0,11,0,25.0,111.9,10.0,1,2,0,0,1,0,0.0,58,8.3
Kaylan Wiggins,55167,QB,FIU,1,66.7,6,7,13.2,2.5,1,0,0.0,57.1,4,0,3,0.0,8,0,2,166,69.8,56.1,46.9,65.6,0,0,8,0,33.3,80.7,12.5,1,0,0,0,0,0,0.0,52,7.4
Cammon Cooper,83591,QB,WASH STATE,2,66.7,6,7,16.3,3.8,0,0,0.0,57.1,4,0,4,0.0,12,0,4,341,66.8,55.9,49.5,64.5,1,1,12,0,50.0,36.3,16.7,2,3,0,0,0,1,8.3,44,6.3
Will Haskell,146153,QB,S DIEGO ST,2,57.1,7,7,8.9,3.39,0,0,0.0,57.1,4,0,3,0.0,8,0,2,284,69.8,71.2,70.3,63.4,0,0,9,0,0.0,77.7,0.0,0,1,0,0,0,0,0.0,47,6.7
Jalen Milroe,146590,QB,ALABAMA,3,66.7,6,7,7.3,3.47,1,1,14.3,42.9,3,0,4,25.0,11,1,3,103,73.0,80.1,64.0,74.9,0,0,11,0,50.0,101.8,18.2,2,2,0,0,1,0,0.0,41,5.9
