player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Khaleke Hudson,49073,LB,MICHIGAN,12,0,0,222,71.5,2,11,62,20.0,19.4,12,4,13.7,2,325,65,15,0,61.3,0,8,27,18.7,25.9,7,14.8,0,155,29,8
Joshua Moon,49074,S,GA SOUTHRN,11,0,0,174,59.2,0,2,9,2.5,22.2,2,2,11.1,0,362,9,2,0,54.8,0,0,4,4.7,25.0,1,0.0,0,85,4,0
Santos Ramirez,49084,S,ARKANSAS,12,0,0,111,55.4,0,0,1,0.8,0.0,0,1,0.0,0,387,3,0,0,59.0,0,0,0,0.6,,0,,0,167,1,0
D'Cota Dixon,49086,S,WISCONSIN,9,0,0,349,62.9,0,2,13,4.5,15.4,2,0,7.7,0,290,13,2,0,61.2,0,1,6,6.1,16.7,1,8.3,0,99,6,1
Kiy Hester,49094,S,RUTGERS,11,0,0,278,56.1,0,0,3,1.6,0.0,0,0,0.0,0,185,3,0,0,57.7,0,0,1,1.0,0.0,0,0.0,0,101,1,0
Taris Shenall,49097,S,TULANE,12,0,0,319,60.0,0,1,1,0.7,0.0,0,0,50.0,0,152,1,1,0,60.0,0,1,1,1.7,0.0,0,50.0,0,60,1,1
Jake Gervase,49103,S,IOWA,12,0,0,192,56.0,0,1,8,1.9,0.0,0,1,6.3,0,424,8,1,0,59.1,0,0,1,0.5,0.0,0,0.0,0,196,1,0
Jalen Thompson,49116,S,WASH STATE,12,0,1,341,56.2,0,0,2,0.5,0.0,0,4,0.0,0,443,2,0,0,56.2,0,0,2,1.8,0.0,0,0.0,0,113,2,0
Matt Hadley,49140,HB,BYU,2,0,0,128,57.2,0,0,3,7.7,0.0,0,0,0.0,0,39,3,0,0,,0,0,0,0.0,,0,,0,19,0,0
Nigel Lawrence,49144,S,S ALABAMA,9,0,0,288,59.6,0,0,2,0.6,0.0,0,3,0.0,0,309,2,0,0,,0,0,0,0.0,,0,,0,56,0,0
Myles Hartsfield,49159,CB,OLE MISS,12,0,0,226,80.1,0,0,2,1.0,50.0,1,0,0.0,0,309,3,0,0,73.6,0,0,1,0.9,100.0,1,0.0,0,110,1,0
Aaron Williams,49161,S,NEBRASKA,12,1,3,238,64.0,0,2,6,1.6,0.0,0,6,16.7,0,382,6,2,0,56.2,0,1,2,1.3,0.0,0,25.0,0,149,2,1
Dalton Baker,49170,S,UNLV,12,0,0,325,54.2,1,0,5,1.3,0.0,0,0,10.0,0,380,5,1,0,55.1,1,0,3,3.0,0.0,0,16.7,0,100,3,1
Justin Tranquill,49177,S,W MICHIGAN,12,0,0,347,65.3,3,8,26,7.8,3.8,1,0,21.2,0,361,28,11,0,68.0,1,2,9,8.4,11.1,1,16.7,0,119,10,3
Deontay Anderson,49179,S,HOUSTON,12,0,0,182,57.5,0,1,19,4.6,5.3,1,2,2.6,0,455,21,1,0,61.2,0,0,6,4.7,16.7,1,0.0,0,148,7,0
London Iakopo,49180,S,LOUISVILLE,9,0,0,210,57.3,0,0,4,5.3,0.0,0,0,0.0,0,75,4,0,0,,0,0,0,0.0,,0,,0,24,0,0
Romeo Finley,49182,S,MIAMI FL,12,0,0,220,53.3,0,0,21,11.9,4.8,1,0,0.0,0,176,21,0,0,53.8,0,0,15,25.9,6.7,1,0.0,0,58,15,0
Justice Davila,49186,S,DOMINION,10,0,0,263,71.9,0,0,3,1.0,0.0,0,0,33.3,1,310,3,1,0,76.2,0,0,1,1.0,0.0,0,100.0,1,98,1,1
Marcus Hubbard,49195,CB,LA MONROE,12,0,0,209,67.9,0,2,5,1.6,0.0,0,4,40.0,1,319,5,3,0,55.5,0,0,2,2.4,0.0,0,0.0,0,84,2,0
Kendall Adams,49200,S,KANSAS ST,11,0,0,199,66.5,0,4,10,3.8,20.0,2,0,20.0,0,286,11,4,0,69.2,0,3,5,6.3,40.0,2,30.0,0,79,5,3
Desmond Franklin,49207,S,APP STATE,11,0,0,108,65.6,1,0,4,1.2,0.0,0,1,12.5,0,323,4,1,0,66.5,1,0,2,2.7,0.0,0,25.0,0,74,2,1
Khane Pass,49210,S,LOUISVILLE,12,1,0,210,71.3,0,1,9,5.2,0.0,0,2,5.6,0,191,10,1,0,68.3,0,1,2,4.7,0.0,0,25.0,0,64,3,1
Garrett Davis,49213,S,HOUSTON,3,0,0,182,54.3,1,0,5,5.7,0.0,0,1,10.0,0,87,5,1,0,55.2,0,0,2,6.7,0.0,0,0.0,0,30,2,0
Devin Studstill,49214,S,NOTRE DAME,4,0,0,258,60.0,0,1,1,7.1,0.0,0,0,50.0,0,14,1,1,0,,0,0,0,0.0,,0,,0,5,0,0
Marvell Tell III,49217,S,USC,10,0,0,326,50.0,2,5,26,6.9,7.7,2,1,13.5,0,422,29,7,0,47.4,1,3,8,5.1,25.0,2,25.0,0,157,8,4
Khalil Oliver,49219,S,MISSOURI,12,0,0,229,63.9,1,1,11,4.1,9.1,1,2,9.1,0,269,11,2,0,68.7,1,1,5,6.1,20.0,1,20.0,0,82,5,2
Demetrius Flannigan-Fowles,49231,S,ARIZONA,12,0,0,109,69.6,0,0,2,0.6,0.0,0,0,50.0,1,480,3,1,0,72.0,0,0,1,1.2,0.0,0,100.0,1,161,2,1
Antwan Cordy,49233,CB,SYRACUSE,10,0,0,304,53.5,0,1,12,3.8,0.0,0,1,4.2,0,320,12,1,0,55.2,0,0,4,4.0,0.0,0,0.0,0,101,4,0
Evan Rambo,49241,LB,CAL,8,0,0,130,67.7,0,1,9,18.8,11.1,1,0,16.7,1,48,9,2,0,76.0,0,1,2,22.2,50.0,1,75.0,1,9,2,2
Kielan Whitner,49243,LB,SYRACUSE,12,0,0,304,57.6,2,4,71,15.4,4.2,3,0,7.0,2,482,74,8,0,61.1,2,2,24,16.5,4.2,1,12.5,1,158,26,5
Cameron Glenn,49261,S,WAKE,11,0,0,339,56.0,4,6,63,17.0,7.9,5,3,9.5,1,377,64,11,0,60.0,3,2,27,28.4,14.8,4,13.0,1,95,27,6
Andrew Wingard,49268,S,WYOMING,12,0,1,351,72.6,5,6,32,7.6,12.5,4,5,20.3,1,437,33,12,0,70.3,3,4,15,9.9,20.0,3,30.0,1,162,16,8
Robert Knowles,49285,S,MIAMI FL,7,0,0,220,53.6,0,0,6,10.9,0.0,0,0,0.0,0,55,6,0,0,57.5,0,0,2,9.1,0.0,0,0.0,0,22,2,0
Myles Dorn,49299,S,N CAROLINA,8,0,0,245,64.6,2,1,12,3.7,0.0,0,1,12.5,0,324,12,3,0,72.1,1,0,4,3.6,0.0,0,12.5,0,111,4,1
Jah'Shawn Johnson,49301,S,TEXAS TECH,9,0,0,315,69.5,2,5,27,7.4,3.7,1,2,13.0,0,365,27,7,0,68.8,0,2,7,5.6,14.3,1,14.3,0,125,7,2
John Battle,49305,S,LSU,9,0,0,211,55.0,0,0,9,3.5,0.0,0,2,0.0,0,258,9,0,0,57.5,0,0,2,2.2,0.0,0,0.0,0,90,2,0
Daniel Talley,49306,CB,COLORADO,4,0,0,143,70.3,0,0,5,41.7,0.0,0,0,20.0,1,12,5,1,0,58.9,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Reggie Floyd,49308,S,VA TECH,12,0,0,337,55.1,1,2,4,1.3,0.0,0,0,37.5,0,398,5,3,0,,1,0,0,0.0,,0,,0,89,0,1
Cam Hilton,49325,S,MISSOURI,12,0,0,229,65.9,1,1,14,4.3,7.1,1,0,14.3,1,329,14,3,0,61.0,0,1,8,7.5,0.0,0,18.8,1,106,8,2
Rashad Fenton,49329,CB,S CAROLINA,12,0,2,289,59.6,0,0,2,0.5,0.0,0,9,0.0,0,392,2,0,0,,0,0,0,0.0,,0,,0,123,0,0
Mike Lee,49332,S,KANSAS,11,0,0,198,81.7,0,1,3,1.7,0.0,0,2,16.7,0,286,5,1,0,,0,0,0,0.0,,0,,0,38,0,0
Kindle Vildor,49346,CB,GA SOUTHRN,12,0,0,174,56.0,0,0,3,0.7,0.0,0,0,0.0,0,415,3,0,0,,0,0,0,0.0,,0,,0,95,0,0
Ugo Amadi,49352,CB,OREGON,12,1,0,264,67.9,1,3,31,7.2,0.0,0,4,12.9,2,447,32,6,0,69.5,1,0,12,7.8,0.0,0,20.8,2,166,13,3
Antwaine Richardson,49364,S,MARYLAND,11,0,0,215,59.3,0,1,3,0.9,0.0,0,1,16.7,0,320,3,1,0,,0,0,0,0.0,,0,,0,109,0,0
C.J. Gardner-Johnson,49371,CB,FLORIDA,12,0,0,163,70.1,2,0,16,4.6,12.5,2,3,25.0,3,351,16,5,0,73.8,1,0,4,2.5,25.0,1,37.5,1,157,4,2
A'Shon Riggins,49373,CB,INDIANA,11,0,0,190,75.1,0,0,2,1.7,50.0,1,4,0.0,0,179,3,0,0,64.9,0,0,0,1.6,,0,,0,63,1,0
John Reid,49381,CB,PENN STATE,10,0,0,266,61.0,1,5,13,4.0,7.7,1,1,23.1,0,324,13,6,0,66.6,1,4,7,4.3,14.3,1,35.7,0,164,7,5
Montre Hartage,49390,CB,NWESTERN,10,0,1,256,66.1,0,1,1,0.3,0.0,0,3,50.0,0,378,1,1,0,,0,0,0,0.0,,0,,0,109,0,0
Kendall Johnson,49393,CB,LA LAFAYET,12,0,0,207,52.3,1,0,4,1.7,0.0,0,1,12.5,0,239,4,1,0,58.1,0,0,1,1.1,0.0,0,0.0,0,87,1,0
Cam Lewis,49395,CB,BUFFALO,11,0,0,126,76.6,3,0,5,1.7,0.0,0,1,30.0,0,301,5,3,0,65.0,1,0,1,0.8,0.0,0,50.0,0,123,1,1
Chris Westry,49401,CB,KENTUCKY,12,0,0,202,86.5,1,0,2,1.4,0.0,0,4,75.0,1,141,2,2,0,86.5,1,0,2,3.2,0.0,0,75.0,1,63,2,2
Shelton Lewis,49404,CB,FAU,12,0,0,165,86.5,0,0,6,1.9,33.3,2,1,16.7,1,322,6,1,0,74.9,0,0,2,1.9,50.0,1,0.0,0,105,2,0
Donovan Wilson,49408,S,TEXAS A&M,12,0,0,312,76.5,0,3,11,2.9,9.1,1,3,31.8,2,376,11,5,0,85.1,0,1,5,3.8,20.0,1,50.0,2,132,5,3
Jarid Ryan,49416,CB,NAVY,13,1,0,237,65.8,0,0,4,1.1,0.0,0,0,0.0,0,368,4,0,0,,0,0,0,0.0,,0,,0,87,0,0
Marc Walton,49417,CB,BALL ST,6,0,0,117,60.0,0,0,1,1.2,0.0,0,0,0.0,0,81,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Darryl Marshall,49418,CB,KENT STATE,12,1,2,201,70.8,0,1,13,4.0,7.7,1,6,11.5,1,377,15,2,0,50.3,0,0,3,4.2,0.0,0,0.0,0,96,4,0
Isaiah Wharton,49422,CB,RUTGERS,12,0,1,278,47.9,0,0,6,1.7,0.0,0,5,0.0,0,410,7,0,0,48.9,0,0,3,2.3,0.0,0,0.0,0,177,4,0
Antonio Hull,49427,CB,WYOMING,12,0,0,351,59.0,0,0,3,0.7,0.0,0,1,0.0,0,430,3,0,0,59.5,0,0,1,0.6,0.0,0,0.0,0,159,1,0
Donnie Lewis Jr.,49431,CB,TULANE,12,0,0,319,69.7,1,2,7,1.4,0.0,0,4,21.4,0,511,7,3,0,73.8,1,1,5,2.3,0.0,0,20.0,0,215,5,2
Javaris Davis,49432,CB,AUBURN,10,1,0,115,69.1,0,0,3,1.1,0.0,0,6,0.0,0,280,3,0,0,58.6,0,0,1,1.0,0.0,0,0.0,0,101,1,0
Clifton Duck,49433,CB,APP STATE,11,0,1,108,50.7,0,0,5,1.4,0.0,0,3,0.0,0,348,5,0,0,55.4,0,0,2,2.6,0.0,0,0.0,0,78,2,0
Julian Blackmon,49434,CB,UTAH,12,1,1,328,55.2,1,2,6,1.6,0.0,0,5,25.0,0,445,7,3,0,45.4,1,1,3,1.4,0.0,0,33.3,0,210,3,2
Daniel Brown,49436,CB,NEVADA,12,0,0,239,50.7,0,2,3,0.7,0.0,0,1,33.3,0,403,3,2,0,53.5,0,1,2,2.4,0.0,0,25.0,0,84,2,1
Jarell Brown,49439,CB,LA MONROE,3,0,0,209,60.0,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Allan Koikoi,49447,CB,MIAMI OH,8,0,0,221,55.1,0,0,5,2.3,0.0,0,2,0.0,0,217,5,0,0,58.7,0,0,1,0.9,0.0,0,0.0,0,108,1,0
Chris Rayford,49452,CB,MISS STATE,12,0,1,227,65.7,1,1,4,3.1,0.0,0,3,25.0,0,131,4,2,0,69.9,1,1,2,4.7,0.0,0,50.0,0,43,2,2
Kyron Brown,49466,CB,AKRON,12,0,1,102,69.7,0,0,3,1.0,0.0,0,5,33.3,1,420,4,1,0,,0,0,0,0.0,,0,,0,160,0,0
Anthoula Kelly,49467,CB,FRESNO ST,12,0,0,169,59.3,0,0,1,0.2,0.0,0,2,0.0,0,417,1,0,0,59.3,0,0,1,0.8,0.0,0,0.0,0,127,1,0
Jalen Thompson,49477,CB,S ALABAMA,12,0,3,288,57.7,0,0,6,2.0,0.0,0,9,0.0,0,298,6,0,0,59.7,0,0,1,1.5,0.0,0,0.0,0,67,1,0
Rashard Causey,49482,CB,UCF,11,0,0,323,68.6,1,3,11,3.5,9.1,1,0,27.3,1,315,11,5,0,68.3,0,2,3,2.1,0.0,0,66.7,1,146,3,3
Iman Lewis-Marshall,49485,CB,USC,12,0,1,326,56.5,0,0,2,0.4,0.0,0,10,0.0,0,445,2,0,0,59.3,0,0,1,0.6,0.0,0,0.0,0,163,1,0
Nick Coleman,49487,CB,NOTRE DAME,10,0,0,258,55.0,0,0,3,2.4,0.0,0,1,0.0,0,125,3,0,0,56.3,0,0,2,4.5,0.0,0,0.0,0,44,2,0
Ronnie Hoggins,49488,CB,USF,12,0,1,327,74.8,0,0,5,1.3,0.0,0,2,20.0,1,383,5,1,0,74.3,0,0,1,0.7,0.0,0,100.0,1,135,1,1
Chris Williamson,49490,CB,MINNESOTA,9,0,0,225,74.2,0,1,4,2.1,50.0,2,0,37.5,1,187,4,2,0,,0,0,0,0.0,,0,,0,75,0,0
Douglas Coleman II,49498,CB,TEXAS TECH,12,0,1,315,51.8,0,2,13,4.7,0.0,0,2,7.7,0,300,14,2,0,53.3,0,1,5,4.8,0.0,0,10.0,0,104,5,1
Tim Harris,49512,CB,VIRGINIA,11,0,0,335,45.5,1,0,8,4.7,0.0,0,0,6.3,0,190,9,1,0,48.3,0,0,4,8.3,0.0,0,0.0,0,60,5,0
Tim Cason,49513,CB,PURDUE,10,0,0,273,54.0,0,0,2,1.2,0.0,0,2,0.0,0,164,2,0,0,,0,0,0,0.0,,0,,0,59,0,0
Jordan Miller,49515,CB,WASHINGTON,10,0,0,340,60.9,0,3,7,3.1,0.0,0,2,21.4,0,256,8,3,0,69.7,0,2,2,3.1,0.0,0,50.0,0,65,2,2
Emmanuel Lubin,49522,CB,FIU,12,0,0,166,54.2,0,0,3,1.0,0.0,0,3,0.0,0,297,3,0,0,58.3,0,0,1,1.0,0.0,0,0.0,0,105,1,0
Darrien Molton,49523,CB,WASH STATE,12,0,1,341,51.0,0,0,6,2.1,16.7,1,11,16.7,1,431,9,1,0,53.0,0,0,3,4.4,33.3,1,33.3,1,113,5,1
Brian Peavy,49524,CB,IOWA STATE,12,0,0,193,98.5,0,0,5,1.3,20.0,1,1,20.0,1,394,5,1,0,,0,0,0,0.0,,0,,0,69,0,0
Christopher Fredrick,49525,CB,SYRACUSE,12,0,0,304,62.5,2,2,7,1.8,0.0,0,3,28.6,0,397,7,4,0,66.8,1,1,2,1.5,0.0,0,50.0,0,136,2,2
Juan Hailey,49533,S,NAVY,11,0,0,237,57.6,0,0,3,1.1,0.0,0,0,0.0,0,277,3,0,0,,0,0,0,0.0,,0,,0,63,0,0
Nick McCloud,49535,CB,NC STATE,10,0,1,248,53.6,0,1,4,1.1,0.0,0,5,12.5,0,364,4,1,0,,0,0,0,0.0,,0,,0,107,0,0
Jalen Fox,49536,CB,OHIO,6,0,0,259,66.9,0,1,3,1.6,0.0,0,1,16.7,0,193,3,1,0,66.9,0,1,3,4.8,0.0,0,16.7,0,62,3,1
RaVon Davis,49539,CB,MARYLAND,12,0,2,215,61.8,0,1,3,1.3,0.0,0,12,16.7,0,299,4,1,0,54.7,0,0,2,2.1,0.0,0,0.0,0,97,2,0
Christian Davis,49540,CB,SMU,11,0,0,287,55.5,0,0,4,2.2,0.0,0,0,0.0,0,178,4,0,0,59.3,0,0,1,2.1,0.0,0,0.0,0,48,1,0
William Jeanlys,49547,LB,SMU,2,0,0,287,67.8,0,0,1,66.7,0.0,0,0,0.0,0,3,2,0,0,,0,0,0,,,0,,0,0,0,0
Ashtyn Davis,49560,S,CAL,12,0,1,130,58.0,0,1,14,4.2,7.1,1,1,3.6,0,405,17,1,0,55.8,0,0,3,3.6,0.0,0,0.0,0,165,6,0
Rock Ya-Sin,49564,CB,TEMPLE,12,0,1,306,51.9,0,0,3,1.0,0.0,0,6,0.0,0,417,4,0,0,,0,0,0,0.0,,0,,0,170,0,0
Duke Shelley,49569,CB,KANSAS ST,7,0,0,199,58.2,0,0,1,0.3,0.0,0,1,0.0,0,288,1,0,0,58.2,0,0,1,1.2,0.0,0,0.0,0,85,1,0
Nate Brooks,49572,CB,N TEXAS,12,0,0,251,60.0,1,0,1,0.2,0.0,0,3,50.0,0,490,1,1,0,,0,0,0,0.0,,0,,0,145,0,0
Nile Sykes,49586,ED,INDIANA,12,0,0,190,68.5,5,21,196,94.3,13.8,27,0,8.2,3,227,214,29,0,67.6,3,11,86,94.1,15.1,13,9.3,1,101,95,15
Chuck Harris,49588,ED,BUFFALO,10,1,0,126,74.5,5,17,218,100.0,10.6,23,0,8.3,7,224,224,29,1,72.9,3,12,94,100.0,18.1,17,12.2,4,95,95,19
Breiden Fehoko,49589,DI,LSU,8,1,1,211,60.8,4,10,234,100.0,5.1,12,1,3.8,2,252,252,16,0,60.1,1,7,79,100.0,7.6,6,6.3,1,90,90,9
Logan Hunt,49595,ED,GA SOUTHRN,11,0,0,174,63.0,5,7,230,99.6,6.5,15,3,5.2,6,239,238,18,0,61.9,1,3,52,100.0,9.6,5,5.8,1,54,54,5
Keisean Lucier-South,49597,ED,UCLA,12,5,0,324,71.4,2,15,238,69.7,7.6,18,2,5.3,4,366,255,21,3,75.3,1,8,81,76.0,14.8,12,9.3,3,121,92,12
Jordan Mittie,49603,DI,KANSAS ST,12,0,0,199,62.3,1,4,189,100.0,4.2,8,0,1.9,1,196,196,6,0,66.0,0,3,38,100.0,10.5,4,3.9,0,38,38,3
Zach Allen,49605,ED,BOSTON COL,12,9,2,121,90.3,18,31,440,98.7,15.5,68,7,6.7,5,460,454,54,3,86.6,7,16,166,98.3,19.3,32,9.3,4,178,175,27
Okon Godwin,49611,ED,APP STATE,11,0,0,108,63.8,3,17,145,100.0,12.4,18,1,8.3,2,153,153,22,0,66.6,2,11,45,100.0,20.0,9,16.7,1,48,48,14
Rick Wade,49618,DI,UCLA,11,0,0,324,63.2,0,2,187,96.5,4.8,9,2,1.1,1,200,193,3,0,51.3,0,0,59,98.4,1.7,1,0.0,0,64,63,0
Joey Connors,49626,DI,UCF,11,2,0,323,61.3,3,8,207,99.5,5.3,11,3,3.1,1,219,218,12,1,60.3,1,6,93,100.0,5.4,5,4.8,1,100,100,8
Adrian Middleton,49628,DI,KENTUCKY,12,0,0,202,58.3,2,3,166,100.0,3.6,6,1,2.1,1,173,173,6,0,55.5,0,2,64,100.0,4.7,3,1.6,0,66,66,2
Jerard Carter,49629,DI,HOUSTON,9,1,0,182,60.6,0,12,263,100.0,6.1,16,1,2.7,1,276,276,13,1,64.2,0,5,83,100.0,9.6,8,4.2,1,90,90,6
Jarvis Polu,49631,DI,NAVY,13,1,0,237,56.8,3,5,282,100.0,3.2,9,0,1.4,0,292,292,8,0,51.1,0,2,72,100.0,4.2,3,1.4,0,75,75,2
Jamal Milan,49635,DI,ILLINOIS,8,1,0,187,55.0,1,5,187,100.0,2.7,5,0,1.6,0,193,193,6,0,53.5,1,3,82,100.0,4.9,4,2.4,0,84,84,4
Xavier Jones,49639,ED,BAYLOR,5,0,0,118,59.9,0,3,47,92.6,4.3,2,0,3.2,0,54,50,3,0,64.0,0,2,10,91.7,20.0,2,10.0,0,12,11,2
Andy Jean-Baptiste,49645,DI,AKRON,2,1,1,102,61.6,0,0,14,100.0,0.0,0,1,0.0,0,14,14,0,0,56.4,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Tommy Doctor,49652,ED,CHARLOTTE,2,0,0,136,55.1,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,55.7,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Jake Wambaugh,49660,LB,WASHINGTON,6,0,0,340,55.9,0,1,3,14.3,33.3,1,0,16.7,0,21,3,1,0,57.4,0,1,2,33.3,50.0,1,25.0,0,6,2,1
Julian Rochester,49668,DI,GEORGIA,11,0,0,173,62.3,1,4,190,99.5,4.7,9,0,2.4,2,199,198,7,0,60.2,0,2,63,100.0,4.8,3,3.2,1,67,67,3
Justin Phillips,49677,LB,OKLA STATE,12,2,1,262,67.6,3,14,83,19.2,4.8,4,2,13.9,3,495,95,20,0,60.0,1,6,31,20.6,6.5,2,11.3,0,165,34,7
Markus Bailey,49681,LB,PURDUE,12,0,0,273,77.8,7,11,128,25.7,14.1,18,0,11.7,6,538,138,24,0,84.0,4,8,60,35.5,20.0,12,18.3,5,183,65,17
Michael Shaw,49696,ED,GA STATE,12,1,0,175,61.2,1,10,121,78.4,5.8,7,2,4.5,0,167,131,11,1,60.6,0,3,28,73.8,7.1,2,5.4,0,42,31,3
Reggan Northrup,49709,LB,IOWA STATE,12,0,0,193,59.8,0,0,14,13.5,7.1,1,0,0.0,0,104,14,0,0,56.3,0,0,3,27.3,0.0,0,0.0,0,11,3,0
Kevin Henry,49713,LB,OKLA STATE,7,0,0,262,55.5,0,0,5,17.9,0.0,0,0,0.0,0,28,5,0,0,56.3,0,0,3,37.5,0.0,0,0.0,0,8,3,0
Josiah Tauaefa,49714,LB,UTSA,12,0,1,331,94.0,3,13,65,16.9,23.1,15,2,20.0,5,402,68,21,0,95.9,1,8,37,21.9,35.1,13,23.0,4,178,39,13
Josh Watson,49722,LB,COLO STATE,12,0,1,144,56.8,4,1,53,17.1,3.8,2,4,4.7,0,333,57,5,0,59.3,2,0,19,22.2,10.5,2,5.3,0,99,22,2
Rick Gamboa,49723,LB,COLORADO,12,0,0,143,49.6,0,2,49,11.1,4.1,2,1,2.0,0,467,52,2,0,54.3,0,2,24,15.2,8.3,2,4.2,0,171,26,2
Trevor Morris,49728,LB,RUTGERS,12,0,0,278,76.6,0,7,34,10.8,5.9,2,2,13.2,1,334,36,8,0,61.5,0,7,25,19.3,8.0,2,18.0,1,140,27,8
Brandon Wellington,49733,LB,WASHINGTON,8,1,0,340,59.3,0,2,26,29.5,0.0,0,0,3.8,0,88,26,2,1,64.1,0,2,16,44.4,0.0,0,6.3,0,36,16,2
Bull Barge,49742,LB,S ALABAMA,12,0,1,288,58.1,3,0,23,7.5,0.0,0,3,6.5,0,306,23,3,0,57.1,0,0,2,4.5,0.0,0,0.0,0,44,2,0
Cooper Edmiston,49748,LB,TULSA,12,0,0,320,49.6,2,7,54,16.8,0.0,0,0,10.2,1,357,60,10,0,49.7,0,2,18,32.8,0.0,0,5.6,0,58,19,2
Kumonde Hines,49750,ED,TEXAS ST,8,0,0,314,58.7,1,3,96,92.7,6.3,6,0,2.1,0,109,101,4,0,58.2,1,2,36,93.0,11.1,4,4.2,0,43,40,3
Antoine Brooks Jr.,49751,LB,MARYLAND,12,4,0,215,84.5,1,23,143,40.7,17.5,25,1,11.2,4,361,147,28,0,78.2,0,9,52,50.5,21.2,11,12.5,2,107,54,11
Cole Holcomb,49753,LB,N CAROLINA,11,0,0,245,57.1,1,7,64,16.3,6.3,4,1,9.4,2,411,67,10,0,49.2,0,4,26,18.3,7.7,2,7.7,0,153,28,4
Darrin Kirkland Jr.,49755,LB,TENNESSEE,12,0,0,307,56.8,2,4,38,15.0,2.6,1,1,10.5,1,273,41,7,0,49.0,0,1,15,20.2,0.0,0,3.3,0,84,17,1
David King,49756,LB,LIBERTY,8,0,0,206,62.2,0,2,11,14.1,9.1,1,0,9.1,0,92,13,2,0,60.4,0,1,5,17.9,20.0,1,10.0,0,39,7,1
Otaro Alaka,49757,LB,TEXAS A&M,12,0,0,312,68.7,3,12,87,25.1,16.1,14,0,14.4,5,374,94,20,0,60.6,0,6,42,36.8,16.7,7,14.3,3,125,46,9
Curtis Akins,49760,LB,MEMPHIS,12,0,0,218,62.8,5,5,25,9.0,8.0,2,1,24.0,1,299,27,11,0,66.6,1,1,8,16.4,25.0,2,25.0,1,61,10,3
Breckyn Hager,49769,ED,TEXAS,12,2,0,311,63.2,5,13,266,89.2,6.8,18,5,4.9,4,316,282,22,0,61.0,4,6,78,85.6,11.5,9,9.0,2,97,83,12
Malik Fountain,49775,LB,C MICHIGAN,12,0,0,134,71.1,5,4,31,8.4,16.1,5,0,21.0,2,383,32,11,0,68.6,2,4,20,14.8,20.0,4,20.0,1,142,21,7
Blair Brooks,49777,S,LA LAFAYET,7,0,0,207,58.0,0,1,3,4.2,0.0,0,0,16.7,0,71,3,1,0,59.7,0,0,1,3.8,0.0,0,0.0,0,26,1,0
Trevor Apsey,49783,LB,C MICHIGAN,12,0,0,134,63.8,2,0,32,13.9,3.1,1,2,9.4,2,251,35,4,0,60.0,1,0,16,18.0,0.0,0,9.4,1,100,18,2
Terik Miller,49785,CB,LA LAFAYET,9,0,0,207,54.5,2,5,16,13.6,0.0,0,0,21.9,0,132,18,7,0,61.1,1,0,4,9.8,0.0,0,12.5,0,41,4,1
Azeez Al-Shaair,49792,LB,FAU,6,0,0,165,68.6,1,6,36,26.6,5.6,2,1,15.3,2,139,37,9,0,67.2,0,1,7,28.6,0.0,0,7.1,0,28,8,1
Richard Olekanma,49799,LB,TOLEDO,12,0,0,316,71.8,1,5,35,12.7,8.6,3,0,17.1,3,306,39,9,0,72.6,0,2,7,7.8,14.3,1,42.9,2,103,8,4
Evan Croutch,49803,LB,OHIO,12,0,0,259,65.4,5,9,92,22.3,8.7,8,1,10.9,3,440,98,17,0,65.3,3,5,46,27.0,13.0,6,15.2,3,185,50,11
Natrez Patrick,49805,LB,GEORGIA,12,0,0,173,70.4,1,3,16,11.1,18.8,3,0,12.5,0,162,18,4,0,65.9,0,1,3,9.1,0.0,0,16.7,0,44,4,1
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,3,0,0,174,54.2,0,0,9,17.3,0.0,0,0,0.0,0,52,9,0,0,56.0,0,0,3,27.3,0.0,0,0.0,0,11,3,0
Marvin Branch Jr.,49814,LB,DOMINION,4,0,0,263,59.7,0,0,1,7.4,0.0,0,0,0.0,0,27,2,0,0,,0,0,0,0.0,,0,,0,8,0,0
Jordan Jones,49815,LB,KENTUCKY,12,0,0,202,72.7,8,7,73,27.6,12.3,9,0,11.6,1,293,81,16,0,64.5,2,4,37,33.9,13.5,5,10.8,1,118,40,7
