player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Cor'Dale Flott,98834,CB,LSU,10,0,0,211,53.5,0,0,4,3.2,0.0,0,0,0.0,0,125,4,0,0,57.7,0,0,1,1.8,0.0,0,0.0,0,56,1,0
Jammie Robinson,98836,CB,S CAROLINA,12,0,1,289,56.9,0,0,5,1.3,0.0,0,2,0.0,0,397,5,0,0,59.5,0,0,1,0.6,0.0,0,0.0,0,159,1,0
Johnny Dixon,98839,CB,S CAROLINA,7,0,0,289,60.0,0,0,1,1.6,0.0,0,0,0.0,0,61,1,0,0,,0,0,0,0.0,,0,,0,21,0,0
Warren Burrell,98842,CB,TENNESSEE,6,0,0,307,68.4,1,0,3,2.7,33.3,1,1,16.7,0,110,3,1,0,58.7,0,0,1,2.6,0.0,0,0.0,0,39,1,0
Jaylen McCollough,98845,S,TENNESSEE,9,0,0,307,67.7,0,1,5,2.2,0.0,0,0,30.0,1,224,5,2,0,76.9,0,0,1,1.1,0.0,0,100.0,1,90,1,1
Elijah Blades,98849,CB,TEXAS A&M,7,0,0,312,95.2,0,1,4,3.2,0.0,0,4,37.5,1,190,6,2,0,96.8,0,1,3,5.7,0.0,0,50.0,1,53,3,2
Brian Williams,98851,S,TEXAS A&M,4,0,0,312,55.2,0,0,2,10.5,0.0,0,0,0.0,0,38,4,0,0,,0,0,0,0.0,,0,,0,7,0,0
Demani Richardson,98852,S,TEXAS A&M,11,0,0,312,61.8,1,5,19,6.2,10.5,2,2,15.8,0,324,20,6,0,51.8,0,0,6,6.8,0.0,0,0.0,0,88,6,0
Jordan Battle,98857,S,ALABAMA,12,0,0,103,63.6,0,0,6,2.3,0.0,0,1,16.7,1,256,6,1,0,55.8,0,0,3,2.6,0.0,0,0.0,0,115,3,0
DeMarcco Hellams,98863,S,ALABAMA,5,0,0,103,79.0,0,0,2,21.4,0.0,0,0,50.0,1,14,3,1,0,75.5,0,0,1,16.7,0.0,0,100.0,1,6,1,1
Greg Brooks Jr.,98869,CB,ARKANSAS,12,0,0,111,54.3,0,3,26,9.9,3.8,1,0,5.8,0,272,27,3,0,57.7,0,2,9,8.7,11.1,1,11.1,0,104,9,2
Zion Puckett,98874,CB,AUBURN,4,0,0,115,54.3,0,1,4,19.2,0.0,0,0,12.5,0,26,5,1,0,56.8,0,1,2,40.0,0.0,0,25.0,0,5,2,1
DJ Daniel,98878,CB,GEORGIA,11,0,0,173,74.1,0,1,5,1.4,40.0,2,4,10.0,0,349,5,1,0,72.8,0,1,2,1.5,50.0,1,25.0,0,134,2,1
Lewis Cine,98879,S,GEORGIA,6,0,0,173,68.2,1,0,2,4.0,0.0,0,0,25.0,0,50,2,1,0,68.2,1,0,2,9.1,0.0,0,25.0,0,22,2,1
AJ Finley,98887,S,OLE MISS,12,0,0,226,59.2,0,0,2,3.3,0.0,0,0,0.0,0,60,2,0,0,,0,0,0,0.0,,0,,0,21,0,0
Deantre Prince,98888,CB,OLE MISS,10,1,0,226,62.0,0,0,1,0.4,0.0,0,0,0.0,0,228,1,0,0,,0,0,0,0.0,,0,,0,106,0,0
Chris Shearin,98891,CB,MISSOURI,4,0,0,229,60.0,0,1,1,7.7,0.0,0,0,50.0,0,13,1,1,0,,0,0,0,0.0,,0,,0,3,0,0
Stacy Brown,98892,LB,MISSOURI,3,0,0,229,62.9,1,1,7,50.0,0.0,0,0,14.3,0,14,7,2,0,58.2,0,1,2,100.0,0.0,0,25.0,0,2,2,1
Taj Dodson,98898,S,KENTUCKY,3,0,0,202,59.4,0,0,1,2.9,0.0,0,0,0.0,0,34,1,0,0,,0,0,0,0.0,,0,,0,12,0,0
Moses Douglass,98899,S,KENTUCKY,2,0,0,202,56.7,0,0,2,7.1,0.0,0,0,0.0,0,28,2,0,0,59.4,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Brandin Echols,98900,CB,KENTUCKY,12,0,0,202,92.3,0,0,5,1.5,20.0,1,3,20.0,1,344,5,1,0,92.1,0,0,2,1.6,0.0,0,50.0,1,126,2,1
Jalen Geiger,98901,CB,KENTUCKY,2,0,0,202,60.0,0,0,1,5.0,0.0,0,0,0.0,0,20,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Quandre Mosely,98902,S,KENTUCKY,11,1,0,202,66.9,0,0,1,0.5,0.0,0,1,0.0,0,209,1,0,0,,0,0,0,0.0,,0,,0,94,0,0
LeDarrius Cox,98905,DI,OLE MISS,3,0,0,226,69.7,0,0,4,100.0,25.0,1,0,0.0,0,4,4,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
De'Monte Russell,98907,ED,MISS STATE,1,0,0,227,64.0,0,1,4,100.0,25.0,1,0,12.5,0,5,5,1,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jack Harris,98908,ED,MISS STATE,1,0,0,227,56.6,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,57.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Zacch Pickens,98911,DI,S CAROLINA,12,0,0,289,68.7,1,1,94,100.0,7.4,7,0,1.1,0,97,97,2,0,72.3,1,0,35,100.0,14.3,5,1.4,0,36,36,1
Joe Anderson,98913,ED,S CAROLINA,1,0,0,289,60.9,0,0,13,100.0,7.7,1,0,0.0,0,13,13,0,0,63.0,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Elijah Simmons,98915,DI,TENNESSEE,1,0,0,307,58.6,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Darel Middleton,98917,ED,TENNESSEE,12,0,0,307,57.6,1,3,110,100.0,1.8,2,2,2.7,1,116,116,5,0,52.5,1,2,38,100.0,0.0,0,3.9,0,39,39,3
Derick Hunter Jr.,98918,DI,TEXAS A&M,3,0,0,312,71.1,0,3,15,100.0,20.0,3,0,10.0,0,15,15,3,0,69.2,0,2,8,100.0,25.0,2,12.5,0,8,8,2
DeMarvin Leal,98919,ED,TEXAS A&M,11,0,1,312,61.6,3,11,183,98.9,9.3,17,1,4.4,1,189,187,15,0,69.2,1,8,60,100.0,18.3,11,9.2,1,61,61,10
Adarious Jones,98921,DI,TEXAS A&M,3,0,0,312,74.5,1,4,19,100.0,21.1,4,0,13.2,0,19,19,5,0,84.9,1,3,7,100.0,57.1,4,28.6,0,7,7,4
Danny Milam,98922,DI,TEXAS A&M,1,0,0,312,57.8,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Byron Young,98923,DI,ALABAMA,11,0,0,103,55.6,0,3,109,100.0,2.8,3,0,2.3,1,115,115,4,0,59.1,0,3,39,100.0,5.1,2,3.8,0,40,40,3
Braylen Ingraham,98924,DI,ALABAMA,2,0,0,103,55.5,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Justin Eboigbe,98925,ED,ALABAMA,9,0,0,103,63.5,3,4,97,100.0,9.3,9,1,4.6,1,105,105,8,0,63.8,2,1,26,100.0,15.4,4,9.6,1,28,28,4
DJ Dale,98927,DI,ALABAMA,10,0,0,103,62.4,0,6,167,100.0,4.8,8,1,2.4,1,178,178,7,0,64.6,0,3,57,100.0,8.8,5,4.4,1,59,59,4
Ishmael Sopsher,98928,DI,ALABAMA,1,0,0,103,59.2,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Collin Clay,98929,ED,ARKANSAS,11,0,1,111,54.8,0,3,108,100.0,2.8,3,1,2.3,1,118,118,4,0,58.1,0,3,37,100.0,8.1,3,4.1,0,42,42,3
Eric Gregory,98930,ED,ARKANSAS,2,0,0,111,54.8,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,57.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Zach Williams,98931,ED,ARKANSAS,10,0,0,111,54.2,0,2,45,98.0,0.0,0,1,2.2,0,51,50,2,0,58.3,0,1,15,94.7,0.0,0,3.3,0,19,18,1
Marcus Miller,98933,DI,ARKANSAS,1,0,0,111,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Enoch Jackson,98935,DI,ARKANSAS,1,0,0,111,57.5,0,0,4,100.0,0.0,0,0,0.0,0,5,5,0,0,,0,0,0,,,0,,0,0,0,0
Reece Mullins,98937,ED,AUBURN,1,0,0,115,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Stone Handy,98938,DI,AUBURN,5,0,0,115,62.9,1,0,38,100.0,2.6,1,1,1.3,0,41,41,1,0,70.7,1,0,11,100.0,9.1,1,4.5,0,11,11,1
Trenton Townsend,98939,DI,AUBURN,1,0,0,115,60.0,0,1,1,100.0,0.0,0,0,50.0,0,1,1,1,0,,0,0,0,,,0,,0,0,0,0
Travon Walker,98940,DI,GEORGIA,10,1,0,173,60.7,0,5,116,98.4,6.0,7,0,5.6,4,127,125,9,0,64.2,0,2,59,100.0,8.5,5,8.5,4,64,64,6
Bill Norton,98941,ED,GEORGIA,3,0,0,173,54.7,0,0,14,100.0,0.0,0,0,0.0,0,14,14,0,0,54.7,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Tramel Walthour,98942,ED,GEORGIA,1,0,0,173,56.7,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,57.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Tymon Mitchell,98943,DI,GEORGIA,2,0,0,173,62.1,1,0,11,100.0,9.1,1,0,4.5,0,11,11,1,0,63.6,1,0,6,100.0,16.7,1,8.3,0,6,6,1
Zion Logue,98944,DI,GEORGIA,2,0,0,173,60.8,0,2,15,100.0,6.7,1,0,6.7,0,16,16,2,0,63.8,0,2,7,100.0,14.3,1,14.3,0,7,7,2
Darius Robinson,98946,DI,MISSOURI,5,0,0,229,76.3,1,1,15,100.0,26.7,4,0,6.7,0,15,15,2,0,72.0,1,0,5,100.0,40.0,2,10.0,0,5,5,1
Z'Core Brooks,98947,DI,MISSOURI,1,0,0,229,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Isaiah McGuire,98948,ED,MISSOURI,6,0,0,229,70.1,0,2,30,96.9,20.0,6,1,3.3,0,32,31,2,0,71.9,0,2,8,100.0,37.5,3,12.5,0,8,8,2
Cavon Butler,98951,DI,KENTUCKY,1,0,0,202,72.2,0,1,15,100.0,20.0,3,0,3.3,0,15,15,1,0,68.4,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Isaiah Gibson Sr.,98952,ED,KENTUCKY,1,0,0,202,60.4,1,1,13,100.0,7.7,1,0,7.7,0,13,13,2,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Joe Evans,98953,DI,LSU,4,0,0,211,55.0,0,0,23,100.0,0.0,0,0,0.0,0,23,23,0,0,55.7,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Lakia Henry,98956,LB,OLE MISS,12,0,0,226,62.1,2,3,29,11.3,10.3,3,2,12.1,1,265,30,6,0,61.3,0,1,13,16.7,7.7,1,11.5,1,78,13,2
Ashanti Cistrunk,98958,LB,OLE MISS,2,0,0,226,60.0,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Jahmar Brown,98981,LB,S CAROLINA,6,0,0,289,54.3,0,1,9,25.6,0.0,0,0,5.6,0,39,10,1,0,55.1,0,1,5,33.3,0.0,0,10.0,0,18,6,1
Henry To'oTo'o,98982,LB,TENNESSEE,12,0,0,307,56.2,4,5,37,12.5,0.0,0,1,12.2,0,329,41,9,0,56.0,2,4,19,17.6,0.0,0,15.8,0,119,21,6
Roman Harrison,98983,ED,TENNESSEE,8,0,0,307,60.9,0,3,64,100.0,9.4,6,0,3.9,1,65,65,4,0,61.8,0,2,24,100.0,12.5,3,8.3,1,24,24,3
Andre White,98990,LB,TEXAS A&M,10,0,0,312,63.7,1,3,29,26.5,10.3,3,0,13.8,2,117,31,6,0,58.4,0,2,14,31.1,7.1,1,14.3,1,45,14,3
Joe Mawad,98993,DI,TEXAS A&M,1,0,0,312,59.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Christian Harris,98996,LB,ALABAMA,12,0,0,103,59.1,4,5,24,12.1,4.2,1,1,18.8,0,199,24,9,0,73.9,2,1,6,12.0,16.7,1,25.0,0,50,6,3
King Mwikuta,98997,ED,ALABAMA,4,0,0,103,55.2,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,56.3,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Shane Lee,98998,LB,ALABAMA,12,0,0,103,58.0,2,10,54,16.4,3.7,2,2,18.5,4,360,59,16,0,56.4,0,8,31,28.1,6.5,2,22.6,3,128,36,11
Owen Pappoe,99006,LB,AUBURN,12,1,0,115,65.5,2,6,51,18.5,11.8,6,0,11.8,2,303,56,10,1,72.4,2,4,27,24.6,18.5,5,18.5,2,114,28,8
Nolan Smith,99014,ED,GEORGIA,12,0,0,173,68.3,2,10,147,90.5,10.2,15,0,6.8,4,169,153,16,0,67.0,1,6,65,94.4,13.8,9,8.5,2,72,68,9
Jermaine Johnson,99015,ED,GEORGIA,12,1,1,173,64.7,3,11,97,82.8,12.4,12,2,9.3,2,128,106,16,0,61.4,3,6,42,94.0,14.3,6,10.7,0,50,47,9
Trezmen Marshall,99017,LB,GEORGIA,5,0,0,173,57.1,0,0,4,27.8,0.0,0,0,0.0,0,18,5,0,0,58.3,0,0,1,18.2,0.0,0,0.0,0,11,2,0
Nakobe Dean,99018,LB,GEORGIA,12,0,0,173,69.1,1,4,20,15.2,10.0,2,0,12.5,0,151,23,5,0,66.4,0,2,12,21.9,16.7,2,8.3,0,64,14,2
Devin Nicholson,99021,LB,MISSOURI,5,0,0,229,49.6,0,0,24,25.0,0.0,0,0,0.0,0,112,28,0,0,51.0,0,0,9,26.1,0.0,0,0.0,0,46,12,0
Tra Wilkins,99025,LB,KENTUCKY,1,0,0,202,66.0,0,0,1,4.8,100.0,1,0,0.0,0,21,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Patrick Lucas Jr.,99039,DI,OLE MISS,3,0,0,226,58.8,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Sam Williams,99106,ED,OLE MISS,12,0,1,226,69.1,6,12,204,67.5,10.8,22,4,7.8,7,308,208,25,0,70.9,3,9,96,81.5,15.6,15,11.5,5,119,97,17
Jared Casey,99108,ED,KENTUCKY,3,0,0,202,63.7,0,2,21,47.7,14.3,3,0,4.8,0,44,21,2,0,58.7,0,0,9,69.2,11.1,1,0.0,0,13,9,0
K.D. McDaniel,99109,ED,KENTUCKY,2,0,0,202,56.3,0,4,19,79.2,5.3,1,0,10.5,0,24,19,4,0,57.8,0,2,10,100.0,10.0,1,10.0,0,10,10,2
J.J. Weaver,99111,ED,KENTUCKY,3,1,0,202,58.4,1,0,22,66.7,4.5,1,0,2.3,0,33,22,1,1,61.0,1,0,14,77.8,7.1,1,3.6,0,18,14,1
Martez Manuel,99173,S,MISSOURI,6,0,0,229,59.8,0,0,1,2.6,0.0,0,0,0.0,0,39,1,0,0,,0,0,0,0.0,,0,,0,12,0,0
Marcel Brooks,99177,ED,LSU,9,0,0,211,61.3,2,5,66,93.4,7.6,5,2,8.3,2,76,71,9,0,63.7,2,4,42,93.9,7.1,3,11.9,2,49,46,8
Chris Adimora,99266,CB,TEXAS,7,0,0,311,51.3,0,0,10,21.6,0.0,0,0,0.0,0,51,11,0,0,55.9,0,0,1,16.7,0.0,0,0.0,0,12,2,0
Tyler Owens,99271,S,TEXAS,4,0,0,311,59.7,0,0,1,2.2,0.0,0,1,0.0,0,46,1,0,0,59.7,0,0,1,5.3,0.0,0,0.0,0,19,1,0
Will Jones II,99276,CB,KANSAS ST,2,0,0,199,59.2,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,59.2,0,0,1,33.3,0.0,0,0.0,0,3,1,0
D.J. Miller Jr.,99283,CB,IOWA STATE,9,0,0,193,57.1,0,0,2,2.5,0.0,0,0,0.0,0,79,2,0,0,,0,0,0,0.0,,0,,0,11,0,0
Wyatt Harris,99298,LB,TCU,8,0,0,305,63.0,1,1,12,9.7,0.0,0,0,16.7,1,145,14,3,0,53.2,0,1,5,11.4,0.0,0,10.0,0,44,5,1
Parker Workman,99300,ED,TCU,9,0,0,305,61.2,1,8,103,96.4,12.6,13,0,5.3,1,111,107,10,0,67.0,0,6,35,95.0,22.9,8,11.4,1,40,38,7
Colt Ellison,99301,ED,TCU,6,0,1,305,57.2,1,7,91,96.2,5.5,5,1,4.4,0,105,101,8,0,57.9,0,5,30,97.0,10.0,3,8.3,0,33,32,5
Ben Kopenski,99303,LB,OKLA STATE,1,0,0,262,59.6,0,1,1,33.3,0.0,0,0,50.0,0,3,1,1,0,,0,0,0,,,0,,0,0,0,0
Trace Ford,99307,ED,OKLA STATE,12,2,0,262,62.5,3,27,186,63.5,8.6,16,1,9.1,2,304,193,32,1,59.4,2,14,95,90.0,8.4,8,8.4,0,110,99,16
Kody Walterscheid,99308,ED,OKLA STATE,1,0,0,262,56.2,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,,0,0,0,,,0,,0,0,0,0
Garmon Randolph,99314,LB,BAYLOR,3,0,0,118,55.9,0,0,5,41.7,0.0,0,0,0.0,0,12,5,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Niadre Zouzoua,99315,ED,BAYLOR,8,0,0,118,57.9,0,3,85,100.0,5.9,5,0,4.1,2,88,88,5,0,58.5,0,0,13,100.0,0.0,0,7.7,1,13,13,1
Jacoby Jones,99317,ED,TEXAS,11,0,0,311,64.3,2,7,77,98.7,10.4,8,0,5.8,0,79,78,9,0,65.1,1,3,20,100.0,15.0,3,10.0,0,20,20,4
T'Vondre Sweat,99321,DI,TEXAS,12,2,0,311,58.7,0,1,125,100.0,3.2,4,0,1.2,1,126,126,2,1,62.4,0,0,21,100.0,0.0,0,4.8,1,21,21,1
Malcolm Lee,99323,DI,KANSAS,10,0,0,198,53.9,0,3,118,100.0,1.7,2,0,2.1,1,131,131,4,0,58.7,0,3,23,100.0,8.7,2,6.5,0,24,24,3
Jordan Jefferson,99325,DI,W VIRGINIA,11,1,0,343,55.1,0,5,85,100.0,2.4,2,0,2.9,0,89,89,5,0,53.3,0,1,23,100.0,0.0,0,2.2,0,25,25,1
Marcus Stripling,99327,ED,OKLAHOMA,12,0,0,261,60.6,0,2,70,100.0,7.1,5,0,2.9,1,79,79,3,0,58.4,0,1,16,100.0,12.5,2,3.1,0,20,20,1
Kori Roberson,99328,DI,OKLAHOMA,4,0,0,261,52.3,0,2,20,100.0,5.0,1,1,5.0,0,22,22,2,0,56.9,0,0,5,100.0,0.0,0,0.0,0,5,5,0
LaRon Stokes,99330,DI,OKLAHOMA,12,0,0,261,58.5,1,12,196,98.6,4.6,9,1,3.8,1,216,213,14,0,61.9,0,5,43,100.0,14.0,6,5.8,0,54,54,5
Tony Bradford Jr.,99335,ED,TEXAS TECH,11,0,0,315,63.2,4,8,141,98.7,9.9,14,0,5.7,2,150,148,14,0,62.5,2,1,28,100.0,14.3,4,5.4,0,29,29,3
Soni Misi,99339,DI,TCU,1,0,0,305,57.1,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,57.5,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Xavier Ross,99340,ED,OKLA STATE,1,0,0,262,69.9,1,0,6,100.0,16.7,1,0,8.3,0,6,6,1,0,,0,0,0,,,0,,0,0,0,0
Dylon Carnagey,99341,DI,OKLA STATE,1,0,0,262,58.1,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Sione Asi,99343,DI,OKLA STATE,2,0,0,262,56.1,0,1,19,100.0,0.0,0,0,2.6,0,20,20,1,0,56.5,0,1,6,100.0,0.0,0,8.3,0,7,7,1
TJ Franklin,99348,ED,BAYLOR,9,0,0,118,57.4,1,3,46,100.0,4.3,2,0,4.3,0,50,50,4,0,55.3,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Harrison White,99349,ED,BAYLOR,1,0,0,118,57.8,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Gabe Hall,99350,DI,BAYLOR,6,0,0,118,64.1,1,2,57,98.3,7.0,4,0,2.6,0,59,58,3,0,57.1,0,0,5,83.3,0.0,0,0.0,0,6,5,0
Juwan Mitchell,99368,LB,TEXAS,10,1,0,311,61.2,2,8,58,21.8,3.4,2,1,12.1,2,275,60,12,0,49.2,0,4,27,34.1,0.0,0,7.4,0,85,29,4
Marcus Tillman Jr.,99369,LB,TEXAS,1,0,0,311,67.8,1,0,1,16.7,0.0,0,0,50.0,0,6,1,1,0,,0,0,0,0.0,,0,,0,2,0,0
David Gbenda,99370,LB,TEXAS,1,0,0,311,53.1,0,0,6,58.3,0.0,0,0,0.0,0,12,7,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Hayden Hatcher,99373,ED,KANSAS,1,0,0,198,58.8,0,0,1,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,0,100.0,,0,,0,1,1,0
Jared Bartlett,99374,LB,W VIRGINIA,4,0,0,343,51.3,3,3,48,59.5,4.2,2,0,6.3,0,84,50,6,0,54.0,1,2,24,75.8,8.3,2,6.3,0,33,25,3
Dee Winters,99376,LB,TCU,8,1,0,305,70.4,3,3,14,11.6,0.0,0,0,35.7,2,155,18,8,0,56.4,1,0,7,18.2,0.0,0,7.1,0,55,10,1
Relijah Sherman,99381,LB,OKLA STATE,1,0,0,262,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Khalid Duke,99387,ED,KANSAS ST,6,0,1,199,60.6,1,2,46,92.2,13.0,6,1,7.6,2,51,47,5,0,60.0,1,2,21,88.0,19.0,4,11.9,1,25,22,4
Kosi Eldridge,99397,S,TEXAS TECH,4,0,0,315,59.5,2,2,7,25.0,0.0,0,1,28.6,0,32,8,4,0,54.6,0,2,4,33.3,0.0,0,25.0,0,12,4,2
Tyrique Matthews,99398,LB,TEXAS TECH,4,0,0,315,57.3,0,0,3,18.8,0.0,0,0,0.0,0,16,3,0,0,,0,0,0,0.0,,0,,0,2,0,0
Noah Guzman,99499,LB,W VIRGINIA,8,0,0,343,56.7,0,1,9,8.0,11.1,1,0,5.6,0,113,9,1,0,59.8,0,1,6,10.9,16.7,1,8.3,0,55,6,1
Tykee Smith,99500,CB,W VIRGINIA,12,0,2,343,79.3,0,0,10,3.5,10.0,1,3,10.0,1,283,10,1,0,57.0,0,0,2,1.7,0.0,0,0.0,0,115,2,0
Millard Bradford,99504,S,TCU,9,0,0,305,62.2,1,0,5,6.9,0.0,0,1,10.0,0,72,5,1,0,66.0,1,0,2,13.3,0.0,0,25.0,0,15,2,1
Will Williams,99512,LB,BAYLOR,2,0,0,118,59.2,0,1,1,7.1,0.0,0,0,50.0,0,14,1,1,0,59.2,0,1,1,100.0,0.0,0,50.0,0,1,1,1
Mikel Jones,99722,LB,SYRACUSE,11,0,0,304,63.9,1,4,41,28.7,12.2,5,2,8.5,1,157,45,6,0,70.3,0,0,10,36.1,20.0,2,10.0,1,36,13,1
Chico Bennett Jr.,99725,ED,GA TECH,7,0,0,176,57.6,0,2,47,90.7,6.4,3,0,4.3,1,54,49,3,0,62.9,0,1,19,100.0,15.8,3,7.9,1,19,19,2
Demetrius Knight II,99728,LB,GA TECH,10,0,0,176,68.7,1,0,15,34.9,6.7,1,0,10.0,1,43,15,2,0,53.8,0,0,7,63.6,0.0,0,0.0,0,11,7,0
Kane Patterson,99729,LB,CLEMSON,4,0,0,140,77.9,0,1,4,23.8,25.0,1,0,37.5,1,21,5,2,0,67.4,0,1,2,28.6,50.0,1,25.0,0,7,2,1
Obi Egbuna,99738,CB,N CAROLINA,2,0,0,245,66.9,0,0,1,8.3,100.0,1,0,0.0,0,12,1,0,0,66.9,0,0,1,25.0,100.0,1,0.0,0,4,1,0
Kalen DeLoach,99740,LB,FLORIDA ST,4,0,0,167,63.0,0,2,5,41.7,20.0,1,0,20.0,0,12,5,2,0,58.6,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Lee Kpogba,99743,ED,SYRACUSE,1,0,0,304,59.1,0,0,0,100.0,,0,0,,0,1,1,0,0,59.1,0,0,0,100.0,,0,,0,1,1,0
Andrew Booth Jr.,99744,CB,CLEMSON,6,0,0,140,59.2,0,0,2,8.0,0.0,0,0,0.0,0,25,2,0,0,,0,0,0,0.0,,0,,0,9,0,0
Jordan Huff,99745,CB,GA TECH,1,0,0,176,57.1,0,0,2,66.7,0.0,0,0,0.0,0,3,2,0,0,,0,0,0,0.0,,0,,0,1,0,0
Eugene Asante,99748,LB,N CAROLINA,3,0,0,245,53.8,0,0,5,15.2,0.0,0,0,0.0,0,33,5,0,0,57.1,0,0,2,15.4,0.0,0,0.0,0,13,2,0
Jalyn Phillips,99751,S,CLEMSON,3,0,0,140,59.1,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,59.1,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Quashon Fuller,99758,ED,FLORIDA ST,1,0,0,167,57.5,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,57.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Keith Maguire,99760,LB,CLEMSON,1,0,0,140,59.1,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Kenan Johnson,99761,S,GA TECH,3,0,0,176,53.7,0,0,5,71.4,0.0,0,0,0.0,0,7,5,0,0,53.7,0,0,5,83.3,0.0,0,0.0,0,6,5,0
Raymond Woodie III,99762,S,FLORIDA ST,6,0,0,167,69.2,0,0,5,11.6,0.0,0,0,20.0,1,43,5,1,0,59.6,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Geoffrey Cantin-Arku,99763,LB,SYRACUSE,2,0,0,304,59.2,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,,,0,,0,0,0,0
Etinosa Reuben,99766,DI,CLEMSON,2,0,0,140,60.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Ruke Orhorhoro,99768,DI,CLEMSON,8,0,0,140,64.2,0,1,29,100.0,10.3,3,0,5.2,1,30,30,2,0,71.9,0,1,11,100.0,27.3,3,13.6,1,11,11,2
Jaylon Scott,99771,LB,NC STATE,3,0,0,248,60.0,1,0,10,40.0,0.0,0,0,5.0,0,30,12,1,0,59.4,0,0,1,50.0,0.0,0,0.0,0,2,1,0
