player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Alan Ali,60053,G,SMU,10,100.0,0,287,63.7,83.9,57.2,0,6,352,100.0,100.0,98.6,2,8,2,617,0,495,2,617,375,375,119,0,242,0
Tommy Doyle,40459,T,MIAMI OH,10,100.0,0,221,71.1,83.5,65.8,0,4,332,100.0,100.0,99.4,5,4,0,617,0,0,0,617,349,349,0,616,268,0
Lamont Gaillard,46618,C,GEORGIA,12,100.0,0,173,78.7,81.8,76.4,0,4,269,100.0,100.0,98.9,2,5,1,616,616,0,0,616,282,282,0,0,334,0
Abdul Beecham,40799,G,KANSAS ST,12,100.0,0,199,59.3,66.5,58.4,3,8,261,100.0,100.0,97.1,5,13,2,616,0,416,0,616,279,279,200,0,337,0
Jordan Murray,46347,T,N TEXAS,9,100.0,1,251,61.8,67.5,58.6,7,15,350,100.0,100.0,96.9,8,22,0,615,0,0,614,615,370,370,0,0,245,0
Caleb Bright,40877,C,BOWL GREEN,9,100.0,0,122,58.6,78.6,50.2,0,1,309,100.0,100.0,99.2,1,3,2,614,408,21,0,614,329,329,185,0,285,0
Eric Quevedo,37108,G,BOISE ST,9,100.0,0,120,50.4,55.0,48.8,4,9,337,100.0,100.0,97.8,9,14,1,613,0,0,0,613,348,348,613,0,265,0
Trace Ellison,40146,T,LA MONROE,12,100.0,0,209,60.5,54.5,60.0,4,10,311,100.0,100.0,96.8,0,17,3,613,0,0,608,613,326,326,0,0,287,5
Nick Linder,29025,C,INDIANA,12,100.0,0,190,63.7,68.8,59.1,2,7,357,100.0,100.0,98.5,1,10,1,611,598,0,0,611,389,389,13,0,222,0
Cole Schneider,55401,G,UCF,11,100.0,0,323,63.4,88.0,57.3,0,3,271,100.0,100.0,99.1,1,4,1,608,0,356,0,608,284,284,252,0,324,0
Bunchy Stallings,28746,G,KENTUCKY,12,99.8,0,202,76.0,74.5,75.6,3,5,258,99.6,99.6,98.1,2,9,1,608,17,0,0,609,278,279,590,0,330,2
Dallas Warmack,46183,G,OREGON,12,100.0,0,264,67.0,75.5,63.1,0,7,297,100.0,100.0,98.5,0,8,1,607,0,0,0,607,314,314,606,0,293,0
Darryl Williams,36957,G,MISS STATE,11,100.0,0,227,73.1,82.0,75.2,3,5,288,100.0,100.0,98.3,8,9,1,606,37,569,0,606,301,301,0,0,305,0
Mike Yerardi,37018,G,UMASS,12,100.0,0,216,64.5,81.2,58.5,1,5,332,100.0,100.0,98.8,2,7,1,605,0,602,0,605,351,351,3,0,254,0
C.J. Perez,77520,G,N ILLINOIS,10,100.0,0,254,64.5,76.8,61.5,4,5,292,100.0,100.0,97.8,3,11,2,604,0,603,0,604,309,309,0,0,295,0
Cain Madden,41602,G,MARSHALL,10,100.0,0,214,65.8,84.8,59.0,1,5,303,100.0,100.0,99.0,0,6,0,603,0,8,0,603,314,314,595,0,289,0
T.J. Roundtree,41703,T,COLO STATE,12,100.0,0,144,52.3,55.6,50.1,6,10,355,100.0,100.0,95.5,3,24,8,603,0,0,603,603,373,373,0,0,230,0
Brett Tonz,48675,G,COLORADO,9,100.0,0,143,54.7,71.0,49.8,0,11,328,100.0,100.0,98.0,5,12,1,601,0,601,0,601,355,355,0,0,246,0
Brian Miller,56358,T,GA SOUTHRN,12,100.0,0,174,64.8,65.3,63.8,1,6,126,100.0,100.0,95.6,2,9,2,599,0,0,27,599,135,135,0,570,464,2
Jared Hilbers,36916,T,WASHINGTON,11,100.0,0,340,73.3,75.0,70.4,2,9,269,100.0,100.0,97.2,2,13,2,598,0,0,597,598,289,289,0,0,309,1
Nathan Veloz,37180,G,N ILLINOIS,12,100.0,0,254,59.0,71.3,56.5,2,7,271,100.0,100.0,96.9,3,13,4,598,0,0,0,598,283,283,596,0,315,0
Damian Prince,46897,T,MARYLAND,10,100.0,1,215,62.3,75.0,55.3,3,5,238,100.0,100.0,98.3,2,8,0,598,0,0,0,598,254,254,0,577,344,21
Devin Jackson Jr.,46641,G,LA MONROE,12,100.0,0,209,58.6,80.7,52.8,1,4,306,100.0,100.0,98.9,2,6,1,597,0,597,0,597,319,319,0,0,278,0
Eric Mayes,46949,T,USF,10,99.7,0,327,56.8,68.2,56.8,0,11,315,99.4,99.4,96.7,9,16,5,594,0,0,578,596,327,329,0,0,267,18
Malik Clark,45322,G,KANSAS,11,100.0,1,198,56.7,82.5,52.5,1,4,305,100.0,100.0,99.2,9,5,0,594,0,594,0,594,320,320,0,0,274,0
Alfred Edwards III,60190,T,UTAH ST,11,100.0,0,329,68.7,78.3,64.5,5,5,326,100.0,100.0,98.2,6,11,1,591,0,0,585,591,346,346,0,6,245,0
Troy Thingstad,36646,T,S ALABAMA,12,100.0,0,288,46.6,41.1,50.1,2,17,258,100.0,100.0,95.5,3,21,2,590,0,0,590,590,280,280,0,0,310,0
Billy Ross,59935,G,N CAROLINA,11,100.0,0,245,60.6,69.4,58.0,2,12,307,100.0,100.0,97.7,2,14,0,587,0,0,0,587,320,320,587,0,267,0
Dwayne Wallace,38428,G,KANSAS,12,100.0,0,198,64.1,74.5,61.4,1,4,312,100.0,100.0,99.2,3,5,0,584,0,0,0,584,328,328,584,0,256,0
Clayton Walderzak,55063,T,C MICHIGAN,9,99.8,0,134,65.8,75.1,59.5,4,11,314,99.7,99.7,97.3,3,16,1,580,0,0,575,581,331,332,0,0,249,6
Bailey Granier,46760,G,UCF,11,100.0,0,323,65.3,73.8,62.8,0,8,244,100.0,100.0,98.4,3,8,0,580,0,0,0,580,266,266,580,0,314,0
Alex Losoya,40839,G,ARIZONA ST,12,100.0,0,110,57.0,64.0,53.5,4,10,291,100.0,100.0,97.6,3,14,0,578,1,228,0,578,312,312,349,0,266,0
Uzoma Osuji,41028,T,RICE,10,100.0,1,275,60.4,53.5,60.3,2,19,260,100.0,100.0,95.2,1,23,2,577,0,0,576,577,269,269,0,1,308,0
Shane McGough,41342,G,FIU,12,99.8,0,166,62.7,60.6,61.2,3,12,269,99.6,99.6,97.2,1,15,0,577,20,60,0,578,281,282,474,0,296,9
Cole Chewins,36277,T,MICH STATE,11,100.0,2,223,69.1,68.3,65.1,7,7,340,100.0,100.0,97.4,2,16,2,576,0,0,572,576,353,353,0,0,223,4
Brady Scott,59689,T,FLORIDA ST,10,100.0,1,167,44.7,30.8,58.4,8,17,325,100.0,100.0,94.6,6,30,5,576,0,0,114,576,345,345,0,462,231,0
Spencer Burford,81920,G,UTSA,10,100.0,0,331,55.3,68.5,46.9,1,11,360,100.0,100.0,98.1,1,13,1,575,0,575,0,575,374,374,0,0,201,0
Chuma Edoga,46232,T,USC,10,100.0,0,326,65.8,83.1,59.2,0,4,301,100.0,100.0,99.3,6,4,0,572,0,0,0,572,324,324,0,572,248,0
Chris Gesell,39776,G,NAVY,13,100.0,0,237,59.9,79.4,56.8,0,2,111,100.0,100.0,99.1,0,2,0,570,0,0,0,570,117,117,570,0,453,0
Blake Bueter,60807,C,MICH STATE,12,100.0,1,223,59.5,63.8,56.4,2,5,321,100.0,100.0,98.6,2,8,1,570,317,76,0,570,342,342,167,0,228,7
Tony Bello,36712,G,NEW MEX ST,7,100.0,0,242,60.4,66.3,55.9,4,14,393,100.0,100.0,97.5,2,19,1,568,0,0,0,568,403,403,568,0,165,0
Casey Tucker,46376,G,ARIZONA ST,10,100.0,0,110,64.3,74.4,64.3,2,7,286,100.0,100.0,98.1,7,10,1,566,0,366,199,566,299,299,0,1,267,0
Ryan McCollum,41974,G,TEXAS A&M,10,100.0,0,312,50.6,39.3,52.3,4,14,271,100.0,100.0,96.3,2,19,1,565,82,71,0,565,296,296,412,0,269,0
Brad Stewart,48348,WR,GA TECH,12,80.9,0,176,72.6,75.5,70.0,0,0,5,3.8,3.6,100.0,0,0,0,565,0,0,29,698,5,138,0,9,560,1
Derwin Gray,46335,T,MARYLAND,10,99.8,0,215,56.9,81.0,56.7,2,4,218,99.5,99.6,98.2,11,7,1,563,0,0,543,564,228,229,0,0,335,21
Noah Fisher,46900,T,TULANE,10,100.0,0,319,59.9,66.6,57.2,2,16,231,100.0,100.0,95.7,2,19,1,560,0,0,559,560,247,247,0,1,313,0
Jamil Viaud,77420,T,KENT STATE,9,100.0,2,201,35.4,24.0,44.2,1,27,302,100.0,100.0,93.7,6,33,5,558,0,0,299,558,326,326,0,259,232,0
Dallas Connell,41663,C,FIU,11,100.0,0,166,62.3,79.0,59.0,1,2,263,100.0,100.0,99.4,3,3,0,557,557,0,0,557,277,277,0,0,280,0
E.J. Price,41021,T,KENTUCKY,12,100.0,0,202,56.6,70.0,49.3,1,6,257,100.0,100.0,97.5,4,10,3,555,0,0,555,555,277,277,0,0,278,0
Jakari Robinson,55084,C,CINCINNATI,9,100.0,0,138,61.5,72.0,59.6,1,3,258,100.0,100.0,98.8,4,5,1,555,555,0,0,555,267,267,0,0,288,0
Chad Pursley,29897,T,SMU,8,99.8,0,287,75.1,91.7,64.3,1,2,321,100.0,99.7,98.6,3,6,3,554,0,0,548,555,336,337,0,0,218,6
Andrew Marshall,12715,T,GA TECH,11,100.0,0,176,67.2,62.3,65.8,1,7,79,100.0,100.0,94.9,1,8,0,553,0,0,37,553,84,84,0,489,469,27
Anthony McKinney,77581,T,TCU,11,100.0,0,305,66.1,74.8,59.2,3,8,294,100.0,100.0,97.1,1,14,3,549,0,0,547,549,301,301,0,0,248,2
Aaron Dowdell,41586,G,GA SOUTHRN,12,100.0,0,174,59.3,69.0,60.0,1,3,114,100.0,100.0,98.2,4,4,0,548,0,546,1,548,123,123,0,0,425,1
Johnny Jordan,59835,C,MARYLAND,11,100.0,0,215,66.7,71.6,64.0,1,11,222,100.0,100.0,97.3,1,12,0,548,548,0,0,548,235,235,0,0,313,0
Bryce Gibbs,36969,T,KENT STATE,8,100.0,1,201,58.5,52.3,58.5,1,10,287,100.0,100.0,96.7,3,15,4,545,0,0,543,545,312,312,0,0,233,2
Jalen Jackson,55192,T,GA STATE,9,100.0,0,175,56.0,70.7,49.8,3,14,264,100.0,100.0,96.8,2,17,0,545,0,0,19,545,274,274,111,413,271,2
Layth Friekh,46357,T,ARIZONA,9,100.0,0,109,73.4,94.7,60.9,0,1,249,100.0,100.0,99.8,4,1,0,544,0,0,543,544,266,266,0,0,278,0
Yazeed Atariwa,30682,G,TOLEDO,9,100.0,1,316,62.9,71.4,61.0,1,5,268,100.0,100.0,97.8,6,9,3,544,0,0,0,544,290,290,544,0,254,0
Ben Fiordelise,36838,G,LIBERTY,10,100.0,0,206,62.9,74.7,59.3,0,7,261,100.0,100.0,98.7,1,7,0,539,12,527,0,539,270,270,0,0,269,0
Jerrod Brooks,45063,T,UTEP,9,100.0,0,330,64.1,77.9,56.0,4,6,277,100.0,100.0,97.1,2,13,3,539,0,0,0,539,290,290,0,539,249,0
Kell Walker,45957,FB,ARMY,11,78.8,0,114,72.0,74.6,57.4,0,0,9,10.6,10.5,100.0,1,0,0,538,0,0,0,683,9,86,0,0,529,425
Laurent Njiki,36921,G,NAVY,13,100.0,0,237,59.4,44.4,60.5,0,6,96,100.0,100.0,95.8,2,7,1,534,0,534,0,534,101,101,0,0,433,0
Andrew Beck,47121,TE,TEXAS,12,62.3,1,311,55.1,58.6,63.5,3,7,113,26.8,26.9,94.7,6,11,1,530,0,0,1,851,118,439,0,0,412,416
Keyshawn McLeod,36440,T,TULANE,10,100.0,0,319,60.9,70.4,58.1,1,16,229,100.0,100.0,95.9,4,18,1,528,0,0,0,528,247,247,0,528,281,0
Joe Sculthorpe,41846,G,NC STATE,11,100.0,0,248,76.8,68.4,80.9,0,8,276,100.0,100.0,98.6,2,8,0,527,18,225,0,527,286,286,282,1,241,0
Eric Swingler,29874,T,PURDUE,11,100.0,1,273,54.2,48.2,55.3,5,15,305,100.0,100.0,96.1,2,22,2,526,0,0,364,526,321,321,0,161,205,1
Jordan Asberry,34049,FB,ARMY,12,85.6,0,114,81.6,72.2,64.5,0,0,20,26.0,27.8,100.0,1,0,0,525,0,0,0,613,22,79,0,0,503,428
Brady Aiello,28150,T,OREGON,12,100.0,0,264,72.0,66.9,71.7,2,12,261,100.0,100.0,96.2,1,17,3,525,0,0,9,525,279,279,0,502,246,13
Jaron Caldwell,28974,G,UNLV,8,100.0,0,325,65.3,85.4,59.4,0,3,263,100.0,100.0,99.4,1,3,0,524,0,512,0,524,276,276,0,12,248,0
Egidio DellaRipa,32451,G,VANDERBILT,9,100.0,1,333,59.1,49.2,62.2,3,4,266,100.0,100.0,97.2,3,11,4,521,289,0,0,521,277,277,232,0,244,0
Nick Ford,60183,G,UTAH,11,100.0,0,328,58.4,62.3,58.7,0,6,240,100.0,100.0,97.1,4,10,4,519,37,397,0,519,254,254,0,82,265,1
Austin Myers,40815,T,TCU,10,100.0,0,305,49.6,43.6,54.3,5,15,292,100.0,100.0,95.5,4,23,3,518,0,221,271,518,298,298,25,0,220,1
Fernando Frye,77437,G,E CAROLINA,8,100.0,0,156,50.4,46.9,49.9,3,15,315,100.0,100.0,96.8,2,19,1,517,0,0,0,517,336,336,517,0,181,0
Jared Hocker,60121,G,TEXAS A&M,8,100.0,1,312,55.0,58.6,55.2,1,10,264,100.0,100.0,96.8,3,14,3,516,0,516,0,516,285,285,0,0,231,0
Colton Jackson,25518,T,ARKANSAS,9,100.0,2,111,49.6,51.9,50.8,10,7,290,100.0,100.0,96.7,4,18,1,516,0,0,509,516,306,306,0,0,210,6
Michael Rodriguez,28789,T,LA TECH,11,100.0,0,208,72.2,77.9,67.3,2,11,296,100.0,100.0,97.1,1,15,2,515,0,0,44,515,312,312,0,471,203,0
John Spellacy,51777,C,E CAROLINA,6,100.0,0,156,51.0,55.4,47.3,5,14,299,100.0,100.0,96.5,0,20,1,515,515,0,0,515,317,317,0,0,198,0
Andrew Thomas,59701,T,GEORGIA,11,100.0,0,173,79.0,77.6,75.7,3,3,220,100.0,100.0,97.7,1,8,2,514,0,0,510,514,229,229,0,0,285,3
Daniel Faalele,81734,T,MINNESOTA,9,100.0,2,225,61.2,59.4,64.4,2,7,224,100.0,100.0,97.5,5,10,1,514,0,0,1,514,240,240,0,510,274,3
Brayden Patton,40463,G,N ILLINOIS,11,100.0,0,254,60.7,74.7,57.9,2,5,224,100.0,100.0,97.5,2,9,2,509,0,261,0,509,237,237,242,0,272,0
Nick Natour,46248,G,SMU,8,100.0,0,287,65.9,74.2,60.5,0,12,281,100.0,100.0,97.9,1,12,0,508,0,364,142,508,298,298,0,0,210,2
Christopher Mitchell,58453,C,AIR FORCE,12,100.0,0,101,74.0,65.9,71.4,0,3,100,100.0,100.0,98.5,0,3,0,508,505,0,0,508,112,112,0,2,396,1
Cole Van Lanen,41583,T,WISCONSIN,12,100.0,0,349,90.6,79.1,89.0,1,3,199,100.0,100.0,98.0,0,6,2,506,0,0,506,506,212,212,0,0,294,0
Sidy Sow,59675,T,E MICHIGAN,12,99.8,1,160,66.0,65.4,65.6,1,11,247,99.6,99.6,96.4,3,15,3,503,0,0,492,504,263,264,0,0,240,10
Rudy Stofer,57111,T,WYOMING,9,100.0,2,351,63.5,44.0,67.7,3,12,150,100.0,100.0,93.7,4,17,2,503,0,0,0,503,157,157,0,502,346,0
Hayden Mahoney,46202,G,MIAMI FL,12,100.0,0,220,65.3,81.4,64.1,1,5,257,100.0,100.0,98.4,5,7,1,502,10,167,0,502,267,267,324,1,235,0
Matt Allen,41727,C,MICH STATE,9,100.0,0,223,62.0,57.6,61.2,1,4,287,100.0,100.0,98.8,3,6,1,502,499,0,0,502,306,306,1,0,196,0
John Ojukwu,58530,T,BOISE ST,8,100.0,1,120,58.8,65.4,53.3,2,9,240,100.0,100.0,96.9,1,13,2,501,0,0,0,501,248,248,0,499,253,0
Romello Brooker,27260,TE,HOUSTON,12,75.0,0,182,63.2,80.6,52.0,2,3,167,52.4,51.6,98.5,5,5,0,501,0,0,3,668,178,345,0,3,323,268
Deano Motes,36381,T,S JOSE ST,8,100.0,0,285,36.6,32.6,46.5,9,18,301,100.0,100.0,94.2,6,31,4,500,0,0,0,500,312,312,0,498,188,1
Chris Glaser,62780,G,VIRGINIA,12,100.0,0,335,55.6,62.8,51.1,2,7,259,100.4,100.4,98.3,0,9,0,499,0,389,0,499,271,270,110,0,228,0
Logan Hughes,47003,G,FRESNO ST,9,100.0,0,169,75.3,76.1,77.6,3,4,251,100.0,100.0,98.2,4,8,1,499,0,470,0,499,257,257,0,29,242,0
Derek Smith,36229,T,C MICHIGAN,8,100.0,1,134,55.0,55.2,55.3,3,13,293,100.0,100.0,95.9,3,20,4,498,0,0,250,498,306,306,0,248,192,0
Jake Donnellon,41670,G,E MICHIGAN,12,100.0,0,160,60.4,63.8,59.7,3,7,264,100.0,100.0,97.7,3,11,1,498,0,349,0,498,281,281,147,0,217,0
Jahmir Ross-Johnson,41349,G,TENNESSEE,11,100.0,0,307,64.8,48.6,70.3,4,4,232,100.0,100.0,97.8,4,9,1,496,0,496,0,496,247,247,0,0,249,0
Zuri Henry,81907,T,UTEP,8,100.0,0,330,65.0,57.9,69.1,4,8,227,100.0,100.0,95.6,4,16,4,496,0,0,496,496,241,241,0,0,255,0
Sam Schlueter,41640,T,MINNESOTA,11,100.0,0,225,53.9,41.4,60.0,5,10,210,100.0,100.0,94.5,4,19,4,495,0,0,84,495,225,225,0,331,270,79
Cole Banwart,41557,G,IOWA,11,100.0,0,192,64.0,72.9,62.4,0,6,237,100.0,100.0,98.7,2,6,0,494,8,0,0,494,250,250,485,1,244,0
Cade Mays,81995,G,GEORGIA,10,99.8,0,173,74.2,74.6,75.8,2,4,206,99.5,99.5,97.1,3,9,3,494,0,0,179,495,218,219,312,0,276,3
Madison Akamnonu,46971,G,TEXAS TECH,10,100.0,1,315,61.2,78.3,54.3,2,8,291,100.0,100.0,98.3,1,10,0,494,0,494,0,494,309,309,0,0,185,0
Jeremy Hickey,28242,G,E MICHIGAN,12,100.0,1,160,63.8,73.0,60.6,1,6,259,100.0,100.0,97.5,1,10,3,493,0,491,0,493,274,274,0,0,219,0
Tyler Bowling,46047,G,TULSA,6,100.0,0,320,59.8,78.8,58.3,0,4,213,100.0,100.0,98.1,4,6,2,493,0,493,0,493,224,224,0,0,269,0
Michael Eletise,40716,G,ARIZONA,11,100.0,0,109,58.3,54.8,58.0,2,12,243,100.0,100.0,96.7,1,15,1,490,0,136,71,490,261,261,281,0,229,1
Greg Eiland,41341,T,MISS STATE,12,100.0,0,227,49.8,42.8,59.5,3,17,216,100.0,100.0,93.1,6,25,5,488,0,0,487,488,226,226,0,0,262,1
Zach Harmon,46029,G,DUKE,9,100.0,1,154,62.9,75.8,58.9,1,6,293,100.0,100.0,98.5,2,8,1,488,129,343,0,488,303,303,16,0,185,0
Kevin Jarvis,57100,G,MICH STATE,8,100.0,0,223,65.0,71.5,65.3,2,7,281,100.0,100.0,98.0,4,10,1,488,0,46,0,488,299,299,442,0,189,0
Cole Minshew,37160,G,FLORIDA ST,8,100.0,1,167,61.4,49.3,64.0,2,9,263,100.0,100.0,96.4,3,15,4,486,0,407,0,486,280,280,79,0,206,0
Drew Sample,47259,TE,WASHINGTON,12,64.2,0,340,78.4,73.0,82.1,0,1,66,20.6,21.0,99.2,2,1,0,485,0,0,1,756,72,343,0,6,413,586
Lester Cotton,46085,G,ALABAMA,10,100.0,0,103,65.7,66.5,64.9,3,6,233,100.0,100.0,98.1,2,9,0,483,0,482,0,483,242,242,1,0,241,0
Brett Kitrell,59985,C,OHIO,9,100.0,0,259,71.6,77.8,70.3,0,6,214,100.0,100.0,98.1,4,7,1,483,483,0,0,483,232,232,0,0,251,0
Jaylon Thomas,77421,T,SMU,7,100.0,0,287,55.3,64.4,51.5,2,11,284,100.0,100.0,96.0,3,18,5,482,0,0,0,482,301,301,0,482,181,0
Nate Davis,46808,T,CHARLOTTE,7,100.0,0,136,72.3,85.1,66.7,0,4,222,100.0,100.0,99.1,3,4,0,481,0,2,0,481,234,234,64,415,247,0
Keenen Johnson,45257,WR,TULSA,12,54.4,0,320,59.8,,68.8,0,0,0,0.0,0.0,,3,0,0,481,0,0,0,885,0,404,0,0,481,0
Daquane Wilkie,46860,T,FIU,12,99.6,0,166,67.2,68.2,63.1,3,8,222,99.1,99.1,97.1,0,12,1,480,0,0,327,482,231,233,0,102,249,53
Jordan Steckler,39044,T,N ILLINOIS,8,100.0,0,254,64.1,74.3,57.9,0,2,214,100.0,100.0,98.6,1,4,2,478,0,0,9,478,222,222,0,469,256,0
Hadon Merchant,60056,G,S ALABAMA,12,100.0,0,288,48.3,46.3,48.5,3,4,209,100.0,100.0,96.9,3,10,3,478,0,478,0,478,223,223,0,0,255,0
Grant Hermanns,40648,T,PURDUE,8,100.0,0,273,63.4,69.9,60.2,5,8,288,100.0,100.0,97.4,7,14,1,478,0,0,478,478,311,311,0,0,167,0
DJ Scaife Jr.,77378,T,MIAMI FL,11,100.0,1,220,72.5,70.9,73.4,2,9,227,100.0,100.0,95.8,5,15,4,478,0,0,63,478,240,240,0,414,238,0
Eric Magwood,45489,T,DOMINION,9,100.0,0,263,67.3,71.0,61.0,2,10,286,100.0,100.0,96.5,1,16,4,476,0,0,0,476,304,304,30,444,172,0
Undrea Bullard,32715,T,AKRON,11,99.8,0,102,55.9,60.2,52.4,2,13,266,99.6,99.7,94.5,2,22,7,475,0,0,9,476,285,286,0,466,190,1
Connor Hansen,62962,G,GA TECH,10,100.0,0,176,63.6,45.0,63.8,3,3,61,100.0,100.0,93.4,1,7,1,475,0,0,0,475,63,63,475,0,412,0
Keanu Saleapaga,51998,G,BYU,9,100.0,0,128,62.4,47.7,66.2,0,14,215,100.0,100.0,95.3,2,17,3,474,0,474,0,474,228,228,0,0,246,0
Ty Harmston,45220,TE,N ILLINOIS,12,86.2,0,254,57.4,62.2,67.1,1,5,114,61.3,62.2,96.5,3,7,1,473,0,0,1,549,125,201,0,5,348,505
Steven Miller,25508,G,ARIZONA ST,11,100.0,0,110,63.7,75.8,61.4,3,6,228,100.0,100.0,97.6,3,10,1,471,0,77,1,471,237,237,393,0,234,0
Odell Miller,29572,TE,W MICHIGAN,12,84.7,1,347,60.1,66.1,66.0,0,2,86,52.1,53.0,97.7,7,3,1,470,0,0,0,555,96,181,0,0,374,532
Ruben Guerra,51638,G,UTEP,7,100.0,2,330,55.8,70.3,54.7,2,7,221,100.0,100.0,98.0,6,9,0,469,70,0,0,469,234,234,321,78,235,0
Brad Cecil,86862,C,USF,7,100.0,1,327,65.1,84.3,61.5,0,3,244,100.0,100.0,99.4,5,3,0,468,468,0,0,468,257,257,0,0,211,0
Justin Hobbs,47749,WR,TULSA,12,55.3,0,320,60.6,,67.9,0,0,0,0.0,0.0,,2,0,0,468,0,0,0,846,0,378,0,0,468,2
Dominic Gudino,60049,C,S DIEGO ST,9,100.0,0,284,69.2,59.6,73.9,3,6,191,100.0,100.0,97.6,5,9,0,466,229,0,0,466,207,207,237,0,259,0
Luke Campbell,41501,G,MICH STATE,9,100.0,1,223,60.8,69.0,59.6,0,2,242,100.0,100.0,98.8,5,4,2,464,0,53,117,464,258,258,284,10,206,0
Kyle Hoppe,40461,C,S JOSE ST,11,100.0,1,285,55.9,70.1,53.8,1,10,278,100.0,100.0,97.7,6,12,1,463,455,5,0,463,292,292,3,0,171,0
Tyler Hudanick,46067,G,UCF,8,100.0,0,323,59.3,71.3,58.1,1,6,215,100.0,100.0,98.4,3,7,0,462,0,462,0,462,232,232,0,0,230,0
Chase Van Hoef,37120,G,KENT STATE,7,100.0,1,201,50.8,44.0,55.4,0,11,249,100.0,100.0,97.0,5,13,2,460,13,120,0,460,268,268,326,0,192,0
Sean Fitzgerald,59855,G,COAST CAR,12,100.0,0,141,58.1,56.0,56.5,1,8,191,100.0,100.0,96.1,0,12,3,460,0,460,0,460,194,194,0,0,266,0
Lo Falemaka,26505,G,UTAH,8,100.0,0,328,64.1,77.0,57.9,1,3,233,100.0,100.0,99.1,1,4,0,460,253,205,0,460,245,245,2,0,215,0
Tommy Sweeney,47216,TE,BOSTON COL,12,62.5,0,121,68.6,75.1,60.9,0,1,39,12.7,12.7,98.7,2,1,0,458,0,0,0,733,40,315,0,0,418,611
Parker Houston,41809,TE,S DIEGO ST,12,75.0,1,284,60.7,63.7,56.6,0,1,58,29.7,29.6,97.4,6,2,1,456,0,0,0,608,64,216,0,0,392,550
Blake Camper,46700,T,S CAROLINA,8,100.0,0,289,54.6,60.2,48.9,3,14,246,100.0,100.0,95.7,1,19,2,454,0,0,38,454,258,258,0,404,196,3
Dylan Galloway,41857,T,OKLA STATE,8,100.0,0,262,49.9,51.7,48.6,2,15,237,100.0,100.0,95.6,2,19,2,454,0,0,442,454,253,253,0,11,201,1
Connor Brown,29690,TE,OHIO,12,79.6,0,259,60.8,67.3,62.1,0,2,90,45.0,45.8,98.9,2,2,0,452,0,0,0,568,98,214,0,0,354,326
Garrett Brumfield,28936,G,LSU,8,100.0,0,211,54.0,60.4,49.9,3,3,217,100.0,100.0,96.3,2,11,5,451,0,451,0,451,232,232,0,0,219,0
Roy Albritton,37364,G,S ALABAMA,12,100.0,0,288,56.4,70.6,51.5,1,4,182,100.0,100.0,98.6,0,5,0,451,0,0,0,451,196,196,451,0,255,0
Matt Tanner,58537,G,BOWL GREEN,10,100.0,0,122,54.4,69.3,49.6,1,7,212,100.0,100.0,98.1,1,8,0,450,0,432,0,450,232,232,16,0,218,0
Michael Saffell,58546,G,CAL,6,100.0,0,130,70.6,86.4,65.0,2,2,253,100.0,100.0,99.2,1,4,0,450,0,0,0,450,266,266,450,0,184,0
Kelvin Hopkins Jr.,41309,QB,ARMY,11,59.9,0,114,80.5,,60.1,0,0,0,0.0,0.0,,2,0,0,449,0,0,0,749,0,99,0,0,449,0
Michael Wiggs,41166,C,USF,7,100.0,1,327,61.8,75.4,55.7,0,2,228,100.0,100.0,98.7,1,4,2,448,442,0,0,448,238,238,0,0,210,6
D'Antne Demery,81644,T,FIU,10,100.0,0,166,71.3,67.0,70.3,4,5,208,100.0,100.0,96.9,2,11,2,448,0,0,444,448,218,218,0,0,230,2
Dylan Wonnum,81842,T,S CAROLINA,8,99.8,0,289,59.2,57.5,60.7,4,6,227,99.6,99.6,97.4,2,11,1,445,0,0,2,446,247,248,0,437,198,7
Jay-Jay McCargo,41283,C,N CAROLINA,7,100.0,1,245,56.1,73.7,52.4,2,7,234,100.0,100.0,97.6,5,10,1,444,444,0,0,444,241,241,0,0,203,0
Blaise Gammon,26883,TE,KANSAS ST,12,79.4,0,199,55.1,75.7,56.1,1,1,83,43.2,44.4,97.6,1,3,1,444,0,0,0,559,92,207,0,0,352,433
Connor Galvin,77450,T,BAYLOR,12,99.8,1,118,50.5,52.7,48.2,3,16,209,99.5,99.6,95.5,2,19,0,444,0,0,362,445,225,226,0,10,219,71
Kaleb Kim,36766,C,AUBURN,7,100.0,0,115,63.7,61.3,62.1,0,9,223,100.0,100.0,98.0,2,9,0,443,443,0,0,443,236,236,0,0,207,0
Charlie Grammel,27638,G,NEW MEXICO,7,100.0,0,241,59.1,65.6,56.3,2,1,167,100.0,100.0,97.9,1,5,2,443,0,443,0,443,181,181,0,0,262,0
Saige Young,60205,G,VANDERBILT,8,100.0,0,333,55.7,48.9,56.2,3,10,229,100.0,100.0,95.9,1,16,3,441,0,441,0,441,244,244,0,0,197,0
