player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Tyson Dyer,82035,P,NEW MEXICO,1,2,2,0,0.0,0,0,2,0,0,2,13,650.0,0,1,241,1,0,62.5,58.0,69.8,,,,60.0,,2,0,0,0,0,2,0,0,0,2,0,2,13,6.5,1.0,,0
Julian Barnett,101745,WR,MICH STATE,12,2,0,0,0.0,0,0,19,2,3,0,5,50.0,1,1,223,0,0,71.9,65.5,38.6,,,63.6,67.6,71.8,10,1,182,13,133,113,0,0,24,15,0,19,5,2.5,9.5,1.37,0
Chip Omer,41323,HB,TENNESSEE,1,2,0,1,75.0,18,0,24,0,0,0,7,0.0,1,1,307,0,0,65.5,69.0,70.2,,,56.4,69.2,60.0,18,0,0,0,3,3,0,0,1,2,0,24,7,3.5,12.0,0.0,2
NaJee Thompson,78869,WR,GA SOUTHRN,11,2,1,0,0.0,0,0,14,0,3,1,15,375.0,1,1,174,0,0,68.5,62.0,0.0,,,63.8,60.8,54.9,12,1,67,6,47,33,0,0,7,8,0,14,15,7.5,7.0,1.43,1
Lincoln Victor,97215,WR,HAWAII,9,2,1,1,85.7,42,0,49,1,1,1,9,81.8,1,2,180,0,1,74.1,67.8,79.8,,,64.0,76.1,62.2,42,0,80,9,77,31,0,0,17,11,0,49,9,4.5,24.5,1.04,0
Cam Sutton,41231,TE,FRESNO ST,12,2,1,1,79.4,27,1,34,2,1,1,19,237.5,1,2,169,0,1,69.0,60.2,45.1,,72.8,56.4,74.5,58.5,27,3,112,6,81,98,0,0,15,8,0,34,19,9.5,17.0,1.38,0
Dywan Griffin,97274,WR,UTSA,11,2,0,0,0.0,0,0,9,1,1,0,7,38.9,0,0,331,0,0,68.8,49.5,14.7,,,51.2,60.8,46.1,7,1,26,7,75,67,0,0,16,9,0,9,7,3.5,4.5,0.35,0
Nate Jefferson,97275,WR,FIU,1,2,0,1,88.2,15,0,17,0,0,0,7,0.0,1,1,166,0,0,65.5,56.9,69.0,,,55.5,60.8,,15,0,0,0,5,2,0,0,0,2,0,17,7,3.5,8.5,0.0,0
Dalen Morris,60474,QB,NAVY,2,2,0,0,0.0,0,0,16,0,0,0,4,0.0,0,2,237,0,0,65.5,75.2,70.4,,,,67.6,60.0,9,1,0,0,0,10,0,0,0,2,0,16,4,2.0,8.0,,1
Zac Larrier,104193,QB,AIR FORCE,1,2,0,0,0.0,0,0,-5,0,0,0,-1,0.0,0,0,101,0,0,65.5,57.6,69.8,,,,58.7,60.0,-2,0,0,0,0,9,0,0,0,2,0,-5,-1,-0.5,-2.5,,1
Jordan Wayne-Prather,78154,WR,BOWL GREEN,9,2,1,0,0.0,0,0,2,2,1,1,7,63.6,0,0,122,0,0,71.7,47.6,28.4,59.4,,48.7,56.2,54.0,3,1,57,9,85,107,0,0,18,11,0,2,7,3.5,1.0,0.67,1
Grant Tisdale,97419,QB,OLE MISS,1,2,0,0,0.0,0,0,10,0,0,0,3,0.0,0,1,226,0,0,66.2,90.5,68.6,83.6,,,69.5,60.0,5,0,0,0,0,4,0,0,0,2,0,10,3,1.5,5.0,,2
Jake Smith,97423,WR,TEXAS,12,2,1,0,0.0,0,0,9,3,3,1,7,51.9,0,0,311,1,0,47.3,66.7,83.1,,62.1,66.4,60.0,62.1,8,0,271,25,133,83,0,0,34,27,0,9,7,3.5,4.5,2.04,1
Tate Martell,60505,WR,MIAMI FL,4,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,220,0,2,65.5,49.3,76.8,,,49.5,58.4,56.8,3,0,0,0,11,19,0,0,2,2,0,2,1,0.5,1.0,0.0,0
Taj Harris,77970,WR,SYRACUSE,12,2,2,1,60.0,15,0,25,3,16,2,29,686.8,2,2,304,0,1,73.2,59.2,54.2,48.2,,58.7,68.0,63.7,15,2,560,36,458,336,0,0,71,38,0,25,29,14.5,12.5,1.22,0
Dannis Jackson,97594,WR,OLE MISS,10,2,0,0,0.0,0,0,12,1,0,0,5,0.0,0,1,226,0,0,68.8,59.8,77.7,,,60.9,60.8,49.6,9,0,80,7,32,37,0,0,12,9,0,12,5,2.5,6.0,2.5,0
Keyshawn Helton,77954,WR,FLORIDA ST,6,2,0,0,0.0,0,0,19,1,2,0,6,31.6,1,1,167,0,0,75.2,67.8,79.8,,,68.4,60.8,50.6,14,0,239,17,97,45,0,0,22,19,0,19,6,3.0,9.5,2.46,0
Brayden Willis,77917,TE,OKLAHOMA,12,2,1,0,0.0,0,0,-1,1,0,1,1,4.5,0,0,261,0,1,69.7,68.4,83.9,,49.6,85.9,56.8,53.8,0,0,148,9,61,171,0,0,14,11,0,-1,1,0.5,-0.5,2.43,1
Kylen Granson,40630,TE,SMU,12,2,0,0,0.0,0,0,11,4,5,0,5,32.9,0,1,287,0,0,73.4,65.3,46.1,,60.2,63.5,62.7,68.7,9,4,628,36,374,375,0,0,54,38,0,11,5,2.5,5.5,1.68,0
Jackson Gibbs,60576,QB,APP STATE,3,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,108,1,0,9.8,37.4,70.7,,,,47.5,60.0,4,0,0,0,0,12,0,0,0,2,0,4,3,1.5,2.0,,1
Jordan Waters,97754,HB,DUKE,3,2,0,0,0.0,0,0,8,0,0,0,5,0.0,0,0,154,0,0,65.5,57.2,72.8,,0.0,60.0,63.3,57.7,7,0,0,0,1,8,0,0,0,2,0,8,5,2.5,4.0,0.0,1
Drew Lisk,40372,QB,UTAH,4,2,1,0,0.0,0,0,6,0,0,1,8,200.0,0,1,328,0,1,67.5,72.6,74.5,71.1,,,62.7,60.0,4,0,0,0,0,24,0,0,0,2,0,6,8,4.0,3.0,,1
Grayson McCall,98002,QB,COAST CAR,2,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,1,141,0,0,65.5,72.8,70.4,72.5,,,62.2,60.0,7,0,0,0,0,6,7,1,0,1,0,11,5,2.5,5.5,,1
Reggie Roberson Jr.,61815,WR,SMU,8,2,0,0,0.0,0,0,7,1,5,0,12,66.7,0,0,287,1,0,44.4,84.0,84.4,,,83.8,63.0,69.2,6,2,803,43,234,204,0,0,64,45,0,7,12,6.0,3.5,3.43,0
Jacob Zeno,98014,QB,BAYLOR,1,2,0,0,0.0,0,0,7,0,0,0,3,0.0,0,2,118,0,1,66.4,82.5,71.4,73.9,,,69.2,60.0,6,0,0,0,0,12,0,0,0,2,1,7,3,1.5,3.5,,1
Hunter Bryant,61072,TE,WASHINGTON,12,2,0,0,0.0,0,1,-4,5,10,0,1,9.3,0,0,340,1,0,48.7,74.8,71.6,,36.4,82.5,40.7,50.5,4,2,825,52,304,295,0,0,80,54,0,-4,1,0.5,-2.0,2.71,0
Paul Tyson,98363,QB,ALABAMA,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,103,0,0,65.5,61.9,69.1,,,,60.1,60.0,-1,0,0,0,0,7,0,0,0,2,0,-2,0,0.0,-1.0,,0
Brennon Dingle,40202,WR,UMASS,12,2,0,0,0.0,0,1,-5,2,4,0,2,16.0,0,0,216,1,1,29.2,60.1,41.8,,,61.8,59.6,49.6,-1,1,239,23,164,117,0,0,45,25,0,-5,2,1.0,-2.5,1.46,0
Jamaal Neal,61088,FB,UNLV,10,2,0,0,0.0,0,0,2,0,1,0,2,25.0,0,0,325,0,0,66.9,58.5,81.2,,73.9,70.7,53.3,56.6,3,0,16,2,22,67,0,0,4,4,0,2,2,1.0,1.0,0.73,2
Trevon Bradford,40116,WR,OREGON ST,4,2,1,1,75.0,18,0,24,1,0,1,9,30.0,1,1,265,0,0,73.5,59.1,20.9,,,59.2,67.6,52.5,18,1,121,13,106,64,0,0,24,15,0,24,9,4.5,12.0,1.14,0
Lorenzo Dorr,77767,HB,W VIRGINIA,1,2,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,343,1,0,9.8,29.6,66.0,,,,37.1,,4,0,0,0,0,2,0,0,0,2,0,5,2,1.0,2.5,,2
Geraud Sanders,61094,WR,AIR FORCE,12,1,0,0,0.0,0,0,-7,3,1,0,0,0.0,0,0,101,2,0,32.7,91.9,60.8,,,94.7,50.3,63.5,-7,2,736,29,113,351,0,0,52,30,0,-30,0,0.0,-30.0,6.51,0
Jaiave Magalei,98673,QB,LA LAFAYET,5,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,207,1,0,28.6,69.5,77.3,72.5,,,51.1,60.0,2,0,0,0,0,47,0,0,0,2,0,2,0,0.0,1.0,,2
Randall Johnson,98675,QB,MIDDLE TN,1,2,0,0,0.0,0,0,3,0,0,0,5,0.0,0,0,224,1,1,65.5,53.5,66.6,,,,56.4,60.0,4,0,0,0,0,3,0,0,0,2,0,3,5,2.5,1.5,,1
AJ Mayer,63860,QB,MIAMI OH,2,2,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,0,221,0,1,65.5,52.5,70.1,,,,55.1,60.0,2,0,0,0,0,10,0,0,0,2,0,-1,2,1.0,-0.5,,1
Chandler Rogers,98683,QB,SO MISS,1,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,296,0,0,65.5,62.7,65.5,,,,61.5,,9,0,0,0,0,2,0,0,0,2,0,6,3,1.5,3.0,,2
Drew Dan,39890,WR,NEW MEX ST,3,2,0,0,0.0,0,0,22,0,0,0,8,0.0,1,1,242,1,0,17.3,60.8,78.8,,,56.6,68.8,73.5,13,0,45,5,41,26,0,0,6,7,0,22,8,4.0,11.0,1.1,0
Trevon Clark,98727,WR,CAL,12,2,0,1,88.5,23,0,26,6,2,0,5,21.7,1,1,130,0,0,71.4,51.7,57.2,,,51.9,61.1,52.9,23,1,250,21,248,153,0,0,43,23,0,26,5,2.5,13.0,1.01,0
CT Thomas,61168,WR,BOISE ST,11,2,0,0,0.0,0,0,22,4,8,0,0,0.0,2,2,120,0,0,73.2,78.6,39.4,46.8,,79.5,67.6,58.4,12,1,499,37,187,74,0,0,53,39,1,22,0,0.0,11.0,2.67,0
Jack Allison,39875,QB,W VIRGINIA,2,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,343,0,0,69.1,43.7,75.4,43.8,,,56.0,60.0,1,0,0,0,0,19,0,0,0,2,0,2,1,0.5,1.0,,1
Kinkead Dent,99132,QB,OLE MISS,1,2,0,0,0.0,0,0,9,0,0,0,9,0.0,0,0,226,0,0,65.5,64.3,67.4,,,,62.2,60.0,5,0,0,0,0,4,0,0,0,2,0,9,9,4.5,4.5,,2
Kyle Dobbins,77731,HB,TEMPLE,1,2,0,0,0.0,0,0,11,0,0,0,8,0.0,0,0,306,0,0,66.3,64.1,69.6,,72.3,65.8,62.2,59.6,7,0,3,1,1,4,0,0,1,3,0,11,8,4.0,5.5,3.0,2
Amani Gilmore,99136,QB,KENTUCKY,1,2,0,0,0.0,0,0,-8,0,0,0,0,0.0,0,0,202,0,0,65.5,60.9,65.5,,,,60.1,,-3,0,0,0,0,2,0,0,0,2,0,-8,0,0.0,-4.0,,0
Victor Tucker,61203,WR,CHARLOTTE,12,2,0,0,0.0,0,1,6,2,2,0,2,3.9,0,0,136,1,0,51.5,82.4,51.1,,,84.3,61.7,69.7,5,2,848,49,312,394,0,0,82,51,1,6,2,1.0,3.0,2.72,0
Will Swinney,61209,WR,CLEMSON,11,2,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,140,0,0,75.3,58.8,79.6,,,57.5,63.7,60.5,8,0,56,9,70,65,0,0,11,11,0,5,2,1.0,2.5,0.8,0
Amari Rodgers,61212,WR,CLEMSON,11,2,2,2,100.0,50,0,50,0,8,2,17,293.1,2,2,140,0,0,82.2,66.7,83.5,60.0,62.1,66.4,77.2,50.3,29,0,379,27,177,120,0,0,32,29,1,50,17,8.5,25.0,2.14,0
Ja'Shawn Sheffield,99224,WR,AUBURN,1,2,5,1,56.7,17,0,30,0,0,5,25,3125.0,2,2,115,0,0,65.5,81.5,70.6,,,57.9,77.2,59.8,17,0,0,0,2,5,0,0,0,2,0,30,25,12.5,15.0,0.0,0
T.J. DeShields,77700,QB,AKRON,3,0,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,102,0,0,65.4,44.5,0.0,53.2,,,52.0,60.0,4,1,0,0,0,10,4,2,0,0,0,4,11,5.5,2.0,,0
John Paddock,77689,QB,BALL ST,2,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,117,0,0,66.2,51.9,71.8,47.5,,,60.1,60.0,-1,0,0,0,0,15,0,0,0,2,0,-3,0,0.0,-1.5,,0
Jacoby Clarke,99494,HB,BAYLOR,1,2,0,0,0.0,0,0,7,0,0,0,6,0.0,0,0,118,0,0,65.5,57.8,67.4,,,,58.4,,4,0,0,0,0,2,0,0,0,2,0,7,6,3.0,3.5,,2
Mark Richardson,99569,WR,TEXAS TECH,2,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,315,0,0,65.5,42.5,60.0,,,,53.7,,1,0,0,0,0,2,0,0,0,2,0,-4,0,0.0,-2.0,,0
Josh Ali,61359,WR,KENTUCKY,12,2,0,0,0.0,0,0,6,2,2,0,3,14.3,0,1,202,0,1,51.1,55.1,67.3,56.6,,55.5,60.9,53.2,3,2,181,19,218,349,0,0,46,21,0,6,3,1.5,3.0,0.83,0
Clevan Thomas Jr.,61362,WR,KENTUCKY,12,2,0,0,0.0,0,0,-5,1,3,0,1,12.5,0,0,202,0,2,69.5,58.6,84.7,,62.1,58.4,53.9,60.8,1,0,94,10,76,201,0,0,13,12,0,-5,1,0.5,-2.5,1.24,0
Garrett Collingham,35036,TE,BOISE ST,12,1,0,0,0.0,0,1,2,2,2,0,2,36.4,0,2,120,0,0,69.1,59.6,58.8,,58.6,54.2,65.9,70.7,2,1,101,10,152,142,2,1,15,11,1,4,2,1.0,2.0,0.66,0
Perry Carter,61384,WR,LA MONROE,12,2,0,0,0.0,0,0,3,1,2,0,0,0.0,0,1,209,1,0,27.2,64.9,81.7,,,64.7,57.2,64.6,3,0,305,15,116,101,0,0,23,17,0,3,0,0.0,1.5,2.63,0
Austin Kafentzis,34791,S,BYU,5,2,0,0,0.0,0,0,4,0,0,0,1,0.0,0,1,128,0,0,65.5,72.3,69.7,,,,65.9,60.0,2,0,0,0,0,8,0,0,0,2,0,4,1,0.5,2.0,,0
Calvin Austin III,61418,WR,MEMPHIS,11,2,0,0,0.0,0,0,9,0,0,0,3,0.0,0,1,218,0,0,76.0,89.3,81.1,,,89.6,54.1,61.6,7,0,276,14,59,78,0,0,21,16,1,9,3,1.5,4.5,4.68,0
TJ Green,34643,QB,NWESTERN,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,256,1,0,20.0,47.8,72.4,44.4,,,61.7,60.0,13,0,0,0,0,6,14,2,0,0,0,14,20,10.0,7.0,,0
Matt Valecce,77662,QB,BOSTON COL,5,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,121,1,0,17.1,55.4,73.6,65.0,,,58.2,60.0,0,0,0,0,0,23,0,0,0,2,0,-1,0,0.0,-0.5,,0
Romello Ross,34263,HB,C MICHIGAN,1,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,134,0,0,65.5,58.2,66.4,,,,58.7,,3,0,0,0,0,2,0,0,0,2,0,4,2,1.0,2.0,,2
Darius Boone Jr.,100216,HB,E MICHIGAN,2,2,0,0,0.0,0,0,5,0,0,0,7,0.0,0,0,160,0,1,65.5,57.7,70.3,,70.0,60.0,58.2,59.3,4,0,0,0,1,5,0,0,0,2,0,5,7,3.5,2.5,0.0,1
Cordale Grundy,83586,QB,UTSA,2,0,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,331,0,0,64.9,29.5,71.0,30.0,,,52.6,60.0,4,0,0,0,0,5,6,2,0,0,0,6,5,2.5,3.0,,0
Kendall Hinton,34045,WR,WAKE,10,2,0,0,0.0,0,0,7,7,19,0,4,52.8,0,0,339,1,1,68.2,78.5,85.7,,,79.2,55.9,62.3,6,0,953,70,365,302,0,0,99,72,0,7,4,2.0,3.5,2.61,0
Michael Mathison,100275,WR,AKRON,9,2,1,0,0.0,0,0,10,0,6,1,6,61.8,0,0,102,0,0,28.0,62.2,84.0,,,61.2,63.3,63.3,5,0,249,32,214,64,0,0,47,34,0,10,6,3.0,5.0,1.16,1
Ta'Ron Madison,100602,HB,OREGON ST,1,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,265,0,0,65.5,65.6,65.4,,,,64.1,,6,0,0,0,0,2,0,0,0,2,0,4,3,1.5,2.0,,2
Tommy Heatherly,100814,P,FIU,2,2,0,0,,0,0,0,0,0,0,16,0.0,0,0,166,2,0,0.0,43.2,73.6,,,,55.1,,0,0,0,0,0,2,0,0,0,2,0,0,16,8.0,0.0,,0
Chance Stevenson,104199,FB,AIR FORCE,6,2,0,0,0.0,0,0,11,0,0,0,4,0.0,0,1,101,0,0,67.8,69.1,75.1,74.2,,,62.1,59.4,7,0,0,0,0,30,0,0,0,2,0,11,4,2.0,5.5,,2
Spencer Shrader,100974,K,USF,2,2,0,1,95.7,22,0,23,0,0,0,4,0.0,1,1,327,0,0,65.5,75.7,69.8,,,,68.0,,22,0,0,0,0,2,0,0,0,2,1,23,4,2.0,11.5,,0
Joshua Palmer,62979,WR,TENNESSEE,12,2,0,0,0.0,0,0,4,2,5,0,3,25.0,0,0,307,0,0,72.4,64.8,89.9,,68.2,65.2,55.2,56.3,4,0,389,28,313,215,0,0,50,30,0,4,3,1.5,2.0,1.24,0
Will Drawdy,55434,HB,WAKE,2,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,339,0,1,65.5,57.6,66.8,,,,58.2,60.0,2,0,0,0,0,4,0,0,0,2,0,4,3,1.5,2.0,,1
Tyler Markray,83688,HB,KENTUCKY,1,2,1,1,86.5,45,0,52,0,0,1,38,950.0,1,1,202,0,0,65.5,79.3,68.1,,,60.0,75.3,60.0,45,0,0,0,1,3,0,0,0,2,1,52,38,19.0,26.0,0.0,2
T'Qele Holmes,54560,WR,COAST CAR,12,2,1,0,0.0,0,1,9,0,1,1,11,73.3,1,1,141,0,0,70.1,60.3,29.3,,63.9,59.3,63.6,67.7,10,1,112,13,123,81,0,0,17,15,0,9,11,5.5,4.5,0.91,2
Alante Thomas,83706,HB,MICH STATE,1,2,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,223,0,1,65.5,64.0,66.2,,,,62.9,,1,0,0,0,0,2,0,0,0,2,1,1,0,0.0,0.5,,1
Osiris St. Brown,52279,WR,STANFORD,12,2,0,0,0.0,0,0,12,3,4,0,1,6.9,0,0,300,0,0,72.2,58.5,0.0,,,61.4,54.0,45.5,8,3,263,27,219,60,0,0,42,29,0,12,1,0.5,6.0,1.2,0
Bryan Edwards,28486,WR,S CAROLINA,10,2,1,1,68.2,15,1,22,3,15,1,10,109.6,1,1,289,0,0,80.7,77.9,0.0,,66.7,79.1,67.6,61.2,15,5,816,71,316,188,0,0,107,73,0,22,10,5.0,11.0,2.58,0
Billy Kemp IV,77037,WR,VIRGINIA,11,2,1,0,0.0,0,0,7,1,7,1,8,118.5,0,0,335,0,0,87.0,73.1,0.0,,,75.0,63.3,76.5,8,3,221,25,121,71,0,0,32,27,0,7,8,4.0,3.5,1.83,1
Evan Marshman,52201,QB,RICE,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,275,1,1,19.0,37.5,70.4,38.4,,,55.8,,3,0,0,0,0,1,0,1,0,1,0,3,4,2.0,1.5,,0
Chris Elmore,57090,TE,SYRACUSE,12,2,0,0,0.0,0,0,2,1,0,0,1,0.0,0,1,304,0,0,66.7,54.3,86.0,,70.6,31.3,54.6,60.7,1,1,0,0,36,186,0,0,2,2,0,2,1,0.5,1.0,0.0,1
Austin Trammell,52195,WR,RICE,12,2,0,0,0.0,0,1,13,3,9,0,5,36.3,1,1,275,0,0,72.7,78.1,86.5,,,77.9,61.0,67.2,11,1,726,60,345,229,0,0,105,62,0,13,5,2.5,6.5,2.1,0
Victor Santiago,52114,HB,UMASS,2,2,0,0,0.0,0,0,8,0,0,0,2,0.0,0,0,216,0,0,65.5,56.1,66.8,,,60.0,57.1,,4,0,0,0,1,2,0,0,0,2,0,8,2,1.0,4.0,0.0,2
Jason-Matthew Sharsh,52065,WR,HAWAII,13,2,0,0,0.0,0,0,10,3,2,0,7,9.3,0,1,180,0,2,76.2,68.5,55.7,,,69.0,71.6,54.8,7,3,745,73,469,250,0,0,95,75,0,10,7,3.5,5.0,1.59,0
E.J. Scott,52024,WR,COLO STATE,10,2,0,0,0.0,0,0,13,2,0,0,10,0.0,1,1,144,2,0,25.2,54.1,48.8,,,53.9,61.1,61.6,11,1,255,15,211,103,0,0,33,17,0,13,10,5.0,6.5,1.21,0
Chase Wolf,51692,QB,WISCONSIN,3,1,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,349,0,0,64.4,78.3,71.4,60.6,,,65.4,60.0,9,0,0,0,0,13,9,1,0,1,0,8,6,3.0,4.0,,0
Conner Lillig,57236,HB,ILLINOIS,1,2,0,0,0.0,0,0,8,0,0,0,5,0.0,0,0,187,0,1,65.5,66.7,64.5,,,,64.8,,8,0,0,0,0,2,0,0,0,2,0,8,5,2.5,4.0,,1
Alfred Armour,83743,FB,PURDUE,11,2,0,0,0.0,0,0,3,1,1,0,4,66.7,0,0,273,0,2,66.3,54.7,79.8,,40.3,36.7,58.7,61.7,2,0,0,1,20,53,0,0,2,3,0,3,4,2.0,1.5,0.0,0
A.J. Howard,83627,TE,ARMY,2,2,0,1,71.4,20,0,28,0,0,0,8,0.0,1,2,114,0,1,68.3,90.9,71.1,,,60.0,67.8,83.5,20,0,0,0,1,12,0,0,0,2,0,28,8,4.0,14.0,0.0,0
Nazar Bombata,83610,HB,ARIZONA,1,2,1,0,0.0,0,0,12,0,0,1,8,200.0,0,1,109,0,1,66.7,73.9,64.5,,,,70.2,,7,0,0,0,0,2,0,0,0,2,0,12,8,4.0,6.0,,1
De'Marquise Lockridge,83603,HB,ALABAMA,1,2,0,0,0.0,0,0,12,0,0,0,5,0.0,0,1,103,0,0,65.5,73.8,66.4,,,,70.1,,8,0,0,0,0,2,0,0,0,2,0,12,5,2.5,6.0,,2
CJ Sanders,47607,WR,SMU,10,2,2,0,0.0,0,0,4,1,4,2,6,200.0,0,0,287,0,0,78.0,65.2,80.3,,,63.8,60.8,70.4,3,0,117,7,65,56,0,0,12,9,0,4,6,3.0,2.0,1.8,0
Jaylin Bradley,57328,HB,NEBRASKA,1,2,1,0,0.0,0,0,8,0,0,1,9,225.0,0,0,238,0,1,65.5,56.9,64.5,,,,57.8,,4,0,0,0,0,2,0,0,0,2,0,8,9,4.5,4.0,,1
Alphonzo Andrews Jr.,97198,HB,WYOMING,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,351,0,0,62.5,59.1,63.8,,,,59.5,,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,,1
Jalen McCleskey,47668,WR,TULANE,12,1,0,0,0.0,0,0,-1,1,6,0,0,0.0,0,0,319,1,0,40.2,65.3,88.1,,55.0,65.9,57.7,58.1,-1,4,491,36,315,343,0,0,61,37,0,-1,0,0.0,-1.0,1.56,0
John Haggerty,100732,K,W KENTUCKY,1,1,0,0,0.0,0,0,3,0,0,0,0,0.0,0,0,346,0,0,62.5,60.0,60.0,,,,60.0,,3,0,0,0,0,1,0,0,0,1,0,3,0,0.0,3.0,,0
Yusuf Ali,78841,WR,MIDDLE TN,11,1,0,0,0.0,0,0,1,1,7,0,4,140.0,0,0,224,0,0,70.8,74.1,81.9,,63.9,72.6,57.5,79.5,1,0,190,19,143,66,0,0,28,20,0,1,4,4.0,1.0,1.33,0
Mohamed Jabbie,41293,WR,RUTGERS,10,1,0,0,0.0,0,0,4,3,0,0,4,0.0,0,0,278,1,1,23.8,54.2,85.7,,,52.2,63.7,62.7,4,0,143,14,159,146,0,0,29,15,0,4,4,4.0,4.0,0.9,0
Matthew Hayball,100813,P,FAU,1,1,0,0,0.0,0,0,8,0,0,0,2,0.0,0,1,165,0,1,62.5,63.8,70.3,,,,62.2,,8,0,0,0,0,1,0,0,0,1,0,8,2,2.0,8.0,,0
Jake Oldroyd,102747,K,BYU,1,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,128,0,0,62.5,51.0,60.0,,,,57.7,,-4,0,0,0,0,1,0,0,0,1,0,-4,0,0.0,-4.0,,0
Seamus O'Kelly,102853,P,TEXAS ST,2,1,0,0,,0,0,0,0,0,0,16,0.0,0,0,314,2,0,9.6,41.4,73.6,60.6,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,16,16.0,0.0,,0
Westin Elliott,60433,QB,LA TECH,6,1,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,208,1,0,23.3,24.8,4.2,26.3,,,60.0,60.0,-7,1,0,0,0,19,0,0,0,1,0,-7,0,0.0,-7.0,,0
Justice McCoy,52034,QB,COLO STATE,3,0,1,0,0.0,0,0,0,0,0,0,,100.0,1,1,144,0,0,64.2,35.4,71.6,28.4,,,64.3,60.0,11,0,0,0,0,10,11,1,0,0,0,11,7,7.0,11.0,,0
Kyle Ulbrich,100815,P,MIDDLE TN,2,1,0,0,0.0,0,0,-13,0,0,0,0,0.0,0,0,224,1,0,11.1,51.1,73.6,,,,60.0,60.0,-13,0,0,0,0,2,0,0,0,1,0,-13,0,0.0,-13.0,,0
Nolan Henry,33473,QB,NOTRE DAME,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,258,0,0,62.5,54.1,63.6,,,,57.3,,1,0,0,0,0,1,0,0,0,1,0,1,1,1.0,1.0,,1
Kedarian Jones,33450,WR,MEMPHIS,12,1,0,0,0.0,0,0,8,2,9,0,4,102.9,0,1,218,0,0,72.7,63.6,88.1,50.4,,64.0,62.3,57.8,8,0,518,34,321,302,0,0,54,35,0,8,4,4.0,8.0,1.61,0
Chandler Fields,97286,QB,LA LAFAYET,2,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,207,0,0,63.3,52.4,69.1,56.3,,,57.3,60.0,4,0,0,0,0,3,4,1,0,0,0,4,0,0.0,4.0,,0
Thomas Vieira,61503,WR,NEW MEXICO,7,1,0,0,0.0,0,0,4,1,0,0,2,0.0,0,0,241,0,0,65.0,58.0,80.1,,,57.2,,61.3,4,0,30,4,43,65,0,0,7,5,0,4,2,2.0,4.0,0.7,0
Daewood Davis,61584,WR,OREGON,7,1,0,0,0.0,0,0,-9,0,1,0,0,0.0,0,0,264,0,0,70.8,75.1,79.8,,,72.7,63.0,76.1,-9,0,89,9,35,45,0,0,10,10,0,-9,0,0.0,-9.0,2.54,0
Jamauri Wakefield,41185,HB,VANDERBILT,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,333,0,0,66.7,65.8,68.6,,67.5,60.7,63.5,,7,0,10,1,4,1,0,0,1,2,0,7,2,2.0,7.0,2.5,1
Jack Snyder,41119,T,S JOSE ST,12,1,0,0,0.0,0,0,4,0,0,0,0,0.0,0,1,285,0,0,,77.0,81.7,,72.7,89.1,,74.1,4,1,0,0,1,287,0,0,0,1,1,4,0,0.0,4.0,0.0,0
