player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Grayson Muehlstein,30311,QB,TCU,3,66.7,42,43,7.9,2.56,0,0,0.0,65.1,28,0,9,0.0,47,0,14,305,34.0,61.4,66.7,53.7,0,0,49,1,22.2,111.4,4.3,2,1,0,1,3,1,2.0,328,7.6
Elijah Sindelar,46466,QB,PURDUE,2,67.5,40,43,8.9,2.49,3,1,2.2,58.1,25,0,14,7.4,47,2,16,273,69.6,59.0,59.8,59.5,0,3,49,1,14.3,64.5,4.3,2,2,0,0,2,1,2.0,284,6.6
Connor Noland,82079,QB,ARKANSAS,4,61.5,39,42,9.4,3.12,0,1,2.3,50.0,21,0,23,12.5,58,3,15,111,24.6,40.0,39.4,51.6,0,2,60,1,39.1,57.1,15.5,9,7,0,3,1,5,8.3,255,6.1
Michael Curtis,52108,QB,UMASS,5,69.2,39,40,10.9,2.47,1,2,4.5,65.0,26,0,15,3.7,46,1,23,216,74.6,63.0,57.0,67.6,0,2,50,0,20.0,111.7,6.5,3,3,0,0,4,4,8.0,412,10.3
Henry Colombi,60583,QB,UTAH ST,5,82.5,40,40,5.1,1.95,0,1,2.4,82.5,33,0,5,0.0,43,0,10,329,47.8,77.1,80.0,60.2,0,0,44,0,20.0,91.6,2.3,1,2,0,0,0,0,0.0,239,6.0
EJ Perry,60349,QB,BOSTON COL,4,78.9,38,39,8.1,2.71,0,2,5.1,69.2,27,0,17,10.0,49,3,15,121,73.0,74.2,75.1,62.2,0,0,49,0,23.5,106.4,8.2,4,6,0,1,2,1,2.0,276,7.1
Justin Fields,82118,QB,GEORGIA,9,78.9,38,39,10.0,2.94,1,4,9.8,71.8,28,0,17,6.7,55,2,23,173,56.8,91.0,82.9,81.3,0,0,57,1,29.4,132.4,9.1,5,11,0,0,4,0,0.0,340,8.7
Keytaon Thompson,60457,QB,MISS STATE,4,57.6,33,39,17.8,3.1,1,1,2.5,46.2,18,0,18,5.3,42,1,17,227,75.5,89.0,67.0,92.1,1,1,43,1,0.0,118.4,0.0,0,3,0,4,6,1,2.3,458,11.7
Chris Oladokun,40364,QB,USF,4,65.7,35,38,10.5,2.73,1,1,2.6,47.4,18,0,20,21.7,54,5,11,327,73.4,51.3,49.4,57.5,1,1,54,0,40.0,85.9,14.8,8,6,0,1,3,3,5.6,264,6.9
Jacob Huesman,41939,QB,APP STATE,5,66.7,36,37,7.6,2.33,0,2,5.3,54.1,20,0,13,16.7,41,4,11,108,72.2,61.9,60.7,59.5,1,4,42,0,23.1,46.8,7.3,3,1,0,0,2,2,4.8,189,5.1
Quinton Maxwell,35203,QB,OHIO,6,58.3,36,36,12.9,2.72,0,4,11.1,55.6,20,0,7,4.8,37,1,12,259,52.3,78.7,74.7,69.6,0,0,37,0,14.3,98.8,2.7,1,0,0,0,2,1,2.7,276,7.7
Chevan Cordeiro,75886,QB,HAWAII,3,72.7,33,35,11.3,2.89,2,4,11.1,65.7,23,0,14,4.2,50,1,14,180,70.5,76.5,73.0,68.4,0,1,51,0,35.7,120.4,10.0,5,10,0,0,5,2,3.9,301,8.6
TJ Green,34643,QB,NWESTERN,4,67.6,34,35,6.0,2.53,0,0,0.0,57.1,20,0,10,13.0,41,3,10,256,72.3,50.1,49.0,59.5,0,1,44,1,10.0,57.9,2.4,1,5,0,1,0,1,2.3,169,4.8
Rafe Peavey,27966,QB,FAU,4,68.8,32,34,4.3,2.12,0,0,0.0,58.8,20,0,8,9.1,36,2,7,165,23.1,36.4,34.5,50.3,0,2,38,0,25.0,44.6,5.6,2,0,0,2,0,4,10.5,147,4.3
Brett Kean,46591,QB,USF,3,51.6,31,34,11.2,2.31,0,0,0.0,44.1,15,0,6,6.3,36,1,6,327,69.7,45.3,45.0,55.9,0,0,37,0,16.7,65.8,2.8,1,1,0,3,1,1,2.7,140,4.1
Michael Penix Jr.,82134,QB,INDIANA,3,75.8,33,34,9.8,2.6,1,1,2.6,61.8,21,0,7,16.0,36,4,12,190,71.1,72.9,73.4,60.7,0,0,41,0,0.0,90.2,0.0,0,2,0,0,1,0,0.0,219,6.4
Alex Ramart,60321,QB,AKRON,3,34.5,29,32,11.9,2.35,0,0,0.0,28.1,9,0,8,10.0,36,1,4,102,34.1,24.1,24.7,37.4,0,6,39,0,37.5,10.4,8.3,3,1,0,3,1,6,15.4,61,1.9
Logan Bonner,39990,QB,ARK STATE,5,53.1,32,32,7.4,2.35,0,0,0.0,46.9,15,0,9,11.8,33,2,6,113,70.5,48.8,47.3,58.4,0,1,35,0,0.0,60.0,0.0,0,1,0,0,1,2,5.7,165,5.2
Evan Marshman,52201,QB,RICE,2,64.3,28,31,8.0,2.66,0,0,0.0,54.8,17,0,12,5.6,40,1,12,275,42.0,62.9,56.0,66.8,0,1,40,0,25.0,56.4,7.5,3,6,0,3,0,2,5.0,164,5.3
Kyle Kempt,29761,QB,IOWA STATE,4,75.9,29,31,5.0,2.47,1,0,0.0,67.7,21,0,16,4.5,37,1,7,193,68.7,40.7,39.3,,0,1,37,0,31.3,66.6,13.5,5,0,0,1,0,3,8.1,160,5.2
Zach Abey,35594,WR,NAVY,8,44.4,27,29,16.4,3.1,1,1,3.1,41.4,12,0,23,0.0,41,0,9,237,43.6,57.8,41.5,59.7,0,2,45,2,47.8,54.7,26.8,11,1,0,1,1,6,13.3,246,8.5
Jack Sears,60580,QB,USC,1,80.8,26,29,8.7,2.75,0,2,5.7,69.0,20,0,11,4.8,35,1,12,326,23.3,75.3,88.2,39.3,0,0,41,0,36.4,116.3,11.4,4,2,1,2,2,1,2.4,235,8.1
Christian Alexander-Stevens,103945,,FIU,8,67.9,28,29,8.0,2.66,0,0,0.0,65.5,19,0,8,0.0,31,0,11,166,45.1,66.0,57.0,65.8,1,1,34,0,0.0,73.6,0.0,0,2,0,0,0,2,5.9,218,7.5
Tate Martell,60505,QB,OHIO STATE,3,85.2,27,28,7.3,3.24,0,1,3.4,82.1,23,0,13,0.0,35,0,12,260,28.9,63.1,62.9,59.9,0,0,36,0,23.1,118.6,8.6,3,4,0,1,1,2,5.6,269,9.6
Dustin Crum,60418,QB,KENT STATE,5,66.7,27,27,6.5,2.62,0,0,0.0,59.3,16,0,11,11.1,36,2,12,201,73.1,72.3,65.7,69.4,0,0,37,0,36.4,103.3,11.1,4,5,0,0,2,0,0.0,176,6.5
Gunnar Hoak,40158,QB,KENTUCKY,4,65.2,23,26,8.6,2.68,0,0,0.0,50.0,13,0,8,13.3,26,2,7,202,70.1,38.0,35.5,61.3,0,1,27,0,0.0,80.1,0.0,0,0,0,3,2,3,11.1,167,6.4
Hayden Moore,46410,QB,CINCINNATI,6,70.8,24,26,9.3,2.3,1,2,7.7,61.5,16,0,5,5.9,29,1,9,138,24.2,78.3,68.6,74.6,0,0,30,1,60.0,112.2,10.3,3,0,0,1,2,2,6.7,207,8.0
Sean Chambers,75888,QB,WYOMING,4,64.0,25,25,11.8,2.9,0,1,4.0,60.0,15,0,6,6.3,27,1,14,351,30.5,79.1,88.8,64.9,0,0,27,0,0.0,136.0,0.0,0,2,0,0,3,0,0.0,266,10.6
Malcolm Perry,46513,QB,NAVY,9,47.8,23,24,18.7,3.52,0,2,7.4,37.5,9,0,18,18.2,37,2,10,237,90.1,76.0,58.1,73.6,0,1,40,1,33.3,82.3,16.2,6,7,0,1,2,2,5.0,222,9.3
Marvin Washington,55116,QB,UCONN,3,43.5,23,24,18.1,3.5,0,1,4.0,37.5,9,0,12,10.0,29,1,6,146,14.4,29.4,31.4,45.3,1,3,30,0,25.0,32.8,10.3,3,2,0,0,1,4,13.3,145,6.0
De'Andre Johnson,60380,QB,FAU,6,66.7,21,23,5.7,3.36,0,1,4.2,56.5,13,0,17,7.1,37,1,12,165,50.4,72.0,55.9,73.4,0,1,39,0,29.4,89.2,13.5,5,9,0,2,2,1,2.6,161,7.0
George Pearson,77692,QB,C MICHIGAN,1,52.2,23,23,10.0,2.16,0,0,0.0,52.2,12,0,5,0.0,27,0,6,134,68.8,38.6,36.7,60.4,0,1,31,0,80.0,59.0,14.8,4,0,0,0,1,1,3.2,94,4.1
Peyton Derrick,60329,QB,APP STATE,4,68.2,22,22,11.2,2.67,0,1,4.5,59.1,13,0,5,13.3,25,2,10,108,70.5,75.6,63.0,78.8,0,2,26,0,20.0,79.0,4.0,1,2,0,0,2,1,3.8,186,8.5
Matt Corral,83517,QB,OLE MISS,4,72.7,22,22,12.0,2.49,0,1,4.5,72.7,16,0,12,0.0,30,0,10,226,71.1,88.5,74.8,84.8,0,1,30,0,33.3,119.3,13.3,4,3,0,0,2,0,0.0,239,10.9
Kyle Trask,39987,QB,FLORIDA,3,71.4,21,22,10.4,2.49,0,0,0.0,63.6,14,0,5,6.7,23,1,8,163,70.4,64.7,67.4,55.3,0,0,24,0,20.0,100.9,4.3,1,0,0,1,1,0,0.0,162,7.4
Nick Starkel,40326,QB,TEXAS A&M,4,76.2,21,22,9.2,2.46,0,0,0.0,68.2,15,0,5,6.3,23,1,11,312,25.2,67.7,66.5,,0,0,23,0,20.0,106.1,4.3,1,0,0,1,1,1,4.3,169,7.7
Asher O'Hara,78529,QB,MIDDLE TN,2,52.6,19,20,9.5,3.26,0,0,0.0,45.0,9,0,9,10.0,30,1,8,224,73.6,62.2,48.3,69.8,0,1,32,0,22.2,42.5,6.7,2,8,0,1,0,1,3.1,114,5.7
Jackson Tyner,36073,QB,RICE,4,50.0,18,20,12.2,2.63,0,2,9.5,45.0,9,0,6,0.0,20,0,4,275,67.2,46.4,46.8,59.0,0,1,21,0,0.0,46.3,0.0,0,0,0,2,0,3,14.3,132,6.6
Todd Centeio,60552,QB,TEMPLE,11,63.2,19,20,11.3,2.34,0,0,0.0,60.0,12,0,4,0.0,21,0,8,306,75.5,70.4,73.5,62.6,0,0,21,0,0.0,116.5,0.0,0,1,1,0,2,1,4.8,149,7.5
Cephus Johnson III,60530,QB,S ALABAMA,7,50.0,18,19,12.7,2.95,0,1,5.0,36.8,7,0,14,22.2,26,2,6,288,45.4,28.7,27.4,49.6,1,1,27,1,21.4,76.8,11.5,3,4,0,0,3,6,22.2,120,6.3
Miles Kendrick,77673,QB,KANSAS,4,72.2,18,19,12.0,2.41,1,0,0.0,57.9,11,0,6,15.4,21,2,7,198,74.3,69.3,73.2,59.6,0,0,23,0,16.7,89.8,4.8,1,1,0,0,1,0,0.0,100,5.3
Austin Kendall,40056,QB,OKLAHOMA,4,93.3,15,17,3.7,2.87,0,0,0.0,70.6,12,0,6,14.3,20,2,8,261,21.0,72.7,76.3,59.3,0,0,22,0,16.7,110.4,5.0,1,2,0,2,1,2,9.1,122,7.2
Ross Bowers,38380,QB,CAL,1,53.3,15,17,8.8,2.66,0,0,0.0,47.1,8,0,6,0.0,20,0,4,130,67.1,55.0,55.8,57.3,1,0,20,0,33.3,55.0,10.0,2,1,0,1,0,0,0.0,56,3.3
Arion Worthman,25439,QB,AIR FORCE,3,50.0,14,16,12.8,3.23,0,1,5.9,37.5,6,0,10,14.3,19,1,5,101,20.7,35.9,58.5,30.9,0,0,20,1,30.0,53.4,15.8,3,0,0,2,0,0,0.0,77,4.8
Emory Jones,82111,QB,FLORIDA,3,81.3,16,16,8.6,2.65,0,1,5.9,75.0,12,0,6,7.7,20,1,8,163,14.1,59.5,76.9,44.7,0,0,21,0,33.3,136.7,10.0,2,2,0,0,2,1,4.8,125,7.8
Dylan McCaffrey,60451,QB,MICHIGAN,3,60.0,15,15,15.7,2.97,0,1,6.3,53.3,8,0,7,11.1,19,1,8,222,71.2,91.7,89.4,78.8,0,0,20,0,14.3,121.1,5.3,1,3,0,0,2,0,0.0,126,8.4
Jordan Travis,77615,QB,LOUISVILLE,3,35.7,14,14,17.9,3.94,0,1,6.7,28.6,4,0,8,20.0,22,1,5,210,67.5,53.6,37.2,81.9,0,1,23,0,37.5,42.3,13.6,3,5,0,0,1,2,8.7,71,5.1
Taylor Powell,60459,QB,MISSOURI,4,69.2,13,14,12.8,2.85,0,2,12.5,42.9,6,0,2,33.3,15,3,4,229,67.5,66.1,67.2,56.7,0,0,17,0,0.0,77.7,0.0,0,1,0,1,0,0,0.0,134,9.6
Brady McBride,77641,QB,MEMPHIS,3,76.9,13,14,6.1,2.81,0,0,0.0,57.1,8,0,3,20.0,18,2,7,218,17.3,41.6,59.7,37.1,0,1,18,0,0.0,46.1,0.0,0,4,0,1,0,1,5.6,88,6.3
Sam Noyer,40048,QB,COLORADO,3,66.7,12,14,3.8,1.92,1,0,0.0,57.1,8,0,3,0.0,15,0,4,143,24.1,28.8,30.0,42.1,0,2,15,0,33.3,28.0,6.7,1,0,0,1,0,2,13.3,60,4.3
Sean McCormack,40167,QB,LOUISVILLE,2,50.0,10,13,19.7,3.16,0,1,7.1,30.8,4,0,9,20.0,18,1,0,210,67.0,52.4,56.8,51.0,0,1,19,0,22.2,8.2,11.1,2,3,0,3,0,0,0.0,29,2.2
Mac Jones,60323,QB,ALABAMA,5,46.2,13,13,7.0,2.19,0,1,7.7,38.5,5,0,7,16.7,14,1,2,103,26.8,61.9,69.2,49.9,0,0,14,1,14.3,99.2,7.1,1,0,0,0,1,0,0.0,123,9.5
Jake Haener,60596,QB,WASHINGTON,3,75.0,12,13,10.8,2.54,1,3,23.1,69.2,9,0,4,0.0,14,0,6,340,67.1,70.0,70.8,58.7,0,1,14,0,25.0,87.7,7.1,1,0,0,0,1,2,14.3,107,8.2
Nick Jeanty,26496,QB,NEW MEX ST,3,23.1,13,13,12.5,2.2,0,0,0.0,23.1,3,0,3,0.0,13,0,0,242,66.0,26.1,26.1,,0,1,13,0,0.0,7.5,0.0,0,0,0,0,0,3,23.1,10,0.8
Grant Loy,40276,QB,BOWL GREEN,8,58.3,12,13,19.5,2.59,0,0,0.0,53.8,7,0,3,0.0,15,0,8,122,48.1,53.2,54.1,57.1,0,1,16,2,0.0,106.6,0.0,0,2,1,0,2,1,6.3,180,13.8
Tobias Oliver,62976,QB,GA TECH,7,50.0,12,13,13.8,3.81,0,0,0.0,46.2,6,0,11,0.0,21,0,6,176,37.1,81.3,57.4,75.7,1,0,21,0,36.4,132.2,19.0,4,4,0,0,2,0,0.0,166,12.8
Jorge Reyna,60384,QB,FRESNO ST,6,81.8,11,12,10.7,2.51,1,2,14.3,66.7,8,0,2,11.1,14,1,3,169,39.6,75.7,85.1,61.8,0,0,16,1,0.0,124.0,0.0,0,2,0,0,1,0,0.0,111,9.3
Gunnar Watson,83570,QB,TROY,2,75.0,12,12,2.0,2.27,0,0,0.0,66.7,8,0,4,11.1,15,1,2,318,67.4,66.4,68.7,57.1,0,0,16,0,75.0,73.3,20.0,3,0,0,0,0,0,0.0,45,3.8
Chris Katrenick,60365,QB,DUKE,1,70.0,10,12,8.2,1.75,1,1,8.3,41.7,5,0,5,28.6,12,2,3,154,67.7,74.5,79.8,54.3,1,0,12,0,0.0,83.3,0.0,0,0,0,0,1,0,0.0,54,4.5
Tommy Stevens,28301,QB,PENN STATE,5,81.8,11,11,12.8,3.49,0,2,18.2,72.7,8,0,8,11.1,18,1,7,266,75.6,63.7,72.4,62.5,0,1,18,0,25.0,96.8,11.1,2,5,0,0,1,1,5.6,110,10.0
Matthew Downing,82120,QB,GEORGIA,4,80.0,10,10,1.5,2.03,0,0,0.0,80.0,8,0,2,0.0,10,0,5,173,71.6,60.1,62.2,56.8,0,0,10,0,0.0,103.3,0.0,0,0,0,0,0,0,0.0,88,8.8
Colby Suits,82143,QB,LA MONROE,1,70.0,10,10,14.5,2.23,0,1,10.0,60.0,6,0,4,14.3,12,1,4,209,21.6,64.4,55.2,71.5,0,0,12,0,25.0,123.3,8.3,1,1,0,0,1,2,16.7,91,9.1
Jack Allison,39875,QB,W VIRGINIA,4,70.0,10,10,12.3,2.15,0,1,10.0,60.0,6,0,1,14.3,10,1,2,343,19.0,58.6,70.7,43.0,0,1,10,0,0.0,77.1,0.0,0,0,0,0,1,0,0.0,75,7.5
Chazz Surratt,40313,QB,N CAROLINA,1,44.4,9,10,1.2,2.56,1,0,0.0,40.0,4,0,4,0.0,11,0,0,245,26.4,42.4,21.7,87.5,0,3,11,0,25.0,8.3,9.1,1,0,0,0,0,3,27.3,10,1.0
Braxton Burmeister,60513,QB,OREGON,3,66.7,9,10,2.8,2.19,0,0,0.0,50.0,5,0,1,16.7,10,1,3,264,70.5,56.4,51.0,62.0,0,0,11,0,0.0,61.7,0.0,0,0,0,1,0,1,9.1,43,4.3
Trey Tinsley,39874,QB,WASH STATE,2,77.8,9,9,4.3,1.99,0,0,0.0,77.8,7,0,0,0.0,9,0,5,341,18.2,30.0,63.1,60.0,0,0,9,0,,132.9,0.0,0,0,0,0,1,0,0.0,63,7.0
Chase Cord,60347,QB,BOISE ST,3,66.7,9,9,8.4,1.62,0,0,0.0,66.7,6,0,2,0.0,9,0,2,120,73.4,74.9,45.7,80.9,0,1,9,0,0.0,86.1,0.0,0,0,0,0,1,1,11.1,67,7.4
Noah Vedral,55406,QB,NEBRASKA,1,50.0,8,9,8.1,2.83,0,0,0.0,22.2,2,0,3,50.0,12,2,1,238,23.5,29.0,25.2,65.1,0,1,12,0,66.7,0.9,16.7,2,1,0,1,0,2,16.7,29,3.2
Jeremy Moussa,75887,QB,HAWAII,2,44.4,9,9,25.0,2.81,0,1,11.1,44.4,4,0,2,0.0,10,0,4,180,65.4,64.7,64.2,,0,0,10,0,50.0,111.8,10.0,1,0,0,0,1,1,10.0,77,8.6
Kingsley Ifedi,60367,QB,E CAROLINA,4,44.4,9,9,15.0,2.49,0,0,0.0,33.3,3,0,4,25.0,11,1,0,156,67.6,27.6,26.2,61.2,0,2,11,0,50.0,2.8,18.2,2,0,0,0,0,2,18.2,21,2.3
Matt Fink,40553,QB,USC,2,87.5,8,9,8.1,3.54,0,0,0.0,77.8,7,0,4,0.0,12,0,5,326,70.5,67.9,69.0,61.2,1,0,12,0,0.0,125.0,0.0,0,3,0,0,1,0,0.0,46,5.1
Kyle Vantrease,55029,QB,BUFFALO,3,66.7,9,9,8.8,2.27,0,0,0.0,44.4,4,0,1,33.3,9,2,1,126,66.3,57.1,55.7,58.7,0,0,9,0,0.0,51.6,0.0,0,0,0,0,0,0,0.0,20,2.2
Ben Bryant,77655,QB,CINCINNATI,1,87.5,8,8,9.5,2.24,0,0,0.0,75.0,6,0,1,14.3,9,1,3,138,66.3,80.4,82.0,59.4,0,1,9,0,100.0,64.1,11.1,1,0,0,0,0,0,0.0,75,9.4
John Stephen Jones,82078,QB,ARKANSAS,3,25.0,8,8,9.8,3.23,0,0,0.0,25.0,2,0,3,0.0,10,0,2,111,66.7,29.7,28.1,60.5,0,1,11,0,0.0,0.0,0.0,0,2,0,0,0,2,18.2,18,2.3
Andrew Peasley,83581,QB,UTAH ST,1,57.1,7,8,5.4,3.02,0,0,0.0,37.5,3,0,2,25.0,9,1,2,329,25.6,53.3,49.2,62.4,1,0,11,1,0.0,45.8,0.0,0,1,0,0,0,1,9.1,19,2.4
Carter Bradley,77685,QB,TOLEDO,3,50.0,8,8,12.3,3.1,0,0,0.0,50.0,4,0,5,0.0,12,0,2,316,65.8,57.7,58.4,57.3,0,0,12,0,60.0,71.9,25.0,3,1,0,0,0,0,0.0,54,6.8
Matthew McKay,60485,QB,NC STATE,4,87.5,8,8,11.5,3.01,0,0,0.0,87.5,7,0,3,0.0,10,0,5,248,69.9,72.0,70.2,64.4,0,0,11,0,0.0,112.0,0.0,0,2,0,0,0,0,0.0,87,10.9
Quinn Shanbour,32073,QB,N TEXAS,4,50.0,8,8,2.6,1.9,0,0,0.0,50.0,4,0,3,0.0,9,0,1,251,75.2,75.3,45.2,78.4,0,0,10,0,33.3,58.9,11.1,1,0,0,0,0,0,0.0,29,3.6
Matt McDonald,60350,QB,BOSTON COL,2,87.5,8,8,7.6,2.52,0,1,12.5,87.5,7,0,5,0.0,9,0,2,121,66.3,76.9,81.6,56.7,0,0,9,0,0.0,158.3,0.0,0,1,0,0,2,0,0.0,118,14.8
Peyton Mansell,82135,QB,IOWA,5,62.5,8,8,10.0,3.03,0,1,11.1,62.5,5,0,5,0.0,14,0,5,192,68.0,48.9,28.8,72.8,0,1,15,0,20.0,57.8,7.1,1,5,0,0,0,3,20.0,83,10.4
Westin Elliott,60433,QB,LA TECH,1,66.7,6,8,11.0,2.4,1,0,0.0,50.0,4,0,5,0.0,8,0,1,208,64.9,54.3,54.2,,1,0,8,0,0.0,64.1,0.0,0,0,0,0,0,0,0.0,39,4.9
Kendall Hinton,34045,QB,WAKE,2,25.0,8,8,12.0,2.67,0,0,0.0,25.0,2,0,1,0.0,9,0,1,339,76.2,70.1,37.0,74.8,0,1,9,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,2,0.3
Matt Robinson,82130,QB,ILLINOIS,2,66.7,6,7,9.0,2.43,0,0,0.0,42.9,3,0,1,25.0,7,1,1,187,71.0,41.4,29.7,60.9,0,1,7,1,0.0,10.7,0.0,0,0,0,1,0,1,14.3,11,1.6
Brandon Bisack,35294,QB,UCONN,1,20.0,5,7,19.2,2.4,2,0,0.0,14.3,1,0,2,0.0,7,0,1,146,64.6,47.9,47.9,,0,1,7,0,0.0,0.0,0.0,0,0,0,0,0,2,28.6,11,1.6
Mason Cunningham,60426,QB,LIBERTY,3,80.0,5,7,7.4,2.0,1,0,0.0,57.1,4,0,1,0.0,7,0,1,206,68.2,55.6,57.7,55.4,0,0,8,0,0.0,68.2,0.0,0,0,0,1,0,0,0.0,31,4.4
Aaron Allen,78494,QB,LA TECH,2,50.0,6,6,15.8,3.11,0,1,16.7,50.0,3,0,2,0.0,7,0,2,208,65.9,61.4,62.8,58.2,0,1,7,0,50.0,76.4,14.3,1,0,0,0,1,0,0.0,47,7.8
Jaylen Gipson,60561,QB,TEXAS ST,3,60.0,5,6,3.8,2.86,0,0,0.0,50.0,3,0,2,0.0,7,0,1,314,23.2,35.3,47.9,44.2,1,0,7,0,0.0,56.3,0.0,0,1,0,0,0,0,0.0,12,2.0
Jeff Smith,48055,WR,BOSTON COL,4,100.0,4,6,9.5,4.72,1,0,0.0,50.0,3,0,3,25.0,6,1,3,121,76.8,59.1,76.8,64.0,0,0,6,1,0.0,129.9,0.0,0,0,0,1,1,1,16.7,67,11.2
John Paddock,77689,QB,BALL ST,1,83.3,6,6,0.8,2.23,0,0,0.0,83.3,5,0,2,0.0,8,0,3,117,64.9,65.8,65.4,,0,0,8,0,100.0,96.5,25.0,2,0,0,0,0,0,0.0,43,7.2
Myles Brennan,60438,QB,LSU,1,83.3,6,6,6.0,2.43,0,0,0.0,66.7,4,0,2,20.0,6,1,3,211,64.2,63.6,62.7,,0,0,6,0,0.0,102.8,0.0,0,0,0,0,0,0,0.0,65,10.8
Mo Hasan,40296,QB,VANDERBILT,3,66.7,6,6,5.0,3.17,0,0,0.0,66.7,4,0,3,0.0,10,0,5,333,70.0,70.0,53.4,74.9,0,0,13,0,33.3,84.0,10.0,1,3,0,0,0,0,0.0,38,6.3
Malik Willis,60341,QB,AUBURN,4,66.7,6,6,8.2,2.68,0,0,0.0,66.7,4,0,0,0.0,8,0,0,115,71.0,54.3,65.0,51.5,0,0,9,0,,70.8,0.0,0,2,0,0,0,0,0.0,19,3.2
Tyler Lytle,60364,QB,COLORADO,1,80.0,5,5,9.2,2.79,0,0,0.0,80.0,4,0,4,0.0,9,0,2,143,24.8,37.1,32.5,58.5,0,1,11,0,75.0,72.9,33.3,3,1,0,0,0,2,18.2,55,11.0
Bryson Smith,60395,WR,HOUSTON,6,40.0,5,5,8.8,3.68,0,1,16.7,40.0,2,0,3,0.0,6,0,1,182,85.7,71.9,67.0,68.5,0,1,7,0,33.3,56.3,16.7,1,0,0,0,1,1,14.3,25,5.0
Keondre Wudtee,40367,QB,OKLA STATE,2,40.0,5,5,8.6,3.25,0,0,0.0,40.0,2,0,2,0.0,10,0,2,262,29.9,75.2,47.5,77.9,0,0,10,0,100.0,96.7,20.0,2,3,0,0,1,0,0.0,26,5.2
Toa Taua,83722,HB,NEVADA,4,100.0,5,5,-4.0,0.7,0,0,0.0,100.0,5,0,0,0.0,5,0,2,239,62.4,75.5,76.0,75.5,0,0,6,1,,158.3,0.0,0,0,0,0,1,0,0.0,88,17.6
Anthony Gordon,40119,QB,WASH STATE,2,60.0,5,5,1.8,1.94,0,0,0.0,60.0,3,0,0,0.0,5,0,2,341,63.8,44.2,43.6,,0,1,5,0,,26.7,0.0,0,0,0,0,0,1,20.0,17,3.4
Sean Clifford,51708,QB,PENN STATE,3,100.0,5,5,23.8,2.94,0,3,50.0,100.0,5,0,2,0.0,7,0,4,266,67.2,90.4,94.0,52.6,0,0,8,0,50.0,158.3,14.3,1,1,0,0,2,0,0.0,195,39.0
Jace Ruder,77680,QB,N CAROLINA,1,100.0,5,5,20.2,3.63,0,0,0.0,80.0,4,0,1,20.0,6,1,4,245,67.0,88.5,90.9,63.2,0,0,6,0,0.0,158.3,0.0,0,1,0,0,1,0,0.0,80,16.0
Seth Green,40668,WR,MINNESOTA,6,80.0,5,5,12.8,1.78,0,0,0.0,80.0,4,0,0,0.0,5,0,3,225,84.4,69.5,64.6,70.0,0,1,7,0,,96.7,0.0,0,0,0,0,2,1,14.3,36,7.2
Kenyon Oblad,83576,QB,UNLV,1,20.0,5,5,13.0,2.3,0,0,0.0,20.0,1,0,2,0.0,5,0,1,325,17.9,45.0,43.5,,0,0,5,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,7,1.4
Marcelo Rodriguez,60538,QB,SO MISS,1,60.0,5,5,4.4,1.76,0,0,0.0,60.0,3,0,1,0.0,5,0,1,296,66.8,46.0,39.6,61.8,0,2,5,0,0.0,25.0,0.0,0,0,0,0,0,1,20.0,8,1.6
Brennan Armstrong,77696,QB,VIRGINIA,3,60.0,5,5,5.8,1.77,0,0,0.0,40.0,2,0,0,33.3,7,1,2,335,24.6,63.7,58.9,63.1,0,0,7,0,,126.7,0.0,0,1,0,0,1,0,0.0,62,12.4
Jack West,83558,QB,STANFORD,2,40.0,5,5,11.8,2.28,0,0,0.0,20.0,1,0,0,50.0,5,1,0,300,65.5,59.3,53.1,63.1,0,0,5,0,,39.6,0.0,0,0,0,0,0,0,0.0,4,0.8
Quincy Patterson II,77626,QB,VA TECH,2,50.0,4,5,6.0,2.7,1,0,0.0,20.0,1,0,2,50.0,7,1,0,337,71.0,59.7,44.7,65.8,0,0,7,0,0.0,39.6,0.0,0,2,0,0,0,0,0.0,9,1.8
Quinten Dormady,35426,QB,HOUSTON,1,40.0,5,5,11.8,2.36,0,1,16.7,40.0,2,0,1,0.0,5,0,0,182,64.2,67.7,73.3,,0,0,6,1,0.0,47.9,0.0,0,0,0,0,0,0,0.0,8,1.6
Cade Pearson,60488,QB,N TEXAS,1,100.0,4,4,1.8,2.62,0,0,0.0,100.0,4,0,1,0.0,5,0,1,251,63.8,55.7,55.2,,0,0,5,0,100.0,84.4,20.0,1,0,0,0,0,0,0.0,17,4.3
Alex Malzone,12686,QB,MIAMI OH,2,50.0,2,4,16.5,2.1,1,0,0.0,0.0,0,0,0,100.0,4,1,0,221,66.6,67.6,66.5,60.1,0,0,4,0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
