player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Alec McEachern,55956,LB,ILLINOIS,1,0,,,100.0,,,0,0,0,,187,60.0,56.5,72.5,,55.7,73.1,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Juwan Burgess,55958,S,INDIANA,12,1,14.9,47.4,100.0,18.4,8.7,0,0,1,5.3,190,63.5,64.2,0.0,,71.0,69.9,0,45,11.1,2,1,4,91.3,9,185,185,3,15,19,1,147,31,0.9,16.3
Raheem Layne,55960,CB,INDIANA,12,0,14.7,57.6,97.4,9.4,5.4,0,1,5,15.2,190,58.2,61.2,82.8,48.8,76.2,74.8,0,40,11.8,2,3,1,112.7,19,191,196,2,15,33,3,256,62,1.4,13.5
Bryant Fitzgerald,55961,S,INDIANA,12,0,10.6,50.0,95.8,15.3,7.7,0,1,2,10.0,190,46.0,50.0,84.0,60.0,57.4,58.2,0,36,18.2,2,2,0,109.4,10,158,165,2,9,20,2,155,73,1.0,15.5
Matt Hankins,55963,CB,IOWA,9,2,11.0,61.7,98.7,10.3,6.4,0,0,6,12.8,192,77.0,77.5,85.9,70.4,70.9,82.4,2,42,0.0,0,5,2,77.0,29,311,315,8,29,47,2,305,48,1.0,10.5
Josh Valentine-Turner,55964,CB,FIU,9,1,7.6,44.4,99.0,22.8,10.1,0,0,2,22.2,166,75.2,70.4,81.8,60.0,51.0,32.6,0,13,25.0,2,2,0,51.6,4,99,100,3,5,9,0,20,15,0.2,5.0
Wes Dvorak,55966,S,IOWA,2,0,,,100.0,,,0,0,0,,192,60.8,64.5,71.5,,63.7,76.2,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Geno Stone,55967,S,IOWA,12,3,9.1,59.4,98.9,22.2,13.2,0,2,2,6.3,192,79.0,79.4,89.9,72.0,73.7,69.4,1,23,11.8,4,2,0,78.0,19,438,443,11,27,32,2,143,53,0.3,7.5
Datrone Young,55969,CB,IOWA STATE,12,2,12.4,53.1,99.4,18.5,9.8,1,1,3,9.4,193,66.7,67.2,84.9,57.0,66.0,28.3,0,71,39.1,9,1,1,99.9,17,321,323,3,12,32,2,251,145,0.8,14.8
Keontae Jones,55970,CB,IOWA STATE,3,0,17.0,100.0,96.2,12.5,12.5,0,0,0,0.0,193,64.5,62.6,76.6,60.0,54.7,77.0,0,22,0.0,0,0,0,158.3,2,25,26,0,1,2,1,30,3,1.2,15.0
Richard Bowens III,55972,S,IOWA STATE,1,0,,,100.0,,,0,0,0,,193,63.8,62.8,72.5,,59.7,78.7,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Ross Elder,55981,S,KANSAS ST,3,1,-2.0,0.0,93.3,,14.0,0,0,0,0.0,199,66.8,67.0,76.9,59.6,64.5,78.8,0,,0.0,0,0,0,39.6,0,14,15,0,0,1,0,0,0,0.0,
Walter Neil,55982,CB,KANSAS ST,10,2,14.8,54.5,99.5,14.5,7.9,0,1,0,0.0,199,64.6,63.7,19.3,59.2,62.9,44.8,1,26,17.6,3,0,2,56.8,12,185,186,5,12,22,0,149,32,0.9,12.4
A.J. Parker,55983,CB,KANSAS ST,8,2,15.8,60.5,100.0,8.6,5.2,0,0,4,10.5,199,65.0,66.2,83.7,,68.1,62.5,3,33,12.0,3,2,1,63.6,23,208,208,6,20,38,1,321,43,1.6,14.0
Jahron McPherson,55986,CB,KANSAS ST,12,2,7.2,62.3,95.9,8.6,5.4,0,0,2,3.8,199,54.2,54.2,48.5,64.9,54.2,27.8,1,60,33.3,8,1,2,79.3,33,301,314,6,14,53,1,342,234,1.2,10.4
Gervarrius Owens,55987,CB,HOUSTON,12,2,16.3,61.2,99.2,11.8,7.2,0,3,6,12.2,182,52.3,54.1,88.5,72.1,56.9,49.8,1,62,18.2,6,5,0,120.4,30,369,372,4,25,49,4,571,209,1.6,19.0
Daron Bowles,55989,S,KANSAS ST,2,0,29.0,100.0,100.0,4.0,4.0,0,0,0,0.0,199,32.4,41.7,71.5,,64.1,74.3,0,33,,0,0,0,118.8,1,4,4,0,0,1,0,33,4,8.3,33.0
Brock Monty,55990,S,KANSAS ST,2,0,-2.0,50.0,100.0,14.0,7.0,0,0,0,0.0,199,66.2,66.8,74.0,,61.4,80.0,0,9,0.0,0,0,0,62.5,1,14,14,1,3,2,0,9,9,0.6,9.0
Elvis Hines,55992,CB,KENT STATE,12,2,13.1,60.0,97.7,10.6,6.4,2,1,11,20.0,201,61.3,58.9,25.1,51.7,56.4,80.7,0,77,5.3,2,7,11,96.3,33,380,389,4,34,55,1,504,204,1.4,15.3
Tyrell Ajian,55995,S,KENTUCKY,10,1,5.6,68.4,96.4,14.0,9.6,0,0,0,0.0,202,61.9,61.7,84.9,52.0,61.8,61.7,1,21,16.7,3,0,0,65.2,13,190,197,4,14,19,0,128,64,0.7,9.8
Yusuf Corker,55996,S,KENTUCKY,12,4,10.3,54.2,98.1,22.5,12.2,0,0,3,12.5,202,82.6,73.5,36.5,72.7,54.1,84.1,1,33,0.0,0,3,1,75.0,13,306,312,6,20,24,2,100,35,0.3,7.7
Bralen Trahan,56012,S,LA LAFAYET,12,1,11.3,42.9,95.8,19.0,8.1,0,0,3,14.3,207,70.3,63.2,28.2,66.9,52.0,52.2,2,42,16.7,2,2,1,38.3,9,182,190,2,9,21,1,122,65,0.7,13.6
SchDarren Archie,56014,CB,LA LAFAYET,1,0,,,83.3,,,0,0,0,,207,63.8,69.8,73.0,60.0,61.4,,0,,,0,0,0,0.0,0,5,6,0,0,0,0,0,0,0.0,
Ja'len Johnson,56016,LB,LA LAFAYET,11,1,7.3,66.7,80.4,19.0,12.7,0,0,1,33.3,207,76.7,71.2,82.0,66.2,57.9,65.1,0,9,0.0,0,1,0,70.1,2,45,56,2,2,3,0,8,1,0.2,4.0
Ezekiel Barnett,56017,LB,LA TECH,12,0,2.4,80.0,60.0,6.1,4.9,0,0,2,6.7,208,78.8,71.2,5.8,69.3,62.9,55.9,1,36,17.4,4,1,3,79.7,24,153,255,11,19,30,0,194,166,1.3,8.1
Kereon Merrell,56024,CB,MARSHALL,11,1,12.0,62.9,96.0,9.4,5.9,0,1,6,9.7,214,73.3,77.7,86.7,87.3,81.5,63.3,1,44,15.0,6,4,0,98.3,39,388,404,12,33,62,4,431,133,1.2,11.1
Fofie Bazzie,56029,S,MARYLAND,4,0,5.0,100.0,100.0,10.0,10.0,0,0,0,0.0,215,61.4,65.6,77.8,,69.1,80.0,0,14,0.0,0,0,0,118.8,1,11,11,0,1,1,0,14,9,1.4,14.0
Deon Jones,56031,S,MARYLAND,10,2,5.1,64.3,99.6,26.7,17.1,0,0,1,7.1,215,66.9,70.3,23.8,59.1,79.6,62.8,0,16,22.7,5,1,2,80.4,9,257,258,2,15,14,0,83,43,0.3,9.2
Kenny Bennett,56032,CB,MARYLAND,4,0,17.1,62.5,100.0,9.6,6.0,1,0,1,12.5,215,58.1,59.2,78.8,,64.4,80.5,0,58,0.0,0,0,3,145.8,5,56,56,1,5,8,1,123,56,2.6,24.6
Ladarius Jordan,56036,CB,MEMPHIS,1,0,41.0,0.0,100.0,,5.0,0,0,1,100.0,218,70.5,71.9,70.4,,60.0,,0,,,0,0,0,39.6,0,5,5,0,0,1,0,0,0,0.0,
T.J. Carter,56037,CB,MEMPHIS,12,0,11.0,53.7,94.8,15.5,8.3,1,0,4,9.8,218,75.1,72.4,53.3,61.6,63.2,51.1,0,30,15.4,4,4,6,87.1,22,366,386,4,22,41,2,237,84,0.7,10.8
La'Andre Thomas,56039,S,MEMPHIS,12,1,9.5,58.1,95.1,12.3,7.2,0,0,3,7.0,218,58.5,53.7,43.4,76.8,38.2,56.8,1,53,11.4,4,2,4,88.7,25,331,348,11,30,43,2,334,149,1.1,13.4
Carlito Gonzalez,56040,S,MEMPHIS,9,0,9.3,25.0,96.5,78.0,19.5,0,0,1,25.0,218,75.2,74.1,80.9,56.3,69.6,69.8,0,5,20.0,1,1,0,39.6,1,82,85,0,4,4,0,5,1,0.1,5.0
Sanchez Blake Jr.,56043,S,MEMPHIS,8,0,4.3,70.0,95.3,27.7,19.4,0,1,1,10.0,218,75.2,73.0,85.0,57.4,67.3,73.0,2,13,5.9,1,0,1,72.5,7,204,214,8,16,10,1,44,23,0.2,6.3
Xavier Cullens,56044,LB,MEMPHIS,11,2,5.8,73.3,88.7,14.5,10.7,0,1,2,13.3,218,66.2,79.8,83.4,69.3,86.5,84.5,1,74,7.1,1,2,0,104.0,11,172,194,2,11,15,1,167,146,1.0,15.2
Trajan Bandy,56045,CB,MIAMI FL,12,0,10.4,52.2,96.7,14.0,7.3,1,2,7,15.2,220,65.3,63.9,46.5,77.6,49.7,46.3,0,62,18.2,4,7,3,83.7,24,355,367,7,18,46,1,341,111,1.0,14.2
Amari Carter,56049,S,MIAMI FL,12,2,8.4,62.5,91.6,22.9,14.3,0,0,2,12.5,220,62.5,60.1,0.0,60.8,60.8,74.6,1,80,6.3,1,2,2,119.8,10,241,263,3,13,16,2,227,175,1.0,22.7
Bart Baratti,56051,LB,MIAMI OH,12,4,7.5,63.0,80.0,16.7,10.5,1,0,0,0.0,221,65.4,68.0,36.2,67.3,70.6,56.4,1,45,15.4,4,0,2,72.1,17,300,375,9,18,27,0,214,143,0.8,12.6
Mike Brown,56054,CB,MIAMI OH,12,4,12.3,55.8,96.9,16.2,9.0,0,1,2,4.7,221,62.3,61.8,91.1,55.2,59.0,56.9,3,46,21.4,6,0,0,74.0,24,411,424,7,18,43,3,322,115,0.8,13.4
Sterling Weatherford,56055,S,MIAMI OH,12,8,10.3,47.1,96.1,24.5,11.5,0,1,5,14.7,221,82.1,79.5,89.4,69.8,71.6,69.0,1,26,7.7,3,5,0,45.8,16,416,433,8,28,34,0,137,30,0.3,8.6
Jaylen Kelly-Powell,56057,CB,MICHIGAN,3,0,16.7,66.7,100.0,5.5,3.7,0,0,0,0.0,222,49.1,45.7,74.3,,46.3,28.1,0,59,0.0,0,0,0,149.3,2,12,12,0,1,3,1,79,46,7.2,39.5
Ambry Thomas,56058,CB,MICHIGAN,12,1,13.1,53.2,100.0,11.6,6.2,2,0,6,12.8,222,80.6,78.9,85.7,,63.5,70.8,3,41,7.1,2,3,3,56.3,25,313,313,10,25,47,1,332,131,1.1,13.3
Hunter Reynolds,56060,S,MICHIGAN,2,1,,,100.0,,,0,0,0,,222,65.0,71.2,71.3,,71.0,79.3,0,,0.0,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Benjamin St-Juste,56061,CB,MINNESOTA,11,1,11.9,50.0,99.2,13.5,6.8,1,0,9,26.5,225,74.2,74.4,85.2,65.0,68.2,90.3,0,49,0.0,0,7,3,80.8,17,245,247,5,18,34,1,222,58,1.0,13.1
J'Marick Woods,56062,LB,MICHIGAN,2,1,-7.0,100.0,92.0,22.0,22.0,0,0,0,0.0,222,54.6,63.1,78.3,59.5,74.0,57.8,0,20,33.3,1,0,0,118.8,1,23,25,0,1,1,0,20,27,0.9,20.0
Brad Hawkins,56063,S,MICHIGAN,10,5,6.8,50.0,100.0,24.1,12.0,0,1,2,7.7,222,80.3,81.6,88.1,,80.6,83.9,0,25,8.3,2,1,0,75.3,13,336,336,6,17,26,1,117,102,0.4,9.0
Shakur Brown,56064,CB,MICH STATE,6,2,19.2,50.0,96.8,14.3,7.2,0,2,4,16.7,223,56.3,57.2,11.5,73.0,59.6,78.1,1,46,0.0,0,3,4,89.9,12,182,188,5,8,24,2,206,23,1.2,17.2
Reed Blankenship,56065,S,MIDDLE TN,7,6,8.7,61.9,96.5,17.7,11.0,0,1,3,14.3,224,77.6,73.1,86.0,61.9,62.1,66.6,2,23,10.7,3,3,1,71.0,13,245,254,3,19,21,2,127,83,0.6,9.8
Raheme Fuller,56068,CB,MIDDLE TN,2,1,13.2,41.2,100.0,11.0,4.5,0,0,2,11.8,224,57.3,58.9,78.7,,67.1,61.4,0,63,16.7,1,0,1,105.8,7,79,79,2,4,17,2,123,49,1.6,17.6
Cody Smith,56070,LB,MIDDLE TN,12,1,1.8,60.0,67.0,11.8,7.1,0,0,0,0.0,224,43.8,32.1,84.9,57.5,29.3,46.2,0,19,0.0,0,0,0,101.3,6,77,115,2,4,10,1,38,36,0.5,6.3
Wayne Parks,56071,ED,MIDDLE TN,3,0,,,30.0,,,0,0,0,,224,66.2,68.1,77.7,56.9,70.5,80.0,0,,,0,0,0,0.0,0,6,20,0,0,0,0,0,0,0.0,
Ty Rocconi,56072,S,OLE MISS,2,1,,,100.0,,,0,0,0,,226,68.5,56.9,72.5,,37.5,51.7,0,,0.0,0,0,0,0.0,0,15,15,0,1,0,0,0,0,0.0,
C.J. Miller,56075,S,OLE MISS,3,0,1.0,100.0,100.0,9.0,9.0,0,0,0,0.0,226,66.3,62.1,72.9,,54.7,76.2,0,5,0.0,0,0,0,87.5,1,10,10,0,1,1,0,5,4,0.6,5.0
Tyler Williams,56081,CB,MISS STATE,9,1,14.9,52.9,96.7,18.2,9.6,0,0,5,29.4,227,75.2,73.0,83.9,59.7,60.8,49.8,0,23,33.3,4,4,1,70.7,9,174,180,2,7,17,0,100,34,0.6,11.1
Landon Guidry,56082,S,MISS STATE,3,0,,,100.0,,,0,0,0,,227,64.3,66.7,75.1,,66.1,75.3,0,,,0,0,0,0.0,0,10,10,0,0,0,0,0,0,0.0,
Jaquarius Landrews,56083,S,MISS STATE,12,7,12.9,52.6,97.8,18.7,9.8,0,3,3,7.9,227,56.4,58.3,87.0,65.2,59.6,59.7,1,57,23.5,8,3,0,79.8,20,396,405,2,19,38,1,329,123,0.9,16.5
Adam Sparks,56085,CB,MISSOURI,5,0,9.2,70.6,100.0,6.8,4.8,0,1,1,5.9,229,58.6,62.0,80.5,,73.8,75.6,0,46,0.0,0,1,1,119.7,12,87,87,5,10,17,1,160,56,2.0,13.3
Marcus Wiggins,56098,CB,NAVY,2,0,20.0,33.3,91.7,11.0,3.7,0,0,0,0.0,237,55.4,58.8,75.0,58.1,70.2,76.6,0,9,0.0,0,0,0,42.4,1,11,12,0,1,3,0,9,0,0.8,9.0
Berdale Robins,56102,CB,NEVADA,11,0,13.8,53.1,99.5,10.8,5.7,1,2,4,12.5,239,72.4,73.3,82.6,60.0,71.8,81.1,2,48,9.1,1,4,1,61.3,17,186,187,3,10,32,1,235,51,1.3,13.8
Austin Arnold,56105,S,NEVADA,12,0,15.8,52.5,99.8,19.3,10.1,0,0,4,10.0,239,51.6,52.7,16.8,60.0,60.1,54.2,1,66,21.4,6,2,2,118.2,21,418,419,5,22,40,6,415,134,1.0,19.8
Nephi Sewell,56107,S,UTAH,1,0,-3.0,100.0,100.0,5.0,5.0,0,0,0,0.0,328,60.3,67.7,71.8,,69.9,46.2,0,2,50.0,1,0,0,79.2,1,5,5,1,1,1,0,2,5,0.4,2.0
Komotay Koffie,56111,CB,NEW MEX ST,2,0,8.5,100.0,91.7,5.0,5.0,0,0,0,0.0,242,72.5,71.8,76.2,60.0,64.5,79.3,0,14,0.0,0,0,0,106.3,2,11,12,2,2,2,0,19,2,1.9,9.5
Cam Johnson,56122,CB,N TEXAS,12,3,12.9,52.8,99.3,15.2,8.0,0,0,4,7.5,251,66.0,66.8,86.4,56.0,66.8,58.0,0,72,10.0,4,4,5,85.6,28,453,456,7,33,53,1,422,134,1.0,15.1
Jalen McKie,56126,CB,N ILLINOIS,12,1,15.3,58.6,100.0,10.4,6.1,0,1,9,15.5,254,64.6,69.4,86.1,,86.9,72.8,1,45,16.2,6,9,0,110.8,34,372,372,6,30,58,5,534,120,1.5,15.7
Dillon Thomas,56127,CB,N ILLINOIS,8,1,13.3,65.3,98.1,4.6,3.0,0,1,6,12.2,254,59.5,62.4,81.5,57.3,71.9,78.6,0,47,6.1,2,3,1,112.8,32,156,159,6,30,49,3,422,108,2.9,13.2
Cameron Ruiz,56131,CB,NWESTERN,11,1,11.2,58.6,98.2,9.1,5.3,0,0,11,19.0,256,69.5,65.9,85.1,64.7,45.3,78.5,1,27,5.7,2,8,6,86.1,34,329,335,11,32,58,3,350,105,1.1,10.3
Donovan Sermons,56133,CB,NWESTERN,1,0,3.0,100.0,100.0,1.0,1.0,0,0,0,0.0,256,51.7,47.9,65.6,,60.0,21.7,0,10,100.0,1,0,0,108.3,1,1,1,0,0,1,0,10,7,10.0,10.0
Bryce Jackson,56134,S,NWESTERN,12,1,12.0,100.0,95.2,31.3,31.3,0,0,1,33.3,256,61.4,63.6,82.9,54.1,69.9,60.0,0,20,28.6,2,1,0,118.8,3,99,104,0,4,3,0,42,6,0.4,14.0
Patrick Pelini,56138,S,NOTRE DAME,1,0,,,100.0,,,0,0,0,,258,61.6,68.5,71.1,,67.8,76.2,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Tre Sterling,56141,S,OKLA STATE,11,7,6.5,71.4,91.5,14.7,10.5,0,0,7,20.0,262,83.4,79.6,47.5,58.8,72.1,73.0,1,23,6.7,2,7,1,72.7,25,386,422,14,21,35,0,193,93,0.5,7.7
Paris Ford,56142,S,PITTSBURGH,12,3,14.1,48.4,97.2,24.0,11.6,0,2,8,25.8,268,72.8,73.4,0.5,63.7,75.2,48.9,3,71,20.0,7,7,4,56.5,15,386,397,11,25,31,2,239,89,0.7,15.9
Damarri Mathis,56143,CB,PITTSBURGH,12,2,17.1,31.9,99.7,20.9,6.7,0,0,12,25.5,268,74.5,74.5,85.1,58.1,68.0,69.4,2,40,10.5,2,8,6,30.4,15,338,339,5,15,47,0,219,57,0.7,14.6
Jason Pinnock,56144,CB,PITTSBURGH,10,0,18.4,45.2,96.1,14.6,6.6,1,0,8,25.8,268,75.5,73.7,82.4,49.7,69.4,42.2,1,94,25.0,3,6,1,111.4,14,220,229,1,9,31,5,339,149,1.7,24.2
Jazzee Stocker,56145,S,PITTSBURGH,10,0,12.9,68.8,97.8,11.5,7.9,0,0,1,6.3,268,64.5,69.6,83.0,79.2,73.7,82.8,0,34,0.0,0,1,2,135.2,11,135,138,4,7,16,2,139,44,1.1,12.6
Tre Avery,56146,CB,RUTGERS,11,2,15.7,69.2,97.0,10.1,7.0,0,1,3,11.5,278,67.3,67.8,83.6,80.0,60.5,50.6,2,30,16.7,2,2,2,105.9,18,191,197,2,8,26,5,241,52,1.3,13.4
Tim Barrow,56150,S,RUTGERS,11,1,9.1,62.9,99.5,9.1,5.7,0,0,5,14.3,278,48.2,50.1,37.6,56.9,56.5,67.2,0,48,8.7,2,3,3,103.2,22,215,216,3,20,35,2,249,80,1.2,11.3
Jamyest Williams,56165,S,S CAROLINA,4,0,9.3,75.0,98.8,8.8,6.6,0,0,0,0.0,289,39.4,44.3,81.0,60.0,57.7,66.9,0,31,12.5,1,0,0,143.4,9,83,84,0,7,12,1,147,42,1.9,16.3
JonTe Demby,56186,LB,SO MISS,1,0,14.0,0.0,100.0,,2.0,0,0,1,100.0,296,68.3,74.6,64.2,,,,0,,,0,0,0,39.6,0,2,2,0,0,1,0,0,0,0.0,
WyDale Flott,56188,CB,SO MISS,2,0,16.0,100.0,90.0,8.0,8.0,0,0,0,0.0,296,52.3,51.5,75.2,60.0,55.7,74.8,0,20,,0,0,0,158.3,1,9,10,0,0,1,1,20,4,2.5,20.0
Tyler Barnes,56190,S,SO MISS,6,1,20.8,60.0,100.0,16.7,10.0,0,0,0,0.0,296,38.4,41.2,78.9,,51.6,66.2,0,51,0.0,0,0,1,143.8,3,51,51,0,2,5,1,80,22,1.6,26.7
Darius Kennedy,56191,ED,SO MISS,9,2,0.7,100.0,35.1,12.7,12.7,0,0,0,0.0,296,70.3,74.2,83.7,76.1,64.7,33.6,0,5,28.6,2,0,0,84.7,3,39,111,3,3,3,0,13,11,0.3,4.3
Eric Coley,56200,S,SYRACUSE,12,5,8.1,52.9,97.6,17.3,9.2,0,0,2,11.8,304,66.2,69.5,82.8,65.0,72.2,80.1,1,27,5.6,1,2,0,59.4,9,164,168,3,12,17,1,74,31,0.5,8.2
Kyle Strickland,56201,CB,SYRACUSE,1,0,25.0,0.0,100.0,,2.0,0,0,0,0.0,304,62.2,64.9,70.0,,64.2,74.2,0,,,0,0,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Ifeatu Melifonwu,56203,CB,SYRACUSE,9,0,12.4,43.1,98.9,12.0,5.2,0,1,9,17.6,304,74.1,72.0,39.6,57.3,62.4,56.1,2,58,14.3,2,8,2,67.0,22,274,277,3,12,51,2,395,169,1.5,18.0
Christian Braswell,56207,CB,TEMPLE,11,2,16.3,33.3,99.7,18.4,6.1,0,2,9,16.7,306,77.3,78.7,85.5,58.3,78.7,59.5,1,43,22.2,6,6,2,39.3,18,349,350,5,19,54,0,222,48,0.7,12.3
Ty Mason,56208,CB,TEMPLE,9,0,16.2,50.0,100.0,20.0,10.0,0,0,1,16.7,306,62.8,59.8,0.0,,56.4,42.9,0,51,20.0,1,1,1,125.0,3,61,61,3,4,6,1,60,12,1.0,20.0
Josh Allen,56209,CB,TEMPLE,1,0,,,100.0,,,0,0,0,,306,60.0,61.9,66.9,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
George Reid,56212,LB,TEMPLE,4,0,2.0,100.0,100.0,21.0,21.0,0,0,0,0.0,306,65.9,64.3,76.1,,60.0,56.4,0,7,0.0,0,0,0,95.8,1,21,21,0,1,1,0,7,5,0.3,7.0
Kobe Boyce,56215,CB,TEXAS,12,0,13.7,52.4,98.4,16.2,8.5,0,1,6,28.6,311,60.7,56.5,82.5,58.0,30.0,24.5,0,38,50.0,3,5,1,96.1,11,182,185,0,3,21,1,174,47,1.0,15.8
Montrell Estell,56217,S,TEXAS,9,0,14.3,75.0,94.7,17.6,13.2,0,0,3,25.0,311,50.4,56.1,85.1,56.1,69.3,71.0,1,25,0.0,0,3,0,121.5,9,162,171,0,8,12,4,158,30,1.0,17.6
Josh Thompson,56218,CB,TEXAS,4,2,13.0,87.5,86.5,10.7,9.4,0,0,0,0.0,311,58.9,61.9,0.0,65.3,76.2,72.8,0,45,20.0,2,0,1,158.3,7,77,89,0,6,8,1,128,47,1.7,18.3
Hank Coutoumanos,56219,S,TEXAS,1,0,,,100.0,,,0,0,0,,311,60.0,60.0,63.7,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Myles Jones,56220,CB,TEXAS A&M,12,1,17.8,45.8,100.0,17.6,8.1,0,0,5,10.4,312,63.8,63.7,86.3,,58.0,54.7,2,33,23.1,6,4,0,65.3,22,408,408,5,19,48,2,328,81,0.8,14.9
Devin Morris,56221,S,TEXAS A&M,8,0,8.1,53.8,93.8,10.4,5.6,0,0,1,7.7,312,70.8,73.3,79.2,76.2,66.9,59.5,1,25,20.0,1,1,1,35.7,7,76,81,5,4,13,0,65,43,0.9,9.3
Keldrick Carper,56222,S,TEXAS A&M,11,4,11.0,52.9,93.8,30.2,16.0,0,0,1,5.9,312,60.2,62.8,85.7,64.6,65.5,82.0,0,22,12.5,3,1,0,66.5,9,286,305,4,17,17,0,83,40,0.3,9.2
Debione Renfro,56223,CB,TEXAS A&M,10,0,12.7,53.1,97.4,14.8,7.9,1,0,5,15.6,312,56.4,57.3,83.9,48.8,63.1,75.4,0,58,0.0,0,3,1,126.8,17,262,269,3,15,32,5,314,142,1.2,18.5
Derrick Tucker,56224,S,TEXAS A&M,2,0,8.3,66.7,93.8,7.5,5.0,0,0,0,0.0,312,57.2,62.8,75.3,59.7,70.5,77.7,0,15,,0,0,0,86.8,2,15,16,0,0,3,0,21,14,1.4,10.5
Thomas Leggett,56227,S,TEXAS TECH,11,1,13.3,70.4,91.6,15.4,10.8,0,0,1,3.7,315,44.4,50.9,87.4,61.9,61.6,44.2,0,74,18.2,4,1,0,137.5,19,307,335,6,17,27,2,346,179,1.2,18.2
John Davis,56230,CB,TEXAS TECH,3,0,16.7,66.7,100.0,7.0,4.7,0,0,1,33.3,315,67.5,68.7,75.3,,66.2,74.3,0,8,,0,1,0,75.7,2,14,14,0,0,3,0,13,11,0.9,6.5
Adrian Frye,56233,CB,TEXAS TECH,11,5,17.9,62.5,98.2,10.0,6.2,0,1,2,4.2,315,28.2,30.0,88.4,54.0,69.1,30.8,1,75,25.0,6,2,5,137.2,30,321,327,2,13,48,7,700,243,2.3,23.3
Shea Pitts,56242,ED,UCLA,7,0,,,23.7,,,0,0,0,,324,71.2,64.4,82.1,69.8,47.7,39.2,0,,0.0,0,0,0,0.0,0,9,38,3,1,0,0,0,0,0.0,
Elijah Gates,56243,CB,UCLA,11,0,12.0,70.2,100.0,7.7,5.4,0,0,5,10.6,324,45.2,52.3,84.7,,86.8,58.7,0,52,21.4,6,1,6,145.5,33,275,275,3,22,47,7,511,182,2.0,15.5
Jay Shaw,56244,CB,UCLA,12,1,7.5,66.7,91.7,9.8,6.5,0,0,3,6.7,324,65.7,61.8,0.0,57.8,56.4,55.5,1,41,16.7,5,2,4,92.5,30,309,337,6,24,45,2,317,125,1.1,10.6
Quentin Lake,56245,S,UCLA,4,1,7.0,83.3,95.4,19.2,16.0,0,0,2,33.3,324,71.1,68.3,83.9,65.6,60.0,53.7,0,15,0.0,0,1,0,100.0,5,103,108,0,9,6,0,48,16,0.5,9.6
Mo Osling III,56246,CB,UCLA,4,0,13.0,0.0,90.0,,33.0,0,0,0,0.0,324,64.8,67.4,80.5,78.4,61.3,37.2,0,,100.0,1,0,0,39.6,0,36,40,0,0,1,0,0,0,0.0,
Darnay Holmes,56247,CB,UCLA,10,2,11.7,51.0,99.2,13.1,6.7,0,0,6,11.8,324,61.8,61.3,43.0,55.9,60.9,75.0,2,35,6.5,2,4,5,86.3,26,356,359,7,27,51,5,311,104,0.9,12.0
Kyle Moses,56253,CB,UNLV,1,1,14.0,100.0,100.0,5.5,5.5,0,0,0,0.0,325,57.2,54.8,75.8,,49.7,79.1,0,32,0.0,0,0,0,158.3,4,24,24,1,3,4,1,62,9,2.8,15.5
Demitrious Gibbs,56254,S,UNLV,5,0,18.6,60.0,94.3,20.3,12.2,0,0,0,0.0,325,54.3,55.0,82.5,59.0,55.4,40.3,0,56,0.0,0,0,0,143.8,3,66,70,0,1,5,2,72,43,1.2,24.0
Greg Francis,56256,S,UNLV,10,2,8.8,58.3,98.8,44.6,26.0,0,1,3,25.0,325,69.4,58.4,86.7,68.3,32.0,39.6,0,31,23.8,5,3,0,85.8,7,325,329,1,14,12,0,101,55,0.3,14.4
Jaylon Johnson,56259,CB,UTAH,12,0,11.5,45.8,99.3,14.5,6.6,0,4,11,18.6,328,85.0,84.9,46.2,52.5,80.2,86.6,2,29,3.7,1,7,3,50.6,27,408,411,10,26,59,1,267,101,0.7,9.9
Javelin Guidry,56262,CB,UTAH,12,3,8.3,69.0,97.0,9.2,6.3,1,3,5,8.6,328,76.5,75.9,89.8,57.1,66.9,80.4,0,39,8.3,3,3,2,94.9,40,383,395,9,30,58,1,412,183,1.1,10.3
Josh Nurse,56264,CB,UTAH,11,2,7.3,51.4,98.7,12.7,6.5,1,0,4,11.4,328,77.4,79.3,21.3,91.1,74.4,71.4,0,21,12.5,3,4,2,78.5,18,235,238,10,19,35,2,122,56,0.5,6.8
