player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Bennett Adler,145591,ED,AKRON,12,0,-4.0,100.0,3.6,2.3,2.3,0,0,0,0.0,102,42.2,70.1,87.3,69.2,69.4,48.7,0,11,66.7,2,0,0,84.7,3,7,194,3,1,3,0,13,25,1.9,4.3
Andrew Behm,145595,LB,AKRON,4,0,4.0,71.4,91.2,5.8,4.1,0,0,0,0.0,102,56.6,66.4,74.2,66.2,72.5,68.8,1,58,50.0,1,0,0,113.7,5,31,34,1,1,7,1,127,101,4.4,25.4
Rishad Hence,145605,CB,AKRON,3,0,16.3,66.7,91.7,5.5,3.7,0,0,0,0.0,102,55.1,59.6,72.1,70.9,60.5,74.2,0,31,0.0,0,0,0,147.2,2,11,12,0,1,3,1,36,0,3.3,18.0
Darrian Lewis,145611,CB,AKRON,12,4,7.3,65.6,94.0,12.0,7.8,0,1,5,15.6,102,79.6,80.9,47.4,82.5,79.7,81.9,0,64,11.1,4,2,2,115.0,21,267,284,12,28,32,2,287,156,1.1,13.7
Alex Stirn,145615,S,BALL ST,2,0,4.0,100.0,100.0,7.0,7.0,0,0,0,0.0,117,53.8,48.5,73.7,,50.5,22.2,0,9,,0,0,0,104.2,1,8,8,0,0,1,0,9,5,1.3,9.0
Joey Stemler,145618,LB,BALL ST,10,1,11.4,100.0,98.2,10.0,10.0,0,0,0,0.0,117,46.6,51.4,79.8,59.9,58.2,52.8,0,31,0.0,0,0,0,158.3,5,55,56,2,2,5,2,87,38,1.7,17.4
Jack Beebe,145620,LB,BALL ST,4,0,-3.0,100.0,70.0,6.5,6.5,0,0,0,0.0,117,40.0,54.6,76.0,58.1,69.4,29.4,0,9,100.0,2,0,0,102.1,2,14,20,0,0,2,0,17,23,1.3,8.5
Jackson Wiegold,145624,LB,BALL ST,2,1,,,100.0,,,0,0,0,,117,54.1,52.3,72.5,,55.2,43.8,0,,50.0,1,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Jordan Riley,145627,S,BALL ST,12,4,8.9,57.1,94.0,10.3,5.9,1,1,9,14.3,117,52.0,54.8,25.6,68.5,60.0,53.4,0,49,23.1,9,7,6,102.0,36,390,415,6,26,63,4,470,255,1.3,13.1
Thailand Baldwin,145629,CB,BALL ST,12,0,11.6,60.5,98.3,9.5,5.8,1,1,5,13.2,117,56.1,55.3,83.4,52.6,52.3,66.1,0,43,4.5,1,5,2,110.4,23,229,233,6,21,38,3,288,64,1.3,12.5
Jalen Burton,145640,CB,BOWL GREEN,4,0,27.5,0.0,100.0,,17.5,0,0,1,50.0,122,68.6,68.8,76.7,,63.5,,0,,,0,1,0,39.6,0,38,38,0,0,2,0,0,0,0.0,
Cashius Howell,145655,ED,BOWL GREEN,12,1,11.2,100.0,15.0,6.0,6.0,1,0,0,0.0,122,35.8,69.6,9.8,87.8,64.4,57.3,0,29,33.3,2,0,5,158.3,6,40,267,12,3,6,2,88,29,2.4,14.7
Daymond Williams,145667,DI,BUFFALO,12,1,,,1.4,,,0,0,0,,126,68.8,74.7,63.6,69.6,73.1,48.1,0,,33.3,2,0,1,0.0,0,3,211,3,3,0,0,0,0,0.0,
Lawai'a Brown,145704,LB,C MICHIGAN,8,2,7.9,90.0,92.6,7.6,6.8,0,0,0,0.0,134,44.6,50.2,76.8,71.6,55.2,58.2,0,35,33.3,2,0,0,152.1,9,75,81,2,2,10,1,127,67,1.9,14.1
Nahree Biggins,145711,CB,C MICHIGAN,4,0,7.6,75.0,93.3,6.2,4.6,0,1,1,12.5,134,74.9,76.2,82.0,55.8,76.3,71.0,1,16,25.0,1,1,0,43.8,6,42,45,1,3,8,0,36,11,1.0,6.0
Dakota Cochran,145721,LB,C MICHIGAN,12,3,5.7,65.0,88.0,13.8,9.0,0,1,1,5.0,134,74.8,66.4,41.0,73.6,56.2,57.7,1,35,15.8,3,1,1,74.4,13,190,216,7,13,20,1,107,65,0.6,8.2
De'Javion Stepney,145727,CB,C MICHIGAN,8,3,10.6,70.0,97.7,8.7,6.1,1,1,1,5.0,134,47.0,48.3,0.0,52.5,62.9,70.6,0,76,18.2,2,1,2,141.0,14,130,133,3,6,20,3,197,80,1.6,14.1
Elijah Rikard,145739,S,C MICHIGAN,10,5,9.5,53.8,98.8,23.1,12.5,0,1,2,15.4,134,60.3,61.2,83.9,56.9,62.2,55.9,1,46,15.4,2,1,2,82.9,7,171,173,1,6,13,1,132,120,0.8,18.9
Kyle Moretti,145740,LB,C MICHIGAN,9,3,5.6,71.4,89.7,9.9,7.1,0,0,4,14.3,134,59.9,64.7,81.5,68.3,65.2,68.2,0,28,30.0,6,4,0,107.3,20,208,232,8,11,28,1,227,184,1.1,11.4
Fernando Sanchez III,145741,LB,C MICHIGAN,7,0,8.0,66.7,83.7,8.5,5.7,0,0,1,16.7,134,71.8,71.8,77.7,63.0,67.3,71.6,0,23,0.0,0,0,0,87.5,4,36,43,2,3,6,0,43,13,1.3,10.8
Caleb Spann,145742,S,C MICHIGAN,12,1,10.8,57.9,97.9,20.1,11.6,0,0,3,15.8,134,68.4,66.8,36.8,54.8,64.8,62.2,0,25,21.7,5,3,1,81.3,11,233,238,2,17,19,0,141,39,0.6,12.8
Jason Williams,145743,DI,C MICHIGAN,12,2,,,1.1,,,0,0,0,,134,62.3,71.0,87.8,61.8,72.9,59.8,0,,33.3,2,0,0,0.0,0,3,277,3,2,0,0,0,0,0.0,
Zach Mowchan,145751,LB,E MICHIGAN,3,0,1.8,100.0,97.4,8.0,8.0,0,0,0,0.0,160,56.5,66.7,73.5,74.1,71.5,69.8,0,22,0.0,0,0,0,115.6,4,37,38,2,4,4,0,47,40,1.5,11.8
Peyton Price,145760,DI,E MICHIGAN,12,2,,,0.7,,,0,0,0,,160,60.0,71.8,52.6,67.0,73.3,63.7,0,,60.0,3,0,2,0.0,0,2,273,2,0,0,0,0,0,0.0,
Jaden Gaines,145762,ED,E MICHIGAN,8,0,,,7.4,,,0,0,0,,160,60.5,71.8,79.4,83.9,58.1,46.9,0,,,0,0,0,0.0,0,2,27,1,0,0,0,0,0,0.0,
Quentavius Scandrett,145764,S,E MICHIGAN,12,2,8.7,66.7,99.3,19.6,13.1,0,0,0,0.0,160,65.2,74.1,45.4,57.7,85.7,91.5,2,15,0.0,0,0,2,72.4,14,288,290,3,18,21,2,114,51,0.4,8.1
Melvin Swindle II,145766,DI,E MICHIGAN,11,0,,,0.8,,,0,0,0,,160,59.2,47.6,82.6,53.5,45.5,47.7,0,,50.0,2,0,0,0.0,0,1,131,1,2,0,0,0,0,0.0,
Cameron Smith,145767,S,E MICHIGAN,12,3,7.4,87.5,99.6,16.9,14.8,0,1,1,6.3,160,73.1,70.8,88.2,59.3,64.0,67.1,1,31,11.8,2,1,1,86.7,14,251,252,3,12,16,0,177,85,0.8,12.6
Chase Fortkamp,145775,LB,KENT STATE,3,1,1.5,100.0,92.7,9.0,9.0,0,0,0,0.0,201,46.3,54.7,76.4,69.1,63.0,84.0,0,34,0.0,0,0,0,118.8,4,38,41,1,3,4,0,63,57,1.8,15.8
Alex Branch,145781,S,KENT STATE,11,4,12.1,64.7,98.9,11.5,7.5,0,1,10,29.4,201,62.7,59.7,87.0,67.3,48.9,39.0,0,49,20.8,5,5,0,127.7,22,266,269,4,15,34,3,345,147,1.4,15.7
Macyo WIlliams,145794,DI,KENT STATE,12,1,,,0.6,,,0,0,0,,201,56.1,68.8,83.3,60.4,73.1,29.3,0,,85.7,6,0,0,0.0,0,1,181,1,0,0,0,0,0,0.0,
Oscar McWood,145800,LB,MIAMI OH,7,2,5.0,100.0,90.6,55.0,55.0,0,0,0,0.0,221,64.4,57.2,74.9,81.2,46.5,71.3,0,16,0.0,0,0,0,118.8,1,58,64,2,0,1,0,16,11,0.3,16.0
Corban Hondru,145803,LB,MIAMI OH,11,7,3.1,72.7,81.0,13.3,9.6,0,0,0,0.0,221,81.9,82.1,84.0,69.1,71.5,83.2,2,50,6.7,1,0,0,100.9,8,111,137,5,7,11,2,101,85,1.0,12.6
Caiden Woullard,145806,ED,MIAMI OH,12,2,,,0.8,,,0,0,0,,221,67.6,78.8,71.1,82.1,66.7,44.5,0,,27.3,3,0,1,0.0,0,3,364,14,6,0,0,0,0,0.0,
Cam Kirk,145813,S,MIAMI OH,1,0,11.0,0.0,100.0,,4.0,0,0,0,0.0,221,48.9,50.1,69.7,,60.0,,0,,,0,0,0,39.6,0,4,4,0,0,1,0,0,0,0.0,
Dominic Nardone,145814,LB,MIAMI OH,5,0,3.3,100.0,93.6,14.0,14.0,0,0,0,0.0,221,57.2,63.8,74.3,58.0,69.9,54.7,0,13,33.3,1,0,0,146.5,3,44,47,1,2,3,1,29,19,0.7,9.7
Eli Blakey,145820,S,MIAMI OH,12,2,4.1,85.7,98.6,10.8,9.3,0,0,2,14.3,221,77.9,80.6,84.0,58.5,84.0,89.5,0,26,6.7,1,2,0,103.3,12,136,138,2,12,14,0,123,92,0.9,10.3
Ty Myles,145837,CB,N ILLINOIS,11,1,11.1,61.5,97.2,8.4,5.2,0,0,2,15.4,254,45.1,44.5,82.1,55.4,47.9,48.5,0,30,22.2,2,1,0,112.3,8,69,71,1,6,13,1,104,32,1.6,13.0
Cyrus McGarrell,145844,S,N ILLINOIS,12,1,11.3,50.0,96.4,43.3,21.7,0,0,0,0.0,254,64.8,59.2,0.0,63.6,50.2,40.6,2,12,22.2,2,0,1,17.4,3,135,140,2,6,6,0,19,12,0.1,6.3
Cade Haberman,145855,DI,N ILLINOIS,12,1,6.0,100.0,0.9,1.0,1.0,0,0,0,0.0,254,46.1,58.4,50.5,57.1,65.7,68.9,0,9,0.0,0,0,1,104.2,1,1,107,0,0,1,0,9,3,9.0,9.0
Muhammed Jammeh,145863,S,N ILLINOIS,10,0,5.0,60.0,94.3,31.7,19.0,0,0,0,0.0,254,69.8,70.9,82.2,71.0,68.3,89.2,1,36,0.0,0,0,1,64.6,3,100,106,1,2,5,0,75,60,0.8,25.0
George Gumbs,145870,ED,N ILLINOIS,12,2,6.0,0.0,5.5,,5.5,0,0,0,0.0,254,73.5,62.3,67.6,56.7,62.6,54.0,0,,28.6,2,0,1,39.6,0,13,235,7,3,2,0,0,0,0.0,
Javaughn Byrd,145873,CB,N ILLINOIS,12,1,15.9,51.0,99.1,12.1,6.2,1,0,6,11.8,254,69.7,69.7,49.4,56.7,70.1,65.9,2,50,5.6,1,4,3,67.8,26,330,333,4,16,51,1,404,186,1.3,15.5
Shay Taylor,145877,LB,OHIO,5,1,,,84.6,,,0,0,0,,259,65.0,65.8,72.6,67.4,60.9,47.4,0,,0.0,0,0,0,0.0,0,11,13,0,0,0,0,0,0,0.0,
Bradley Weaver,145884,ED,OHIO,12,1,-4.0,100.0,2.9,5.0,5.0,1,0,0,0.0,259,64.2,72.1,18.4,72.2,71.2,68.7,0,46,25.0,1,0,3,158.3,1,5,171,6,2,1,1,46,50,9.2,46.0
Torrie Cox Jr.,145889,CB,OHIO,11,2,10.7,56.3,99.2,13.8,7.8,0,0,1,3.1,259,70.6,72.4,0.0,81.1,79.3,83.5,1,42,5.9,1,0,2,67.4,18,262,264,8,14,32,1,162,35,0.7,9.0
Connor Jones,145905,LB,TOLEDO,1,0,,,100.0,,,0,0,0,,316,60.4,54.4,69.7,,53.9,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Esean Carter,145914,DI,TOLEDO,12,0,,,2.3,,,0,0,0,,316,59.3,69.3,78.1,64.6,70.1,74.8,0,,,0,0,0,0.0,0,1,43,0,0,0,0,0,0,0.0,
Jeremiah Peters,145915,ED,TOLEDO,10,1,,,7.3,,,0,0,0,,316,63.5,73.9,24.3,76.2,69.4,65.2,0,,0.0,0,0,2,0.0,0,11,151,2,0,0,0,0,0,0.0,
Vontrell Chairse,145917,ED,TOLEDO,3,0,,,16.7,,,0,0,0,,316,60.2,71.4,77.2,54.8,77.0,76.6,0,,,0,0,0,0.0,0,2,12,0,0,0,0,0,0,0.0,
Damon Ollison II,145918,LB,TOLEDO,2,0,,,80.0,,,0,0,0,,316,62.8,48.2,73.8,57.8,41.0,41.2,0,,,0,0,0,0.0,0,8,10,0,0,0,0,0,0,0.0,
Mason Nelson,145927,DI,W MICHIGAN,12,0,,,0.6,,,0,0,0,,347,58.1,62.2,73.2,61.7,61.4,63.8,0,,0.0,0,0,1,0.0,0,2,317,4,1,0,0,0,0,0.0,
Corey Walker,145937,ED,W MICHIGAN,12,1,0.0,100.0,1.2,2.0,2.0,0,0,0,0.0,347,70.9,69.3,72.1,64.9,67.5,61.3,0,7,0.0,0,0,1,83.3,2,4,332,6,5,2,0,8,8,2.0,4.0
Tyson Lee,145943,ED,W MICHIGAN,12,0,-1.0,0.0,2.8,,5.0,0,0,0,0.0,347,64.2,45.6,85.5,53.0,39.3,57.2,0,,0.0,0,0,0,39.6,0,5,179,2,3,1,0,0,0,0.0,
Jelani Willis,145946,LB,W MICHIGAN,1,0,12.0,100.0,100.0,4.0,4.0,0,0,0,0.0,347,63.4,71.0,75.4,,73.3,80.1,0,27,0.0,0,0,0,118.8,2,8,8,1,1,2,0,28,4,3.5,14.0
Aaron Wofford,145950,S,W MICHIGAN,12,7,15.4,65.5,99.0,10.9,7.1,2,1,5,9.1,347,65.3,67.7,89.6,57.2,70.2,64.0,2,77,11.1,5,5,2,125.6,36,414,418,4,33,55,8,588,195,1.5,16.3
Jalen Mergerson,145957,S,AIR FORCE,10,2,10.2,70.8,97.9,10.4,7.3,0,0,3,12.5,101,71.4,67.2,85.4,57.8,54.6,58.9,1,33,13.0,3,2,0,86.5,17,185,189,6,18,24,1,166,65,0.9,9.8
Bo Richter,145962,ED,AIR FORCE,12,0,-0.1,62.5,15.2,10.4,6.5,0,0,0,0.0,101,87.3,87.3,57.1,91.8,62.2,80.0,0,7,22.2,2,0,2,66.7,5,53,348,12,7,8,0,24,31,0.5,4.8
Andrew Simpson,145978,LB,BOISE ST,12,4,5.2,80.0,59.4,27.5,22.0,0,1,1,10.0,120,68.5,68.0,8.3,71.6,62.7,38.2,1,44,22.2,4,1,3,63.3,8,225,379,11,10,10,0,87,43,0.4,10.9
Seyi Oladipo,145984,S,BOISE ST,12,3,7.1,75.0,96.0,9.6,7.2,0,1,4,7.7,120,71.5,67.3,55.8,63.0,60.7,54.2,1,59,15.2,7,4,1,115.7,39,385,401,15,36,52,4,418,163,1.1,10.7
Ahmed Hassanein,145990,ED,BOISE ST,12,1,-1.0,0.0,5.6,,21.0,0,0,0,0.0,120,60.8,68.0,73.4,71.2,61.1,32.0,0,,66.7,10,0,1,39.6,0,22,393,16,4,1,0,0,0,0.0,
Jalen Neal,145994,CB,BOISE ST,3,0,19.8,60.0,100.0,4.0,2.4,0,0,0,0.0,120,30.0,30.0,73.4,,60.2,73.5,0,25,0.0,0,0,0,130.8,3,12,12,0,1,5,1,47,8,3.9,15.7
Zion Washington,145997,S,BOISE ST,12,2,16.1,87.5,96.6,27.1,23.8,0,0,0,0.0,120,47.1,52.4,83.0,64.1,60.4,59.0,0,58,15.4,2,0,0,158.3,7,200,207,1,9,8,2,185,78,1.0,26.4
Mukendi Wa-Kalonji,146012,ED,COLO STATE,10,0,,,1.2,,,1,0,0,,144,52.4,55.1,37.6,54.4,66.3,42.2,0,,100.0,1,0,1,0.0,0,1,81,1,0,0,0,0,0,0.0,
Grady Kelly,146014,DI,COLO STATE,12,1,-3.0,100.0,1.0,3.0,3.0,0,0,0,0.0,144,62.5,72.2,83.8,69.2,69.2,81.9,0,11,0.0,0,0,0,112.5,1,3,288,6,7,1,0,11,14,3.7,11.0
Jack Howell,146020,S,COLO STATE,12,12,5.9,76.7,96.1,18.2,13.9,0,0,4,13.3,144,75.3,69.4,30.4,53.3,63.8,82.4,1,50,8.5,4,2,2,111.3,23,442,460,10,31,30,2,266,161,0.6,11.6
Charles Remlinger,146029,ED,FRESNO ST,11,1,,,13.3,,,0,0,0,,169,64.7,54.6,82.7,59.6,46.5,60.3,0,,0.0,0,0,0,0.0,0,12,90,3,4,0,0,0,0,0.0,
Chrishawn Gordon,146032,S,FRESNO ST,12,2,9.1,46.2,97.1,31.0,14.3,0,1,5,38.5,169,62.8,62.7,85.3,57.4,62.1,55.6,0,13,18.8,3,3,1,55.6,6,199,205,1,11,13,0,47,32,0.3,7.8
Morice Norris Jr.,146033,CB,FRESNO ST,12,4,8.1,60.0,87.4,10.4,6.3,0,2,8,14.5,169,71.2,72.4,91.2,64.1,73.2,62.5,2,38,21.4,6,8,4,60.0,33,367,420,10,18,55,0,304,162,0.9,9.2
Cale Sanders Jr.,146036,CB,SMU,12,2,8.7,62.9,95.3,10.5,6.6,0,0,5,14.3,287,76.4,76.8,86.1,52.3,79.2,59.7,1,27,22.7,5,4,0,86.1,22,244,256,7,15,35,2,206,102,0.9,9.4
Phoenix Jackson,146040,LB,FRESNO ST,10,1,2.4,75.0,91.4,10.0,7.5,0,0,1,12.5,169,58.6,63.6,78.4,61.2,67.7,75.9,1,14,8.3,1,1,0,49.0,6,64,70,5,10,8,0,46,23,0.8,7.7
Alzillion Hamilton,146042,CB,FRESNO ST,12,0,15.1,53.8,98.5,8.5,4.6,0,3,11,16.9,169,55.3,53.2,45.7,43.9,50.7,31.4,2,33,25.8,8,8,3,88.7,35,319,324,2,23,65,5,451,141,1.5,12.9
Julian Neal,146043,CB,FRESNO ST,5,0,9.8,50.0,90.6,14.0,7.0,0,0,0,0.0,169,61.4,63.6,75.8,55.2,71.6,77.0,0,19,0.0,0,0,0,101.0,2,29,32,1,1,4,1,17,0,0.6,8.5
Tariq Jones,146073,ED,HAWAII,12,1,1.8,75.0,11.7,3.7,2.8,0,0,0,0.0,180,63.4,70.5,85.3,57.5,75.5,65.1,0,19,25.0,1,0,0,95.8,3,11,94,1,2,4,0,30,29,2.7,10.0
Chad Brown,146079,S,NEVADA,9,0,2.5,70.0,91.2,8.3,5.8,0,0,1,10.0,239,76.8,70.2,0.0,54.8,61.0,83.1,0,11,0.0,0,1,1,73.3,7,62,68,3,5,10,0,31,33,0.5,4.4
Aedan Seiuli,146083,S,NEVADA,11,3,19.6,63.6,99.3,17.7,11.3,0,1,2,18.2,239,54.5,59.0,82.8,60.0,70.3,73.1,0,59,7.7,1,2,0,137.5,7,136,137,3,9,11,1,141,58,1.1,20.1
Drue Watts,146094,LB,NEVADA,12,4,3.1,66.7,72.4,11.4,7.6,0,0,3,12.5,239,44.8,56.4,84.7,60.8,63.9,45.8,0,75,35.0,7,1,0,139.4,16,194,268,7,9,24,3,243,217,1.3,15.2
Richard Toney,146097,S,NEVADA,12,2,11.8,63.3,99.1,16.0,10.1,0,1,2,6.7,239,55.8,59.4,87.9,63.6,65.5,65.0,2,77,12.1,4,2,2,82.5,19,329,332,6,27,30,2,239,82,0.8,12.6
Ja'Shon Lowery,146122,LB,NEW MEXICO,2,0,5.5,100.0,62.3,9.3,9.3,0,0,0,0.0,241,49.2,48.3,82.4,50.8,52.5,46.8,0,38,50.0,1,0,0,118.8,4,38,61,0,1,4,0,55,33,1.5,13.8
AJ Odums,146129,CB,UTEP,12,3,10.8,50.0,97.7,13.7,6.8,0,1,8,19.0,330,79.8,70.1,0.0,60.9,47.7,38.2,0,23,28.6,6,5,5,60.9,21,296,303,6,12,42,0,173,84,0.6,8.2
Alec Marenco,146136,LB,NEW MEXICO,12,3,5.1,55.6,47.9,25.4,14.1,2,0,1,11.1,241,66.0,58.2,0.0,59.2,59.1,52.4,0,14,21.7,5,1,5,61.8,5,135,282,9,15,9,0,29,20,0.2,5.8
Dominic Oliver,146147,ED,S DIEGO ST,12,0,,,2.0,,,0,0,0,,284,57.5,49.3,81.1,54.6,45.3,42.0,0,,100.0,1,0,0,0.0,0,2,100,1,0,0,0,0,0,0.0,
Brady Anderson,146150,LB,S DIEGO ST,5,0,-1.0,100.0,53.8,7.0,7.0,0,0,0,0.0,284,50.8,49.2,79.1,57.9,50.3,40.2,0,10,66.7,2,0,0,100.0,2,14,26,0,1,2,0,16,18,1.1,8.0
Zyrus Fiaseu,146160,LB,S DIEGO ST,12,2,5.6,63.2,75.6,20.6,13.0,0,0,2,10.5,284,47.4,49.6,83.6,67.6,46.2,42.8,0,20,33.3,7,2,0,78.0,12,260,344,10,12,19,0,106,54,0.4,8.8
CJ Baskerville,146166,S,TEXAS TECH,10,4,7.6,73.2,93.0,10.4,7.6,0,1,6,14.6,315,75.9,78.6,49.8,77.4,81.0,92.5,1,71,2.6,1,3,2,103.5,30,330,355,12,33,41,2,338,195,1.1,11.3
Charles Rogers,146173,FB,S JOSE ST,2,1,10.0,66.7,70.8,8.5,5.7,0,0,1,33.3,285,62.7,67.3,75.4,68.4,64.1,68.2,0,15,50.0,1,1,0,84.0,2,17,24,0,0,3,0,19,6,1.1,9.5
Jalen Apalit-Williams,146175,S,S JOSE ST,7,0,-2.0,100.0,100.0,32.0,32.0,0,0,0,0.0,285,59.6,58.4,80.5,,55.7,58.8,0,0,25.0,1,0,0,79.2,1,32,32,0,3,1,0,0,2,0.0,0.0
Jalen Bainer,146176,CB,S JOSE ST,4,1,20.7,57.1,100.0,8.3,4.7,0,1,2,28.6,285,62.1,64.7,77.2,,71.8,38.3,0,21,50.0,1,2,0,124.4,4,34,34,0,0,7,1,59,21,1.8,14.8
Tre Smith,146179,ED,S JOSE ST,12,3,,,0.6,,,0,0,0,,285,83.0,75.0,55.6,73.2,70.4,79.4,0,,12.5,1,0,2,0.0,0,2,318,5,4,0,0,0,0,0.0,
Jordan Allen,146181,ED,S JOSE ST,4,0,,,45.0,,,0,0,0,,285,63.7,53.4,79.4,52.9,47.8,,0,,,0,0,0,0.0,0,9,20,0,0,0,0,0,0,0.0,
Bryun Parham,146184,LB,S JOSE ST,12,2,3.3,84.4,76.0,9.9,8.3,0,0,4,12.5,285,73.4,70.7,57.1,68.9,62.9,82.6,1,22,7.1,2,2,1,83.6,27,275,362,14,24,32,0,230,141,0.9,8.5
Jerrae Williams,146191,S,UNLV,4,1,9.8,72.2,83.3,8.8,6.3,0,0,1,5.6,325,66.6,75.3,83.7,89.3,77.1,63.4,1,29,16.7,2,1,0,93.8,13,120,144,8,9,18,1,156,67,1.4,12.0
Kilinahe Mendiola-Jensen,146198,CB,HAWAII,1,0,,,100.0,,,0,0,0,,180,64.1,63.1,64.9,,,76.2,0,,0.0,0,0,0,0.0,0,2,2,0,1,0,0,0,0,0.0,
Cameron Oliver,146206,CB,UNLV,12,4,15.6,65.9,98.7,13.4,8.8,1,0,4,9.8,325,75.1,76.6,20.1,91.1,75.1,56.6,3,55,21.1,8,4,4,85.8,27,379,384,11,26,41,2,424,100,1.2,15.7
Marsel McDuffie,146212,LB,UNLV,11,6,7.6,73.7,81.9,12.7,9.4,0,0,1,5.3,325,49.5,64.2,9.8,65.2,74.7,82.2,0,56,15.8,3,1,2,126.6,14,181,221,5,10,19,1,208,102,1.2,14.9
Johnathan Baldwin,146214,S,UNLV,9,1,16.6,52.4,96.5,26.0,13.6,0,1,2,9.5,325,59.6,65.3,41.7,72.6,73.5,85.0,2,76,11.1,2,2,1,88.5,11,302,313,5,15,21,2,255,88,0.9,23.2
Ike Larsen,146222,S,UTAH ST,12,7,12.3,62.5,98.5,14.3,8.9,0,2,5,10.4,329,79.5,75.6,60.0,77.4,65.8,62.6,4,31,13.7,7,4,2,74.5,30,453,460,9,37,48,4,314,90,0.7,10.5
Sione Moa,146226,LB,BYU,3,0,15.5,50.0,37.5,1.0,0.5,0,0,0,0.0,128,41.8,45.6,73.7,55.7,59.5,76.0,0,18,0.0,0,0,0,81.3,1,3,8,0,1,2,0,18,3,18.0,18.0
Kolbe Cage,146250,LB,SO MISS,2,0,,,100.0,,,0,0,0,,296,61.9,60.3,68.4,,58.3,34.4,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Dalton Johnson,146252,S,ARIZONA,12,5,7.9,76.5,95.9,15.1,11.6,0,0,1,2.9,109,56.8,65.7,85.0,71.2,75.3,75.8,1,32,13.5,5,1,0,110.2,26,420,438,8,27,34,2,302,158,0.8,11.6
Isaiah Taylor,146255,S,ARIZONA,8,1,17.0,66.7,97.5,18.3,12.2,1,0,0,0.0,109,50.4,52.8,0.0,57.1,63.6,59.2,0,28,14.3,1,0,3,136.8,4,78,80,0,5,6,1,57,14,0.8,14.3
Evan Branch-Haynes,146264,DI,BOWL GREEN,12,0,,,0.9,,,0,1,0,,122,65.7,54.1,18.7,59.8,50.9,61.2,0,,50.0,1,0,2,0.0,0,1,112,2,1,0,0,0,0,0.0,
RJ Regan,146275,CB,ARIZONA ST,2,1,14.0,0.0,87.5,,13.0,0,0,0,0.0,110,60.0,52.0,79.2,58.4,42.9,26.8,0,,0.0,0,0,0,39.6,0,14,16,0,0,1,0,0,0,0.0,
B.J. Green II,146277,ED,ARIZONA ST,12,1,-1.0,50.0,4.8,19.0,9.5,0,0,1,50.0,110,67.4,80.1,24.7,83.5,72.0,68.9,0,-4,36.4,4,0,5,56.3,1,20,413,11,6,2,0,-4,0,-0.2,-4.0
Tommi Hill,146279,CB,NEBRASKA,12,0,10.1,54.3,98.7,11.6,6.3,0,2,6,13.0,238,87.1,85.9,85.2,54.0,73.8,70.1,4,42,15.8,3,6,2,40.4,25,304,308,5,16,46,1,243,58,0.8,9.7
Eric Gentry,146280,LB,USC,10,3,3.7,93.8,86.5,8.8,8.3,0,1,2,12.5,326,61.1,71.3,28.0,89.2,72.8,76.7,1,52,15.0,3,2,1,128.9,15,141,163,6,14,16,2,187,140,1.4,12.5
Lu-Magia Hearns III,146296,CB,CAL,12,1,11.9,64.3,99.2,9.0,5.8,0,0,4,9.5,130,62.6,64.3,84.3,57.1,69.9,28.3,1,58,14.3,3,3,0,127.1,27,256,258,1,17,42,5,421,133,1.7,15.6
Hunter Barth,146299,S,CAL,5,0,3.0,83.3,95.6,8.2,6.8,0,0,0,0.0,130,48.4,55.3,76.1,57.6,67.5,70.8,0,16,0.0,0,0,0,91.0,5,43,45,3,4,6,0,35,23,0.9,7.0
Nate Rutchena,146301,LB,CAL,4,0,5.3,71.4,90.1,13.8,9.9,0,0,0,0.0,130,48.9,49.4,80.6,66.2,50.2,52.7,0,22,20.0,1,0,0,131.0,5,73,81,1,4,7,1,50,28,0.7,10.0
Oluwafemi Oladejo,146302,LB,UCLA,12,1,5.5,69.6,75.7,9.3,6.5,0,0,1,4.3,324,63.5,70.9,38.5,58.9,79.7,74.8,1,28,14.3,3,1,1,70.7,16,156,206,6,17,23,0,159,96,1.1,9.9
Kaleb Elarms-Orr,146306,LB,CAL,11,9,6.1,69.4,89.0,13.9,9.7,0,2,5,13.9,130,59.9,59.4,88.3,75.7,53.0,70.3,1,24,18.6,8,5,0,97.3,25,364,409,13,26,36,2,263,145,0.8,10.5
Myles Williams,146308,ED,CAL,12,1,-2.5,100.0,13.7,9.5,9.5,0,0,0,0.0,130,60.4,61.3,56.6,56.6,66.0,29.2,0,7,50.0,5,0,1,93.8,2,21,153,1,4,2,0,13,18,0.7,6.5
Kaylin Moore,146320,CB,CAL,11,3,10.1,65.6,97.1,8.9,5.8,0,0,4,12.5,130,62.4,60.8,20.0,55.2,58.2,83.9,0,48,0.0,0,2,2,119.7,21,202,208,1,17,32,3,243,130,1.3,11.6
