player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mario Goodrich,76578,CB,CLEMSON,6,0,18.9,18.2,100.0,27.0,4.9,0,0,3,27.3,140,62.2,63.4,79.1,,66.0,77.0,0,11,0.0,0,3,1,39.6,2,55,55,1,2,11,0,18,13,0.3,9.0
Arquon Bush,76582,CB,CINCINNATI,3,0,12.8,0.0,100.0,,9.0,0,0,1,20.0,138,82.0,82.5,78.8,,70.3,80.6,2,,0.0,0,1,0,0.0,0,48,48,0,3,5,0,0,0,0.0,
Taj Ward,76583,CB,CINCINNATI,3,0,19.3,50.0,93.8,7.5,3.8,0,0,0,0.0,138,54.0,55.2,75.4,59.1,62.7,73.5,0,17,0.0,0,0,0,70.8,2,15,16,0,1,4,0,26,4,1.7,13.0
Malik Welch,76584,CB,TULSA,1,0,-2.0,100.0,100.0,5.0,5.0,0,0,0,0.0,320,63.6,62.5,74.6,,59.2,74.2,0,2,,0,0,0,79.2,1,5,5,0,0,1,0,2,4,0.4,2.0
Jabari James,76585,CB,TULSA,2,2,1.3,66.7,100.0,13.0,8.7,0,0,1,33.3,320,78.7,81.5,76.8,,80.4,84.2,0,7,0.0,0,0,0,74.3,2,27,27,2,2,3,0,12,14,0.5,6.0
Ar'mani Johnson,76586,CB,SMU,1,0,,,100.0,,,0,0,0,,287,64.3,64.8,70.9,,60.1,,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Johnathan Phenix,76590,S,HOUSTON,1,0,,,66.7,,,0,0,0,,182,60.5,61.2,71.5,60.0,60.0,,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Tanner McCalister,76591,CB,OKLA STATE,10,0,14.0,71.4,92.3,11.8,8.4,0,0,1,14.3,262,64.9,67.7,80.0,66.2,71.2,67.1,0,51,20.0,1,1,0,153.3,5,60,65,2,4,7,2,108,22,1.8,21.6
Corione Harris,76600,CB,KANSAS,12,2,14.3,61.8,99.4,9.7,6.0,0,0,4,7.3,198,63.9,66.3,86.1,60.0,73.7,60.9,1,56,17.9,7,4,0,116.1,34,348,350,7,30,55,6,445,116,1.4,13.1
Elijah Jones,76601,CB,KANSAS,2,0,7.8,75.0,100.0,6.3,4.8,0,0,1,25.0,198,57.6,56.2,74.4,,53.8,29.3,0,14,33.3,1,1,0,89.6,3,21,21,0,2,4,0,24,13,1.3,8.0
Ricky Thomas Jr.,76602,CB,KANSAS,8,0,7.8,47.1,100.0,12.0,5.6,0,0,0,0.0,198,68.9,64.1,85.5,,42.9,51.1,1,17,10.0,1,0,0,52.8,8,99,99,1,9,17,1,67,20,0.7,8.4
Jeremiah Salaam,76605,S,KENT STATE,7,1,13.7,50.0,100.0,38.7,19.3,0,0,1,16.7,201,66.7,63.4,82.9,,54.4,40.2,0,24,25.0,1,1,0,70.8,3,122,122,1,2,6,0,39,12,0.3,13.0
Jalynn Williams,76606,CB,TOLEDO,2,0,,,100.0,,,0,0,0,,316,65.4,66.1,71.6,,60.3,,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Jordan Hendy,76607,CB,TOLEDO,1,0,12.0,50.0,100.0,5.0,2.5,0,0,0,0.0,316,64.1,64.7,69.0,,60.0,,0,6,,0,0,0,56.3,1,5,5,0,0,2,0,6,6,1.2,6.0
Jamal Allen,76608,CB,TOLEDO,1,0,,,100.0,,,0,0,0,,316,53.8,53.4,70.3,,,,0,,,0,0,1,0.0,0,9,9,0,0,0,0,0,0,0.0,
Desmond Bernard,76609,S,TOLEDO,3,0,8.7,66.7,100.0,8.0,5.3,0,0,0,0.0,316,80.2,79.8,74.3,,60.0,77.7,1,5,0.0,0,0,0,30.6,2,18,18,1,2,3,0,8,4,0.5,4.0
Devin Haney,76611,CB,N ILLINOIS,6,0,11.7,33.3,100.0,21.0,7.0,0,0,1,33.3,254,64.8,65.4,75.7,,63.7,73.5,0,11,0.0,0,1,0,45.1,1,22,22,0,1,3,0,11,4,0.5,11.0
Antwain Walker,76613,CB,N ILLINOIS,4,0,12.9,28.6,97.1,15.0,4.3,0,0,0,0.0,254,59.2,60.2,76.5,58.3,64.6,74.2,0,11,0.0,0,0,0,39.6,2,33,34,1,1,7,0,19,11,0.6,9.5
Tyler Potts,76616,CB,BALL ST,2,0,22.0,66.7,100.0,8.0,5.3,0,0,0,0.0,117,70.3,72.0,75.7,,70.8,80.1,0,40,0.0,0,0,0,109.7,2,18,18,1,1,3,0,48,6,3.0,24.0
DT Stephens,76618,CB,BALL ST,2,0,7.0,0.0,100.0,,11.0,0,0,0,0.0,117,66.0,67.5,75.9,,66.6,73.1,0,,,0,0,0,39.6,0,12,12,0,0,1,0,0,0,0.0,
AJ Uzodinma,76619,CB,BALL ST,12,1,11.6,46.7,100.0,14.5,6.8,0,0,2,6.7,117,61.3,56.8,83.9,,35.9,25.2,1,41,36.8,7,2,2,62.2,14,213,213,2,11,30,1,173,72,0.9,12.4
Justin Birchette,76620,CB,OHIO,1,0,,,100.0,,,0,0,0,,259,61.1,62.0,66.9,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Elmore Hempstead Jr.,76621,CB,KANSAS,9,2,11.6,61.5,99.2,7.4,4.6,0,1,4,15.4,198,52.9,55.2,82.4,,67.1,39.7,1,83,25.0,3,3,0,124.7,16,125,126,4,7,26,3,305,164,2.6,19.1
Barry Moreland,76622,CB,W VIRGINIA,1,0,,,100.0,,,0,0,0,,343,61.3,62.4,68.9,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
A.J. Lytton,76623,CB,FLORIDA ST,6,0,14.6,66.7,100.0,8.8,5.9,0,0,2,22.2,167,62.2,63.4,79.1,,65.7,65.0,1,16,28.6,2,2,1,86.6,6,55,55,0,5,9,1,68,12,1.3,11.3
Jaiden Woodbey,76624,LB,FLORIDA ST,12,1,7.4,56.8,88.0,13.4,7.6,0,0,5,11.4,167,59.1,65.8,58.4,72.1,72.4,86.6,0,66,6.3,1,3,1,87.4,25,351,399,3,14,44,1,321,211,1.0,12.8
Asante Samuel Jr.,76625,CB,FLORIDA ST,12,3,14.1,47.4,99.2,12.6,6.0,0,1,12,31.6,167,69.7,73.3,85.1,57.5,86.2,61.8,0,58,23.5,4,9,3,109.1,18,239,241,3,10,38,6,255,158,1.1,14.2
Isaiah Bolden,76626,CB,FLORIDA ST,1,0,12.0,50.0,100.0,9.0,4.5,0,0,1,50.0,167,67.0,67.6,71.2,,60.0,21.7,0,9,100.0,1,1,0,62.5,1,9,9,0,0,2,0,9,9,1.0,9.0
Marquis Williams,76627,CB,PITTSBURGH,3,0,10.0,0.0,100.0,,14.0,0,0,0,0.0,268,60.3,63.7,76.1,,70.2,74.2,0,,,0,0,0,39.6,0,16,16,0,0,1,0,0,0,0.0,
Elijah Jones,76632,CB,BOSTON COL,4,0,14.0,54.5,97.7,7.2,3.9,0,0,4,36.4,121,75.1,73.7,78.6,60.0,60.2,81.0,0,22,0.0,0,3,0,75.2,6,43,44,2,5,11,0,73,3,1.7,12.2
Jason Maitre,76634,CB,BOSTON COL,2,0,3.0,66.7,100.0,8.5,5.7,0,0,0,0.0,121,52.8,56.3,76.4,,66.2,74.2,0,9,,0,0,0,77.1,2,18,18,0,0,3,0,14,6,0.8,7.0
Nasir Greer,76638,S,WAKE,10,2,5.9,61.9,99.5,14.4,8.9,0,0,1,4.8,339,68.6,74.2,85.7,59.6,87.2,76.4,1,31,14.3,3,1,0,61.8,13,193,194,5,16,21,0,141,79,0.8,10.8
Peyton Woulard,76639,S,WAKE,2,0,,,100.0,,,0,0,0,,339,61.2,67.0,71.9,,67.8,79.6,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Brendan Radley-Hiles,76640,S,OKLAHOMA,11,2,10.0,67.9,96.3,18.5,12.5,0,2,4,14.3,261,50.2,51.2,88.8,56.5,52.9,37.1,0,75,30.4,7,3,0,150.3,19,369,383,4,14,28,4,354,175,1.0,18.6
Andre Cisco,76641,S,SYRACUSE,12,4,10.6,50.0,100.0,25.1,12.6,0,1,9,26.5,304,89.2,82.5,88.6,,56.1,59.7,7,68,7.7,2,8,1,56.1,17,445,445,5,20,34,2,264,158,0.6,15.5
Trill Williams,76643,CB,SYRACUSE,12,1,11.4,46.9,93.7,14.5,6.8,0,0,0,0.0,304,69.2,70.6,0.0,56.2,86.1,90.5,2,43,0.0,0,0,2,54.7,15,223,238,1,18,32,1,224,106,1.0,14.9
Bryson Richardson,76646,CB,N CAROLINA,6,0,9.6,80.0,88.2,10.0,8.0,0,0,0,0.0,245,62.0,62.6,81.5,53.8,67.6,78.8,1,11,0.0,0,0,1,59.6,4,45,51,0,1,5,0,39,6,1.0,9.8
DeAndre Hollins,76647,CB,N CAROLINA,2,1,12.3,66.7,100.0,9.8,6.5,0,0,0,0.0,245,56.2,56.9,76.6,,62.3,53.2,0,27,20.0,1,0,0,135.4,4,40,40,0,3,6,1,55,5,1.4,13.8
Trey Morrison,76650,CB,N CAROLINA,11,1,10.2,58.3,96.2,12.2,7.1,0,0,7,14.6,245,71.8,73.0,89.5,77.8,66.4,77.9,0,48,6.5,2,2,3,86.5,28,357,371,13,28,48,1,333,167,1.0,11.9
Damel Hickman,76651,CB,E CAROLINA,1,0,34.0,0.0,100.0,,3.5,0,0,0,0.0,156,75.4,76.8,70.9,,60.0,,1,,,0,0,0,0.0,0,7,7,0,0,2,0,0,0,0.0,
Jaylon King,76652,CB,GA TECH,2,0,4.7,66.7,100.0,4.0,2.7,0,0,0,0.0,176,59.9,61.1,72.8,,62.3,77.0,0,17,0.0,0,0,0,92.4,2,8,8,0,2,3,0,25,15,3.1,12.5
Zamari Walton,76654,CB,GA TECH,3,0,10.1,50.0,97.1,8.3,4.1,0,1,3,37.5,176,68.2,65.8,77.1,60.0,53.5,27.8,0,30,50.0,2,3,0,110.9,4,34,35,1,2,8,1,53,28,1.6,13.3
Juanyeh Thomas,76655,S,GA TECH,8,0,18.5,50.0,95.2,19.0,9.5,0,1,1,50.0,176,91.0,91.6,75.2,59.2,60.7,73.0,1,9,0.0,0,1,0,22.9,1,20,21,1,1,2,0,9,1,0.5,9.0
Nadir Thompson,76660,CB,VA TECH,1,0,,,100.0,,,0,0,0,,337,62.7,63.7,73.7,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
D.J. Crossen,76661,S,VA TECH,1,0,,,100.0,,,0,0,0,,337,61.0,62.1,71.6,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Chamarri Conner,76662,S,VA TECH,4,0,6.8,100.0,96.2,6.3,6.3,0,0,0,0.0,337,64.6,63.0,75.9,75.0,55.9,54.0,0,18,16.7,1,0,0,99.0,4,25,26,2,5,4,0,31,4,1.2,7.8
Armani Chatman,76663,CB,VA TECH,1,0,,,100.0,,,0,0,0,,337,65.0,65.6,70.3,,60.0,,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Jermaine Waller,76664,CB,VA TECH,10,0,23.7,85.7,95.1,9.7,8.3,0,0,0,0.0,337,47.3,56.9,79.4,81.7,76.1,65.3,0,78,20.0,1,0,0,158.3,6,58,61,1,4,7,1,213,84,3.7,35.5
Nasir Peoples,76665,LB,VA TECH,2,0,2.0,100.0,71.4,5.0,5.0,0,0,0,0.0,337,52.8,60.6,68.7,70.5,62.3,77.1,0,10,0.0,0,0,0,108.3,1,5,7,1,1,1,0,10,8,2.0,10.0
Tanner Ingle,76667,CB,NC STATE,11,1,12.5,66.7,93.9,8.0,5.4,0,0,3,6.7,248,60.5,65.5,86.5,69.9,76.8,70.2,0,82,12.5,4,1,1,144.5,30,248,264,8,27,45,6,511,216,2.1,17.0
Gilbert Frierson,76668,CB,MIAMI FL,1,0,23.0,66.7,100.0,2.0,1.3,0,1,0,0.0,220,51.9,54.2,72.8,,62.5,,0,44,,0,0,0,149.3,2,4,4,0,0,3,1,49,0,12.3,24.5
Al Blades Jr.,76669,CB,MIAMI FL,7,1,5.9,71.4,97.3,7.2,5.1,0,0,0,0.0,220,68.7,70.8,79.0,59.2,72.9,81.2,0,29,25.0,1,0,0,102.1,5,36,37,2,2,7,0,68,43,1.9,13.6
DJ Ivey,76670,CB,MIAMI FL,8,0,19.0,50.0,93.5,29.0,14.5,0,0,0,0.0,220,64.2,65.7,77.8,55.4,69.6,76.6,0,35,,0,0,0,135.4,1,29,31,0,0,2,1,35,17,1.2,35.0
Gurvan Hall Jr.,76671,S,MIAMI FL,8,0,29.0,0.0,97.1,,10.7,0,0,0,0.0,220,84.7,78.5,81.0,58.9,58.5,54.3,0,,16.7,1,0,0,39.6,0,33,34,2,5,3,0,0,0,0.0,
Michael McMorris,76674,CB,NAVY,9,2,7.8,75.0,99.0,6.7,5.0,0,0,0,0.0,237,61.7,61.7,81.3,60.0,59.7,80.2,0,41,0.0,0,0,0,102.1,15,100,101,1,16,20,0,180,54,1.8,12.0
Jamal Glenn,76677,S,NAVY,2,0,,,100.0,,,0,0,0,,237,66.4,68.2,75.1,,67.0,80.3,0,,,0,0,0,0.0,0,13,13,0,0,0,0,0,0,0.0,
Dyllon Lester,76682,S,UCF,1,0,,,100.0,,,0,0,0,,323,62.0,62.7,72.2,,60.6,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Jermaine McMillian,76684,S,UCF,5,0,1.3,75.0,98.0,14.7,11.0,0,0,1,25.0,323,73.5,71.7,78.9,59.5,62.3,55.2,0,9,20.0,1,1,0,80.2,3,49,50,1,4,4,0,15,16,0.3,5.0
Derek Gainous,76685,S,UCF,1,0,,,92.9,,,0,0,0,,323,55.8,51.2,73.2,59.2,50.5,20.2,0,,100.0,1,0,0,0.0,0,13,14,0,0,0,0,0,0,0.0,
Chris Claybrooks,76692,CB,MEMPHIS,7,0,29.5,50.0,97.5,19.0,9.5,0,0,0,0.0,218,66.5,68.3,77.6,59.8,72.5,74.2,0,44,0.0,0,0,0,95.8,2,39,40,0,1,4,0,52,7,1.4,26.0
Messiah Turner,76699,S,UCONN,4,0,6.0,100.0,96.2,23.0,23.0,0,0,0,0.0,146,54.8,56.5,75.9,60.0,59.7,59.6,0,13,0.0,0,0,0,118.8,1,25,26,0,3,1,0,13,7,0.6,13.0
Keyshawn Paul,76700,CB,UCONN,5,0,16.8,66.7,100.0,7.8,5.2,0,0,1,11.1,146,44.3,44.8,0.0,,65.8,46.2,0,34,25.0,1,1,3,131.5,6,49,49,0,3,9,2,74,11,1.6,12.3
Myles Berry,76702,LB,E CAROLINA,5,0,15.0,100.0,100.0,11.5,11.5,0,0,0,0.0,156,58.8,58.2,76.4,,57.3,47.7,0,34,0.0,0,0,0,118.8,2,23,23,0,2,2,0,43,13,1.9,21.5
Jordan Morrison,76703,S,UCONN,2,0,6.6,100.0,95.8,2.6,2.6,0,0,0,0.0,146,34.9,46.3,78.2,59.6,67.4,61.5,0,49,20.0,1,0,0,158.3,9,23,24,1,4,9,2,166,110,7.2,18.4
Oneil Robinson,76704,S,UCONN,11,2,9.8,55.6,97.9,18.0,10.0,0,0,1,5.6,146,67.3,63.7,0.0,61.6,61.2,52.5,2,32,21.1,4,0,2,67.6,10,188,192,6,13,18,1,174,129,1.0,17.4
Ryan Carroll,76706,CB,UCONN,11,1,14.1,75.0,98.4,11.1,8.4,0,0,2,7.1,146,44.5,46.7,86.6,58.5,51.3,29.5,0,75,31.3,5,0,1,156.3,21,245,249,1,10,28,7,472,226,2.0,22.5
Gleson Sprewell,76707,S,HOUSTON,12,5,9.4,54.3,99.8,20.1,10.9,0,1,4,11.4,182,69.3,69.2,56.2,56.9,68.0,65.2,3,44,14.3,6,2,2,58.8,19,402,403,2,31,35,1,316,183,0.8,16.6
Michael Witherspoon,76712,CB,E CAROLINA,12,4,15.1,52.3,98.5,10.9,5.7,1,0,5,11.4,156,61.5,62.2,39.4,50.6,69.3,78.6,0,57,7.1,2,2,3,98.3,23,262,266,5,22,44,2,396,130,1.6,17.2
Warren Saba,76713,CB,E CAROLINA,9,0,9.2,76.9,99.1,5.4,4.1,0,1,2,7.7,156,64.4,66.1,81.1,60.0,70.2,56.3,0,24,19.0,4,2,1,112.2,20,109,110,7,17,26,1,207,56,1.9,10.4
Nolan Johnson,76714,S,E CAROLINA,12,3,21.8,66.7,97.2,22.5,15.0,0,0,0,0.0,156,54.6,51.1,15.6,57.1,47.8,48.6,0,49,18.2,2,0,1,149.3,6,139,143,0,6,9,2,135,33,1.0,22.5
Daniel Charles,76716,S,E CAROLINA,12,4,12.9,58.8,98.7,14.4,8.5,0,0,0,0.0,156,56.2,56.9,84.0,58.8,57.8,65.9,1,79,12.5,2,0,1,116.4,10,153,155,4,10,17,3,205,113,1.4,20.5
Shamel Lazarus,76717,CB,UCONN,2,0,13.7,60.0,100.0,11.2,6.7,0,0,3,30.0,146,63.3,59.9,81.4,,44.2,36.2,0,32,28.6,2,2,0,95.4,6,67,67,0,5,10,0,104,55,1.6,17.3
Miguel Edwards,76720,CB,OKLAHOMA,4,0,9.3,71.4,91.7,6.2,4.4,0,0,0,0.0,261,62.6,65.0,76.3,65.9,66.6,58.6,0,19,20.0,1,0,0,95.5,5,33,36,1,4,7,0,57,12,1.8,11.4
Anthony Cook,76724,CB,TEXAS,5,0,9.8,64.7,98.1,9.0,5.8,0,0,3,17.6,311,65.8,67.0,80.4,66.7,65.7,72.7,0,25,11.1,1,1,1,104.3,11,105,107,2,8,17,1,117,47,1.2,10.6
Caden Sterns,76725,S,TEXAS,12,3,14.9,52.0,97.9,34.3,17.8,0,1,6,24.0,311,84.3,78.7,89.2,54.8,65.7,61.8,4,60,13.3,4,4,0,82.9,13,471,481,1,23,25,3,225,72,0.5,17.3
B.J. Foster,76728,S,TEXAS,11,4,6.8,60.0,75.7,16.1,9.6,0,1,2,8.0,311,65.5,68.6,21.1,72.2,70.2,54.8,1,45,20.0,4,2,3,66.8,15,256,338,7,12,25,0,188,137,0.8,12.5
Anthony Johnson Jr.,76736,CB,IOWA STATE,10,1,8.2,47.8,98.9,16.0,7.7,0,1,5,21.7,193,70.7,73.1,83.3,53.8,81.6,66.5,0,34,21.4,3,4,0,62.8,11,185,187,1,10,23,0,115,27,0.7,10.5
Jeremy Lucien,76740,CB,UCONN,9,2,16.3,70.0,100.0,11.8,8.3,0,1,1,5.0,146,52.2,53.8,84.0,,58.8,51.2,0,47,30.0,3,1,0,127.9,14,168,168,0,5,20,1,244,36,1.5,17.4
Kevion McGee,76746,CB,KANSAS ST,9,2,20.4,52.0,97.9,10.2,5.3,0,2,5,20.0,199,57.0,53.3,82.4,56.0,34.4,24.4,2,82,33.3,4,2,2,103.7,13,139,142,1,6,25,3,353,178,2.7,27.2
Lance Robinson,76747,CB,KANSAS ST,4,1,13.3,55.6,90.5,15.2,8.4,0,0,1,11.1,199,64.5,62.2,83.4,52.3,56.7,64.4,0,13,0.0,0,1,0,61.8,5,76,84,1,5,9,0,29,7,0.4,5.8
Zedrick Raymond,76759,CB,MIAMI OH,12,1,17.0,46.5,98.3,16.4,7.6,0,1,4,9.3,221,79.6,79.8,49.3,72.7,75.3,84.4,1,41,0.0,0,4,2,74.5,20,354,360,7,20,43,2,287,65,0.9,14.4
Ja'don Rucker-Furlow,76761,CB,MIAMI OH,6,1,10.4,75.0,100.0,9.7,7.3,0,0,1,8.3,221,85.3,83.9,79.7,,65.7,78.2,1,23,0.0,0,1,0,64.2,9,92,92,2,9,12,0,99,24,1.1,11.0
Adam Wieczorek,76762,S,MIAMI OH,1,0,12.7,66.7,100.0,6.5,4.3,0,0,0,0.0,221,65.5,65.5,72.5,,60.0,,0,12,,0,0,0,74.3,2,13,13,0,0,3,0,12,4,0.9,6.0
Nate Bauer,76764,S,TOLEDO,1,0,,,100.0,,,0,0,0,,316,62.5,62.7,70.4,,60.0,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Patrick Lupro,76765,S,W MICHIGAN,4,0,12.8,75.0,100.0,11.7,8.8,0,0,0,0.0,347,53.8,61.0,79.4,,74.5,74.9,0,20,0.0,0,0,0,137.5,3,38,38,0,1,4,1,32,4,0.9,10.7
Zaire Barnes,76766,S,W MICHIGAN,6,0,,,78.6,,,0,0,0,,347,64.8,70.9,75.5,66.7,70.9,84.1,0,,,0,0,0,0.0,0,11,14,0,0,0,0,0,0,0.0,
Ginial Isma,76767,CB,W MICHIGAN,1,0,20.0,0.0,100.0,,4.0,0,0,0,0.0,347,45.2,47.4,72.8,,61.9,,0,,,0,0,0,39.6,0,4,4,0,0,1,0,0,0,0.0,
Jake Moertl,76771,S,W MICHIGAN,1,0,,,100.0,,,0,0,0,,347,50.4,52.7,70.7,,63.7,73.1,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Caleb Biggers,76772,S,BOWL GREEN,5,2,0.0,100.0,98.2,105.0,105.0,0,0,0,0.0,122,71.3,75.4,82.5,57.1,79.2,86.1,0,2,0.0,0,0,0,118.8,1,112,114,1,7,1,1,2,2,0.0,2.0
Timarcus Simpson,76778,CB,E MICHIGAN,1,0,2.0,100.0,100.0,3.0,3.0,0,0,0,0.0,160,72.3,67.9,69.3,,54.9,73.5,0,2,0.0,0,0,0,79.2,1,3,3,1,1,1,0,2,0,0.7,2.0
Randall Harris,76785,CB,C MICHIGAN,1,0,30.0,0.0,100.0,,1.0,0,0,0,0.0,134,60.0,61.8,73.7,,60.0,,0,,,0,0,0,39.6,0,1,1,0,0,1,0,0,0,0.0,
Tyler Rogers,76787,S,NAVY,1,0,-1.0,50.0,100.0,4.0,2.0,0,0,1,50.0,237,79.3,81.6,69.5,,60.0,73.5,0,2,0.0,0,1,0,56.3,1,4,4,1,1,2,0,2,6,0.5,2.0
Reggie Corner Jr.,76788,LB,AKRON,1,0,,,100.0,,,0,0,0,,102,62.3,70.0,69.7,,70.3,76.5,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Charlie Thomas III,76790,ED,GA TECH,9,0,4.5,68.8,57.5,10.8,7.4,0,0,2,12.5,176,60.4,62.0,60.3,60.1,64.0,50.5,0,22,25.0,4,1,1,91.1,11,122,212,4,12,16,0,122,74,1.0,11.1
Jarrett Jackson,76795,ED,LOUISVILLE,11,0,-1.0,100.0,2.6,2.0,2.0,0,0,0,0.0,210,57.6,62.5,82.3,60.2,64.0,70.3,0,12,100.0,1,0,0,116.7,1,2,77,2,0,1,0,12,13,6.0,12.0
Chris Collins,76798,ED,N CAROLINA,6,0,,,4.9,,,0,0,0,,245,71.3,63.6,83.2,57.9,62.7,51.5,0,,33.3,1,0,0,0.0,0,4,82,3,2,0,0,0,0,0.0,
Xavier Thomas,76807,ED,CLEMSON,12,1,7.0,0.0,10.7,,12.0,0,0,0,0.0,140,54.0,84.1,83.8,86.1,78.8,69.7,0,,40.0,2,0,1,39.6,0,14,131,4,2,1,0,0,0,0.0,
Gary Wiley,76821,ED,SMU,8,1,3.0,100.0,16.2,18.0,18.0,0,0,0,0.0,287,66.5,61.4,84.5,59.6,57.1,61.2,0,6,33.3,1,0,0,91.7,1,18,111,3,1,1,0,6,3,0.3,6.0
Juan Monjarres,76823,ED,TULANE,9,0,0.0,0.0,16.5,,13.0,1,0,0,0.0,319,52.3,59.2,23.8,71.3,43.1,45.9,0,,,0,0,1,39.6,0,14,85,3,0,1,0,0,0,0.0,
Carlos Hatcher,76824,ED,TULANE,11,0,-0.3,100.0,14.6,9.0,9.0,0,0,0,0.0,319,56.0,61.5,88.1,61.3,60.8,70.5,0,14,,0,0,0,81.9,3,28,192,2,0,3,0,11,12,0.4,3.7
Ronnie Perkins,76830,ED,OKLAHOMA,12,0,-2.5,100.0,8.8,7.0,7.0,0,1,0,0.0,261,55.5,68.6,86.4,64.3,70.6,69.4,0,45,33.3,1,0,0,158.3,2,19,217,5,2,2,1,55,60,3.9,27.5
Ochaun Mathis,76838,ED,TCU,4,0,,,14.8,,,0,0,0,,305,38.0,58.5,79.7,52.6,76.9,50.6,0,,100.0,1,0,0,0.0,0,4,27,0,0,0,0,0,0,0.0,
Azur Kamara,76843,ED,KANSAS,12,0,,,1.3,,,0,1,1,,198,63.9,72.0,83.7,67.7,69.4,72.3,0,,0.0,0,1,0,0.0,0,2,156,4,4,0,0,0,0,0.0,
Najee Stevens-McKenzie,76844,ED,KANSAS,10,0,6.5,50.0,27.8,10.0,5.0,0,0,0,0.0,198,55.1,66.3,78.9,73.3,56.7,21.5,1,20,100.0,2,0,0,45.8,1,10,36,0,0,2,0,20,18,2.0,20.0
Darrius Moragne,76845,ED,KANSAS,11,0,,,6.3,,,0,0,0,,198,57.4,46.0,0.0,57.7,49.2,56.4,0,,0.0,0,0,2,0.0,0,4,63,0,2,0,0,0,0,0.0,
Jamal Hines,76853,ED,TOLEDO,11,1,,,0.5,,,0,0,0,,316,67.5,77.8,62.8,67.2,78.9,65.1,2,,25.0,1,0,1,0.0,0,1,198,3,2,0,0,0,0,0.0,
Jalen Redmond,76861,ED,OKLAHOMA,3,0,,,10.0,,,0,0,0,,261,60.6,80.2,77.6,61.4,85.9,78.2,0,,,0,0,0,0.0,0,2,20,0,0,0,0,0,0,0.0,
Michael Boykin,76869,DI,LOUISVILLE,9,0,,,0.9,,,0,0,0,,210,59.5,54.4,56.2,53.3,56.6,65.8,0,,,0,0,1,0.0,0,1,109,1,0,0,0,0,0,0.0,
Allen Love,76872,DI,LOUISVILLE,4,0,,,4.5,,,0,0,0,,210,60.0,59.6,77.5,54.7,61.6,74.6,0,,,0,0,0,0.0,0,1,22,0,0,0,0,0,0,0.0,
Aaron Faumui,76885,DI,VIRGINIA,12,0,,,1.3,,,0,0,0,,335,60.5,57.8,82.6,65.7,49.2,39.0,0,,100.0,1,0,0,0.0,0,2,157,1,0,0,0,0,0,0.0,
Greg Rousseau,76889,ED,MIAMI FL,1,0,,,25.0,,,0,0,0,,220,60.0,73.3,74.0,56.8,74.3,75.9,0,,,0,0,0,0.0,0,1,4,0,0,0,0,0,0,0.0,
Randy Charlton,76902,ED,UCF,11,0,-5.0,100.0,11.4,16.0,16.0,0,0,0,0.0,323,57.2,62.2,9.0,60.6,69.1,40.5,0,-2,40.0,2,0,3,79.2,1,16,140,3,3,1,0,-2,3,-0.1,-2.0
Dante Stills,76937,ED,W VIRGINIA,11,0,,,0.9,,,0,0,0,,343,62.7,78.5,82.5,62.6,84.6,71.7,0,,0.0,0,0,0,0.0,0,1,109,2,2,0,0,0,0,0.0,
DeMontae Haigler,76943,DI,BOWL GREEN,9,0,,,0.6,,,0,0,0,,122,63.9,51.7,13.9,57.8,52.7,79.2,0,,0.0,0,0,4,0.0,0,1,158,2,1,0,0,0,0,0.0,
Ronnie Buford,76960,ED,W MICHIGAN,2,0,,,50.0,,,0,0,0,,347,61.0,42.2,76.0,54.9,41.5,19.3,0,,,0,0,0,0.0,0,5,10,0,0,0,0,0,0,0.0,
Amir Siddiq,76973,ED,C MICHIGAN,5,0,,,6.9,,,0,0,0,,134,60.4,57.7,79.8,54.8,58.3,77.2,0,,0.0,0,0,0,0.0,0,2,29,2,1,0,0,0,0,0.0,
