player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Naeem Smith,98708,S,RICE,12,0,0,275,64.4,1,1,16,3.7,12.5,2,0,12.5,1,427,16,3,0,67.1,1,1,5,3.4,40.0,2,20.0,0,149,5,2
Te'Cory Couch,98755,CB,MIAMI FL,12,0,0,220,61.2,1,3,19,6.9,15.8,3,0,10.5,0,276,19,4,0,61.0,0,2,11,11.8,18.2,2,9.1,0,93,11,2
Josh Neely,98762,ED,MIAMI FL,1,0,0,220,66.1,0,1,3,100.0,33.3,1,0,16.7,0,3,3,1,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
DJuan Matthews,98766,ED,HAWAII,13,0,0,180,65.3,6,23,310,93.9,7.7,24,0,5.3,2,343,322,31,0,69.7,1,7,91,94.2,12.1,11,5.5,1,103,97,9
Kyon Barrs,98769,DI,ARIZONA,10,0,0,109,68.7,2,13,189,100.0,7.9,15,1,7.1,6,203,203,21,0,70.7,1,9,79,100.0,15.2,12,8.9,2,83,83,12
Eddie Siaumau-Sanitoa,98771,ED,ARIZONA,1,0,0,109,59.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Dante Smith,98773,LB,ARIZONA,1,0,0,109,54.7,0,0,4,17.4,0.0,0,0,0.0,0,23,4,0,0,55.3,0,0,3,23.1,0.0,0,0.0,0,13,3,0
Avery Huff,98774,LB,MIAMI FL,3,1,0,220,76.6,0,0,7,33.3,14.3,1,0,0.0,0,21,7,0,0,,0,0,0,0.0,,0,,0,3,0,0
Mohamoud Diabate,98780,LB,FLORIDA,12,0,0,163,75.7,3,16,54,18.1,18.5,10,3,17.6,0,320,58,19,0,83.1,2,9,23,23.3,34.8,8,23.9,0,103,24,11
Ty'Ron Hopper,98781,LB,FLORIDA,12,0,0,163,75.3,2,9,23,9.9,21.7,5,0,28.3,1,252,25,12,0,81.1,1,3,10,14.5,30.0,3,30.0,1,76,11,5
Jesiah Pierre,98782,LB,TEXAS TECH,9,0,0,315,57.8,0,2,21,19.8,0.0,0,0,4.8,0,111,22,2,0,55.5,0,0,5,20.8,0.0,0,0.0,0,24,5,0
Khris Bogle,98783,ED,FLORIDA,11,0,1,163,59.2,2,5,92,68.8,6.5,6,1,6.0,2,144,99,9,0,65.7,2,3,40,85.4,10.0,4,8.8,1,48,41,6
Lloyd Summerall,98784,ED,FLORIDA,3,0,0,163,66.6,0,0,6,75.0,0.0,0,0,16.7,1,8,6,1,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Hot Rod Fitten,98827,ED,S CAROLINA,1,0,0,289,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
M.J. Devonshire,98832,CB,PITTSBURGH,10,0,2,268,57.5,0,0,2,1.0,0.0,0,5,0.0,0,198,2,0,0,,0,0,0,0.0,,0,,0,49,0,0
Jay Ward,98833,S,LSU,10,0,0,211,58.5,0,1,3,0.8,33.3,1,0,16.7,0,366,3,1,0,,0,0,0,0.0,,0,,0,108,0,0
Jammie Robinson,98836,S,FLORIDA ST,12,0,0,167,78.0,0,1,7,1.9,42.9,3,3,7.1,0,423,8,1,0,77.5,0,0,2,1.7,100.0,2,0.0,0,173,3,0
Cam Smith,98837,CB,S CAROLINA,11,0,0,289,60.0,0,0,1,0.5,0.0,0,4,0.0,0,218,1,0,0,,0,0,0,0.0,,0,,0,66,0,0
Johnny Dixon,98839,CB,PENN STATE,9,0,0,266,66.9,0,1,1,2.5,100.0,1,0,50.0,0,81,2,1,0,59.4,0,0,0,3.2,,0,,0,31,1,0
Warren Burrell,98842,CB,TENNESSEE,11,0,1,307,57.1,0,0,2,0.5,0.0,0,2,0.0,0,420,2,0,0,58.7,0,0,1,0.7,0.0,0,0.0,0,140,1,0
Jaylen McCollough,98845,S,TENNESSEE,12,0,0,307,63.6,0,3,20,3.8,5.0,1,1,12.5,1,524,20,4,0,63.3,0,0,5,2.7,20.0,1,0.0,0,183,5,0
Aaron Beasley,98846,LB,TENNESSEE,12,0,0,307,60.8,2,11,72,18.1,8.3,6,0,11.8,2,403,73,15,0,58.6,2,5,37,26.0,5.4,2,9.5,0,146,38,7
Erick Young,98850,CB,TEXAS A&M,5,0,0,312,63.0,0,0,1,1.0,100.0,1,0,0.0,0,100,1,0,0,63.0,0,0,1,2.9,100.0,1,0.0,0,34,1,0
Demani Richardson,98852,S,TEXAS A&M,12,1,0,312,65.9,2,3,29,6.6,0.0,0,2,15.5,2,456,30,7,0,60.4,1,3,17,14.4,0.0,0,17.6,1,125,18,5
Jordan Battle,98857,S,ALABAMA,12,0,0,103,58.4,0,2,13,2.8,7.7,1,5,7.7,0,471,13,2,0,55.4,0,0,3,2.2,0.0,0,0.0,0,135,3,0
Brandon Turnage,98859,CB,TENNESSEE,6,0,0,307,53.5,0,0,5,6.1,0.0,0,0,0.0,0,82,5,0,0,57.1,0,0,2,5.7,0.0,0,0.0,0,35,2,0
DJ Douglas,98860,S,TULANE,5,0,0,319,56.2,0,1,7,20.0,0.0,0,0,7.1,0,35,7,1,0,59.7,0,0,1,10.0,0.0,0,0.0,0,10,1,0
DeMarcco Hellams,98863,S,ALABAMA,11,0,0,103,64.3,1,0,6,2.2,0.0,0,2,8.3,0,320,7,1,0,62.3,1,0,1,1.1,0.0,0,50.0,0,93,1,1
Jalen Catalon,98867,S,ARKANSAS,6,0,0,111,68.7,1,0,2,1.0,50.0,1,2,25.0,0,196,2,1,0,59.6,0,0,1,2.4,0.0,0,0.0,0,41,1,0
Greg Brooks Jr.,98869,CB,ARKANSAS,12,1,0,111,64.9,0,2,16,5.5,6.3,1,1,12.5,1,327,18,3,0,52.5,0,1,7,10.9,0.0,0,7.1,0,64,7,1
Malik Chavis,98870,S,ARKANSAS,5,0,1,111,57.2,0,0,2,2.5,0.0,0,2,0.0,0,81,2,0,0,59.3,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Zion Puckett,98874,S,AUBURN,10,0,0,115,54.4,0,0,9,2.9,0.0,0,1,0.0,0,349,10,0,0,,0,0,0,0.0,,0,,0,85,0,0
Nehemiah Pritchett,98875,CB,AUBURN,12,0,0,115,51.1,0,1,7,1.9,0.0,0,2,7.1,0,360,7,1,0,56.2,0,1,2,1.6,0.0,0,25.0,0,127,2,1
Jaylin Simpson,98876,CB,AUBURN,10,0,0,115,57.5,0,0,2,0.8,0.0,0,2,0.0,0,266,2,0,0,,0,0,0,0.0,,0,,0,98,0,0
Lewis Cine,98879,S,GEORGIA,12,0,0,173,60.1,0,0,6,1.8,16.7,1,1,0.0,0,388,7,0,0,53.2,0,0,3,3.2,0.0,0,0.0,0,126,4,0
AJ Finley,98887,S,OLE MISS,12,0,0,226,71.9,1,1,3,0.6,0.0,0,0,33.3,0,493,3,2,0,59.1,0,0,1,1.4,0.0,0,0.0,0,71,1,0
Jay Stanley,98889,S,SO MISS,12,0,1,296,71.0,0,3,8,3.4,12.5,1,1,31.3,1,292,10,4,0,64.7,0,2,5,4.1,20.0,1,40.0,1,122,5,3
Chris Shearin,98891,CB,MISSOURI,7,0,0,229,54.0,2,1,8,8.6,0.0,0,0,18.8,0,93,8,3,0,57.1,1,0,2,5.4,0.0,0,25.0,0,37,2,1
Stacy Brown,98892,S,MISSOURI,8,0,0,229,59.8,0,0,2,9.1,0.0,0,0,0.0,0,22,2,0,0,,0,0,0,0.0,,0,,0,7,0,0
Ish Burdine,98893,CB,MISSOURI,5,0,0,229,59.1,0,0,1,1.7,0.0,0,0,0.0,0,58,1,0,0,59.1,0,0,1,5.3,0.0,0,0.0,0,19,1,0
Taj Dodson,98898,S,KENTUCKY,2,0,0,202,60.0,0,1,1,7.7,100.0,1,0,50.0,0,13,1,1,0,60.0,0,1,1,20.0,100.0,1,50.0,0,5,1,1
Jalen Geiger,98901,S,KENTUCKY,12,0,0,202,66.0,0,1,5,2.5,20.0,1,0,10.0,0,203,5,1,0,67.7,0,1,1,1.3,100.0,1,50.0,0,75,1,1
Izuchukwu King Ani,98906,ED,MISS STATE,1,0,0,227,58.6,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
De'Monte Russell,98907,ED,MISS STATE,9,0,0,227,63.0,2,4,78,95.2,7.7,6,0,3.8,0,84,80,6,0,61.5,1,2,28,96.7,7.1,2,5.4,0,30,29,3
Jack Harris,98908,ED,MISS STATE,5,0,0,227,53.2,0,0,61,96.8,3.3,2,0,0.0,0,63,61,0,0,52.1,0,0,19,100.0,0.0,0,0.0,0,19,19,0
Zacch Pickens,98911,DI,S CAROLINA,12,1,0,289,69.9,1,7,242,98.8,7.4,18,2,3.3,4,255,252,12,1,66.5,1,6,73,97.5,9.6,7,8.9,3,79,77,10
Joe Anderson,98913,ED,PURDUE,7,0,0,273,61.4,0,2,20,100.0,5.0,1,0,10.0,1,20,20,3,0,61.0,0,1,9,100.0,0.0,0,16.7,1,9,9,2
Devontae Davis,98914,DI,S CAROLINA,6,0,0,289,56.3,0,1,17,95.0,0.0,0,0,2.9,0,20,19,1,0,58.9,0,1,2,100.0,0.0,0,25.0,0,2,2,1
Elijah Simmons,98915,DI,TENNESSEE,7,1,0,307,70.6,1,2,86,100.0,4.7,4,1,1.7,0,90,90,3,1,83.1,1,1,29,100.0,10.3,3,3.4,0,31,31,2
Darel Middleton,98917,DI,W VIRGINIA,3,0,0,343,60.8,0,0,8,100.0,12.5,1,0,0.0,0,8,8,0,0,57.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
DeMarvin Leal,98919,ED,TEXAS A&M,12,2,0,312,74.9,5,23,394,100.0,10.4,41,5,5.8,9,412,412,37,0,80.2,3,12,103,100.0,19.4,20,12.1,5,109,109,20
R.J. Orebo,98920,DI,TEXAS A&M,3,0,0,312,57.0,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Adarious Jones,98921,DI,TEXAS A&M,11,0,0,312,53.9,0,3,92,100.0,2.2,2,0,2.7,1,94,94,4,0,56.4,0,3,37,100.0,5.4,2,6.8,1,37,37,4
Byron Young,98923,DI,ALABAMA,12,0,0,103,68.0,3,4,145,100.0,9.0,13,1,3.8,2,164,164,9,0,66.3,1,2,29,100.0,17.2,5,5.2,0,29,29,3
Justin Eboigbe,98925,DI,ALABAMA,12,1,0,103,60.2,0,8,164,100.0,4.3,7,0,3.0,1,173,173,9,0,56.4,0,4,47,100.0,6.4,3,4.3,0,48,48,4
DJ Dale,98927,DI,ALABAMA,10,0,0,103,59.8,0,1,147,100.0,3.4,5,0,1.0,1,155,155,2,0,58.8,0,1,35,100.0,5.7,2,1.4,0,35,35,1
Ishmael Sopsher,98928,DI,USC,1,0,0,326,58.8,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0
Eric Gregory,98930,ED,ARKANSAS,12,0,0,111,60.3,1,6,179,100.0,7.8,14,2,2.5,1,190,190,8,0,65.0,1,1,29,100.0,17.2,5,3.4,0,30,30,2
Zach Williams,98931,ED,ARKANSAS,12,0,0,111,62.3,2,3,112,99.2,6.3,7,1,5.8,4,126,125,9,0,62.0,0,1,27,100.0,11.1,3,5.6,1,30,30,2
Marcus Miller,98933,DI,ARKANSAS,2,0,1,111,56.3,0,0,12,100.0,0.0,0,1,0.0,0,14,14,0,0,57.2,0,0,4,100.0,0.0,0,0.0,0,5,5,0
Taurean Carter,98934,DI,ARKANSAS,12,1,0,111,71.0,0,7,104,100.0,7.7,8,1,4.3,1,114,114,8,1,64.7,0,0,24,100.0,8.3,2,0.0,0,25,25,0
Enoch Jackson,98935,DI,N TEXAS,12,0,0,251,60.7,1,5,129,100.0,5.4,7,0,3.1,1,139,139,7,0,63.9,0,2,30,100.0,6.7,2,3.3,0,33,33,2
Stone Handy,98938,ED,INDIANA,9,0,1,190,64.3,2,11,100,72.9,13.0,13,2,6.5,0,144,105,13,0,69.9,0,9,39,70.0,23.1,9,11.5,0,60,42,9
Travon Walker,98940,ED,GEORGIA,12,1,0,173,65.9,5,12,244,92.1,7.0,17,1,5.1,4,277,255,21,0,68.2,1,9,87,88.7,10.3,9,10.3,4,106,94,14
Bill Norton,98941,DI,GEORGIA,6,0,0,173,68.9,1,0,14,100.0,14.3,2,0,3.6,0,14,14,1,0,66.4,1,0,2,100.0,0.0,0,25.0,0,2,2,1
Tramel Walthour,98942,ED,GEORGIA,12,1,0,173,56.8,1,1,109,92.7,2.8,3,0,0.9,0,124,115,2,0,52.1,0,0,23,88.9,0.0,0,0.0,0,27,24,0
Tymon Mitchell,98943,DI,GEORGIA,5,0,0,173,55.2,0,0,10,100.0,0.0,0,0,0.0,0,10,10,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Zion Logue,98944,DI,GEORGIA,12,0,0,173,60.9,0,2,107,100.0,4.7,5,0,2.8,2,115,115,4,0,63.9,0,1,34,100.0,5.9,2,7.4,2,35,35,3
Darius Robinson,98946,DI,MISSOURI,9,1,0,229,66.8,0,5,117,98.4,7.7,9,2,3.0,1,123,121,6,1,69.2,0,5,51,98.1,11.8,6,4.9,0,53,52,5
Isaiah McGuire,98948,ED,MISSOURI,12,2,0,229,71.3,8,23,262,98.6,13.4,35,0,8.2,6,279,275,37,0,73.0,3,16,98,96.3,21.4,21,13.8,4,109,105,23
Cavon Butler,98951,DI,TOLEDO,12,1,0,316,54.4,1,4,139,98.7,1.4,2,0,1.8,0,150,148,5,0,54.2,0,4,53,100.0,3.8,2,3.8,0,58,58,4
Isaiah Gibson Sr.,98952,DI,KENTUCKY,5,0,0,202,52.5,0,1,26,100.0,0.0,0,0,1.9,0,28,28,1,0,55.3,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Joe Evans,98953,DI,LSU,5,0,0,211,63.3,0,3,87,100.0,4.6,4,0,1.7,0,91,91,3,0,70.0,0,3,18,100.0,16.7,3,8.3,0,18,18,3
Lakia Henry,98956,LB,OLE MISS,12,0,0,226,60.6,1,1,21,16.7,4.8,1,1,4.8,0,156,26,2,0,53.0,0,0,5,46.2,0.0,0,0.0,0,13,6,0
Ashanti Cistrunk,98958,LB,OLE MISS,8,1,0,226,74.2,0,1,10,16.5,10.0,1,0,15.0,1,79,13,2,0,62.9,0,0,3,28.6,0.0,0,0.0,0,14,4,0
Derek Boykins,98980,LB,CHARLOTTE,5,0,0,136,52.6,0,2,10,25.0,0.0,0,0,10.0,0,40,10,2,0,54.2,0,1,5,38.5,0.0,0,10.0,0,13,5,1
Jahmar Brown,98981,S,S CAROLINA,4,0,0,289,63.7,0,0,1,1.9,0.0,0,0,100.0,1,54,1,1,0,63.9,0,0,0,0.0,,0,,1,8,0,1
Henry To'oTo'o,98982,LB,ALABAMA,12,0,0,103,55.3,3,5,72,17.6,2.8,2,2,9.7,3,438,77,11,0,57.6,2,2,41,34.7,4.9,2,9.8,2,124,43,6
Roman Harrison,98983,ED,TENNESSEE,12,0,0,307,56.7,1,13,151,79.7,7.9,12,0,5.3,1,197,157,15,0,59.2,0,7,69,84.7,13.0,9,6.5,1,85,72,8
Tarian Lee Jr.,98988,LB,TEXAS A&M,5,0,0,312,58.6,0,0,1,7.4,0.0,0,0,0.0,0,27,2,0,0,,0,0,0,0.0,,0,,0,12,0,0
Chris Russell Jr.,98989,LB,TEXAS A&M,4,0,0,312,59.9,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,10,0,0
Andre White,98990,LB,TEXAS A&M,12,0,0,312,55.0,0,1,18,7.3,0.0,0,1,8.3,1,273,20,2,0,59.8,0,1,7,12.5,0.0,0,21.4,1,64,8,2
Ke'Shun Brown,98991,LB,S ALABAMA,10,0,0,288,75.0,1,1,17,25.0,23.5,4,1,11.8,1,72,18,3,0,75.9,1,1,7,35.0,28.6,2,28.6,1,20,7,3
Christian Harris,98996,LB,ALABAMA,12,0,0,103,56.7,2,8,112,27.9,8.0,9,0,8.0,4,434,121,14,0,60.9,1,4,52,44.9,15.4,8,6.7,1,118,53,6
King Mwikuta,98997,ED,ALABAMA,2,0,0,103,58.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Shane Lee,98998,LB,ALABAMA,3,0,0,103,69.5,0,0,1,4.8,0.0,0,0,100.0,1,21,1,1,0,,0,0,0,0.0,,0,,0,5,0,0
Kevin Harris,98999,ED,GA TECH,12,0,0,176,60.9,1,4,66,97.1,7.6,5,0,5.3,1,70,68,6,0,64.1,0,2,23,95.8,8.7,2,8.7,1,24,23,3
Owen Pappoe,99006,LB,AUBURN,5,0,0,115,46.3,0,4,15,11.7,6.7,1,0,13.3,0,128,15,4,0,46.4,0,4,10,23.3,10.0,1,20.0,0,43,10,4
OC Brothers,99008,LB,PURDUE,11,0,0,273,59.4,0,0,1,1.9,0.0,0,0,0.0,0,52,1,0,0,,0,0,0,0.0,,0,,0,19,0,0
Nolan Smith,99014,ED,GEORGIA,11,0,0,173,73.2,3,9,166,75.7,10.2,17,1,6.6,5,226,171,17,0,66.3,1,3,57,71.1,10.5,6,7.0,2,83,59,6
Jermaine Johnson,99015,ED,FLORIDA ST,12,1,0,167,78.1,7,25,396,98.1,11.4,45,2,7.6,14,423,415,46,1,84.3,3,16,172,99.5,15.7,27,11.9,11,184,183,30
Trezmen Marshall,99017,LB,GEORGIA,4,0,0,173,56.7,0,0,3,20.0,0.0,0,0,0.0,0,15,3,0,0,,0,0,0,0.0,,0,,0,2,0,0
Nakobe Dean,99018,LB,GEORGIA,12,1,0,173,91.6,3,10,79,27.5,20.3,16,2,17.1,7,305,84,20,0,85.4,1,6,31,31.2,22.6,7,24.2,4,109,34,11
Jamie Pettway,99020,LB,MISSOURI,5,0,0,229,54.4,0,0,5,13.2,0.0,0,0,0.0,0,38,5,0,0,59.4,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Devin Nicholson,99021,LB,MISSOURI,12,0,0,229,68.5,2,3,28,13.2,7.1,2,1,16.1,2,227,30,7,0,62.6,1,1,15,18.9,6.7,1,13.3,1,90,17,3
Tra Wilkins,99025,LB,BUFFALO,3,0,0,126,59.6,1,3,9,45.0,11.1,1,0,22.2,0,20,9,4,0,63.1,0,1,5,41.7,20.0,1,10.0,0,12,5,1
Sam Williams,99106,ED,OLE MISS,12,0,2,226,90.2,8,40,403,99.5,15.9,64,10,9.2,13,433,431,61,0,72.5,1,9,56,100.0,25.0,14,10.7,1,61,61,11
Marquez Bembry,99107,ED,KENTUCKY,8,0,0,202,63.9,1,3,32,61.1,12.5,4,1,6.3,0,54,33,4,0,68.2,1,3,15,68.2,20.0,3,13.3,0,22,15,4
Jared Casey,99108,LB,KENTUCKY,7,0,0,202,73.2,1,1,5,14.7,20.0,1,0,20.0,0,34,5,2,0,67.8,0,1,2,18.2,50.0,1,25.0,0,11,2,1
K.D. McDaniel,99109,ED,KENTUCKY,9,0,0,202,51.2,1,7,62,75.6,3.2,2,0,6.5,0,86,65,8,0,52.5,0,4,27,81.8,3.7,1,7.4,0,33,27,4
J.J. Weaver,99111,ED,KENTUCKY,12,1,0,202,69.8,2,14,225,75.9,11.6,26,0,6.7,7,311,236,23,0,69.5,0,5,80,79.8,16.3,13,6.9,3,104,83,8
Soni Fonua,99112,ED,LSU,8,1,0,211,53.5,0,14,184,100.0,2.7,5,0,3.8,0,186,186,14,1,55.6,0,8,60,100.0,5.0,3,6.7,0,61,61,8
Desmond Little,99113,ED,LSU,5,0,0,211,71.7,0,2,44,93.6,9.1,4,1,9.1,3,47,44,5,0,91.3,0,1,9,100.0,44.4,4,38.9,3,9,9,4
Jalani Williams,99172,S,MISSOURI,6,0,0,229,59.5,0,0,2,3.5,0.0,0,0,0.0,0,57,2,0,0,,0,0,0,0.0,,0,,0,14,0,0
Martez Manuel,99173,S,MISSOURI,12,0,0,229,75.1,5,4,51,13.7,7.8,4,1,18.6,5,379,52,14,0,73.2,0,2,9,6.2,22.2,2,22.2,1,145,9,3
Collin Duncan,99174,CB,MISS STATE,12,0,0,227,59.2,0,0,1,0.2,0.0,0,1,0.0,0,415,1,0,0,59.2,0,0,1,0.8,0.0,0,0.0,0,126,1,0
Tre Tomlinson,99256,CB,TCU,12,0,1,305,60.0,0,0,0,0.3,,0,3,,0,348,1,0,0,60.0,0,0,0,0.9,,0,,0,109,1,0
Kee'yon Stewart,99257,CB,TCU,3,0,0,305,60.0,0,0,1,2.2,0.0,0,0,0.0,0,45,1,0,0,,0,0,0,0.0,,0,,0,13,0,0
Chris Adimora,99266,S,TEXAS,10,0,0,311,58.7,0,1,2,3.4,0.0,0,0,25.0,0,59,2,1,0,,0,0,0,0.0,,0,,0,12,0,0
Isheem Young,99281,S,IOWA STATE,12,0,0,193,74.0,1,0,4,1.3,0.0,0,0,12.5,0,318,4,1,0,,0,0,0,0.0,,0,,0,46,0,0
Wyatt Harris,99298,LB,TCU,7,0,0,305,66.5,2,2,16,12.9,6.3,1,0,12.5,0,124,16,4,0,62.2,1,2,6,12.2,0.0,0,25.0,0,49,6,3
Thomas Armstrong,99299,ED,TCU,2,0,0,305,84.3,0,1,7,100.0,28.6,2,0,7.1,0,7,7,1,0,58.0,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Colt Ellison,99301,ED,TCU,11,1,1,305,60.8,1,2,54,98.4,7.4,4,1,2.8,0,62,61,3,0,64.1,1,1,16,94.7,18.8,3,6.3,0,19,18,2
Isreal Isuman-Hundley,99302,ED,OKLA STATE,1,0,0,262,58.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ben Kopenski,99303,ED,OKLA STATE,7,0,0,262,65.7,0,2,39,93.0,10.3,4,0,7.7,2,43,40,4,0,71.8,0,1,17,100.0,11.8,2,14.7,2,18,18,3
Jake Schultz,99306,ED,OKLA STATE,2,0,0,262,66.6,0,1,3,100.0,33.3,1,0,16.7,0,3,3,1,0,66.8,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Kody Walterscheid,99308,ED,OKLA STATE,12,0,0,262,56.7,0,6,101,98.2,4.0,4,0,5.0,2,111,109,8,0,56.2,0,3,24,100.0,8.3,2,6.3,0,26,26,3
Jace Friesen,99310,ED,KANSAS ST,2,0,0,199,55.0,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
Corey Suttle,99312,ED,IOWA STATE,4,0,0,193,59.3,0,1,12,100.0,8.3,1,0,4.2,0,12,12,1,0,56.9,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Blake Peterson,99313,ED,IOWA STATE,6,0,0,193,69.3,0,2,30,100.0,13.3,4,0,10.0,2,30,30,4,0,66.5,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Garmon Randolph,99314,ED,BAYLOR,9,1,0,118,59.4,2,7,137,75.9,8.8,12,0,4.0,1,191,145,10,1,63.5,1,5,59,71.6,15.3,9,6.8,1,88,63,7
Joseph Wete,99316,LB,OKLAHOMA,1,0,0,261,59.2,0,1,1,50.0,0.0,0,0,50.0,0,2,1,1,0,59.2,0,1,1,100.0,0.0,0,50.0,0,1,1,1
Jacoby Jones,99317,ED,TEXAS,7,0,0,311,61.1,0,8,98,89.7,10.2,10,1,5.1,1,116,104,9,0,59.6,0,3,25,81.8,16.0,4,6.0,0,33,27,3
Myron Warren,99320,DI,TEXAS,3,0,0,311,55.8,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,57.6,0,0,4,100.0,0.0,0,0.0,0,4,4,0
T'Vondre Sweat,99321,DI,TEXAS,12,3,0,311,58.4,0,2,151,100.0,2.6,4,0,1.3,1,159,159,3,1,62.6,0,2,39,100.0,10.3,4,2.6,0,43,43,2
Patrick Bayouth,99322,ED,TEXAS,1,0,0,311,63.9,0,2,5,100.0,0.0,0,0,20.0,0,5,5,2,0,58.4,0,1,2,100.0,0.0,0,25.0,0,2,2,1
Malcolm Lee,99323,ED,KANSAS,12,1,0,198,59.3,1,16,227,98.3,4.8,11,0,4.6,2,237,233,19,0,52.8,0,5,63,100.0,3.2,2,5.6,1,65,65,6
Jordan Jefferson,99325,DI,W VIRGINIA,12,1,0,343,64.9,1,1,131,100.0,6.1,8,0,1.5,1,136,136,3,1,62.3,0,0,28,100.0,7.1,2,0.0,0,31,31,0
Jalen Thornton,99326,DI,W VIRGINIA,6,0,0,343,60.3,0,1,28,100.0,7.1,2,0,1.8,0,31,31,1,0,54.7,0,0,4,100.0,0.0,0,0.0,0,7,7,0
Marcus Stripling,99327,ED,OKLAHOMA,10,0,0,261,56.6,1,3,66,88.5,6.1,4,1,3.0,0,78,69,4,0,61.1,0,1,22,95.7,13.6,3,2.3,0,23,22,1
Kori Roberson,99328,DI,OKLAHOMA,11,0,0,261,56.4,1,3,100,100.0,3.0,3,0,3.0,1,102,102,5,0,55.9,0,1,24,100.0,4.2,1,2.1,0,24,24,1
Reed Lindsey,99329,DI,OKLAHOMA,1,0,0,261,58.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
LaRon Stokes,99330,DI,OKLAHOMA,10,0,0,261,65.2,0,3,40,100.0,5.0,2,0,3.8,0,42,42,3,0,57.7,0,1,10,100.0,0.0,0,5.0,0,11,11,1
Troy Te'o,99333,DI,TEXAS TECH,1,0,0,315,58.5,0,1,3,100.0,0.0,0,0,16.7,0,3,3,1,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tre'Jon Lewis,99334,ED,TEXAS TECH,2,0,0,315,65.5,0,1,3,100.0,33.3,1,0,16.7,0,3,3,1,0,57.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Tony Bradford Jr.,99335,DI,TEXAS TECH,9,2,0,315,62.1,2,9,207,100.0,6.8,14,2,4.1,3,215,215,14,0,63.7,0,4,55,100.0,12.7,7,5.5,1,55,55,5
Earl Barquet,99337,DI,TCU,9,0,0,305,64.6,3,5,72,100.0,8.3,6,1,5.6,0,74,74,8,0,65.1,2,3,26,100.0,15.4,4,9.6,0,27,27,5
Soni Misi,99339,DI,TCU,3,0,0,305,57.7,0,0,3,100.0,0.0,0,1,0.0,0,6,6,0,0,60.0,0,0,0,100.0,,0,,0,1,1,0
Xavier Ross,99340,DI,OKLA STATE,3,0,0,262,57.4,0,0,7,88.9,0.0,0,0,0.0,0,9,8,0,0,57.7,0,0,3,75.0,0.0,0,0.0,0,4,3,0
Sione Asi,99343,DI,OKLA STATE,12,0,0,262,57.3,0,2,130,97.9,3.1,4,1,0.8,0,143,140,2,0,58.6,0,2,34,97.3,5.9,2,2.9,0,37,36,2
TJ Franklin,99348,ED,BAYLOR,12,1,0,118,70.7,3,13,176,96.3,6.3,11,3,6.8,4,189,182,20,0,74.0,1,10,86,95.8,10.5,9,11.0,4,96,92,15
Gabe Hall,99350,DI,BAYLOR,12,0,0,118,71.7,4,22,240,100.0,11.3,27,0,7.5,5,252,252,31,0,75.4,2,16,115,100.0,15.7,18,11.3,4,121,121,22
