player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Al-Damion Riles,12332,WR,LA LAFAYET,1,100.0,1,1,31.0,3.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,207,76.3,75.3,75.7,59.4,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,48,48.0
Warren Wand,45682,HB,ARK STATE,2,0.0,1,1,25.0,2.25,0,0,0.0,0.0,0,0,0,,2,0,1,113,65.7,69.2,58.4,68.1,0,0,2,0,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Corey Clement,12253,HB,WISCONSIN,1,0.0,1,1,-4.0,2.5,0,0,0.0,0.0,0,0,1,,1,0,0,349,76.5,59.5,60.4,59.3,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ishmael Zamora,12252,WR,BAYLOR,1,0.0,1,1,41.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,118,23.3,65.8,50.1,64.2,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brisly Estime,12243,WR,SYRACUSE,2,100.0,1,1,15.0,1.6,0,0,0.0,100.0,1,0,0,0.0,2,0,2,304,82.2,59.1,74.3,67.4,0,0,2,3,,118.8,0.0,0,1,0,0,0,0,0.0,23,23.0
Noel Thomas,12191,WR,UCONN,1,100.0,1,1,7.0,4.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,146,51.5,79.9,60.4,59.8,0,0,1,0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Jordan Johnson,12146,HB,BUFFALO,1,100.0,1,1,-5.0,3.25,0,0,0.0,100.0,1,0,1,0.0,2,0,0,126,76.0,65.0,60.4,65.6,0,0,2,1,0.0,91.7,0.0,0,1,0,0,0,0,0.0,6,6.0
Dillon Stoner,48304,WR,OKLA STATE,1,100.0,1,1,-4.0,0.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,262,65.9,58.5,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
Steven Sims,48341,WR,KANSAS,2,100.0,1,1,26.0,3.3,0,1,100.0,100.0,1,0,0,0.0,1,0,1,198,56.5,66.2,87.7,59.9,0,0,2,2,,118.8,0.0,0,0,0,0,0,0,0.0,40,40.0
Chris Carson,12004,HB,OKLA STATE,1,0.0,1,1,17.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,262,67.9,80.5,33.8,89.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Malachi Dupre,12002,WR,LSU,1,0.0,1,1,10.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,211,72.2,74.5,46.8,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isaiah Ford,11991,WR,VA TECH,1,0.0,1,1,22.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,337,76.2,79.9,50.4,57.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sam Rogers,11961,FB,VA TECH,1,100.0,1,1,17.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,337,85.0,71.1,72.6,63.1,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,13,13.0
Aaron Jones,11937,HB,UTEP,1,100.0,1,1,11.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,330,72.8,76.4,72.6,74.0,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0
Ryan Switzer,11888,WR,N CAROLINA,1,0.0,1,1,5.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,245,68.5,78.9,44.6,61.1,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Donnel Pumphrey,11887,HB,S DIEGO ST,1,0.0,1,1,12.0,2.7,0,0,0.0,0.0,0,0,1,,1,0,0,284,85.4,76.0,48.5,74.6,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dede Westbrook,11865,WR,OKLAHOMA,1,0.0,1,1,29.0,4.85,0,0,0.0,0.0,0,0,2,,2,0,1,261,65.7,91.5,58.4,72.9,0,0,2,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Brian O'Neill,46854,T,PITTSBURGH,1,,0,1,,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,268,63.7,84.3,60.0,63.2,0,0,1,3,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
ArDarius Stewart,11834,WR,ALABAMA,1,100.0,1,1,13.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,103,51.3,79.1,72.6,63.1,0,0,1,2,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Tristan Yeomans,44929,LS,KENTUCKY,1,100.0,1,1,-13.0,3.3,0,0,0.0,100.0,1,0,1,0.0,1,0,0,202,60.3,31.6,44.4,,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,1,100.0,-10,-10.0
Jaylen Samuels,47297,TE,NC STATE,1,100.0,1,1,24.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,248,81.1,69.8,76.2,65.7,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,59,59.0
John Diarse,47437,WR,TCU,1,0.0,1,1,28.0,3.0,0,0,0.0,0.0,0,1,0,,1,0,0,305,72.1,62.2,50.8,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Khari Blasingame,44889,HB,VANDERBILT,1,0.0,1,1,1.0,2.4,0,0,0.0,0.0,0,0,0,,1,0,0,333,57.7,64.7,60.6,66.9,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kamrin Solomon,48117,WR,FAU,1,0.0,1,1,21.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,165,69.7,47.6,50.4,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ben Weaver,49798,LB,BOISE ST,1,100.0,1,1,4.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,120,60.3,60.5,60.6,,0,0,1,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Deshaunte Jones,47495,WR,IOWA STATE,1,100.0,1,1,-1.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,193,75.0,72.6,60.6,63.1,0,0,1,2,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Ervin Philips,47518,WR,SYRACUSE,1,100.0,1,1,9.0,2.1,0,0,0.0,100.0,1,0,1,0.0,2,0,1,304,58.7,68.4,75.9,69.7,0,0,2,2,100.0,108.3,50.0,1,0,0,0,0,0,0.0,10,10.0
Markell Pack,47520,WR,OLE MISS,1,100.0,1,1,21.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,226,69.1,58.1,76.6,57.5,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,37,37.0
Taquan Mizzell Sr.,45675,HB,VIRGINIA,1,,0,1,,4.0,0,0,0.0,0.0,0,0,1,,1,0,0,335,68.1,74.1,59.4,71.5,1,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jack Sheldon,45178,P,C MICHIGAN,1,100.0,1,1,-4.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,134,60.3,60.6,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Allenzae Staggers,47545,WR,SO MISS,1,100.0,1,1,29.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,296,63.2,72.4,76.2,55.0,0,0,1,4,,118.8,0.0,0,0,0,0,0,0,0.0,47,47.0
Austin Proehl,48223,WR,N CAROLINA,1,100.0,1,1,-5.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,245,73.1,59.3,60.4,,0,0,1,3,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
James Mayden,48232,WR,RICE,1,100.0,1,1,22.0,4.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,275,69.7,76.8,76.2,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,27,27.0
Demari Simpkins,47553,WR,UTAH,1,0.0,1,1,15.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,328,70.9,56.3,55.3,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Janarion Grant,47561,WR,RUTGERS,1,100.0,1,1,28.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,278,82.0,68.1,76.2,71.7,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,21,21.0
Mitchell Juergens,47571,WR,BYU,2,100.0,1,1,6.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,128,72.6,62.6,67.7,,0,0,2,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Tim Crawley,47574,WR,S JOSE ST,2,0.0,1,1,28.0,4.35,0,0,0.0,0.0,0,0,0,,2,0,0,285,79.0,74.2,50.4,65.1,0,0,2,1,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Joe Mixon,11803,HB,OKLAHOMA,1,100.0,1,1,27.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,261,76.6,87.3,76.2,84.4,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,26,26.0
Blake Lynch,47621,WR,BAYLOR,1,0.0,1,1,34.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,118,20.4,68.3,49.9,63.1,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Marshall Long,45026,P,GEORGIA,1,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,173,60.3,68.0,71.5,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,29,29.0
L.G. Williams,47650,WR,TEXAS ST,1,100.0,1,1,3.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,314,66.9,62.3,60.6,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,22,22.0
Jalen McCleskey,47668,WR,OKLA STATE,2,0.0,1,1,-4.0,0.6,0,0,0.0,0.0,0,0,0,,1,0,0,262,64.0,69.5,67.7,55.1,0,0,2,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Bryce Bobo,48271,WR,COLORADO,1,100.0,1,1,29.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,143,73.3,70.6,76.2,,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,67,67.0
Deebo Samuel,48274,WR,S CAROLINA,1,100.0,1,1,17.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,289,61.0,75.9,72.6,72.9,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,33,33.0
Kenny Golladay,11851,WR,N ILLINOIS,1,0.0,1,1,38.0,2.6,0,1,100.0,0.0,0,0,0,,1,0,0,254,66.1,87.2,87.3,69.8,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ronnie Moore,47704,WR,BOWL GREEN,1,100.0,1,1,7.0,3.8,0,0,0.0,0.0,0,0,1,100.0,1,1,0,122,76.5,60.3,71.7,65.1,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Eric Laurent,47735,WR,MISSOURI,2,100.0,1,1,15.0,3.9,0,0,0.0,100.0,1,0,1,0.0,2,0,1,229,63.2,50.5,70.7,,0,0,2,1,100.0,158.3,50.0,1,0,0,0,1,0,0.0,21,21.0
Wade Lees,45023,P,MARYLAND,1,100.0,1,1,-1.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,215,60.3,60.6,60.6,,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Keelan Ewaliko,47762,WR,HAWAII,1,0.0,1,1,41.0,4.7,0,0,0.0,0.0,0,0,0,,1,0,0,180,35.8,64.3,27.5,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Zay Jones,11792,WR,E CAROLINA,2,100.0,1,1,9.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,156,79.9,90.9,60.6,63.1,0,0,2,1,0.0,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
John Johnson,48283,WR,TROY,2,100.0,1,1,24.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,318,71.6,59.1,90.8,63.7,0,0,2,3,,158.3,0.0,0,0,0,0,1,0,0.0,16,16.0
Jalen Greene,47819,WR,USC,1,0.0,1,1,31.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,326,70.3,65.4,49.9,65.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sean Avant,48287,WR,SYRACUSE,1,0.0,1,1,43.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,304,60.3,51.8,50.1,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tre Tipton,47838,WR,PITTSBURGH,1,100.0,1,1,10.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,268,74.2,68.5,72.6,58.4,0,0,1,0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Matt Alviti,44954,QB,NWESTERN,3,100.0,1,1,-2.0,3.83,0,0,0.0,100.0,1,0,1,0.0,3,0,0,256,66.4,55.7,58.9,57.1,0,0,3,0,100.0,79.2,33.3,1,1,0,0,0,0,0.0,2,2.0
Christian Blake,47900,WR,N ILLINOIS,1,100.0,1,1,0.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,254,75.2,60.7,61.0,62.0,0,0,1,2,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Matt Flynn,32354,QB,GA SOUTHRN,1,100.0,1,1,0.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,174,61.8,40.2,38.2,,0,0,2,0,,118.8,0.0,0,0,0,0,0,1,50.0,26,26.0
Quinn Shanbour,32073,QB,N TEXAS,1,0.0,1,1,38.0,2.4,0,0,0.0,0.0,0,0,1,,1,0,0,251,63.7,70.2,59.3,63.6,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dylan Klumph,32384,P,CAL,1,100.0,1,1,-1.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,130,60.3,60.6,60.6,,0,0,1,0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Sterling Hofrichter,33541,P,SYRACUSE,1,0.0,1,1,-4.0,2.6,0,0,0.0,0.0,0,0,0,,1,0,0,304,60.3,40.3,42.1,,0,0,2,0,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Austin Parker,33562,P,DUKE,1,0.0,1,1,10.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,154,5.8,42.1,57.7,37.8,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Andrew Libby,30507,FB,UMASS,1,0.0,1,1,-13.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,216,65.6,56.7,60.2,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Corey Fatony,33866,P,MISSOURI,1,100.0,1,1,-3.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,229,60.3,60.8,60.6,60.0,0,0,1,0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Sheriron Jones,33910,QB,TENNESSEE,1,100.0,1,1,1.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,307,60.3,61.5,61.0,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Tez Parks,30060,HB,SO MISS,2,0.0,1,1,42.0,4.4,0,0,0.0,0.0,0,0,1,,2,0,0,296,81.9,63.5,29.1,71.6,0,1,2,0,100.0,0.0,50.0,1,0,0,0,0,1,50.0,0,0.0
Tyrian Taylor,47932,WR,NEW MEX ST,2,100.0,1,1,33.0,4.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,242,27.7,58.6,65.6,,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,31,31.0
Dion Ray,34627,QB,LA LAFAYET,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,207,37.1,63.9,60.6,61.9,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0
Detrich Clark,42136,WR,COLO STATE,1,100.0,1,1,13.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,144,80.9,72.8,74.3,71.6,0,0,1,0,,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Austin Conway,29618,WR,WYOMING,2,100.0,1,1,7.0,4.6,0,0,0.0,100.0,1,0,1,0.0,2,0,1,351,47.7,77.0,54.7,62.1,0,0,2,0,100.0,122.9,50.0,1,0,0,0,1,1,50.0,4,4.0
Jack Click,35204,QB,VA TECH,1,,0,1,,1.7,0,0,0.0,0.0,0,0,0,,1,0,0,337,68.7,53.8,60.0,56.8,0,0,1,0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Leonard Fournette,11759,HB,LSU,1,0.0,1,1,28.0,2.7,0,0,0.0,0.0,0,0,0,,1,0,0,211,55.3,69.6,50.4,70.2,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Allan Cui III,28981,WR,UNLV,1,0.0,1,1,28.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,325,64.8,51.6,50.4,60.0,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Torii Hunter Jr.,47985,WR,NOTRE DAME,1,0.0,1,1,17.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,258,72.7,71.6,55.3,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nick Tiano,36109,QB,MISS STATE,1,100.0,1,1,-3.0,1.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,227,9.1,40.8,60.6,60.0,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Tyler Cogswell,38425,TE,CINCINNATI,1,100.0,1,1,-7.0,3.4,0,0,0.0,100.0,1,1,0,0.0,1,0,1,138,63.7,55.2,60.4,,0,0,1,2,,158.3,0.0,0,0,0,0,1,0,0.0,29,29.0
Jalen Rowell,38948,WR,AIR FORCE,1,0.0,1,1,11.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,101,72.4,91.7,48.5,,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Rawleigh Williams III,39128,HB,ARKANSAS,1,100.0,1,1,6.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,111,87.3,74.3,53.7,72.6,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0
Tom Flacco,46503,QB,W MICHIGAN,1,0.0,1,1,10.0,4.15,0,0,0.0,0.0,0,0,1,,2,0,0,347,72.9,60.0,46.8,62.8,0,0,2,0,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Pete DiNovo,27479,QB,UCF,1,0.0,1,1,38.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,323,65.9,44.8,51.3,60.1,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh Growden,39328,P,LSU,1,0.0,1,1,10.0,3.8,0,0,0.0,0.0,0,0,1,,1,0,0,211,60.3,28.9,36.7,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Drew Anderson,27308,QB,BUFFALO,1,100.0,1,1,-3.0,2.6,0,0,0.0,0.0,0,0,1,100.0,1,1,0,126,60.3,61.1,61.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin McMillan,39359,QB,LSU,1,100.0,1,1,-2.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,211,61.8,78.4,76.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0
Colar Kuhns,27114,QB,MICH STATE,1,100.0,1,1,2.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,223,60.3,62.4,61.0,,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Joseph Davidson,27091,P,BOWL GREEN,1,0.0,1,1,9.0,4.4,0,0,0.0,0.0,0,0,1,,1,0,0,122,63.7,60.5,53.7,62.7,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Tago Smith,46514,QB,NAVY,1,100.0,1,1,18.0,2.67,0,1,100.0,100.0,1,0,3,0.0,3,0,1,237,22.6,74.8,78.1,62.6,0,0,3,0,66.7,118.8,66.7,2,0,0,0,0,0,0.0,45,45.0
Demario Richard,27031,HB,ARIZONA ST,1,100.0,1,1,-5.0,0.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,110,90.5,67.0,60.4,66.4,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
TaQuon Marshall,39457,QB,GA TECH,1,100.0,1,1,9.0,6.1,0,0,0.0,100.0,1,0,1,0.0,2,0,0,176,70.5,53.1,62.2,54.0,0,0,2,0,0.0,104.2,0.0,0,1,0,0,0,0,0.0,9,9.0
