player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Logan Berzins,131757,G,STANFORD,10,100.0,0,300,60.3,18.1,73.0,2,5,50,100.0,100.0,93.0,0,7,0,92,0,67,0,92,53,53,8,0,39,15
Caleb Fauria,131676,TE,COLORADO,7,57.9,0,143,47.8,53.6,51.8,0,1,16,20.0,22.1,96.9,0,1,0,92,0,0,0,159,19,86,0,0,73,137
Jeremiah Aaron,157367,WR,W VIRGINIA,11,47.9,0,343,66.7,,55.1,0,0,0,0.0,0.0,,0,0,0,92,0,0,0,192,0,100,0,0,92,0
Stevo Klotz,122521,TE,IOWA STATE,12,85.2,0,193,68.9,71.9,73.3,0,0,9,39.1,36.0,100.0,1,0,0,92,0,0,0,108,9,25,0,0,83,91
Hank Bachmeier,101284,QB,BOISE ST,4,44.4,1,120,48.5,,60.2,0,0,0,0.0,0.0,,1,0,0,91,0,0,0,205,0,112,0,0,91,0
Jalen Milroe,146590,QB,ALABAMA,7,49.2,0,103,49.2,,60.0,0,0,0,0.0,0.0,,0,0,0,91,0,0,0,185,0,77,0,0,91,0
Colin O'Brien,128424,TE,WYOMING,9,75.2,1,351,76.7,31.8,71.1,0,0,4,12.5,11.8,100.0,1,0,0,91,0,0,0,121,4,34,0,0,87,111
Caleb Driskill,128410,FB,WYOMING,12,89.2,0,351,49.6,27.9,49.8,0,2,5,31.3,31.3,80.0,0,2,0,91,0,0,0,102,5,16,0,0,86,12
Mikey Keene,70961,QB,UCF,4,47.4,0,323,73.8,,60.6,0,0,0,0.0,0.0,,0,0,0,91,0,0,0,192,0,92,0,0,91,0
Calvin McMillian,124182,T,SO MISS,7,100.0,0,296,41.0,0.0,64.8,2,5,45,100.0,100.0,92.2,1,7,0,91,0,0,88,91,46,46,0,3,45,0
Josh Williams,99171,HB,LSU,10,27.0,1,211,80.1,35.2,70.3,1,3,47,24.5,25.2,95.7,3,4,0,91,0,0,0,337,52,206,0,0,39,0
Giles Jackson,101695,WR,WASHINGTON,12,35.5,0,340,75.4,67.5,70.2,0,0,1,0.7,0.6,100.0,2,0,0,91,0,0,0,256,1,157,0,0,90,1
Xavier Townsend,158455,WR,UCF,11,60.7,0,323,63.2,,62.0,0,0,0,0.0,0.0,,0,0,0,91,0,0,0,150,0,58,0,0,91,0
Lideatrick Griffin,124169,WR,MISS STATE,12,23.2,0,227,67.6,60.9,79.1,0,0,1,0.4,0.3,100.0,0,0,0,91,0,0,0,392,1,302,0,0,90,0
Tre Watson,146037,TE,FRESNO ST,8,45.7,0,169,63.5,44.6,77.5,0,2,13,11.4,11.5,92.3,0,2,0,91,0,0,0,199,14,122,0,1,77,139
Aaron Greene,128299,TE,S DIEGO ST,9,80.5,0,284,41.7,40.9,46.3,0,1,12,35.3,37.1,95.8,0,1,0,91,0,0,0,113,13,35,0,0,78,106
Charles McClelland,77733,HB,CINCINNATI,12,20.9,0,138,73.6,23.7,55.4,2,5,58,22.8,24.0,88.8,0,10,3,90,0,0,0,431,63,262,0,0,27,0
Cortez Braham,157366,WR,W VIRGINIA,11,46.4,0,343,63.5,,66.0,0,0,0,0.0,0.0,,0,0,0,90,0,0,0,194,0,104,0,0,90,0
Malcolm Epps,77951,TE,USC,12,62.5,0,326,49.4,59.9,48.5,0,2,11,18.3,16.9,90.9,1,2,0,90,0,0,0,144,11,65,0,0,79,122
Tucker Gleason,122475,QB,TOLEDO,8,34.7,0,316,68.7,,60.0,0,0,0,0.0,0.0,,1,0,0,90,0,0,0,259,0,152,0,0,90,0
Jordan Waters,97754,HB,DUKE,12,24.5,0,154,74.5,24.8,52.4,1,5,44,23.4,23.6,90.9,1,7,1,90,0,0,0,367,48,203,0,0,42,0
Lincoln Victor,97215,WR,WASH STATE,12,27.9,0,341,51.7,60.9,42.4,0,0,1,0.4,0.4,100.0,0,0,0,90,0,0,0,323,1,234,0,0,89,0
Casey Cain,144727,WR,TEXAS,12,43.1,0,311,52.4,71.4,60.2,0,0,5,4.2,4.0,100.0,0,0,0,90,0,0,0,209,5,124,0,0,85,0
Jaden Bradley,144016,WR,PITTSBURGH,6,43.9,0,268,56.8,,49.6,0,0,0,0.0,0.0,,1,0,0,90,0,0,0,205,0,115,0,0,90,0
Errol Rogers Jr.,122657,WR,LA LAFAYET,12,35.7,0,207,50.3,43.3,43.0,0,0,1,0.6,0.6,100.0,0,0,0,90,0,0,0,252,1,162,0,0,89,0
Davis Beville,99588,QB,OKLAHOMA,6,62.1,0,261,54.2,,63.8,0,0,0,0.0,0.0,,0,0,0,90,0,0,0,145,0,41,0,0,90,0
Braxton Burmeister,60513,QB,S DIEGO ST,9,42.5,0,284,52.2,,60.9,0,0,0,0.0,0.0,,0,0,0,90,0,0,0,212,0,96,0,0,90,0
Ben Wrather,129740,G,NWESTERN,6,100.0,0,256,47.2,55.7,48.3,1,2,39,100.0,100.0,96.2,1,3,0,89,11,9,0,89,41,41,69,0,48,0
Ellis Merriweather,128096,HB,UMASS,10,23.9,1,216,65.7,60.3,55.0,0,2,46,25.8,26.5,97.8,2,2,0,89,0,0,0,373,49,185,0,0,40,2
Falcon Kaumatule,73148,T,UTAH,8,98.9,0,328,76.4,73.6,73.7,0,0,13,92.9,93.3,100.0,0,0,0,89,0,0,0,90,14,15,0,89,75,1
Xavier Restrepo,122220,WR,MIAMI FL,7,40.3,0,220,74.7,,75.5,0,0,0,0.0,0.0,,0,0,0,89,0,0,0,221,0,132,0,0,89,0
Greg Brown II,128256,T,NEW MEXICO,5,100.0,0,241,58.4,18.4,68.1,0,6,45,100.0,100.0,88.9,1,8,2,89,0,0,0,89,46,46,22,67,43,0
Kamuela Borden,75848,TE,HAWAII,12,87.3,0,180,61.3,60.9,64.2,0,1,4,25.0,27.8,87.5,0,1,0,89,0,0,0,102,5,18,0,0,84,94
Terrell Bynum,61804,WR,USC,10,36.8,0,326,62.1,,85.5,0,0,0,0.0,0.0,,0,0,0,89,0,0,0,242,0,153,0,0,89,0
Jaden Williams,143844,WR,BOSTON COL,6,32.7,0,121,57.1,,57.6,0,0,0,0.0,0.0,,3,0,0,89,0,0,0,272,0,181,0,0,89,0
Dontae Smith,77717,HB,GA TECH,12,29.3,0,176,70.6,52.3,57.2,0,2,44,26.8,26.0,97.7,0,2,0,89,0,0,0,304,45,173,0,0,44,4
Turon Ivy Jr.,83983,TE,COAST CAR,9,82.4,0,141,46.7,73.7,47.9,0,0,15,46.9,44.1,100.0,0,0,0,89,0,0,0,108,15,34,0,0,74,97
Jordan Spasojevic-Moko,147012,G,TEXAS A&M,5,100.0,0,312,58.9,58.7,57.4,1,3,51,100.0,100.0,96.1,1,4,0,89,0,57,0,89,54,54,31,0,35,0
Dirk Nelson,128162,C,COLO STATE,4,100.0,0,144,34.5,22.6,41.8,1,4,55,100.0,100.0,93.6,0,6,1,89,89,0,0,89,56,56,0,0,33,0
Xavier Legette,99197,WR,S CAROLINA,12,43.8,0,289,55.9,,56.8,0,0,0,0.0,0.0,,1,0,0,89,0,0,0,203,0,108,0,0,89,4
Elijah Metcalf,145307,WR,MIDDLE TN,12,34.6,0,224,66.2,69.5,43.4,0,0,1,0.6,0.6,100.0,0,0,0,88,0,0,0,254,1,167,0,0,87,6
T.J. Jones,101706,WR,UAB,12,54.0,0,321,73.9,,61.7,0,0,0,0.0,0.0,,0,0,0,88,0,0,0,163,0,73,0,0,88,0
Mike Hollins,98628,HB,VIRGINIA,9,34.1,0,335,67.8,55.6,65.9,1,4,71,40.1,39.9,95.1,0,6,1,88,0,0,0,258,75,188,0,0,13,0
Tommy Bush,84189,WR,N TEXAS,10,50.6,0,251,52.0,,62.8,0,0,0,0.0,0.0,,0,0,0,88,0,0,0,174,0,86,0,0,88,0
Connor Welsh,145403,TE,RICE,11,91.7,0,275,52.1,69.1,53.3,0,0,4,33.3,33.3,100.0,0,0,0,88,0,0,0,96,4,12,0,0,84,90
Kimani Vidal,123727,HB,TROY,12,18.7,0,318,86.3,54.4,57.4,1,3,72,28.2,28.4,95.8,0,5,1,88,0,0,0,471,76,268,0,0,12,0
Victor Konopka,129881,TE,RUTGERS,3,88.9,0,278,78.8,71.7,72.9,0,0,8,44.4,42.1,100.0,1,0,0,88,0,0,0,99,8,19,0,0,80,94
Ty Buchanan,146417,T,TEXAS TECH,3,100.0,0,315,57.2,58.2,55.5,0,3,44,100.0,100.0,94.3,0,4,1,88,0,0,0,88,46,46,0,88,42,0
David Stickle,122419,C,FLORIDA ST,6,100.0,0,167,55.7,46.9,59.5,0,3,24,100.0,100.0,93.7,1,3,0,88,88,0,0,88,24,24,0,0,64,0
Kolinu'u Faaiu,146438,C,UTAH,5,100.0,0,328,70.8,71.9,70.3,0,2,26,100.0,100.0,96.2,1,2,0,88,80,8,0,88,28,28,0,0,60,0
Calvin Brownholtz,83584,QB,UTEP,9,46.6,1,330,73.9,,60.2,0,0,0,0.0,0.0,,2,0,0,88,0,0,0,189,0,73,0,0,88,0
Jontavis Robertson,122384,WR,DUKE,10,42.3,0,154,64.7,,72.5,0,0,0,0.0,0.0,,3,0,0,88,0,0,0,208,0,120,0,0,88,2
Matt Salerno,84350,WR,NOTRE DAME,12,68.0,0,258,65.8,64.2,57.9,0,0,1,2.6,2.4,100.0,1,0,0,87,0,0,0,128,1,42,0,0,86,13
Phil Mafah,144123,HB,CLEMSON,12,32.7,0,140,81.1,66.0,54.0,0,0,35,28.5,29.5,97.1,0,1,1,87,0,0,0,266,38,129,0,0,49,0
Omar Fattah,64631,FB,AIR FORCE,11,71.9,0,101,56.1,43.7,66.9,0,1,28,82.4,83.3,98.2,1,1,0,87,0,0,0,121,30,36,0,0,57,0
Eric Gray,99143,HB,OKLAHOMA,12,16.2,0,261,90.6,27.5,40.6,2,0,39,14.4,15.1,97.4,1,2,0,87,0,0,0,538,43,284,0,0,44,0
Trey Cummings,144299,T,NAVY,5,100.0,0,237,56.1,12.6,63.8,1,2,25,100.0,100.0,94.0,0,3,0,87,0,0,62,87,29,29,0,24,58,1
Ben Sparks,121949,G,SMU,6,100.0,0,287,75.5,88.7,73.1,0,0,37,100.0,100.0,100.0,0,0,0,87,0,0,0,87,40,40,87,0,47,0
Montrell Johnson Jr.,147141,HB,FLORIDA,12,21.6,0,163,77.7,35.1,62.4,0,5,37,19.1,19.2,93.2,0,5,0,86,0,0,0,398,39,203,0,0,47,0
Jack DeJarld,145827,TE,MIAMI OH,7,80.4,0,221,48.2,74.8,54.6,0,0,15,45.5,43.2,100.0,2,0,0,86,0,0,0,107,16,37,0,0,70,104
Jakob Bradford,144039,G,SYRACUSE,4,100.0,0,304,61.8,29.7,66.2,0,2,34,100.0,100.0,94.1,0,3,1,86,0,14,0,86,37,37,72,0,49,0
Bryce Stephens,146627,WR,ARKANSAS,7,55.8,0,111,64.3,68.3,67.4,0,0,2,3.1,2.9,100.0,0,0,0,86,0,0,0,154,2,70,0,0,84,0
Jarquez Hunter,146662,HB,AUBURN,12,26.1,0,115,80.1,26.8,56.4,0,4,22,14.6,15.1,90.9,0,4,0,86,0,0,0,329,24,159,0,0,62,3
Zack Kuntz,84084,TE,DOMINION,5,41.5,0,263,69.5,55.3,67.5,0,0,10,8.1,8.3,100.0,0,0,0,86,0,0,0,207,11,132,0,0,75,111
Roschon Johnson,99467,HB,TEXAS,12,29.6,0,311,82.0,67.4,48.6,0,2,36,24.7,25.5,97.2,1,2,0,86,0,0,0,291,38,149,0,0,48,0
David Larkins,133685,TE,APP STATE,12,70.5,0,108,68.0,50.9,75.9,0,1,11,23.9,23.4,95.5,1,1,0,86,0,0,2,122,11,47,0,0,75,94
Matt Muetterties,141918,G,W MICHIGAN,3,100.0,0,347,47.0,36.8,46.2,0,3,53,100.0,100.0,93.4,1,5,2,86,0,0,0,86,56,56,82,4,30,0
Marquis Crosby,145241,HB,LA TECH,12,16.3,0,208,77.3,60.8,64.3,0,4,56,19.0,19.7,96.4,0,4,0,86,0,0,0,528,62,314,0,0,24,2
Chris Bell,156321,WR,LOUISVILLE,8,56.6,0,210,61.4,,55.3,0,0,0,0.0,0.0,,1,0,0,86,0,0,0,152,0,66,0,0,86,0
Javion Posey,97606,WR,FAU,12,50.6,0,165,58.5,,48.5,0,0,0,0.0,0.0,,1,0,0,86,0,0,0,170,0,80,0,0,86,0
Kameron Walker,99639,TE,NC STATE,8,74.8,0,248,44.6,55.1,50.8,0,1,5,16.1,14.7,90.0,0,1,0,86,0,0,1,115,5,34,0,0,81,105
Jermaine Braddock,84400,WR,S JOSE ST,11,28.2,0,285,64.8,,63.2,0,0,0,0.0,0.0,,0,0,0,86,0,0,0,305,0,219,0,0,86,0
Bayne Tryon,123263,TE,TULSA,12,61.9,0,320,44.6,67.3,53.7,0,0,1,2.0,1.9,100.0,0,0,0,86,0,0,0,139,1,54,0,0,85,139
Cadarrius Thompson,98007,WR,GA STATE,7,55.2,0,175,49.3,,53.4,0,0,0,0.0,0.0,,0,0,0,85,0,0,0,154,0,69,0,0,85,0
Kobe Prentice,163609,WR,ALABAMA,12,33.1,0,103,66.2,,54.5,0,0,0,0.0,0.0,,0,0,0,85,0,0,0,257,0,172,0,0,85,0
Jake Garcia,143941,QB,MIAMI FL,8,36.3,0,220,38.7,62.2,60.0,0,0,1,0.7,0.7,100.0,3,0,0,85,0,0,0,234,1,147,0,0,84,0
Roman Wilson,129604,WR,MICHIGAN,10,36.8,0,222,68.4,,57.3,0,0,0,0.0,0.0,,0,0,0,85,0,0,0,231,0,145,0,0,85,2
Christian Washington,163362,HB,NEW MEXICO,9,39.4,0,241,78.8,39.4,69.1,1,3,49,45.8,45.9,93.9,0,5,1,85,0,0,0,216,51,111,0,0,34,0
Brian Battie,123274,HB,USF,12,19.7,0,327,87.5,54.1,54.6,1,1,27,14.5,15.1,96.3,0,2,0,85,0,0,0,431,30,199,0,0,55,0
Evan Hull,97302,HB,NWESTERN,12,14.1,0,256,73.3,23.7,53.7,1,3,39,11.9,12.4,92.3,1,5,1,85,0,0,0,604,42,338,0,0,43,0
Dalvin Smith,98019,WR,W KENTUCKY,13,33.2,0,346,61.9,37.7,48.1,1,0,2,1.2,1.2,75.0,1,1,0,85,0,0,0,256,2,173,0,0,83,13
Reagan Ealy,147050,WR,ARK STATE,12,38.2,1,113,52.8,,38.8,0,0,0,0.0,0.0,,1,0,0,84,0,0,0,220,0,136,0,0,84,0
Cameron Ervin,97654,T,SMU,10,95.5,0,287,88.8,81.8,84.3,0,0,21,84.0,84.6,100.0,0,0,0,84,0,0,29,88,22,26,0,6,62,53
Kody Epps,122057,WR,BYU,8,33.5,0,128,82.4,63.6,61.1,0,0,1,0.6,0.6,100.0,0,0,0,84,0,0,0,251,1,167,0,0,83,0
J.J. Jones III,109404,TE,NEW MEX ST,10,53.5,0,242,66.9,67.7,61.5,0,0,12,15.0,17.0,100.0,0,0,0,84,0,0,0,157,15,88,0,0,69,50
Will Pelissier,128426,WR,WYOMING,9,47.5,0,351,58.2,,66.2,0,0,0,0.0,0.0,,0,0,0,84,0,0,0,177,0,87,0,0,84,0
Michael Nichols,123094,T,TCU,5,100.0,0,305,63.8,75.3,58.4,0,0,35,100.0,100.0,94.3,0,2,2,83,0,0,0,83,37,37,0,79,46,4
Israel Abanikanda,122999,HB,PITTSBURGH,11,16.7,0,268,88.5,37.7,59.0,1,6,56,25.8,26.5,90.2,0,9,2,83,0,0,0,497,61,230,0,0,22,0
Kendrick Law,157004,WR,ALABAMA,9,46.6,0,103,59.9,,69.8,0,0,0,0.0,0.0,,0,0,0,83,0,0,0,178,0,95,0,0,83,0
Jackson Lampley,99047,G,TENNESSEE,7,100.0,0,307,73.2,69.6,73.0,0,1,30,100.0,100.0,98.3,0,1,0,83,0,0,0,83,34,34,83,0,49,0
Amari Kight,99064,T,ALABAMA,5,100.0,0,103,88.9,84.4,85.2,0,1,33,100.0,100.0,98.5,0,1,0,83,0,0,83,83,37,37,0,0,46,0
Ty McCullouch,71780,WR,COLO STATE,4,36.1,0,144,55.6,,32.3,0,0,0,0.0,0.0,,1,0,0,83,0,0,0,230,0,146,0,0,83,0
Erik Olsen,146319,TE,COLORADO,10,53.9,0,143,31.2,45.0,40.8,0,0,16,18.8,20.2,100.0,1,0,0,83,0,0,0,154,18,89,0,0,65,121
Reed Tyler,83619,TE,ARK STATE,11,84.7,0,113,64.2,39.1,58.5,2,1,24,64.9,61.5,93.7,0,3,0,83,0,0,0,98,24,39,0,0,59,96
Braelon Allen,145159,HB,WISCONSIN,11,19.7,0,349,79.7,38.4,58.4,1,3,60,33.7,34.2,93.3,1,6,2,83,0,0,0,421,65,190,0,0,18,0
Eli Wilson,122259,TE,APP STATE,12,44.1,0,108,63.8,73.2,73.3,0,0,7,6.7,6.3,100.0,0,0,0,82,0,0,0,186,7,111,0,0,75,100
Chris Autman-Bell,55245,WR,MINNESOTA,3,63.1,0,225,79.2,,60.1,0,0,0,0.0,0.0,,0,0,0,82,0,0,0,130,0,48,0,0,82,0
Jarret Doege,60353,QB,TROY,7,47.4,1,318,72.6,,60.1,0,0,0,0.0,0.0,,1,0,0,82,0,0,0,173,0,84,0,0,82,0
Xavier Johnson,101641,WR,OHIO STATE,12,47.4,0,260,67.7,23.6,59.1,0,0,0,0.0,0.0,,1,0,0,82,0,0,0,173,0,85,0,0,82,2
Chayse Todd,97851,G,HOUSTON,5,100.0,0,182,56.2,57.9,53.3,0,1,52,100.0,100.0,97.1,1,2,1,82,0,34,0,82,54,54,48,0,28,0
Paul Rubelt,123761,T,UCF,12,98.8,0,323,67.6,81.4,64.4,0,0,17,94.4,94.7,100.0,0,0,0,82,0,0,79,83,18,19,1,0,64,3
Kobe Paysour,143974,WR,N CAROLINA,11,36.1,0,245,61.2,,53.4,0,0,0,0.0,0.0,,0,0,0,82,0,0,0,227,0,145,0,0,82,0
Ron Cook Jr.,97070,HB,BUFFALO,10,21.5,0,126,75.7,50.2,63.7,1,1,45,22.7,21.8,97.8,0,2,0,82,0,0,0,381,45,206,0,0,37,0
Jaylen Dixon,61775,WR,UTAH,12,38.1,0,328,73.0,,59.3,0,0,0,0.0,0.0,,0,0,0,82,0,0,0,215,0,127,0,0,82,0
Dyson Frank,158236,TE,NEVADA,3,55.4,0,239,56.8,78.1,66.5,0,0,14,17.9,17.5,100.0,0,0,0,82,0,0,0,148,14,80,0,0,68,96
Shield Taylor,146369,FB,STANFORD,12,66.1,0,300,62.7,65.9,67.1,0,2,29,43.3,43.8,93.1,0,3,1,82,0,0,0,124,32,73,0,0,50,5
Johnnie Lang,57246,HB,ARK STATE,12,23.5,0,113,71.6,31.6,53.6,1,2,56,28.7,29.6,93.7,0,5,2,81,0,0,0,344,60,203,0,0,21,0
Monaray Baldwin,144520,WR,BAYLOR,10,26.0,0,118,75.1,,57.7,0,0,0,0.0,0.0,,0,0,0,81,0,0,0,312,0,223,0,0,81,0
Moochie Dixon,123112,WR,SMU,12,42.0,0,287,78.5,,54.0,0,0,0,0.0,0.0,,1,0,0,81,0,0,0,193,0,112,0,0,81,0
Wayne Taulapapa,91020,HB,WASHINGTON,12,21.4,0,340,71.6,73.2,54.6,0,1,51,23.5,26.5,99.0,0,1,0,81,0,0,0,378,62,234,0,0,19,1
Braelin Moore,157655,G,VA TECH,4,100.0,0,337,53.4,69.3,45.1,0,0,49,100.0,100.0,100.0,0,0,0,81,0,79,0,81,53,53,0,0,28,2
Jalen Preston,84435,WR,TEXAS A&M,10,41.3,0,312,53.5,,60.8,0,0,0,0.0,0.0,,0,0,0,81,0,0,0,196,0,115,0,0,81,0
Ainias Smith,99207,WR,TEXAS A&M,4,41.3,0,312,74.6,,58.7,0,0,0,0.0,0.0,,0,0,0,81,0,0,0,196,0,112,0,0,81,0
Jordan Smart,152307,WR,N TEXAS,9,48.8,0,251,75.9,,65.4,0,0,0,0.0,0.0,,0,0,0,81,0,0,0,166,0,84,0,0,81,0
Andrew Henry,154703,HB,LA MONROE,12,31.9,0,209,66.2,18.7,55.4,0,7,54,37.5,37.9,88.0,0,10,3,80,0,0,0,251,58,153,0,0,22,0
Percy Agyei-Obese,57255,HB,JAMES MAD,10,24.1,0,197,78.2,41.0,62.0,1,2,43,32.3,32.4,96.5,0,3,0,80,0,0,0,332,44,136,0,0,36,0
Jaden Walley,124189,WR,MISS STATE,12,24.5,0,227,62.0,,37.7,0,0,0,0.0,0.0,,2,0,0,80,0,0,0,327,0,247,0,0,80,0
Austin Evans,123595,TE,FAU,11,47.9,0,165,51.6,39.5,45.3,0,1,9,9.9,11.2,94.4,1,1,0,80,0,0,1,167,11,98,0,2,69,95
LaMarcus Brand,163486,WR,GA STATE,7,51.9,0,175,53.1,,65.7,0,0,0,0.0,0.0,,0,0,0,80,0,0,0,154,0,73,0,0,80,0
Riley Nowakowski,129928,FB,WISCONSIN,10,88.9,0,349,53.1,77.1,51.5,0,0,6,37.5,37.5,100.0,0,0,0,80,0,0,0,90,6,16,0,0,74,10
Tyrone Tracy,84226,WR,PURDUE,12,31.4,0,273,62.4,67.7,59.3,0,0,2,1.3,1.2,100.0,0,0,0,80,0,0,0,255,2,167,0,0,78,1
Brian Foley,54532,G,DUKE,8,98.8,0,154,69.5,41.1,76.0,0,1,37,97.4,97.4,98.6,1,1,0,80,0,5,0,81,38,39,64,0,42,12
Jaheim Bell,124225,TE,S CAROLINA,12,26.5,1,289,76.3,17.5,40.0,0,1,10,6.5,7.3,95.0,2,1,0,80,0,0,0,302,12,165,0,0,68,45
Cade Ballard,102861,QB,ARMY,9,43.5,0,114,55.3,,60.0,0,0,0,0.0,0.0,,0,0,0,80,0,0,0,184,0,55,0,0,80,0
Shadrick Byrd,101661,HB,CHARLOTTE,12,16.7,0,136,75.4,25.2,75.8,0,2,49,17.9,18.0,93.9,0,4,2,79,0,0,0,473,53,295,0,0,26,0
Otto Hess,143826,G,BOSTON COL,4,100.0,1,121,50.2,40.2,49.8,0,1,43,100.0,100.0,96.5,2,2,1,79,0,79,0,79,45,45,0,0,34,0
Zen Michalski,145062,T,OHIO STATE,7,100.0,0,260,71.3,39.6,72.0,1,0,19,100.0,100.0,97.4,0,1,0,79,0,1,78,79,19,19,0,0,60,0
Squirrel White,163776,WR,TENNESSEE,9,46.5,0,307,75.7,,59.8,0,0,0,0.0,0.0,,0,0,0,79,0,0,0,170,0,90,0,0,79,5
Rocky Lombardi,60452,QB,N ILLINOIS,4,47.3,0,254,90.9,,60.0,0,0,0,0.0,0.0,,0,0,0,79,0,0,0,167,0,85,0,0,79,0
Jacob Bernard,97218,WR,LA LAFAYET,12,36.6,0,207,64.2,,66.3,0,0,0,0.0,0.0,,1,0,0,79,0,0,0,216,0,137,0,0,79,0
Alex Atcavage,123591,T,FAU,6,98.8,0,165,42.1,55.4,47.6,0,1,9,90.0,90.9,94.4,1,1,0,79,0,0,0,80,10,11,0,47,69,33
Tate Rodemaker,122414,QB,FLORIDA ST,7,61.2,0,167,73.0,,60.0,0,0,0,0.0,0.0,,2,0,0,79,0,0,0,129,0,43,0,0,79,0
Jakob James,52540,C,OHIO STATE,7,100.0,0,260,58.1,71.5,56.8,0,0,19,100.0,100.0,100.0,0,0,0,79,78,0,0,79,19,19,1,0,60,0
Skylar Loving-Black,90613,TE,S JOSE ST,7,52.0,0,285,62.1,73.1,58.1,0,0,10,13.5,13.3,100.0,0,0,0,78,0,0,0,150,11,83,0,0,67,141
Anthony Carter Jr.,122856,G,NC STATE,5,100.0,0,248,63.3,86.4,59.2,0,0,28,100.0,100.0,100.0,0,0,0,78,0,24,0,78,34,34,53,0,44,0
Javon Swinton,129451,WR,INDIANA,8,33.3,0,190,54.2,,68.9,0,0,0,0.0,0.0,,0,0,0,78,0,0,0,234,0,156,0,0,78,0
Taniela Pututau,131872,TE,UTAH,10,94.0,0,328,85.6,71.1,76.3,0,0,3,42.9,44.4,100.0,0,0,0,78,0,0,0,83,4,9,0,0,74,79
Jeff Undercuffler,78501,QB,AKRON,6,34.5,1,102,45.7,,60.0,0,0,0,0.0,0.0,,2,0,0,78,0,0,0,226,0,145,0,0,78,0
Connor Blumrick,60558,WR,VA TECH,9,40.4,0,337,54.9,,46.1,0,0,0,0.0,0.0,,0,0,0,78,0,0,0,193,0,114,0,0,78,16
Chris Brooks,83644,HB,BYU,10,22.9,0,128,76.5,43.2,57.8,0,5,40,22.3,22.4,93.7,0,5,0,78,0,0,0,341,43,192,0,0,35,0
Taharin Sudderth,145306,TE,MIDDLE TN,6,66.1,1,224,50.5,56.3,50.6,0,2,19,33.3,35.5,94.7,1,2,0,78,0,0,0,118,22,62,0,0,56,71
Kay'Ron Lynch-Adams,101643,HB,UMASS,10,35.5,0,216,67.2,27.6,47.2,2,1,22,27.8,28.2,93.2,0,3,0,78,0,0,0,220,24,85,0,0,54,0
Austin Jones,97183,HB,USC,12,24.2,0,326,82.6,28.8,41.6,0,2,36,20.7,22.3,91.7,2,4,2,78,0,0,0,322,42,188,0,0,36,0
Bijan Robinson,123126,HB,TEXAS,12,14.0,0,311,95.3,59.0,70.8,3,1,55,21.1,21.4,96.4,0,4,0,78,0,0,0,558,60,280,0,0,18,0
Kaidon Salter,132046,QB,LIBERTY,7,27.4,0,206,47.6,,60.0,0,0,0,0.0,0.0,,0,0,0,77,0,0,0,281,0,178,0,0,77,0
Titus Swen,97314,HB,WYOMING,12,16.7,1,351,73.3,61.4,49.3,0,1,34,16.8,16.7,95.6,1,2,1,77,0,0,0,460,35,209,0,0,42,0
Trey Lowe,77669,QB,SO MISS,6,35.5,0,296,71.4,,60.0,0,0,0,0.0,0.0,,0,0,0,77,0,0,0,217,0,132,0,0,77,0
Dae Hunter,128200,HB,LIBERTY,9,22.4,0,206,85.7,65.1,57.0,0,4,50,28.1,28.6,96.0,1,4,0,77,0,0,0,343,54,189,0,0,23,0
Kyron Hudson,146411,WR,USC,11,47.8,0,326,63.4,,66.6,0,0,0,0.0,0.0,,0,0,0,77,0,0,0,161,0,84,0,0,77,1
Sean Atkins,101127,WR,USF,10,44.8,0,327,78.7,,79.7,0,0,0,0.0,0.0,,0,0,0,77,0,0,0,172,0,95,0,0,77,0
Billy Kemp IV,77037,WR,VIRGINIA,7,35.2,0,335,56.2,62.1,59.0,0,0,1,0.7,0.7,100.0,0,0,0,77,0,0,0,219,1,143,0,0,76,16
Brody Rodgers,59987,G,OHIO,5,100.0,0,259,43.1,1.9,53.9,1,6,41,100.0,100.0,89.0,0,8,1,77,0,0,0,77,41,41,76,1,36,0
Jack Hestera,154600,WR,COLORADO,11,39.9,0,143,59.0,,60.3,0,0,0,0.0,0.0,,2,0,0,77,0,0,0,193,0,114,0,0,77,0
Griffin Carder,98276,T,GA SOUTHRN,5,96.3,0,174,68.3,55.0,71.6,1,1,40,93.0,93.2,97.5,0,2,0,77,0,0,56,80,41,44,0,0,36,24
Dawson Jaramillo,81790,T,OREGON,6,100.0,0,264,68.9,49.7,71.2,0,2,30,100.0,100.0,96.7,0,2,0,77,0,0,15,77,32,32,0,62,45,0
Micah Hilts,98429,TE,TEXAS ST,6,68.8,0,314,45.9,46.5,50.3,0,0,10,22.7,22.2,90.0,0,1,1,77,0,0,2,112,10,45,0,0,67,96
Caelan Shepard,98489,T,BUFFALO,6,100.0,0,126,58.5,53.5,58.2,0,1,21,100.0,100.0,97.6,0,1,0,77,0,0,35,77,22,22,0,42,55,0
