player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Drake Anderson,83729,HB,ARIZONA,11,20.0,0,109,70.1,51.4,56.6,0,2,36,19.1,20.8,97.2,1,2,0,62,0,0,0,310,42,202,0,0,20,0
D'vonte Price,55158,HB,FIU,9,19.0,0,166,77.4,54.4,59.5,2,4,51,28.3,28.2,94.1,0,6,0,62,0,0,0,326,53,188,0,0,9,0
Robbie Ouzts,146594,TE,ALABAMA,9,82.7,0,103,45.9,73.5,50.8,0,0,5,27.8,27.8,100.0,0,0,0,62,0,0,0,75,5,18,0,0,57,48
Cade Sutherland,61636,WR,S ALABAMA,12,43.4,0,288,58.8,,52.1,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,143,0,81,0,0,62,0
Jhaylin Embry,130361,WR,BOWL GREEN,12,39.1,0,122,62.9,,57.5,0,0,0,0.0,0.0,,1,0,0,61,0,0,0,156,0,77,0,0,61,3
Sean Pelkisson,122454,TE,GA SOUTHRN,8,70.9,0,174,59.4,74.1,66.7,0,0,5,16.7,16.7,100.0,0,0,0,61,0,0,0,86,5,30,0,0,56,25
Warren Bryan,101291,QB,AIR FORCE,5,71.8,0,101,80.7,,60.0,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,85,0,11,0,0,61,0
Braden Smith,61460,WR,LOUISVILLE,4,39.4,1,210,63.4,,59.8,0,0,0,0.0,0.0,,1,0,0,61,0,0,0,155,0,93,0,0,61,0
Gunner Britton,81937,T,W KENTUCKY,12,95.3,0,346,83.2,61.3,84.3,0,0,14,82.4,84.2,100.0,0,0,0,61,0,0,40,64,16,19,0,2,45,22
Julian Fleming,129745,WR,OHIO STATE,7,47.3,0,260,61.8,,57.7,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,129,0,68,0,0,61,3
Jamyest Williams,56165,HB,GA STATE,12,21.0,0,175,81.5,42.1,56.6,0,2,27,20.3,20.9,96.3,0,2,0,61,0,0,0,291,29,139,0,0,32,0
Jermaine Brown Jr.,97084,HB,UAB,12,19.4,0,321,77.8,48.4,52.4,2,2,37,22.2,22.0,94.6,2,4,0,61,0,0,0,314,38,173,0,0,23,0
Calvin Camp,61202,HB,CHARLOTTE,12,18.3,0,136,72.2,43.2,58.9,1,0,21,12.5,13.8,92.9,0,2,1,61,0,0,0,333,25,181,0,0,36,0
Kelley Joiner Jr.,101124,HB,USF,12,25.7,0,327,79.3,62.9,55.1,0,1,36,27.3,28.8,98.6,1,1,0,61,0,0,0,237,40,139,0,0,21,0
Rontavius Groves,40901,WR,TEXAS ST,8,35.7,0,314,50.5,,48.2,0,0,0,0.0,0.0,,2,0,0,61,0,0,0,171,0,110,0,0,61,0
Trey Hamilton,81757,G,NEVADA,5,100.0,0,239,67.3,49.1,71.3,1,1,34,100.0,100.0,97.1,0,2,0,60,15,0,0,60,35,35,0,45,25,0
Dylan Koch,40924,TE,BALL ST,3,75.0,1,117,63.1,53.0,62.5,0,0,9,31.0,33.3,100.0,1,0,0,60,0,0,0,80,10,30,0,0,50,76
Bryn Tucker,122161,G,CLEMSON,3,100.0,0,140,58.7,83.8,53.5,0,0,29,100.0,100.0,100.0,0,0,0,60,0,46,0,60,30,30,13,0,30,0
Charlie Brewer,60344,QB,UTAH,3,38.0,0,328,68.2,,60.0,0,0,0,0.0,0.0,,1,0,0,60,0,0,0,158,0,94,0,0,60,0
Will Swinney,61209,WR,CLEMSON,7,53.1,0,140,55.8,,58.1,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,113,0,52,0,0,60,0
Sam Glover,121844,T,NAVY,6,100.0,0,237,58.5,43.4,59.8,0,2,15,100.0,100.0,93.3,0,2,0,60,0,0,45,60,15,15,0,15,45,0
SaRodorick Thompson,77777,HB,TEXAS TECH,10,21.1,0,315,73.6,50.1,84.3,0,2,20,13.7,13.4,95.0,0,2,0,60,0,0,0,285,20,149,0,0,40,0
Dahu Green,34850,WR,ARK STATE,10,29.0,0,113,72.3,,79.1,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,207,0,147,0,0,60,0
Chris Smith,83693,HB,LA LAFAYET,12,16.9,0,207,71.8,50.3,51.6,0,3,20,12.3,14.5,92.5,0,3,0,60,0,0,0,356,25,173,0,0,35,2
Everett Johnson,131652,G,CAL,2,100.0,0,130,45.2,59.7,39.2,1,0,33,100.0,100.0,98.5,1,1,0,60,0,56,0,60,34,34,4,0,26,0
Antoine Robinson,121473,WR,SO MISS,4,33.1,0,296,62.8,,69.4,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,181,0,121,0,0,60,0
Keith Pearson,55283,WR,CHARLOTTE,12,32.1,0,136,79.5,,73.5,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,187,0,124,0,0,60,0
Trelon Smith,57135,HB,ARKANSAS,12,21.7,0,111,69.5,29.7,50.6,0,2,22,19.0,18.2,95.5,1,2,0,60,0,0,0,277,22,121,0,0,38,1
Isaac Owusu-Appiah,98258,G,COAST CAR,6,100.0,0,141,60.3,71.3,58.5,1,0,17,100.0,100.0,97.1,0,1,0,60,0,0,0,60,18,18,60,0,42,0
Broc Bando,59911,T,NEBRASKA,4,100.0,0,238,63.9,49.6,64.2,2,0,19,100.0,100.0,94.7,0,2,0,59,0,5,0,59,19,19,24,30,40,0
Levar Gumms,78784,WR,C MICHIGAN,12,55.1,0,134,56.5,,50.4,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,107,0,48,0,0,59,3
Kevin Harris,99141,HB,S CAROLINA,11,19.5,0,289,76.1,54.9,43.5,0,3,38,25.3,24.8,93.4,1,4,1,59,0,0,0,303,39,157,0,0,20,0
Joey Hobert,131934,WR,WASH STATE,12,46.8,0,341,72.3,,45.6,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,126,0,67,0,0,59,2
Bobby Wooden,128288,HB,NEW MEXICO,11,46.1,0,241,57.4,68.1,55.1,0,0,1,2.2,2.0,100.0,0,0,0,59,0,0,0,128,1,49,0,0,58,0
Jabre Barber,123689,WR,TROY,12,21.5,0,318,59.6,62.1,46.9,0,0,1,0.5,0.5,100.0,1,0,0,59,0,0,0,275,1,216,0,0,58,1
Ta'Zhawn Henry,77776,HB,HOUSTON,11,20.3,0,182,77.2,57.7,59.6,0,4,43,26.2,26.0,93.0,0,5,1,59,0,0,0,291,45,173,0,0,14,0
Jalen Cunningham,82340,G,OLE MISS,2,100.0,0,226,68.6,60.5,70.5,0,0,33,100.0,100.0,100.0,0,0,0,59,0,0,0,59,35,35,58,0,24,0
Elijah Carson,98526,G,FRESNO ST,4,100.0,0,169,62.9,81.4,60.2,0,0,18,100.0,100.0,100.0,0,0,0,59,0,0,0,59,20,20,58,0,39,1
Titus Mokiao-Atimalala,144464,WR,UCF,11,39.3,0,323,58.5,,64.6,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,150,0,91,0,0,59,2
Dillon Johnson,124176,HB,MISS STATE,12,12.2,0,227,70.0,51.1,49.3,1,1,38,10.5,10.5,94.7,1,3,1,59,0,0,0,484,40,382,0,0,19,7
Jacob Rodriguez,151095,WR,VIRGINIA,12,32.1,0,335,48.3,17.6,37.2,0,1,4,3.6,3.4,87.5,1,1,0,59,0,0,0,184,4,119,0,0,55,23
Gavin Gerhardt,123561,C,CINCINNATI,5,100.0,0,138,65.7,8.4,69.2,0,1,14,100.0,100.0,96.4,0,1,0,59,59,0,0,59,14,14,0,0,45,0
Chandler Morris,122938,QB,TCU,4,34.5,0,305,79.4,,60.0,0,0,0,0.0,0.0,,1,0,0,58,0,0,0,168,0,98,0,0,58,0
T.J. Pledger,77755,HB,UTAH,12,20.1,0,328,77.8,41.6,57.7,1,1,33,19.5,20.1,97.0,0,2,0,58,0,0,0,289,35,174,0,0,23,1
Jamire Calvin,61807,WR,MISS STATE,12,17.2,0,227,57.6,,38.3,0,0,0,0.0,0.0,,3,0,0,58,0,0,0,338,0,280,0,0,58,0
Dominique Johnson,123959,HB,ARKANSAS,12,23.9,1,111,80.4,56.1,63.9,1,1,18,16.7,15.5,94.4,1,2,0,58,0,0,0,243,18,116,0,0,40,1
Marquavius Weaver,57291,HB,MEMPHIS,12,30.7,0,218,65.6,55.2,49.4,1,1,32,29.4,29.9,90.6,0,4,2,58,0,0,0,189,35,117,0,0,23,2
Spencer Witter,99632,TE,BOSTON COL,8,57.4,0,121,52.3,32.4,52.0,1,1,7,14.0,14.0,85.7,1,2,0,58,0,0,0,101,7,50,0,0,51,88
Pat Garwo III,97120,HB,BOSTON COL,12,15.8,0,121,76.1,14.9,61.0,2,1,22,18.6,18.9,88.6,0,4,1,58,0,0,0,367,23,122,0,0,35,0
Michael Wilson,84423,WR,STANFORD,5,32.2,1,300,62.9,,51.6,0,0,0,0.0,0.0,,1,0,0,58,0,0,0,180,0,122,0,0,58,1
Kilinahe Mendiola-Jensen,146198,WR,UNLV,7,41.7,0,325,60.8,,71.7,0,0,0,0.0,0.0,,0,0,0,58,0,0,0,139,0,81,0,0,58,0
Andrew Adair,147536,G,LIBERTY,6,100.0,0,206,68.1,52.7,72.9,0,2,18,100.0,100.0,94.4,1,2,0,58,0,0,0,58,19,19,58,0,39,0
Keenan Garber,99550,WR,KANSAS ST,10,60.4,0,199,59.4,,61.4,0,0,0,0.0,0.0,,0,0,0,58,0,0,0,96,0,37,0,0,58,0
Emeka Egbuka,145055,WR,OHIO STATE,7,55.8,0,260,69.9,,58.8,0,0,0,0.0,0.0,,1,0,0,58,0,0,0,104,0,46,0,0,58,0
Dylan Downing,128352,HB,PURDUE,12,30.3,0,273,69.6,57.7,54.9,0,2,16,15.8,18.1,93.7,0,2,0,57,0,0,0,188,19,105,0,0,38,1
Gavin Yates,144514,TE,BAYLOR,11,68.7,0,118,77.3,41.4,68.6,0,0,4,14.3,13.8,100.0,0,0,0,57,0,0,0,83,4,29,0,0,53,70
James Palmer,77906,TE,TULSA,8,64.8,0,320,60.7,69.1,63.6,0,0,2,6.3,6.1,100.0,0,0,0,57,0,0,0,88,2,33,0,0,55,86
Garrett Nussmeier,146757,QB,LSU,4,46.7,0,211,66.8,,60.1,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,122,0,63,0,0,57,0
Ray Ladner,58159,TE,SO MISS,11,89.1,0,296,55.2,69.8,57.1,0,0,2,22.2,22.2,100.0,0,0,0,57,0,0,0,64,2,9,0,0,55,56
Jaden Bradley,144016,WR,PITTSBURGH,9,50.4,0,268,66.1,,57.6,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,113,0,56,0,0,57,0
Justin Rogers,77666,QB,UNLV,6,38.5,0,325,53.2,,60.0,0,0,0,0.0,0.0,,2,0,0,57,0,0,0,148,0,85,0,0,57,0
D'Eriq King,26636,QB,MIAMI FL,3,24.7,1,220,81.3,,60.0,0,0,0,0.0,0.0,,1,0,0,57,0,0,0,231,0,159,0,0,57,0
Demick Starling,123792,WR,VIRGINIA,12,43.8,1,335,52.4,,51.1,0,0,0,0.0,0.0,,1,0,0,57,0,0,0,130,0,73,0,0,57,3
Brody Brumm,84252,WR,LIBERTY,12,45.6,0,206,67.8,63.8,71.1,0,0,1,1.6,1.4,100.0,0,0,0,57,0,0,0,125,1,69,0,0,56,0
Keyonta Lanier,78216,WR,NEW MEXICO,9,40.1,0,241,55.1,,44.4,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,142,0,85,0,0,57,0
DeWayne McBride,121495,HB,UAB,12,17.2,0,321,85.5,47.7,50.1,0,3,40,31.5,31.4,91.2,2,5,2,57,0,0,0,332,43,137,0,0,14,0
Sam Kenerson,122447,WR,GA SOUTHRN,5,56.4,0,174,44.9,,60.2,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,101,0,36,0,0,57,0
JP Richardson,144650,WR,OKLA STATE,7,46.0,0,262,70.5,,61.9,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,124,0,67,0,0,57,0
Ron Cook Jr.,97070,HB,BUFFALO,12,22.2,0,126,75.7,72.9,63.5,1,0,23,18.1,20.7,97.8,0,1,0,57,0,0,0,257,29,140,0,0,28,0
Xavier Graham,98041,G,UMASS,4,100.0,0,216,58.6,64.8,61.9,0,1,36,100.0,100.0,98.6,1,1,0,57,0,6,0,57,41,41,51,0,16,0
Xavier Gravette,87707,TE,COAST CAR,6,64.0,0,141,71.8,72.9,64.8,0,0,6,16.2,15.8,100.0,1,0,0,57,0,0,0,89,6,38,0,0,51,82
Jawon Hamilton,28919,HB,E MICHIGAN,11,24.7,0,160,79.5,25.8,58.3,1,2,47,41.2,41.0,92.6,0,5,2,56,0,0,0,227,48,117,0,0,8,0
Alex Fontenot,57186,HB,COLORADO,12,23.0,0,143,69.2,45.0,62.4,0,4,33,28.2,28.5,93.9,0,4,0,56,0,0,0,244,35,123,0,0,21,0
Nay'Quan Wright,98803,HB,FLORIDA,12,22.9,0,163,72.7,70.3,48.2,0,1,12,10.1,10.5,95.8,0,1,0,56,0,0,0,245,13,124,0,0,43,2
Jake Donnellon,41670,C,E MICHIGAN,2,100.0,0,160,67.0,45.5,69.4,1,1,28,100.0,100.0,96.4,0,2,0,56,39,0,0,56,29,29,17,0,27,0
Kenny Brewer III,109857,WR,C MICHIGAN,11,64.4,0,134,48.5,,52.7,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,87,0,31,0,0,56,4
Ahmarean Brown,97164,WR,S CAROLINA,12,40.9,0,289,55.3,,57.2,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,137,0,80,0,0,56,2
Bastian Swinney,146294,C,CAL,1,100.0,0,130,56.4,36.9,65.4,0,1,33,100.0,100.0,95.5,1,2,1,56,56,0,0,56,34,34,0,0,22,0
Jack Clement,63443,C,KENT STATE,1,100.0,0,201,68.6,72.9,65.4,0,0,31,100.0,100.0,96.8,0,1,1,56,56,0,0,56,35,35,0,0,21,0
Willie Allen,41910,T,UMASS,4,100.0,0,216,53.2,67.5,44.5,0,2,38,100.0,100.0,94.7,0,3,1,56,0,26,30,56,40,40,0,0,16,0
Phil Mafah,144123,HB,CLEMSON,8,33.7,0,140,72.7,54.8,47.6,0,1,32,44.4,44.2,98.4,0,1,0,56,0,0,0,166,34,77,0,0,22,0
Tyrone Sampson Jr.,81646,C,FRESNO ST,2,100.0,0,169,52.2,63.2,55.6,0,1,21,100.0,100.0,97.6,2,1,0,56,51,0,0,56,22,22,5,0,34,0
Toby Wilson,145060,C,OHIO STATE,4,100.0,0,260,57.7,21.2,62.7,0,2,21,100.0,100.0,90.5,0,3,1,56,56,0,0,56,21,21,0,0,35,0
Ky Thomas,129669,HB,MINNESOTA,8,20.7,0,225,78.5,57.2,57.1,0,1,39,39.4,38.9,96.2,0,2,1,56,0,0,0,271,42,108,0,0,14,0
Kato Nelson,40264,QB,AKRON,5,32.0,0,102,48.5,,60.0,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,175,0,108,0,0,56,0
A.J. Henning,129580,WR,MICHIGAN,12,36.8,0,222,63.2,,50.5,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,152,0,88,0,0,56,4
Raheim Sanders,146626,HB,ARKANSAS,12,23.8,0,111,71.8,28.5,47.0,0,4,21,22.3,22.2,81.0,0,6,2,56,0,0,0,235,22,99,0,0,34,0
JJ Jefferson,84341,WR,NWESTERN,7,30.6,0,256,49.9,,58.1,0,0,0,0.0,0.0,,1,0,0,56,0,0,0,183,0,124,0,0,56,0
Titus Swen,97314,HB,WYOMING,12,22.8,0,351,86.7,33.5,64.6,1,1,21,25.3,25.0,90.5,0,3,1,56,0,0,0,246,21,84,0,0,35,0
Ja'Markis Weston,98826,WR,FLORIDA,5,63.6,0,163,66.3,,55.9,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,88,0,32,0,0,56,1
Dorian Singer,146243,WR,ARIZONA,5,25.9,0,109,60.1,,48.9,0,0,0,0.0,0.0,,1,0,0,55,0,0,0,212,0,157,0,0,55,1
JoJo Earle,146588,WR,ALABAMA,10,38.5,1,103,64.5,,49.8,0,0,0,0.0,0.0,,2,0,0,55,0,0,0,143,0,88,0,0,55,0
Walter Stribling,123837,T,E CAROLINA,5,100.0,0,156,49.8,36.7,52.4,0,1,18,100.0,100.0,97.2,0,1,0,55,0,0,0,55,19,19,0,55,36,0
Lincoln Victor,97215,WR,WASH STATE,12,34.2,0,341,69.5,,46.4,0,0,0,0.0,0.0,,1,0,0,55,0,0,0,161,0,102,0,0,55,3
Malachai Jones,123252,WR,TULSA,8,40.7,0,320,52.4,,52.3,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,135,0,80,0,0,55,0
Chase Cokley,40742,WR,OHIO,8,47.0,0,259,64.4,,68.2,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,117,0,62,0,0,55,0
Kimani Vidal,123727,HB,TROY,11,13.2,0,318,69.7,51.3,65.6,2,3,38,16.5,16.5,93.4,1,5,0,55,0,0,0,416,40,243,0,0,15,0
Gunner Cruz,100575,QB,ARIZONA,5,30.9,0,109,44.2,,60.2,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,178,0,120,0,0,55,0
Jeminai Leuta-Ulu,70640,T,UNLV,3,96.5,0,325,51.1,38.5,58.0,1,3,21,91.3,91.3,90.5,0,4,0,55,0,0,0,57,21,23,0,0,34,55
David Priebe,84067,TE,UCLA,8,85.9,0,324,54.7,69.6,55.0,0,0,3,25.0,25.0,100.0,0,0,0,55,0,0,7,64,3,12,0,5,52,46
Daniel Jones,121851,HB,NAVY,7,72.4,0,237,63.4,86.5,48.0,0,0,2,15.4,15.4,100.0,0,0,0,55,0,0,0,76,2,13,0,0,53,0
Clay Markoff,57095,HB,ARIZONA,11,64.0,0,109,56.3,91.0,44.9,0,0,5,16.1,15.2,100.0,0,0,0,55,0,0,0,86,5,33,0,0,50,0
DeMeer Blankumsee,130613,WR,TOLEDO,11,36.2,0,316,61.0,,68.0,0,0,0,0.0,0.0,,2,0,0,55,0,0,0,152,0,97,0,0,55,0
Jo'quavious Marks,124179,HB,MISS STATE,12,11.0,0,227,75.7,52.3,56.2,0,1,36,10.1,10.6,98.6,0,1,0,55,0,0,0,499,40,378,0,0,15,0
Oronde Gadsden II,144046,WR,SYRACUSE,6,47.4,0,304,53.4,,54.3,0,0,0,0.0,0.0,,2,0,0,55,0,0,0,116,0,61,0,0,55,0
Logan Smothers,129713,QB,NEBRASKA,6,43.7,0,238,76.0,,60.0,0,0,0,0.0,0.0,,3,0,0,55,0,0,0,126,0,44,0,0,55,0
Mookie Cooper,129742,WR,MISSOURI,9,38.7,0,229,66.8,,50.4,0,0,0,0.0,0.0,,1,0,0,55,0,0,0,142,0,79,0,0,55,1
Jack Zergiotis,97603,QB,UCONN,3,32.2,0,146,38.4,,60.0,0,0,0,0.0,0.0,,2,0,0,55,0,0,0,171,0,109,0,0,55,0
Jake Briningstool,124831,TE,CLEMSON,7,64.0,0,140,81.6,67.9,76.7,0,0,3,9.4,8.8,100.0,0,0,0,55,0,0,0,86,3,34,0,0,52,53
Andrew Peasley,83581,QB,UTAH ST,10,40.1,0,329,67.4,,60.0,0,0,0,0.0,0.0,,1,0,0,55,0,0,0,137,0,64,0,0,55,0
Ike Ogbogu,77653,QB,HOUSTON,6,52.4,0,182,59.9,,60.0,0,0,0,0.0,0.0,,2,0,0,55,0,0,0,105,0,43,0,0,55,0
Garrett Dzuro,64526,QB,UMASS,7,41.4,0,216,32.7,,60.1,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,133,0,65,0,0,55,0
Dont'e Thornton Jr.,146547,WR,OREGON,9,53.4,0,264,58.4,,60.9,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,103,0,48,0,0,55,0
Ross Painter,83936,TE,ARK STATE,8,60.0,0,113,49.6,56.0,50.5,0,0,13,26.5,28.0,100.0,0,0,0,54,0,0,0,90,14,50,0,1,40,80
Cameron Davis,72376,HB,WASHINGTON,11,23.1,0,340,60.8,29.0,56.3,1,5,30,24.6,26.8,90.0,0,6,0,54,0,0,0,234,34,127,0,0,20,1
Jerrion Ealy,97163,HB,OLE MISS,11,17.2,1,226,88.0,45.7,71.9,0,3,30,18.3,19.4,95.0,2,3,0,54,0,0,0,314,33,170,0,0,21,1
Dylan Summers,109596,WR,E MICHIGAN,7,45.0,0,160,65.0,,78.4,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,120,0,66,0,0,54,0
Jaquayln Crawford,78082,WR,ARKANSAS,7,65.9,0,111,55.2,,60.2,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,82,0,28,0,0,54,0
Kamari Pleasant,40696,HB,WASHINGTON,9,28.0,0,340,79.0,60.6,73.9,0,2,34,30.9,31.1,97.1,0,2,0,54,0,0,0,193,37,119,0,0,17,0
Fabian McCray,97862,WR,N ILLINOIS,12,67.5,0,254,56.1,,68.6,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,80,0,26,0,0,54,0
Jerome Buckner,78200,WR,OHIO,5,46.2,0,259,66.4,,61.0,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,117,0,63,0,0,54,0
Michael Nichols,123094,T,TCU,6,98.2,0,305,70.4,57.3,71.7,0,1,18,94.7,94.7,91.7,0,2,1,54,0,0,0,55,18,19,0,54,36,0
Tommy DeVito,60545,QB,SYRACUSE,3,42.2,0,304,77.6,,60.0,0,0,0,0.0,0.0,,1,0,0,54,0,0,0,128,0,60,0,0,54,0
Mike Martinez,100628,TE,UCLA,3,77.1,0,324,73.8,70.0,75.3,0,0,2,11.8,11.1,100.0,0,0,0,54,0,0,2,70,2,18,0,5,52,48
Kylar Cooks,81866,T,TEXAS ST,5,100.0,0,314,61.7,58.8,61.1,0,1,25,100.0,100.0,98.0,0,1,0,54,0,0,52,54,27,27,0,0,27,2
Michael Jackson III,146412,WR,USC,6,44.6,0,326,69.4,,60.7,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,121,0,67,0,0,54,0
Marcus Fleming,129688,WR,MARYLAND,7,27.5,0,215,55.8,,58.6,0,0,0,0.0,0.0,,0,0,0,53,0,0,0,193,0,140,0,0,53,1
Chris Brooks,83644,HB,CAL,12,16.5,0,130,80.0,21.1,58.1,0,5,31,18.0,17.7,82.3,0,8,3,53,0,0,0,322,32,181,0,0,21,10
Frankie Martinez,145516,T,UTSA,7,100.0,0,331,61.0,32.1,65.5,0,1,20,100.0,100.0,97.5,0,1,0,53,0,0,0,53,20,20,9,44,33,0
Jay Symonds,83763,FB,STANFORD,11,76.8,0,300,53.1,80.3,51.9,0,0,8,34.8,33.3,100.0,1,0,0,53,0,0,0,69,8,24,0,0,45,3
Tyler Roberts,122353,WR,COAST CAR,7,70.7,0,141,58.1,,68.6,0,0,0,0.0,0.0,,0,0,0,53,0,0,0,75,0,22,0,0,53,0
Jerren Gilbert,122673,G,LA TECH,6,98.1,0,208,52.3,51.1,53.0,0,1,10,90.9,91.7,95.0,0,1,0,53,0,0,0,54,11,12,10,0,42,42
La'Vontae Shenault,100644,WR,COLORADO,3,52.5,0,143,56.3,,61.6,0,0,0,0.0,0.0,,2,0,0,53,0,0,0,101,0,48,0,0,53,0
Gunnar Helm,144726,TE,TEXAS,9,94.6,0,311,53.4,56.9,55.0,0,0,6,66.7,66.7,100.0,0,0,0,53,0,0,0,56,6,9,0,1,47,54
Toreon Penright,86146,T,FRESNO ST,2,100.0,1,169,65.2,52.0,72.5,0,0,20,100.0,100.0,100.0,1,0,0,53,0,0,53,53,23,23,0,0,30,0
Isaiah Bowser,66123,HB,UCF,7,17.2,0,323,75.2,63.7,57.5,0,4,34,21.3,21.4,94.1,0,4,0,53,0,0,0,308,36,168,0,0,17,0
Kobe Smith,84397,WR,S DIEGO ST,4,48.6,0,284,49.4,,49.1,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,109,0,56,0,0,53,0
Anthony Gould,97078,WR,OREGON ST,12,34.9,0,265,68.9,,58.4,0,0,0,0.0,0.0,,0,0,0,53,0,0,0,152,0,95,0,0,53,3
Trey Cooley,144150,HB,LOUISVILLE,11,27.2,0,210,66.4,58.3,59.6,0,1,29,30.2,29.0,94.8,0,2,1,53,0,0,0,195,29,100,0,0,24,0
Brycen Tremayne,84425,WR,STANFORD,5,29.4,0,300,73.9,,59.7,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,180,0,127,0,0,53,0
Ty Keyes,145417,QB,SO MISS,4,31.2,0,296,46.2,,60.2,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,170,0,95,0,0,53,0
Jaylen Wright,146934,HB,TENNESSEE,8,30.3,0,307,75.4,24.3,68.2,0,4,34,40.5,42.4,91.2,0,5,1,53,0,0,0,175,39,92,0,0,14,0
Kamareon Williams,98038,TE,FIU,7,72.2,0,166,67.3,66.4,58.8,0,0,7,25.9,28.6,100.0,0,0,0,52,0,0,0,72,8,28,0,0,44,67
Elijah Davis,83736,HB,DOMINION,12,20.5,0,263,69.2,23.2,54.7,0,2,29,22.8,24.6,93.1,1,3,1,52,0,0,0,254,32,130,0,0,20,0
Frank Peasant,121817,HB,MIDDLE TN,10,30.4,0,224,69.8,70.7,54.8,0,0,21,28.8,30.4,100.0,0,0,0,52,0,0,0,171,24,79,0,0,28,2
Dashaun Davis,97178,WR,APP STATE,12,46.8,0,108,52.0,,51.7,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,111,0,59,0,0,52,1
Cale Cabbiness,122962,WR,OKLA STATE,4,72.2,0,262,63.9,,62.4,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,72,0,20,0,0,52,0
Eric Hommel,61352,WR,KANSAS ST,10,96.3,0,199,71.5,,67.6,0,0,0,0.0,0.0,,1,0,0,52,0,0,0,54,0,2,0,0,52,3
Brionne Penny,101332,WR,S DIEGO ST,5,72.2,0,284,68.0,,58.8,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,72,0,20,0,0,52,0
Connor Noble,144394,TE,TEMPLE,10,91.2,0,306,71.9,68.7,75.0,0,0,3,42.9,37.5,100.0,0,0,0,52,0,0,0,57,3,8,0,0,49,40
Brittain Brown,40399,HB,UCLA,10,19.3,0,324,78.1,30.2,56.7,1,3,19,14.7,15.3,89.5,0,4,0,52,0,0,0,270,21,137,0,0,31,0
Jake Remsburg,99445,T,IOWA STATE,7,100.0,1,193,71.8,57.4,73.2,0,2,23,100.0,100.0,95.7,1,2,0,52,0,0,13,52,23,23,0,37,29,2
Jaxson Kincaide,40415,HB,W MICHIGAN,12,30.8,0,347,73.1,78.6,49.6,0,0,23,32.9,33.3,100.0,0,0,0,52,0,0,0,169,25,75,0,0,27,0
Brock Sturges,83614,HB,TEXAS ST,7,29.5,0,314,65.0,54.1,55.6,0,1,30,37.0,38.6,95.0,0,2,1,52,0,0,0,176,34,88,0,0,18,0
Chris Hickman,101687,TE,NEBRASKA,5,58.4,0,238,63.0,67.9,56.5,0,0,2,5.6,5.1,100.0,0,0,0,52,0,0,1,89,2,39,0,0,50,72
Lideatrick Griffin,124169,WR,MISS STATE,9,20.2,0,227,64.0,,50.0,0,0,0,0.0,0.0,,1,0,0,52,0,0,0,257,0,205,0,0,52,0
Tyler Falvey,78287,G,MIDDLE TN,6,100.0,0,224,60.3,28.3,62.4,0,0,16,100.0,100.0,100.0,0,0,0,52,0,51,0,52,16,16,0,0,36,0
