player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Tyler Rudolph,101666,S,UMASS,12,0,1,216,56.0,0,1,3,1.0,0.0,0,4,16.7,0,287,3,1,0,59.2,0,0,1,0.8,0.0,0,0.0,0,119,1,0
Marvin Grant,101670,S,KANSAS,12,0,0,198,66.5,0,1,3,1.4,33.3,1,0,16.7,0,210,3,1,0,59.5,0,1,1,1.4,0.0,0,50.0,0,70,1,1
Cormontae Hamilton,101674,ED,MEMPHIS,12,1,0,218,55.2,5,13,290,95.0,3.1,9,0,4.5,4,318,302,22,1,58.3,3,5,107,94.9,5.6,6,5.6,2,117,111,10
Bryce Barnes,101678,DI,ILLINOIS,10,0,0,187,57.4,0,5,88,100.0,9.1,8,0,2.8,0,97,97,5,0,54.5,0,1,38,100.0,5.3,2,1.3,0,41,41,1
Quinn Schulte,101737,S,IOWA,12,0,0,192,56.6,1,1,10,2.5,0.0,0,0,10.0,0,436,11,2,0,52.8,0,1,6,3.9,0.0,0,8.3,0,179,7,1
Julian Barnett,101745,CB,MEMPHIS,1,0,0,218,58.1,0,1,1,5.3,0.0,0,0,50.0,0,19,1,1,0,58.1,0,1,1,9.1,0.0,0,50.0,0,11,1,1
Ryan Stapp,101748,CB,MINNESOTA,9,0,0,225,75.7,0,0,1,1.0,100.0,1,0,100.0,1,97,1,1,0,75.7,0,0,1,3.0,100.0,1,100.0,1,33,1,1
Chance Main,101903,ED,COLORADO,12,1,0,143,61.4,2,10,158,99.4,8.2,13,0,4.4,1,166,165,13,0,63.4,1,6,41,100.0,19.5,8,8.5,0,42,42,7
Jared Verse,101912,ED,FLORIDA ST,11,0,0,167,87.1,2,22,167,96.8,22.2,37,2,12.0,8,187,181,32,0,86.9,2,14,77,95.3,32.5,25,16.9,5,85,81,21
Kyler Baugh,101975,DI,MINNESOTA,12,1,0,225,60.2,3,10,192,100.0,4.2,8,0,3.4,0,198,198,13,0,60.7,1,4,51,100.0,5.9,3,4.9,0,53,53,5
Jalen Green,101992,ED,JAMES MAD,11,0,0,197,70.9,3,10,123,84.1,13.0,16,0,8.5,4,151,127,17,0,80.3,3,7,42,79.2,28.6,12,19.0,3,53,42,13
James Carpenter,101993,DI,JAMES MAD,11,4,0,197,75.0,5,19,348,98.9,8.0,28,1,4.9,5,364,360,29,1,79.4,4,12,108,97.4,16.7,18,10.2,3,115,112,19
Joe Worman,101994,DI,JAMES MAD,1,0,0,197,66.5,0,0,4,100.0,25.0,1,0,0.0,0,4,4,0,0,67.2,0,0,3,100.0,33.3,1,0.0,0,3,3,0
Sean Johns,101995,DI,JAMES MAD,7,0,0,197,59.1,0,0,26,100.0,3.8,1,0,0.0,0,28,28,0,0,61.1,0,0,8,100.0,12.5,1,0.0,0,9,9,0
Christian Teague,102010,ED,MARYLAND,7,0,0,215,52.9,0,0,31,100.0,0.0,0,0,0.0,0,33,33,0,0,53.9,0,0,10,100.0,0.0,0,0.0,0,11,11,0
James Neal,102046,LB,UTEP,3,0,0,330,55.9,0,0,3,15.0,0.0,0,0,0.0,0,20,3,0,0,59.2,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Jake Howard,102055,LB,FIU,9,0,0,166,52.7,0,3,5,7.4,0.0,0,0,30.0,0,81,6,3,0,59.9,0,1,1,5.0,0.0,0,50.0,0,20,1,1
Julio Ayamel,102147,LB,JAMES MAD,3,0,0,197,59.3,0,0,1,7.1,0.0,0,0,0.0,0,14,1,0,0,59.3,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Taurus Jones,102148,LB,JAMES MAD,11,0,0,197,62.8,2,8,69,19.4,7.2,5,1,10.1,2,366,71,12,0,54.9,1,7,28,24.8,10.7,3,14.3,0,113,28,8
Brandon Benson,102456,S,E MICHIGAN,10,0,0,160,57.8,0,0,3,3.9,0.0,0,1,0.0,0,76,3,0,0,59.5,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Tra Fluellen,102462,S,MIDDLE TN,12,1,0,224,68.2,1,3,18,3.7,0.0,0,5,11.1,0,517,19,4,1,78.8,1,2,4,2.3,0.0,0,37.5,0,172,4,3
O'shai Fletcher,102648,CB,TROY,12,1,3,318,78.8,0,2,7,2.9,14.3,1,4,14.3,0,308,9,2,0,,0,0,0,0.0,,0,,0,77,0,0
Bryquice Brown,102650,CB,GA STATE,11,0,0,175,65.0,0,1,3,1.3,33.3,1,3,16.7,0,320,4,1,0,58.2,0,0,0,0.9,,0,,0,106,1,0
Nick Ross,102656,CB,APP STATE,12,0,0,108,70.7,0,0,1,0.2,0.0,0,4,100.0,1,428,1,1,0,,0,0,0,0.0,,0,,0,137,0,0
Jackson Greene,102658,S,APP STATE,8,0,0,108,64.0,0,1,3,4.3,0.0,0,0,16.7,0,70,3,1,0,59.2,0,0,1,3.1,0.0,0,0.0,0,32,1,0
Jason Simmons Jr.,102660,S,SYRACUSE,11,0,0,304,66.3,1,1,4,1.5,0.0,0,1,25.0,0,269,4,2,0,59.6,0,0,1,1.3,0.0,0,0.0,0,75,1,0
Fabrice Voyne,102669,ED,ARMY,8,0,1,114,62.6,1,4,70,69.6,4.3,3,1,6.4,2,102,71,7,0,66.5,1,1,23,80.0,4.3,1,13.0,2,30,24,4
Marquel Broughton,102671,S,ARMY,11,1,1,114,80.3,1,1,6,2.2,0.0,0,3,16.7,0,277,6,2,0,64.3,0,1,1,1.4,0.0,0,50.0,0,69,1,1
D'Andre Tobias,102675,S,ARMY,7,0,0,114,60.0,0,0,1,1.8,0.0,0,0,0.0,0,56,1,0,0,,0,0,0,0.0,,0,,0,27,0,0
Cole Mabry,102677,LB,ARMY,2,0,0,114,60.0,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Quindrelin Hammonds,102679,S,ARMY,11,0,0,114,57.4,0,2,6,2.7,0.0,0,1,16.7,0,255,7,2,0,,0,0,0,0.0,,0,,0,66,0,0
Jabari Moore,102681,CB,ARMY,10,0,0,114,46.7,0,2,4,1.7,0.0,0,1,25.0,0,239,4,2,0,45.9,0,1,2,3.1,0.0,0,25.0,0,65,2,1
Isaiah Rutherford,102685,CB,ARIZONA,5,0,0,109,58.2,0,0,1,1.1,0.0,0,1,0.0,0,91,1,0,0,58.2,0,0,1,4.3,0.0,0,0.0,0,23,1,0
K.J. Wallace,102686,CB,GA TECH,11,0,0,176,58.3,2,3,42,10.7,4.8,2,4,6.0,0,403,43,5,0,66.6,2,0,7,4.4,14.3,1,14.3,0,159,7,2
Tavita Gagnier,102690,LB,BYU,5,0,0,128,72.0,0,1,5,20.8,40.0,2,0,10.0,0,24,5,1,0,59.1,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Ja-Quane Nelson,102710,DI,LA LAFAYET,11,1,0,207,63.1,0,1,95,100.0,5.3,5,1,0.5,0,106,106,1,1,72.1,0,0,20,100.0,15.0,3,0.0,0,24,24,0
Darius Richardson,102716,DI,ARMY,12,0,0,114,53.6,1,0,121,100.0,0.0,0,1,0.4,0,126,126,1,0,54.5,0,0,21,100.0,0.0,0,0.0,0,22,22,0
Tyler Komorowski,102717,DI,ARMY,10,0,0,114,66.6,0,3,61,100.0,4.9,3,1,4.1,1,64,64,4,0,55.3,0,0,11,100.0,0.0,0,0.0,0,13,13,0
Chris Frey,102720,DI,ARMY,12,0,0,114,56.7,3,3,120,100.0,5.0,6,1,3.3,1,125,125,7,0,54.9,2,0,30,100.0,3.3,1,3.3,0,33,33,2
Nana Osafo-Mensah,102725,ED,NOTRE DAME,12,0,0,258,61.4,2,6,130,96.5,6.9,9,1,3.1,0,144,139,8,0,59.3,1,1,34,92.3,5.9,2,2.9,0,39,36,2
Howard Cross III,102726,DI,NOTRE DAME,11,1,0,258,73.3,3,13,238,100.0,8.0,19,0,4.6,3,255,255,19,0,73.6,3,6,95,100.0,11.6,11,6.8,2,103,103,11
Isaiah Foskey,102728,ED,NOTRE DAME,12,0,1,258,74.0,3,18,288,93.1,11.1,32,4,7.8,12,334,311,33,0,76.6,1,10,106,91.1,18.9,20,13.7,9,124,113,20
Gabe Summers,102731,DI,BYU,8,0,0,128,59.1,1,4,90,100.0,4.4,4,2,2.8,0,95,95,5,0,52.8,0,1,22,100.0,0.0,0,2.3,0,22,22,1
Jourdan Heilig,102733,ED,APP STATE,1,0,0,108,57.8,0,0,2,66.7,0.0,0,0,0.0,0,3,2,0,0,,0,0,0,0.0,,0,,0,1,0,0
Zac Tuinei,102774,LB,PURDUE,1,0,0,273,59.5,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Peyton Hampton,102778,LB,ARMY,9,0,0,114,56.0,0,4,15,12.3,13.3,2,0,20.0,1,122,15,5,0,63.1,0,0,5,17.9,0.0,0,20.0,1,28,5,1
Andre Carter II,102780,ED,ARMY,10,0,0,114,82.1,2,17,150,64.2,21.3,32,1,9.0,4,254,163,23,0,77.4,2,7,49,81.2,28.6,14,15.3,3,69,56,12
Nathaniel Smith,102783,ED,ARMY,10,0,0,114,61.4,0,6,125,100.0,4.0,5,1,2.4,0,133,133,6,0,57.8,0,2,36,100.0,0.0,0,2.8,0,39,39,2
JD Bertrand,102787,LB,NOTRE DAME,11,1,0,258,71.2,2,9,74,25.8,9.5,7,3,11.5,3,310,80,14,1,79.4,2,4,32,31.0,9.4,3,18.8,3,113,35,9
Marist Liufau,102789,LB,NOTRE DAME,12,0,0,258,57.6,0,10,98,32.4,9.2,9,1,6.1,1,327,106,11,0,58.2,0,6,45,46.7,11.1,5,8.9,1,105,49,7
Ben Bywater,102791,LB,BYU,12,1,0,128,61.6,1,2,24,8.3,0.0,0,1,10.4,1,300,25,4,0,61.1,0,2,6,8.3,0.0,0,33.3,1,72,6,3
Keenan Pili,102794,LB,BYU,12,0,0,128,58.9,1,3,31,10.9,6.5,2,3,6.5,0,293,32,4,0,59.6,1,2,14,19.4,7.1,1,10.7,0,72,14,3
KeSean Brown,102847,LB,APP STATE,10,0,0,108,83.1,2,6,52,23.8,21.2,11,1,15.4,4,239,57,12,0,86.2,1,1,11,21.5,36.4,4,27.3,2,65,14,4
Brendan Harrington,102848,S,APP STATE,1,0,0,108,51.6,0,1,4,20.0,0.0,0,0,12.5,0,20,4,1,0,59.5,0,1,1,20.0,0.0,0,50.0,0,5,1,1
Jamil Muhammad,102860,ED,GA STATE,12,1,0,175,73.7,6,13,169,72.1,12.4,21,1,6.8,2,251,181,21,0,62.2,0,6,59,81.6,13.6,8,6.8,1,76,62,7
Morgan Pyper,102892,LB,BYU,3,0,0,128,60.0,0,0,1,6.7,0.0,0,0,0.0,0,15,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Koby Perry,102899,S,UCF,11,0,2,323,62.7,1,1,6,3.2,0.0,0,3,16.7,0,189,6,2,0,76.6,1,0,2,2.6,0.0,0,25.0,0,76,2,1
Mekhi Garner,102900,CB,LSU,12,0,1,211,53.4,0,1,4,1.0,0.0,0,2,12.5,0,415,4,1,0,59.3,0,1,1,0.8,0.0,0,50.0,0,130,1,1
Tanner Davis,102905,LB,UMASS,11,3,0,216,61.8,1,2,31,17.2,3.2,1,0,4.8,0,186,32,3,0,52.8,0,1,6,10.8,16.7,1,8.3,0,65,7,1
Peyton Tuggle,102927,S,TEXAS ST,4,0,0,314,59.0,0,0,1,4.0,0.0,0,0,0.0,0,25,1,0,0,59.0,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Willie Roberts,103567,CB,LA TECH,12,0,0,208,50.2,0,0,10,3.1,0.0,0,4,0.0,0,354,11,0,0,51.8,0,0,4,3.0,0.0,0,0.0,0,133,4,0
Myles Brooks,103568,CB,LA TECH,12,0,0,208,57.6,0,0,2,0.5,0.0,0,5,0.0,0,368,2,0,0,57.6,0,0,2,1.5,0.0,0,0.0,0,130,2,0
Jarius Monroe,103580,CB,TULANE,12,0,0,319,71.5,1,0,2,0.7,50.0,1,3,25.0,0,291,2,1,0,64.0,1,0,1,1.0,100.0,1,50.0,0,98,1,1
Devyn Coles,103583,CB,JAMES MAD,8,1,0,197,91.5,0,3,11,13.8,45.5,5,2,22.7,1,80,11,4,0,83.9,0,0,2,7.4,100.0,2,0.0,0,27,2,0
Jordan Gandy,103605,CB,N ILLINOIS,10,0,0,254,50.2,0,2,5,1.8,0.0,0,1,20.0,0,284,5,2,0,55.4,0,1,1,0.8,0.0,0,50.0,0,125,1,1
Josh Sarratt,103624,S,JAMES MAD,11,0,0,197,65.0,1,3,25,10.3,4.0,1,1,12.0,1,242,25,5,0,54.1,0,2,7,9.1,0.0,0,14.3,0,77,7,2
Ethan Drewes,103648,DI,WYOMING,7,0,0,351,59.7,0,2,36,100.0,8.3,3,0,2.8,0,36,36,2,0,62.9,0,2,19,100.0,15.8,3,5.3,0,19,19,2
Logan Lutui,103655,ED,BYU,4,0,0,128,52.0,0,1,19,62.5,0.0,0,1,2.6,0,32,20,1,0,53.3,0,1,8,90.0,0.0,0,6.3,0,10,9,1
Isaiah Iton,103716,ED,OLE MISS,7,2,0,226,63.6,1,4,51,100.0,9.8,5,0,6.9,1,53,53,6,0,55.3,0,0,9,100.0,0.0,0,0.0,0,9,9,0
TreShaun Clark,104144,ED,LIBERTY,9,1,0,206,61.7,2,12,198,92.1,8.1,16,2,5.1,3,229,211,17,0,62.3,2,5,99,92.9,11.1,11,6.6,3,112,104,10
William Green,104145,DI,NEVADA,8,0,0,239,60.5,0,2,72,98.8,4.2,3,0,2.8,1,80,79,3,0,59.0,0,0,19,100.0,0.0,0,5.3,1,21,21,1
Kei'Trel Clark,104163,CB,LOUISVILLE,12,0,2,210,76.9,2,1,14,4.2,14.3,2,9,17.9,1,408,17,4,0,77.2,1,0,2,3.3,0.0,0,25.0,0,123,4,1
Chris Megginson,104168,CB,LIBERTY,12,0,0,206,61.5,1,1,6,1.6,0.0,0,1,16.7,0,372,6,2,0,59.3,0,0,1,0.6,0.0,0,0.0,0,157,1,0
Jacques Bristol,104185,DI,C MICHIGAN,12,1,1,134,77.2,5,17,244,100.0,11.9,29,4,5.3,2,256,256,24,0,79.1,5,17,120,100.0,21.7,26,10.0,1,123,123,23
Jamykal Neal,104215,DI,HOUSTON,12,2,0,182,63.6,0,4,136,100.0,5.1,7,0,2.2,1,145,145,5,0,67.9,0,3,32,100.0,9.4,3,4.7,0,33,33,3
Justin Whiteside,104220,LB,C MICHIGAN,12,1,1,134,83.5,4,7,51,13.6,21.6,11,3,14.7,2,383,52,13,1,77.9,3,5,27,16.0,29.6,8,18.5,1,175,28,9
Jaden Woods,104256,S,AKRON,8,0,0,102,67.6,2,0,6,5.1,0.0,0,0,16.7,0,137,7,2,0,54.2,1,0,4,7.4,0.0,0,12.5,0,54,4,1
Izaiah Reed,104407,DI,NEW MEX ST,12,0,0,242,64.0,1,14,194,100.0,6.2,12,1,5.9,4,199,199,19,0,62.5,1,7,58,100.0,6.9,4,10.3,2,60,60,10
Jason Johnson,104514,LB,UCF,12,0,0,323,62.6,0,14,72,18.1,8.3,6,0,11.1,1,415,75,15,0,61.3,0,6,25,16.7,8.0,2,12.0,0,162,27,6
Davion Ross,104927,CB,MEMPHIS,11,0,1,218,45.7,0,1,4,1.4,0.0,0,2,12.5,0,286,4,1,0,,0,0,0,0.0,,0,,0,106,0,0
Prince James Boyd Jr.,105243,DI,PURDUE,12,0,0,273,60.9,0,7,102,100.0,3.9,4,0,4.4,1,112,112,8,0,63.9,0,7,43,100.0,7.0,3,10.5,1,48,48,8
Tylar Wiltz,105309,LB,PITTSBURGH,12,0,0,268,74.8,3,4,29,13.9,6.9,2,2,19.0,2,216,30,9,0,61.2,0,2,6,7.4,16.7,1,16.7,0,81,6,2
Trimarcus Cheeks,105332,LB,HOUSTON,12,0,0,182,60.6,1,2,10,6.8,0.0,0,0,25.0,1,147,10,4,0,58.8,0,1,3,7.9,0.0,0,50.0,1,38,3,2
Yahsyn McKee,105714,CB,MIAMI OH,7,0,1,221,60.0,0,0,0,0.4,,0,3,,0,277,1,0,0,,0,0,0,0.0,,0,,0,103,0,0
Chris Edmonds,105737,S,ARIZONA ST,12,0,1,110,56.5,0,1,4,1.0,0.0,0,1,12.5,0,385,4,1,0,59.1,0,1,1,0.6,0.0,0,50.0,0,157,1,1
Keem Green,105786,DI,FAU,11,0,0,165,58.2,1,1,96,99.0,2.1,2,1,1.0,0,101,100,2,0,59.9,0,1,13,100.0,7.7,1,3.8,0,15,15,1
Marquallius Turner Jr.,105793,S,LA TECH,6,0,0,208,62.6,1,0,4,5.3,25.0,1,0,12.5,0,75,4,1,0,65.9,1,0,2,7.1,50.0,1,25.0,0,28,2,1
Trey Jones,105795,S,C MICHIGAN,11,0,0,134,53.8,0,3,15,3.7,20.0,3,1,10.0,0,427,16,3,0,55.2,0,0,3,1.5,0.0,0,0.0,0,194,3,0
Josh Ahern,105796,LB,VIRGINIA,6,0,0,335,58.7,1,5,27,23.6,3.7,1,0,14.8,1,127,30,7,0,55.1,1,1,13,23.1,0.0,0,7.7,0,65,15,2
Jordan White,105922,S,N ILLINOIS,8,0,0,254,54.9,0,1,5,2.3,0.0,0,0,10.0,0,218,5,1,0,58.2,0,1,2,2.4,0.0,0,25.0,0,85,2,1
Michael Oppong,106021,LB,UMASS,11,0,0,216,59.7,0,3,7,8.3,28.6,2,3,21.4,0,84,7,3,0,57.0,0,1,3,6.4,0.0,0,16.7,0,47,3,1
Isaiah Johnson,106073,CB,SYRACUSE,12,0,0,304,58.5,0,0,2,0.8,0.0,0,2,0.0,0,251,2,0,0,59.2,0,0,1,1.4,0.0,0,0.0,0,72,1,0
Isaiah Wingfield,106115,CB,WAKE,12,1,0,339,78.8,0,1,9,2.6,11.1,1,0,16.7,1,378,10,2,0,72.9,0,0,1,1.0,0.0,0,100.0,1,104,1,1
Dorian Jackson,106202,CB,W MICHIGAN,12,0,0,347,60.5,0,2,10,2.9,20.0,2,2,20.0,1,345,10,3,0,63.7,0,1,1,0.8,100.0,1,50.0,0,123,1,1
DJ Coleman,106310,ED,MISSOURI,12,0,0,229,74.4,8,6,185,94.1,11.9,22,1,7.0,6,205,193,20,0,82.4,5,4,57,95.2,22.8,13,16.7,5,62,59,14
Jelani Stafford,106431,DI,UCONN,12,0,0,146,67.3,3,6,174,100.0,6.3,11,2,3.7,2,195,195,11,0,64.1,1,0,42,100.0,4.8,2,3.6,1,49,49,2
Paul Akere,106482,ED,VIRGINIA,10,0,0,335,65.9,2,16,129,100.0,12.4,16,0,10.9,5,134,134,23,0,68.7,1,9,62,100.0,17.7,11,14.5,4,65,65,14
Chris Smith,106524,DI,NOTRE DAME,11,0,1,258,69.7,0,2,112,100.0,8.9,10,1,0.9,0,120,120,2,0,80.4,0,1,29,100.0,17.2,5,1.7,0,31,31,1
Anthony Nelson,106525,ED,DUKE,9,0,0,154,59.9,3,9,132,95.1,6.8,9,0,4.5,0,144,137,12,0,61.7,2,5,53,96.5,9.4,5,6.6,0,57,55,7
Jacob Sykes,106528,DI,UCLA,12,0,0,324,63.8,3,12,208,99.6,4.8,10,0,4.6,2,224,223,17,0,66.0,1,6,48,100.0,12.5,6,9.4,1,50,50,8
Cam Dillon,108192,LB,DUKE,12,1,0,154,76.7,0,3,27,11.2,14.8,4,0,9.3,1,249,28,4,0,75.5,0,2,18,18.8,16.7,3,11.1,1,101,19,3
Jalen Mackie,108209,LB,UMASS,12,0,0,216,83.3,1,17,71,33.0,21.1,15,2,16.9,3,230,76,21,0,79.1,0,12,27,35.9,33.3,9,29.6,2,78,28,14
Uriah West,109193,HB,RICE,1,0,0,275,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Kobe Hylton,109237,S,UTEP,12,1,0,330,74.4,4,6,35,9.7,8.6,3,1,17.1,1,373,36,11,0,53.9,1,0,6,7.1,0.0,0,8.3,0,85,6,1
Sylvester Mathis,109336,ED,TEMPLE,3,0,0,306,66.8,0,0,3,42.9,0.0,0,0,0.0,0,7,3,0,0,,0,0,0,,,0,,0,0,0,0
Kris Williams,110660,S,UNLV,5,0,0,325,60.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Jake Holaday,112630,DI,FAU,2,0,0,165,56.6,0,0,5,100.0,0.0,0,0,0.0,0,5,5,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Tra Thomas,116043,ED,TEMPLE,4,0,0,306,61.3,1,5,63,85.5,4.8,3,0,9.5,3,76,65,9,0,65.5,1,3,31,84.2,6.5,2,16.1,3,38,32,7
TyQaze Leggs,121354,DI,MARSHALL,6,0,0,214,60.6,1,5,114,93.8,5.3,6,3,4.4,2,128,120,8,0,65.2,0,3,43,97.8,11.6,5,5.8,1,46,45,4
Yam Banks,121407,CB,S ALABAMA,12,0,0,288,79.5,4,5,25,6.0,20.0,5,3,22.0,1,480,29,10,0,74.5,3,2,7,4.1,28.6,2,35.7,0,193,8,5
Zeke Chapman,121410,DI,S ALABAMA,10,0,0,288,59.2,1,1,41,100.0,2.4,1,0,2.4,0,45,45,2,0,58.3,1,0,17,100.0,0.0,0,2.9,0,19,19,1
Carlos Johnson Jr.,121424,DI,S ALABAMA,12,0,0,288,62.7,0,2,46,100.0,13.0,6,0,4.3,1,51,51,3,0,63.4,0,2,31,100.0,16.1,5,6.5,1,36,36,3
Darrell Luter Jr.,121428,CB,S ALABAMA,12,0,1,288,49.0,0,3,9,2.7,0.0,0,3,16.7,0,445,12,3,0,53.8,0,0,1,1.1,0.0,0,0.0,0,176,2,0
Jamie Sheriff,121433,ED,S ALABAMA,12,2,0,288,73.7,9,23,298,87.1,11.4,34,1,8.4,9,363,316,41,0,71.5,7,14,123,87.6,17.1,21,11.8,4,153,134,25
CJ Thompson,121439,S,S ALABAMA,10,0,0,288,60.0,0,0,1,0.7,0.0,0,0,0.0,0,134,1,0,0,,0,0,0,0.0,,0,,0,58,0,0
Quentin Wilfawn,121442,LB,S ALABAMA,4,0,0,288,56.7,0,3,20,28.8,10.0,2,0,7.5,0,73,21,3,0,60.1,0,2,13,44.8,15.4,2,7.7,0,29,13,2
Kristin Booth,121448,ED,SO MISS,12,0,1,296,52.0,3,7,228,92.0,2.6,6,1,3.1,2,262,241,12,0,57.4,2,2,81,90.3,3.7,3,4.9,2,93,84,6
Natrone Brooks,121449,CB,SO MISS,12,0,0,296,60.3,0,2,19,5.5,15.8,3,2,5.3,0,363,20,2,0,53.2,0,1,7,4.9,14.3,1,7.1,0,144,7,1
Averie Habas,121458,ED,SO MISS,12,0,0,296,59.5,0,9,161,81.0,6.8,11,1,4.7,3,211,171,12,0,62.9,0,6,54,73.3,13.0,7,11.1,3,75,55,9
Tyrese Hopkins,121461,ED,SO MISS,1,0,0,296,66.9,1,0,13,82.4,7.7,1,0,3.8,0,17,14,1,0,65.2,1,0,3,100.0,0.0,0,16.7,0,3,3,1
Dominic Quewon,121469,ED,SO MISS,12,0,1,296,81.4,6,19,175,87.3,18.3,32,2,13.4,11,205,179,36,0,84.8,1,17,100,89.5,24.0,24,18.0,9,114,102,27
Josh Ratcliff,121471,DI,SO MISS,12,0,0,296,72.4,2,11,189,100.0,10.1,19,1,6.1,5,201,201,18,0,76.2,2,10,78,100.0,16.7,13,12.8,4,80,80,16
Tamarious Brown,121482,LB,UAB,2,0,0,321,63.2,0,1,1,11.1,100.0,1,0,50.0,0,9,1,1,0,63.2,0,1,1,33.3,100.0,1,50.0,0,3,1,1
Montaj Cook,121484,DI,UAB,1,0,0,321,65.5,0,0,7,100.0,14.3,1,0,0.0,0,7,7,0,0,58.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Colby Dempsey,121487,CB,UAB,12,0,0,321,58.3,0,0,1,1.0,0.0,0,0,0.0,0,96,1,0,0,,0,0,0,0.0,,0,,0,18,0,0
Isaiah Forte,121489,DI,UAB,12,0,0,321,52.3,0,3,197,100.0,0.5,1,0,1.3,1,205,205,4,0,56.2,0,0,34,100.0,0.0,0,2.9,1,35,35,1
Mac McWilliams,121497,CB,UAB,7,0,0,321,46.4,0,1,1,0.5,0.0,0,1,50.0,0,199,1,1,0,,0,0,0,0.0,,0,,0,24,0,0
Kelle Sanders,121501,ED,UAB,10,1,0,321,65.8,2,11,197,93.6,7.1,14,0,5.3,4,218,204,17,1,74.2,1,1,34,97.3,8.8,3,8.8,2,37,36,4
Gralyn Stokes,121503,DI,UAB,1,0,0,321,64.2,0,1,7,100.0,14.3,1,0,7.1,0,7,7,1,0,58.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Taylon Doss,121516,S,ARK STATE,11,0,0,113,68.7,0,0,2,1.2,50.0,1,2,0.0,0,168,2,0,0,68.7,0,0,2,3.3,50.0,1,0.0,0,60,2,0
Kenneth Harris,121523,CB,ARK STATE,12,0,0,113,51.6,0,2,3,0.8,0.0,0,3,33.3,0,396,3,2,0,55.4,0,0,1,0.8,0.0,0,0.0,0,122,1,0
CJ Harris,121524,LB,KENT STATE,11,1,0,201,58.1,1,8,54,18.1,5.6,3,0,8.3,0,315,57,9,0,47.9,0,5,27,28.2,3.7,1,9.3,0,103,29,5
Aaron Bibbins,121555,S,ARMY,6,0,0,114,67.6,0,0,2,7.7,0.0,0,0,0.0,0,39,3,0,0,70.2,0,0,1,14.3,0.0,0,0.0,0,14,2,0
Nikai Butler,121560,ED,ARMY,2,0,0,114,58.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Jimmy Ciarlo,121563,ED,ARMY,12,0,0,114,57.0,3,9,115,37.0,2.6,3,0,5.2,0,324,120,12,0,53.2,0,3,26,31.4,3.8,1,5.8,0,86,27,3
Isaiah Filisi,121568,DI,ARMY,4,0,0,114,56.4,0,0,13,100.0,0.0,0,0,0.0,0,15,15,0,0,57.0,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Jordan Funk,121570,DI,JAMES MAD,3,0,0,197,56.1,0,0,14,100.0,0.0,0,0,0.0,0,16,16,0,0,57.3,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Austin Hill,121576,ED,ARMY,12,0,0,114,51.2,2,8,178,100.0,1.7,3,1,3.4,1,187,187,11,0,56.9,0,3,45,100.0,4.4,2,5.6,1,50,50,4
Cameron Jones,121581,CB,ARMY,9,0,1,114,65.4,1,0,5,3.3,0.0,0,2,10.0,0,152,5,1,0,60.0,0,0,1,2.4,0.0,0,0.0,0,42,1,0
Spencer Jones,121582,LB,ARMY,6,0,0,114,54.5,0,0,6,11.9,0.0,0,0,0.0,0,59,7,0,0,57.0,0,0,1,11.8,0.0,0,0.0,0,17,2,0
Leo Lowin,121586,LB,ARMY,11,0,0,114,61.8,0,5,29,11.7,3.4,1,0,19.0,3,274,32,8,0,56.4,0,2,12,17.9,0.0,0,16.7,1,67,12,3
Bo Nicolas-Paul,121595,CB,ARMY,10,0,0,114,57.4,0,0,3,2.3,0.0,0,1,0.0,0,128,3,0,0,,0,0,0,0.0,,0,,0,39,0,0
