player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Julius Davis,101649,HB,WISCONSIN,3,11,1,2,59.8,49,0,82,0,0,1,25,20.7,2,3,349,0,5,73.5,73.8,74.2,,74.4,56.7,72.4,,33,0,0,0,5,11,0,0,0,11,0,82,25,2.27,7.5,0.0,6
Antoine Lane,155989,HB,GA STATE,3,11,2,1,39.6,21,0,53,0,0,2,25,41.3,2,4,175,0,1,73.5,72.6,73.7,,,,70.2,60.2,21,0,0,0,0,19,0,0,0,11,0,53,25,2.27,4.8,,10
Byron Cardwell,86353,HB,OREGON,2,11,3,1,21.1,16,0,76,0,0,3,44,80.0,3,6,264,0,7,73.9,77.0,73.8,,,65.8,78.0,,16,0,34,4,16,11,0,0,4,15,1,76,44,4.0,6.9,2.13,4
Tyrone Tracy,84226,WR,PURDUE,12,11,5,3,60.9,53,0,87,2,5,5,45,110.6,4,3,273,1,1,43.1,62.4,82.5,,67.7,57.5,79.3,59.3,19,0,185,26,156,88,0,0,36,37,0,87,45,4.09,7.9,1.19,3
Luke McCaffrey,101634,WR,RICE,10,11,4,4,69.3,95,0,137,5,14,4,83,219.1,6,7,275,0,5,55.7,76.7,13.5,,,76.9,80.6,49.8,37,3,656,51,286,188,0,0,79,62,1,137,83,7.55,12.5,2.29,0
Hudson Card,123109,QB,TEXAS,7,3,2,0,0.0,0,0,-2,0,0,0,0,0.0,4,5,311,1,1,57.8,70.1,83.5,67.8,,54.3,66.8,61.1,32,2,0,0,1,135,118,8,0,3,0,116,28,2.55,10.5,0.0,0
Isaiah Phillips,83695,HB,LA MONROE,4,11,1,0,0.0,0,0,36,0,0,1,27,22.3,0,0,209,0,5,74.1,60.0,73.8,,32.8,56.1,62.1,59.2,6,0,0,0,6,14,0,0,0,11,0,36,27,2.45,3.3,0.0,6
Wesley Kommer,128235,HB,NEVADA,8,11,2,0,0.0,0,0,30,0,1,2,23,48.3,0,2,239,1,4,26.0,59.3,76.4,,71.7,58.1,58.6,59.4,9,0,11,2,20,16,0,0,2,13,0,30,23,2.09,2.7,0.55,7
Jalil Farooq,144623,WR,OKLAHOMA,12,11,7,3,58.3,67,1,115,6,10,7,73,245.3,5,5,261,0,5,77.1,66.6,49.1,,,62.6,82.7,72.5,24,2,418,35,316,291,0,0,57,46,0,115,73,6.64,10.5,1.32,4
Aaron Young,97161,HB,RUTGERS,3,11,3,0,0.0,0,0,38,0,0,3,29,65.9,1,1,278,0,5,73.6,69.9,73.0,,71.8,72.0,67.5,60.0,14,0,18,1,6,12,0,0,1,12,0,38,29,2.64,3.5,3.0,6
Jarel Dickson,147310,FB,ARMY,5,11,0,0,0.0,0,0,40,0,0,0,17,0.0,0,2,114,0,7,73.5,60.7,78.9,,79.9,60.0,57.6,64.3,7,0,0,0,1,31,0,0,0,11,0,40,17,1.55,3.6,0.0,0
Bryson Daily,147303,QB,ARMY,4,11,1,2,67.4,118,0,175,0,0,1,28,23.1,4,5,114,1,1,26.1,94.5,73.7,74.7,,,90.4,60.0,64,0,0,0,0,24,0,0,0,11,2,175,28,2.55,15.9,,8
De'Javion Stepney,145727,CB,C MICHIGAN,3,11,0,0,0.0,0,0,5,0,0,0,8,0.0,0,1,134,1,5,36.1,57.6,75.7,,75.2,55.0,58.3,59.3,5,0,2,1,14,15,0,0,2,12,1,5,8,0.73,0.5,0.14,6
Carson Beck,124010,QB,GEORGIA,6,9,0,1,52.6,20,0,22,0,0,0,9,0.0,2,2,173,2,1,23.9,72.3,77.0,86.2,,,38.3,60.0,20,0,0,0,0,36,16,2,0,9,0,38,15,1.36,3.5,,3
Jordan Wilmore,100585,HB,UTAH ST,3,11,2,0,0.0,0,0,36,0,0,2,26,43.0,0,2,329,0,10,73.7,72.4,74.1,,79.3,55.5,71.5,59.5,7,0,0,0,5,14,0,0,0,11,0,36,26,2.36,3.3,0.0,1
Julian Ross,57363,HB,OHIO,4,11,2,1,31.6,18,0,57,0,0,2,43,71.1,2,2,259,1,9,24.7,58.6,75.2,,78.3,58.4,58.3,60.0,18,0,0,0,2,13,0,0,0,11,0,57,43,3.91,5.2,0.0,2
Zac Larrier,104193,QB,AIR FORCE,6,11,3,2,69.8,44,0,63,1,0,3,39,88.6,3,4,101,0,3,73.1,68.3,74.6,,,59.5,69.1,57.0,28,0,37,1,6,24,0,0,2,12,0,63,39,3.55,5.7,6.17,6
Zamar Wise,128106,QB,UMASS,4,10,3,1,37.5,15,0,38,0,0,3,31,77.5,1,2,216,0,8,72.7,53.2,76.2,43.3,,60.2,64.1,60.2,15,0,7,2,4,21,2,1,2,12,0,40,33,3.0,3.6,1.75,1
Jordan McDonald,158449,HB,UCF,2,11,2,0,0.0,0,0,43,0,0,2,28,46.3,0,3,323,0,4,73.5,68.7,72.3,,,60.0,67.6,58.6,9,0,0,0,1,16,0,0,0,11,1,43,28,2.55,3.9,0.0,7
Mikey Keene,70961,QB,UCF,4,9,0,0,0.0,0,0,-5,0,0,0,1,0.0,1,2,323,3,3,25.9,73.8,81.6,81.8,,59.3,38.3,60.6,10,0,0,0,1,100,15,2,0,9,0,10,1,0.09,0.9,0.0,5
Ronnie Walker Jr.,83681,HB,VIRGINIA,3,10,0,0,0.0,0,0,40,0,0,0,14,0.0,0,6,335,0,2,73.1,71.0,72.8,,51.1,56.1,71.6,60.0,8,0,0,0,7,12,0,0,0,10,1,40,14,1.4,4.0,0.0,8
D'Wan Mathis,99130,WR,TEMPLE,9,8,0,0,0.0,0,0,11,0,0,0,13,0.0,2,2,306,4,3,24.1,47.3,27.3,54.5,,57.4,36.2,61.8,13,2,44,6,40,53,15,2,10,14,0,26,13,1.3,2.6,1.1,3
Patrick Wilk,146935,HB,TENNESSEE,3,10,3,0,0.0,0,0,44,0,0,3,31,93.0,1,3,307,0,3,73.1,68.2,73.1,,73.9,58.6,67.2,59.0,11,0,0,0,2,13,0,0,0,10,0,44,31,3.1,4.4,0.0,7
Brayden Willis,77917,TE,OKLAHOMA,12,10,1,0,0.0,0,0,26,3,12,1,21,60.7,0,1,261,1,9,47.2,70.5,75.4,72.6,81.0,60.0,62.2,84.1,6,2,445,35,335,352,0,0,53,45,0,26,21,2.1,2.6,1.33,1
Brendon Lewis,131687,QB,COLORADO,2,4,2,0,0.0,0,0,7,0,0,0,2,0.0,2,3,143,1,4,31.9,51.8,20.5,52.0,,,58.5,60.0,24,1,0,0,0,26,51,6,0,4,0,58,32,3.2,5.8,,0
Lorenzo Lingard,77779,HB,FLORIDA,8,10,3,1,26.7,20,0,75,0,1,3,34,113.3,3,2,163,0,2,73.2,72.3,78.0,,20.7,67.5,76.0,60.0,20,0,22,2,13,20,0,0,2,12,1,75,34,3.4,7.5,1.69,8
Nate Hope II,110014,HB,COAST CAR,3,10,1,0,0.0,0,0,43,0,0,1,18,18.0,1,4,141,0,7,73.1,74.7,77.4,,67.7,55.2,76.4,60.2,11,0,0,0,10,26,0,0,0,10,1,43,18,1.8,4.3,0.0,3
BK Jackson,145318,HB,N TEXAS,5,10,3,0,0.0,0,0,52,0,0,3,33,99.0,1,4,251,0,6,73.5,74.7,73.1,,74.2,55.8,73.5,67.7,13,0,0,0,7,17,0,0,0,10,0,52,33,3.3,5.2,0.0,4
Ryan Glover,109047,QB,MEMPHIS,4,9,2,2,70.5,43,0,52,0,0,2,43,106.2,2,2,218,1,5,72.1,80.3,74.7,58.9,,,78.0,60.0,28,0,0,0,0,31,9,1,0,9,0,61,43,4.3,6.1,,1
Taven Curry,163012,HB,UAB,2,10,0,0,0.0,0,0,45,0,0,0,19,0.0,2,3,321,0,3,73.1,75.5,73.5,,,59.8,73.0,60.0,14,0,0,0,1,11,0,0,0,10,0,45,19,1.9,4.5,0.0,7
TC Caffey,162862,HB,OHIO STATE,2,10,4,1,74.2,49,0,66,0,0,4,63,252.0,1,1,260,0,1,73.1,73.2,72.4,,,58.6,71.4,60.0,49,0,0,0,2,13,0,0,0,10,1,66,63,6.3,6.6,0.0,9
Sam Jackson,144682,QB,TCU,5,9,0,1,44.4,32,0,67,0,0,0,10,0.0,3,5,305,0,2,72.1,87.1,74.9,81.2,,,73.4,60.1,32,0,0,0,0,31,5,1,0,9,2,72,10,1.0,7.2,,5
Tavierre Dunlap,132720,HB,MICHIGAN,8,10,1,1,30.0,15,0,50,0,1,1,30,54.5,1,3,222,0,4,73.6,66.2,77.1,,38.4,55.1,74.5,45.6,15,0,5,1,21,17,0,0,1,11,0,50,30,3.0,5.0,0.24,6
Harold Fannin Jr.,163104,TE,BOWL GREEN,11,10,5,1,45.3,24,0,53,0,6,5,47,184.6,1,6,122,0,2,74.3,71.2,54.4,54.8,64.1,69.6,71.1,63.7,24,2,217,18,136,116,0,0,23,28,4,53,47,4.7,5.3,1.6,0
Jaylon Bester,61430,HB,MIAMI OH,2,10,6,0,0.0,0,0,17,0,0,6,18,108.0,1,1,221,2,5,11.6,36.3,75.4,,7.7,54.6,41.3,60.0,11,0,0,0,12,12,0,0,0,10,0,17,18,1.8,1.7,0.0,5
LJ Johnson Jr.,147003,HB,TEXAS A&M,6,10,0,0,0.0,0,0,39,0,0,0,16,0.0,2,6,312,0,0,73.1,65.1,0.0,,9.1,56.4,72.4,60.0,14,1,0,0,3,11,0,0,0,10,2,39,16,1.6,3.9,0.0,10
Keegan Holles,163325,HB,COLO STATE,5,10,5,1,47.4,18,0,38,0,0,5,30,125.0,2,3,144,0,3,75.4,65.3,75.1,,13.1,59.5,68.6,,18,0,3,2,15,10,0,0,2,12,0,38,30,3.0,3.8,0.2,6
Martin Blake,158778,FB,S DIEGO ST,10,10,1,0,0.0,0,0,36,0,0,1,24,21.8,0,1,284,0,2,73.1,53.6,0.0,,41.4,69.5,65.5,43.9,9,1,29,1,7,49,0,0,1,11,0,36,24,2.4,3.6,4.14,6
Jalen Mitchell,97173,HB,LOUISVILLE,5,10,2,1,50.0,24,0,48,1,0,2,35,70.0,1,2,210,0,0,73.3,64.0,77.4,,25.0,33.0,76.6,58.3,24,0,0,0,18,17,0,0,1,10,0,48,35,3.5,4.8,0.0,10
Jake Rubley,144589,QB,KANSAS ST,4,8,1,0,,0,0,-6,0,0,1,3,4.7,0,1,199,0,1,71.6,54.9,73.7,55.8,,,56.8,60.0,3,0,0,0,0,20,6,2,0,8,0,0,3,0.3,0.0,,1
Lee Witherspoon,99166,HB,UAB,5,10,3,1,63.5,33,0,52,0,0,3,16,48.0,2,3,321,0,3,73.1,71.8,76.7,,78.5,55.3,71.4,60.0,33,0,0,0,8,15,0,0,0,10,2,52,16,1.6,5.2,0.0,7
Dakereon Joyner,83554,WR,S CAROLINA,11,10,1,0,0.0,0,0,49,0,0,1,22,14.7,2,5,289,0,8,73.8,62.5,11.9,79.9,,56.8,70.5,52.3,13,1,85,5,59,52,0,0,6,15,2,49,22,2.2,4.9,1.44,2
Myles Montgomery,144232,HB,CINCINNATI,4,10,1,2,83.9,94,0,112,0,0,1,22,20.0,3,3,138,1,4,23.6,65.5,73.5,,75.6,62.4,64.5,59.7,76,0,4,1,4,13,0,0,1,11,1,112,22,2.2,11.2,1.0,6
Kenyon Sims,83679,HB,S JOSE ST,7,10,2,0,0.0,0,0,52,0,0,2,32,64.0,1,3,285,0,6,73.1,76.3,74.2,,59.9,55.6,76.8,60.0,13,0,0,0,7,14,0,0,0,10,0,52,32,3.2,5.2,0.0,4
Qualon Farrar,156606,HB,N TEXAS,3,10,4,1,38.8,19,0,49,0,0,4,43,172.0,1,2,251,1,8,22.9,68.2,71.7,,70.0,56.3,68.3,57.8,19,0,0,0,4,15,0,0,0,10,0,49,43,4.3,4.9,0.0,2
Jaziun Patterson,156421,HB,IOWA,2,10,1,0,0.0,0,0,24,0,0,1,21,21.0,0,1,192,0,2,73.1,59.5,73.8,,,59.0,59.7,60.0,6,0,0,0,2,11,0,0,0,10,0,24,21,2.1,2.4,0.0,7
O'Maury Samuels,57296,HB,NEW MEX ST,4,10,3,1,41.4,36,0,87,0,0,3,52,156.0,3,4,242,0,3,73.1,76.1,73.8,,0.2,57.5,77.2,60.0,36,0,0,0,3,14,0,0,0,10,0,87,52,5.2,8.7,0.0,7
Thomas Castellanos,158433,QB,UCF,4,9,8,3,88.9,112,0,126,0,0,8,95,938.3,3,3,323,1,4,72.1,90.5,2.2,78.5,,,81.9,60.0,43,1,0,0,0,27,0,0,0,9,1,126,95,10.56,14.0,,3
Jonathan Brady,156940,WR,NEW MEX ST,12,9,0,1,72.0,36,0,50,2,2,0,15,11.5,2,1,242,0,5,76.4,63.3,84.0,,61.9,64.0,63.2,49.2,36,0,261,20,189,147,0,0,35,29,0,50,15,1.67,5.6,1.38,2
Antonio Patterson,156545,HB,FIU,2,9,2,0,0.0,0,0,40,0,0,2,15,33.3,1,2,166,0,3,72.6,67.6,71.1,,,63.1,66.6,60.0,13,0,-1,1,4,10,0,0,1,10,0,40,15,1.67,4.4,-0.25,6
James Foster,83563,QB,CHARLOTTE,6,4,1,1,50.0,15,0,12,0,0,1,4,25.0,1,1,136,0,1,39.5,52.4,77.3,54.1,,,51.4,60.0,15,0,0,0,0,34,18,5,0,4,0,30,24,2.67,3.3,,2
Jake Garcia,143941,QB,MIAMI FL,8,3,3,0,0.0,0,0,7,0,0,1,7,77.8,2,1,220,5,1,44.1,38.7,39.2,37.5,62.2,,61.8,60.0,14,3,0,0,0,87,43,6,0,3,0,50,23,2.56,5.6,,2
Giles Jackson,101695,WR,WASHINGTON,12,9,1,1,37.5,18,0,48,0,1,1,30,18.0,1,2,340,0,3,58.8,75.4,39.1,,67.5,75.5,66.5,70.2,18,2,328,28,149,99,0,0,31,37,0,48,30,3.33,5.3,2.2,4
Trent Battle,144683,HB,TCU,12,9,2,0,0.0,0,0,37,0,2,2,33,97.8,1,2,305,1,2,27.3,63.2,80.0,,20.2,83.8,55.3,49.7,11,0,70,6,32,50,0,0,7,15,0,37,33,3.67,4.1,2.19,7
Jalen Buckley,163158,HB,W MICHIGAN,4,9,0,0,0.0,0,0,27,0,0,0,14,0.0,1,1,347,0,4,72.5,53.6,73.9,,19.1,56.0,56.6,59.4,11,0,0,0,7,12,0,0,1,9,0,27,14,1.56,3.0,0.0,5
Chandler Morris,122938,QB,TCU,3,7,2,1,93.8,15,0,8,0,0,2,0,0.0,1,1,305,1,0,71.1,64.6,19.5,73.1,,,50.8,60.0,15,2,0,0,0,27,8,2,0,7,0,16,1,0.11,1.8,,3
Jordan Nubin,144983,HB,MINNESOTA,3,9,1,0,0.0,0,0,26,0,0,1,24,29.6,0,1,225,0,3,72.5,62.7,72.0,,,57.6,62.5,60.0,7,0,0,0,3,10,0,0,0,9,0,26,24,2.67,2.9,0.0,6
Rocko Griffin,124350,HB,VANDERBILT,3,9,4,1,39.5,34,0,86,0,0,4,69,340.7,4,4,333,0,2,72.7,76.4,72.8,,75.2,55.5,76.6,60.0,34,0,0,0,8,11,0,0,0,9,1,86,69,7.67,9.6,0.0,7
Silas Bolden,71674,WR,OREGON ST,12,9,2,2,61.9,65,0,105,0,2,2,31,53.0,4,4,265,0,0,77.2,74.5,49.2,,,71.3,81.0,61.0,36,1,206,17,136,173,0,0,28,26,2,105,31,3.44,11.7,1.51,0
Harrison Bailey,124266,QB,UNLV,6,2,2,0,0.0,0,0,-7,0,0,0,0,0.0,2,3,325,0,0,71.5,47.9,45.0,44.5,,,65.7,60.0,10,1,0,0,0,56,43,7,0,2,1,36,19,2.11,4.0,,0
A.J. Gates,145444,HB,UAB,4,9,2,0,0.0,0,0,14,0,0,2,15,37.0,0,1,321,0,2,72.5,65.4,74.8,,74.3,58.2,64.5,60.0,6,0,0,0,3,12,0,0,0,9,0,14,15,1.67,1.6,0.0,6
Eddie Lee Marburger,145511,QB,UTSA,6,7,3,0,0.0,0,0,20,0,0,2,5,20.4,3,5,331,3,2,20.8,54.1,77.1,41.8,,,75.0,60.0,12,0,0,0,0,42,24,2,0,7,0,44,27,3.0,4.9,,0
Mychael Hamilton,144480,HB,USF,3,9,1,0,0.0,0,0,23,0,0,1,16,19.8,1,2,327,0,1,72.5,61.2,71.3,,67.8,58.8,61.0,60.0,12,0,0,0,2,10,0,0,0,9,0,23,16,1.78,2.6,0.0,8
Emeka Egbuka,145055,WR,OHIO STATE,12,9,9,3,71.6,58,0,81,5,6,9,53,117.8,3,4,260,0,1,85.4,81.8,87.3,,,81.7,81.5,52.9,27,1,1039,66,341,282,0,0,97,75,2,81,53,5.89,9.0,3.05,3
Zack Martin,97190,HB,LA MONROE,4,9,1,1,40.4,23,0,57,0,0,1,28,31.1,1,1,209,0,4,72.6,71.1,71.0,,19.0,64.9,70.1,60.0,23,0,-5,1,2,10,0,0,1,10,1,57,28,3.11,6.3,-2.5,5
Maasai Maynor,101057,QB,NAVY,3,7,1,0,0.0,0,0,8,0,0,1,10,20.4,1,3,237,1,4,26.5,59.3,75.2,58.4,,60.0,60.3,60.0,10,0,0,0,1,21,1,2,0,7,1,9,15,1.67,1.0,0.0,0
Michael Cox,124200,HB,MISSOURI,2,9,2,1,37.0,17,0,46,0,0,2,32,79.0,1,2,229,0,7,73.1,70.4,73.8,,0.5,58.5,71.6,57.8,17,0,0,0,2,14,0,0,0,9,0,46,32,3.56,5.1,0.0,2
Tate Rodemaker,122414,QB,FLORIDA ST,7,7,0,1,61.1,22,0,26,0,0,0,6,0.0,3,4,167,2,2,41.0,73.0,79.6,68.1,,,70.4,60.0,22,2,0,0,0,86,10,2,0,7,0,36,7,0.78,4.0,,0
Kilohana Haasenritter,128199,HB,OREGON,2,9,7,0,0.0,0,0,46,0,0,7,38,295.6,0,3,264,0,5,72.6,75.6,70.7,,,64.6,73.3,60.0,9,0,1,1,2,11,0,0,1,10,1,46,38,4.22,5.1,0.5,4
Levi Williams,98365,QB,UTAH ST,5,8,2,1,69.4,25,0,36,1,0,2,11,34.4,1,3,329,1,6,28.2,53.0,75.3,53.8,62.2,33.6,62.6,60.0,25,0,0,0,1,24,0,0,1,8,0,36,11,1.38,4.5,0.0,2
Dayton Wade,97181,WR,OLE MISS,12,8,5,1,48.0,36,0,75,1,3,5,27,84.4,3,3,226,0,2,76.0,64.0,85.4,58.1,,62.8,71.8,55.8,36,0,236,24,198,250,0,0,34,32,0,75,27,3.38,9.4,1.19,0
Dajon Richard,97174,HB,SO MISS,5,8,1,0,0.0,0,0,15,0,0,1,21,32.8,0,1,296,1,4,21.8,46.3,74.2,,72.7,57.3,50.1,48.2,9,0,0,0,4,15,0,0,0,8,0,15,21,2.63,1.9,0.0,4
Malik Washington,97108,WR,NWESTERN,12,7,2,0,0.0,0,0,16,1,24,1,9,44.6,1,1,256,2,4,34.7,71.1,68.8,58.9,,73.2,56.1,53.8,10,1,701,65,389,312,0,1,101,72,0,16,14,1.75,2.0,1.8,1
BJ Harris,146874,HB,MISSOURI,6,8,5,0,0.0,0,0,32,1,0,5,23,179.7,1,2,229,0,5,72.4,56.2,74.5,,4.5,36.3,66.8,60.0,14,0,0,0,9,9,0,0,1,8,1,32,23,2.88,4.0,0.0,3
Kyron Drones,144506,QB,BAYLOR,5,5,1,0,0.0,0,0,16,0,0,0,8,0.0,1,3,118,0,2,70.6,71.5,76.8,72.8,,,60.0,60.0,17,0,0,0,0,40,33,3,0,5,2,49,25,3.13,6.1,,3
Aaron Bedgood,97079,WR,COAST CAR,4,8,1,2,100.0,45,0,45,0,0,1,34,53.1,2,2,141,0,3,71.9,64.2,75.9,,69.5,57.0,64.7,57.4,30,0,0,0,4,18,0,0,0,8,1,45,34,4.25,5.6,0.0,5
Jimmy Horn Jr.,144483,WR,USF,11,8,1,1,69.6,55,0,79,4,10,1,19,56.8,3,3,327,0,2,76.4,75.8,84.8,,,75.2,71.7,60.1,55,2,565,38,248,223,0,0,60,46,1,79,19,2.38,9.9,2.28,1
Harlan Dixon,122669,HB,LA TECH,1,8,1,0,0.0,0,0,36,0,0,1,20,27.8,0,1,208,0,0,72.0,69.7,73.4,,83.8,70.7,66.8,60.0,8,0,16,1,7,11,0,0,2,9,0,36,20,2.5,4.5,2.29,8
Lucas Barisas,155283,HB,TULANE,2,8,1,0,0.0,0,0,41,0,0,1,13,20.3,1,3,319,0,0,71.9,69.3,72.7,,71.5,57.9,68.0,60.0,13,0,0,0,3,9,0,0,0,8,0,41,13,1.63,5.1,0.0,8
Ty Thompson,146568,QB,OREGON,7,8,0,0,0.0,0,0,-6,0,0,0,7,0.0,0,0,264,3,2,70.4,53.9,76.7,55.1,,,53.7,60.0,2,0,0,0,0,42,0,0,0,8,0,-6,7,0.88,-0.8,,2
Roderick Daniels Jr.,144356,WR,SMU,11,8,8,1,41.1,23,0,56,3,6,8,35,278.4,2,3,287,0,2,77.8,58.8,83.9,,,54.7,82.1,52.2,23,0,176,14,169,134,0,0,21,22,1,56,35,4.38,7.0,1.04,5
Maurice Jones,156792,HB,MARSHALL,1,8,2,1,39.2,20,0,51,0,0,2,28,87.5,1,3,214,0,5,71.9,77.2,70.2,,,60.0,74.2,60.0,20,0,0,0,1,10,0,0,0,8,0,51,28,3.5,6.4,0.0,3
Artur Sitkowski,83547,QB,ILLINOIS,3,7,1,0,0.0,0,0,15,0,0,1,17,34.7,1,1,187,1,0,71.0,61.6,77.8,56.1,,,66.2,60.1,11,1,0,0,0,55,0,1,0,7,0,15,17,2.13,1.9,,1
A'Varius Sparrow,123433,HB,MIDDLE TN,3,8,3,0,0.0,0,0,18,0,0,3,19,54.8,0,0,224,0,1,72.4,61.6,75.9,,58.2,62.9,61.6,58.4,7,0,46,5,18,10,0,0,5,13,0,18,19,2.38,2.3,2.56,7
Smoke Harris,78918,WR,LA TECH,12,8,0,0,0.0,0,0,-1,10,25,0,-1,-4.2,1,1,208,1,5,71.3,63.3,43.0,,68.1,65.5,54.4,53.1,12,2,620,66,369,230,0,0,98,74,0,-1,-1,-0.13,-0.1,1.68,0
Kaden Dudley,145979,HB,BOISE ST,4,8,1,0,0.0,0,0,16,0,0,1,13,18.1,0,0,120,0,4,73.2,58.1,73.6,,,55.1,60.1,60.0,6,0,4,1,8,9,0,0,1,9,0,16,13,1.63,2.0,0.5,4
Jonzell Norrils,130308,HB,AKRON,6,8,1,0,0.0,0,0,26,0,0,1,25,31.3,0,1,102,0,5,72.1,58.2,75.6,,9.8,59.1,66.1,47.5,8,0,12,2,29,10,0,0,2,10,0,26,25,3.13,3.3,0.41,3
Drake Stoops,78087,WR,OKLAHOMA,12,7,3,0,0.0,0,0,47,0,4,2,31,60.4,1,2,261,0,7,74.7,65.9,85.7,72.6,,64.4,62.3,65.7,14,0,366,37,310,278,1,1,55,44,0,48,35,4.38,6.0,1.18,0
Nicco Marchiol,157363,QB,W VIRGINIA,2,8,0,0,0.0,0,0,24,0,0,0,12,0.0,0,1,343,0,4,71.6,71.0,75.0,64.0,,,69.2,60.0,9,0,0,0,0,28,0,0,0,8,0,24,12,1.5,3.0,,0
Dominique Johnson,123959,HB,ARKANSAS,4,8,0,0,0.0,0,0,43,0,0,0,22,0.0,1,2,111,0,1,71.9,60.5,74.3,,70.8,53.4,62.5,59.4,12,0,0,0,11,11,0,0,0,8,0,43,22,2.75,5.4,0.0,7
Jalen Bracey,138149,WR,FIU,12,8,3,0,0.0,0,0,12,3,11,3,8,30.4,1,1,166,1,0,44.1,54.8,61.2,,64.2,56.9,44.3,52.7,10,1,282,38,312,172,0,0,54,46,0,12,8,1.0,1.5,0.9,2
Christian Grubb,100596,HB,UCLA,2,8,0,1,36.8,21,0,57,0,0,0,20,0.0,1,3,324,0,3,72.5,79.8,71.5,,,60.0,76.1,,21,0,0,0,1,9,0,0,0,8,1,57,20,2.5,7.1,0.0,5
Kiael Kelly,145634,QB,BALL ST,1,8,4,2,68.7,57,0,83,0,0,4,53,331.3,3,4,117,0,6,71.9,92.0,72.0,60.4,,,84.0,60.0,40,0,0,0,0,17,0,0,0,8,0,83,53,6.63,10.4,,2
Kyle Crum,158784,QB,S DIEGO ST,3,7,0,0,0.0,0,0,24,0,0,0,12,0.0,0,1,284,2,2,20.0,28.2,20.0,26.9,,,58.3,60.0,9,1,0,0,0,32,3,1,0,7,0,27,13,1.63,3.4,,5
Jordan Nabors,127151,WR,BAYLOR,7,8,0,1,47.1,32,0,68,0,0,0,4,0.0,2,4,118,0,0,76.0,53.8,77.0,29.1,,55.4,66.3,55.1,32,0,4,1,12,28,0,0,1,9,2,68,4,0.5,8.5,0.33,0
Preston Landis,127173,HB,N TEXAS,1,8,2,1,25.0,15,0,60,0,0,2,30,93.8,3,4,251,0,5,71.9,79.3,70.7,,,58.0,76.8,,15,0,0,0,3,8,0,0,0,8,1,60,30,3.75,7.5,0.0,3
Isaiah Woullard,57305,HB,OLE MISS,3,8,1,0,0.0,0,0,9,0,0,1,16,25.0,0,0,226,0,2,73.1,55.4,71.1,,,58.1,58.9,46.7,5,0,0,0,2,12,0,0,0,8,0,9,16,2.0,1.1,0.0,6
Ben Jefferson,131510,WR,AIR FORCE,12,8,2,1,71.6,48,1,67,0,0,2,26,72.2,1,2,101,0,1,72.5,65.7,0.0,,,53.2,64.4,78.9,48,6,17,1,33,428,0,0,4,9,0,67,26,3.25,8.4,0.52,2
Damien Taylor,147252,FB,TROY,5,8,1,0,0.0,0,0,30,0,0,1,25,39.1,0,2,318,0,2,71.9,59.9,75.9,,8.2,56.4,68.2,48.4,9,0,0,0,6,23,0,0,0,8,1,30,25,3.13,3.8,0.0,6
Bugs Mortimer,168428,WR,LA MONROE,10,7,3,2,77.5,93,0,120,2,2,3,33,107.1,3,3,209,1,0,28.5,60.6,81.4,,64.4,59.8,61.7,60.9,69,0,86,15,100,67,0,0,20,22,0,120,33,4.71,17.1,0.86,0
John Mateer,158516,QB,WASH STATE,1,7,1,2,110.4,53,0,48,0,0,1,29,59.2,2,3,341,0,1,71.2,80.1,71.0,59.7,,,74.4,60.0,37,0,0,0,0,11,0,0,0,7,0,48,29,4.14,6.9,,3
Demario Douglas,104155,WR,LIBERTY,12,7,0,2,93.6,103,0,110,4,17,0,12,37.8,2,2,206,0,1,71.2,84.7,86.0,,,86.2,72.8,56.7,75,0,980,70,372,239,0,0,104,77,1,110,12,1.71,15.7,2.63,0
J.J. Jernighan,124175,HB,MISS STATE,4,7,1,0,0.0,0,0,31,0,0,1,22,28.6,0,2,227,0,1,71.8,67.2,76.6,,72.9,60.3,73.3,60.0,7,0,17,4,44,9,0,0,5,11,0,31,22,3.14,4.4,0.39,6
Cole Kramer,101627,QB,MINNESOTA,8,7,0,0,0.0,0,0,25,0,0,0,9,0.0,1,4,225,0,3,71.0,71.3,75.0,63.3,,,68.9,60.1,11,0,0,0,0,31,0,0,0,7,0,25,9,1.29,3.6,,1
Kevin Jennings,158272,QB,SMU,4,5,3,0,0.0,0,0,-3,0,0,1,7,28.0,0,1,287,1,0,29.7,64.3,77.1,70.0,,,49.2,60.0,5,0,0,0,0,45,5,2,0,5,0,2,22,3.14,0.3,,2
Nevan Cremascoli,158044,QB,N ILLINOIS,4,1,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,3,254,1,0,54.8,42.4,82.0,38.5,,89.2,59.2,60.2,10,1,0,0,0,104,30,6,0,1,0,29,19,2.71,4.1,,0
