player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Daniel Heimuli,100485,LB,WASHINGTON,8,0,3.0,50.0,91.7,22.0,11.0,0,0,0,0.0,340,58.5,65.9,75.5,69.2,68.0,45.0,0,12,100.0,1,0,0,68.8,1,22,24,0,0,2,0,12,7,0.5,12.0
Ruperake Fuavai,100486,LB,WASHINGTON,2,0,,,100.0,,,0,0,0,,340,54.7,55.3,69.4,,61.5,25.7,0,,100.0,1,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Alphonzo Tuputala,100487,LB,WASHINGTON,12,4,4.5,70.0,87.7,16.9,11.8,0,0,0,0.0,340,65.0,65.4,82.8,68.0,62.0,59.7,0,32,20.0,3,0,1,109.2,14,257,293,9,8,20,1,154,105,0.7,11.0
Drew Fowler,100488,LB,WASHINGTON,5,1,,,88.9,,,0,0,0,,340,65.8,64.1,73.5,57.7,59.7,79.1,0,,0.0,0,0,0,0.0,0,16,18,0,0,0,0,0,0,0.0,
Hayden Furey,100489,ED,UTAH,2,0,11.5,50.0,61.5,8.0,4.0,0,1,1,50.0,328,56.8,71.5,78.7,66.6,78.6,72.8,0,14,0.0,0,1,0,72.9,1,8,13,0,3,2,0,14,0,1.8,14.0
Kyle Thornton,100494,LB,WASH STATE,12,3,5.9,81.8,82.7,9.9,8.1,0,0,0,0.0,341,62.0,62.0,82.3,49.9,64.0,78.5,0,26,0.0,0,0,0,98.5,9,91,110,5,10,11,0,84,34,0.9,9.3
Adam Cohen,100498,LB,UCLA,2,0,,,100.0,,,0,0,0,,324,62.7,71.7,69.5,71.6,66.2,76.0,0,,,0,0,0,0.0,0,5,5,1,0,0,0,0,0,0.0,
James Dinneen,100500,ED,UCLA,4,0,,,6.3,,,0,0,0,,324,60.3,64.2,80.4,63.1,61.9,77.0,0,,,0,0,0,0.0,0,2,32,1,0,0,0,0,0,0.0,
Bralen Trice,100550,ED,WASHINGTON,12,2,0.5,100.0,6.9,10.0,10.0,1,0,0,0.0,340,78.2,87.8,74.6,91.5,64.9,36.1,0,10,33.3,4,0,2,91.7,2,22,320,10,6,2,0,12,11,0.6,6.0
Laiatu Latu,100551,ED,UCLA,12,1,4.3,66.7,7.5,11.0,7.3,0,0,1,33.3,324,75.5,87.9,68.6,90.8,65.7,46.2,0,11,55.6,5,1,2,81.3,2,23,307,12,3,3,0,17,10,0.8,8.5
Stephen Herron,100553,ED,STANFORD,12,1,10.8,80.0,8.0,6.5,5.2,2,0,0,0.0,300,40.4,68.2,43.0,82.7,59.0,49.1,0,27,40.0,4,0,4,158.3,4,26,325,7,5,5,1,63,26,2.4,15.8
Mase Funa,100554,ED,OREGON,12,2,1.5,72.7,29.4,8.6,6.3,0,0,1,9.1,264,72.3,68.2,89.5,64.9,62.2,54.8,1,38,42.9,3,1,0,68.8,8,72,245,3,2,11,0,116,111,1.7,14.5
Jamar Montgomery,100556,ED,COLORADO,12,0,3.6,80.0,4.9,2.3,1.8,0,0,0,0.0,143,26.6,57.4,33.3,63.0,66.4,50.8,0,32,75.0,3,0,3,155.4,4,9,184,2,1,5,1,59,55,6.6,14.8
Myles Jernigan,100558,ED,CAL,12,4,1.9,80.0,22.5,7.0,5.6,0,0,0,0.0,130,36.2,52.4,91.0,62.7,50.8,54.9,0,36,33.3,5,0,0,147.6,12,84,374,8,6,15,2,149,135,1.8,12.4
Orin Patu,100560,ED,CAL,12,0,-1.0,100.0,8.9,10.0,10.0,0,0,0,0.0,130,62.5,63.1,84.2,67.3,51.9,63.4,1,6,33.3,1,0,0,52.1,1,10,112,2,2,1,0,6,7,0.6,6.0
Spencer Jorgensen,100606,LB,STANFORD,6,0,11.5,50.0,85.0,33.0,16.5,0,0,0,0.0,300,49.4,48.8,78.1,66.1,49.4,63.2,0,29,33.3,1,0,0,95.8,1,34,40,0,2,2,0,29,32,0.9,29.0
Jonathan McGill,100607,CB,STANFORD,12,4,9.6,55.0,97.6,15.5,8.6,0,0,7,17.5,300,68.6,73.9,54.1,90.1,81.3,69.0,1,30,20.0,5,5,2,94.5,22,364,373,6,16,40,4,227,91,0.7,10.3
Jason Kaul,100608,LB,STANFORD,4,0,12.7,66.7,85.0,16.0,10.7,0,0,0,0.0,300,69.7,60.3,77.4,54.0,51.3,50.6,0,13,0.0,0,0,0,78.5,2,34,40,1,1,3,0,15,8,0.5,7.5
Jamal Hill,100609,S,OREGON,12,4,10.2,73.7,98.4,16.7,12.3,0,1,4,21.1,264,71.5,65.3,0.0,57.3,57.5,79.8,0,60,4.0,1,3,2,126.0,14,246,250,3,20,19,1,205,74,0.9,14.6
Craig Woodson,100612,S,CAL,12,4,7.4,72.5,95.2,15.7,11.4,0,2,3,7.5,130,56.8,66.2,89.1,70.6,81.3,76.6,2,29,11.1,6,2,0,99.1,29,472,496,6,44,40,3,311,141,0.7,10.7
Kaulana Makaula,100614,S,HAWAII,7,1,17.8,75.0,99.0,15.5,11.6,0,0,0,0.0,180,57.9,51.6,81.1,60.0,39.5,29.1,0,59,37.5,3,0,0,156.3,6,95,96,2,4,8,2,119,22,1.3,19.8
Kain Medrano,100655,LB,UCLA,8,3,6.1,100.0,87.0,6.3,6.3,0,0,0,0.0,324,57.1,54.6,84.4,60.2,49.8,52.9,1,29,9.1,2,0,0,111.8,19,127,146,4,17,19,1,226,110,1.9,11.9
Miles McCord,100672,CB,RICE,5,0,15.4,30.0,100.0,17.7,5.3,0,0,3,30.0,275,63.5,64.8,83.3,,67.4,81.1,0,16,0.0,0,2,0,45.8,3,56,56,2,5,10,0,45,13,0.8,15.0
Tre'shon Devones,100673,CB,RICE,4,2,4.3,66.7,100.0,11.8,7.8,0,0,0,0.0,275,63.0,63.6,80.8,,63.6,36.5,0,15,33.3,2,0,1,79.2,4,50,50,1,2,6,0,31,13,0.7,7.8
Dwight Toombs II,100675,S,FAU,12,4,13.0,50.0,92.7,25.3,12.6,0,1,3,13.6,165,64.9,67.6,17.2,63.2,72.5,66.1,3,78,15.0,3,3,2,79.4,11,293,316,0,13,22,2,237,175,0.9,21.5
DeShawn Gaddie,100680,CB,N TEXAS,11,4,12.8,48.3,97.7,15.3,7.4,0,1,15,25.0,251,81.3,82.6,57.6,61.7,86.4,60.9,0,75,19.4,7,13,2,98.1,29,460,471,7,25,60,5,403,146,0.9,13.9
Quinn Whitlock,100682,CB,N TEXAS,11,3,4.5,75.0,90.9,7.5,5.7,0,1,6,8.8,251,72.9,69.1,63.4,60.2,61.6,76.9,1,75,3.6,1,4,1,90.3,51,398,438,10,24,68,1,439,398,1.1,8.6
Markel McLaurin,100686,CB,SO MISS,4,0,24.8,75.0,100.0,10.7,8.0,0,0,0,0.0,296,46.3,48.1,76.6,,63.2,73.5,0,63,0.0,0,0,0,156.3,3,34,34,0,1,4,2,102,35,3.2,34.0
Marlon Bradley,100692,ED,FAU,12,0,,,11.0,,,0,0,0,,165,70.7,67.9,82.7,56.1,71.6,57.8,0,,0.0,0,0,0,0.0,0,12,109,2,1,0,0,0,0,0.0,
Esaias Carpenter,100700,DI,MARSHALL,12,0,,,1.3,,,0,0,0,,214,59.5,58.8,80.1,59.1,58.3,27.4,0,,,0,0,0,0.0,0,1,79,0,0,0,0,0,0,0.0,
Latrell Jean,100703,DI,FAU,12,3,-4.0,100.0,0.5,1.0,1.0,0,0,0,0.0,165,51.0,64.7,35.7,66.0,67.2,29.6,0,29,33.3,2,0,2,118.8,1,1,200,3,1,1,0,29,33,29.0,29.0
Eddie Williams,100742,LB,FAU,7,3,5.1,66.7,88.7,16.8,11.2,0,0,0,0.0,165,50.2,70.9,84.0,75.6,81.8,64.0,0,29,15.4,2,0,1,89.6,10,181,204,5,8,15,0,115,81,0.7,11.5
Kevin Wood,100748,LB,N TEXAS,7,3,1.6,90.0,93.5,14.3,12.9,0,0,1,10.0,251,63.4,76.5,84.1,71.1,82.2,75.5,1,22,6.7,1,1,0,67.9,9,130,139,4,11,10,0,98,82,0.8,10.9
Grayson Murphy,100749,ED,UCLA,12,0,2.0,50.0,4.7,12.0,6.0,1,0,0,0.0,324,75.7,70.4,0.0,80.1,61.8,41.1,0,-4,83.3,5,0,7,56.3,1,13,278,6,1,2,0,-4,0,-0.3,-4.0
Trevor Harmanson,100753,LB,UTSA,12,3,4.4,70.3,85.0,11.9,8.4,1,0,1,2.7,331,39.2,60.0,54.6,64.1,75.2,58.3,0,27,16.7,2,1,1,90.7,26,323,380,4,7,37,0,267,185,0.9,10.3
Jerome Wilson Jr.,100755,LB,UTEP,2,0,4.3,66.7,88.9,7.8,5.2,0,0,0,0.0,330,29.6,29.0,79.1,66.1,33.3,47.4,0,23,33.3,1,0,0,133.3,4,32,36,0,2,6,2,52,33,1.7,13.0
Ryan Henry,100758,LB,DOMINION,9,2,1.7,100.0,81.4,9.1,9.1,1,0,0,0.0,263,54.8,57.0,0.0,77.3,55.7,56.9,1,23,17.6,3,0,3,81.2,23,227,279,10,12,23,0,180,141,0.9,7.8
Glover Cook III,100831,CB,FAU,1,0,28.5,50.0,100.0,7.0,3.5,0,0,1,50.0,165,66.1,66.8,69.5,,,,0,19,,0,1,0,83.3,1,7,7,0,0,2,0,19,0,2.7,19.0
Dee Baker,100838,CB,SO MISS,1,0,,,100.0,,,0,0,0,,296,61.3,62.1,67.3,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
E.J. Jackson,100846,S,MARSHALL,12,4,8.9,50.0,98.6,33.0,16.5,0,3,2,12.5,214,68.6,70.0,86.6,86.9,66.1,85.3,0,18,5.3,1,2,0,83.9,8,276,280,2,14,16,1,74,43,0.3,9.3
Ty'Reke James,100853,S,UTEP,12,1,10.2,43.8,90.8,38.6,16.9,0,1,4,25.0,330,72.9,68.6,0.0,57.2,68.4,58.6,1,23,11.8,2,2,3,66.7,7,286,315,6,14,16,2,56,32,0.2,8.0
R'Tarriun Johnson,100855,S,DOMINION,12,1,11.4,66.7,96.5,21.5,14.3,0,1,3,11.1,263,52.8,57.4,40.9,69.5,63.2,68.1,1,57,14.3,5,2,2,131.3,18,410,425,11,29,27,3,341,140,0.9,18.9
Romain Mungin,100870,CB,FAU,11,2,12.7,45.3,98.3,13.3,6.0,2,3,9,17.0,165,71.9,69.8,45.8,61.2,59.7,43.7,2,54,18.2,6,7,3,82.1,24,337,343,6,25,53,5,338,115,1.1,14.1
Justin Harris,100902,CB,CINCINNATI,5,1,9.1,41.2,100.0,13.1,5.4,0,0,1,5.9,138,59.7,61.2,81.5,,67.1,71.8,0,12,0.0,0,1,4,50.1,7,104,104,2,7,17,0,56,21,0.6,8.0
B.J. Gibson,100911,S,S CAROLINA,5,0,-0.3,75.0,97.8,14.7,11.0,0,0,0,0.0,289,55.9,58.0,78.9,59.9,63.2,63.4,0,9,25.0,1,0,0,83.3,3,45,46,1,3,4,0,18,18,0.4,6.0
Sam Westfall,100914,CB,SMU,12,1,19.3,46.9,99.2,15.9,7.4,0,0,4,12.5,287,60.3,57.1,84.0,56.5,43.0,45.6,0,42,25.0,3,3,0,92.2,15,244,246,0,8,32,2,232,47,1.0,15.5
Reggie Ellis,100916,CB,TULSA,3,1,13.5,62.5,100.0,10.6,6.6,0,0,2,25.0,320,66.8,65.5,83.0,,57.4,47.3,0,37,0.0,0,0,0,132.3,5,57,57,1,2,8,1,74,24,1.4,14.8
Tyon Davis,100917,CB,TULSA,12,1,12.4,46.6,99.4,12.2,5.7,1,2,12,20.7,320,73.4,69.2,54.9,59.7,59.1,55.0,2,51,11.5,3,8,4,58.2,27,348,350,9,22,58,1,361,147,1.1,13.4
Harold Nash III,100924,S,MEMPHIS,1,0,,,100.0,,,0,0,0,,218,60.0,61.2,70.1,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jayden Curry,100926,S,USF,12,3,7.2,74.2,82.9,8.9,6.6,0,0,1,3.2,327,58.1,58.2,86.8,54.7,58.9,64.6,1,52,13.6,3,0,1,92.5,23,214,258,7,16,31,1,233,139,1.1,10.1
Atlias Bell,100944,ED,HOUSTON,12,1,0.0,100.0,1.5,3.0,3.0,1,0,0,0.0,182,54.2,90.5,62.2,90.6,83.6,38.4,0,12,57.1,4,0,1,116.7,1,3,205,4,2,1,0,12,12,4.0,12.0
Wardalis Ducksworth,100946,DI,MEMPHIS,12,0,,,1.2,,,0,0,0,,218,58.5,66.2,85.4,67.7,62.0,82.6,0,,0.0,0,0,0,0.0,0,4,338,2,2,0,0,0,0,0.0,
Tre'Mon Morris-Brash,100952,ED,UCF,12,3,15.5,50.0,16.0,59.0,29.5,0,0,0,0.0,323,53.4,75.8,62.9,78.4,74.9,54.1,0,15,36.4,4,0,2,75.0,1,62,387,6,4,2,0,15,2,0.3,15.0
Chelen Garnes,100968,S,WAKE,12,1,8.7,65.2,97.9,20.9,13.7,0,1,1,4.3,339,67.3,71.1,86.9,69.4,73.9,90.9,1,30,0.0,0,1,0,68.0,15,334,341,2,15,23,0,164,88,0.5,10.9
Nicholas Straw,100994,ED,NAVY,12,1,5.5,76.0,53.9,8.5,6.4,0,0,2,8.0,237,56.3,64.5,91.5,55.2,73.1,48.7,1,28,28.6,4,2,0,80.3,19,167,310,6,9,25,0,189,95,1.2,9.9
Brian Holloway,101002,LB,TEXAS ST,11,2,3.1,80.0,80.6,9.9,7.9,0,0,1,6.7,314,59.3,74.1,81.0,74.9,78.2,63.9,0,21,9.1,1,0,0,103.6,12,125,155,5,8,15,0,133,104,1.1,11.1
Mitchell Kulkin,101005,LB,TULSA,7,0,5.5,50.0,76.0,17.0,8.5,0,0,0,0.0,320,40.4,45.1,76.0,48.1,57.7,34.7,0,17,100.0,2,0,0,79.2,1,19,25,0,0,2,0,17,21,1.0,17.0
Jacob Dingle,101077,S,CINCINNATI,8,1,13.5,50.0,100.0,15.3,7.7,0,0,1,16.7,138,70.9,68.5,0.0,,67.5,67.3,1,22,0.0,0,1,2,34.7,3,51,51,1,3,6,0,44,7,1.0,14.7
Ja'Quan Sheppard,101078,CB,CINCINNATI,12,3,12.4,56.3,96.9,10.5,5.9,2,1,11,17.2,138,57.5,55.8,87.1,61.8,46.0,46.9,0,41,15.6,5,9,2,90.7,36,403,416,7,24,64,2,481,99,1.3,13.4
Mannie Nunnery,101079,LB,HOUSTON,9,1,5.1,77.8,89.5,11.1,8.6,0,0,2,11.1,182,77.4,73.1,83.8,68.8,64.9,71.2,0,31,7.1,1,2,0,125.5,14,162,181,6,12,18,2,94,67,0.6,6.7
John Marshall,101082,S,NAVY,12,9,5.8,72.7,60.9,10.1,7.4,0,2,3,9.1,237,72.3,79.3,42.1,79.6,81.6,77.4,1,18,12.9,4,2,2,69.8,24,248,407,16,18,33,0,156,81,0.6,6.5
Taylor Robinson,101083,S,NAVY,4,0,9.0,50.0,92.9,26.0,13.0,0,0,0,0.0,237,60.6,60.0,76.2,56.3,60.0,75.3,0,6,0.0,0,0,0,56.3,1,26,28,0,1,2,0,6,9,0.2,6.0
Jaise Oliver,101091,CB,TULSA,8,0,14.5,46.7,100.0,16.3,7.6,0,0,3,20.0,320,79.1,74.8,84.3,,61.5,80.5,1,29,0.0,0,3,1,37.4,7,122,122,2,7,15,0,87,29,0.8,12.4
Drew Martin,101103,ED,MEMPHIS,4,0,,,29.4,,,0,0,0,,218,61.2,62.0,78.6,63.6,57.9,75.7,0,,,0,0,0,0.0,0,5,17,0,0,0,0,0,0,0.0,
Noah Tumblin,101140,CB,S DIEGO ST,10,2,15.7,47.1,100.0,19.3,9.1,1,0,1,5.9,284,67.1,65.4,82.1,,53.0,46.4,1,37,20.0,2,0,2,46.4,8,155,155,0,6,17,0,121,44,0.8,15.1
Markel Reed,101142,CB,BOISE ST,1,0,,,100.0,,,0,0,0,,120,63.5,65.9,70.1,,63.7,74.2,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Cam Lampkin,101146,CB,WASH STATE,5,1,15.2,70.0,96.2,6.7,4.7,0,0,2,20.0,341,60.8,61.2,77.9,57.5,63.5,82.8,0,49,0.0,0,1,0,145.8,7,50,52,2,7,10,1,156,35,3.3,22.3
Antonio Hunt,101148,S,NEW MEXICO,4,0,16.0,100.0,96.7,29.0,29.0,0,0,0,0.0,241,59.6,68.1,76.9,59.2,80.4,83.4,0,28,0.0,0,0,0,118.8,1,29,30,0,1,1,0,28,12,1.0,28.0
Austin Fiaseu,101151,LB,UNLV,1,0,6.0,0.0,80.0,,7.0,0,0,0,0.0,325,51.2,52.2,75.6,56.9,60.4,,0,,,0,0,0,39.6,0,8,10,0,0,1,0,0,0,0.0,
LJ Early,101156,S,FRESNO ST,11,2,14.1,36.1,97.7,24.9,9.0,0,2,11,30.6,169,72.6,64.7,88.2,64.9,42.1,51.6,1,41,23.5,4,7,0,54.5,13,344,352,1,11,36,1,213,60,0.7,16.4
Colby Raphiel,101158,CB,AIR FORCE,2,0,,,100.0,,,0,0,0,,101,49.4,49.0,70.4,,60.0,,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Isaiah Bagnah,101162,ED,BOISE ST,6,0,,,40.3,,,0,0,0,,120,69.8,62.9,83.7,53.8,61.6,83.0,0,,0.0,0,0,0,0.0,0,31,77,2,2,0,0,0,0,0.0,
Kaleo Neves,101169,LB,UTAH ST,12,2,4.0,71.0,85.8,12.8,9.1,1,0,2,6.5,329,52.7,55.4,38.2,59.1,58.4,75.7,0,29,19.0,4,1,2,104.2,22,302,352,8,15,31,1,240,137,0.9,10.9
AJ Vongphachanh,101172,LB,UTAH ST,12,2,4.2,56.0,81.9,22.1,12.4,0,0,3,12.0,329,67.3,69.1,61.8,59.0,70.2,66.5,0,29,11.8,2,3,2,73.9,14,334,408,9,13,25,0,151,113,0.5,10.8
Wyatt Draeger,101173,DI,S DIEGO ST,7,0,,,4.3,,,0,0,0,,284,60.0,61.8,78.7,54.9,64.2,72.0,0,,,0,0,0,0.0,0,1,23,0,0,0,0,0,0,0.0,
Jonah Tavai,101174,DI,S DIEGO ST,12,1,,,3.7,,,3,0,0,,284,59.8,92.2,29.5,92.2,89.2,51.0,0,,25.0,1,0,4,0.0,0,14,376,10,2,0,0,0,0,0.0,
Christopher Herrera,101186,ED,AIR FORCE,12,1,,,0.8,,,0,0,0,,101,61.7,68.0,86.1,61.5,69.2,64.1,0,,28.6,2,0,0,0.0,0,2,256,2,4,0,0,0,0,0.0,
Justin Harris,101189,ED,NEW MEXICO,10,0,,,5.6,,,3,0,0,,241,62.3,46.7,0.0,59.3,49.3,49.1,0,,25.0,2,0,8,0.0,0,11,196,5,6,0,0,0,0,0.0,
Garret Fountain,101214,ED,S DIEGO ST,12,3,18.0,0.0,3.2,,6.0,0,0,1,100.0,284,61.8,56.9,83.6,62.9,48.5,58.2,0,,14.3,1,1,0,39.6,0,6,190,4,3,1,0,0,0,0.0,
Michael Shawcroft,101215,LB,S DIEGO ST,11,5,4.7,70.0,73.9,7.2,5.1,0,0,2,5.0,284,55.2,69.6,54.0,67.6,80.1,72.9,0,25,17.2,5,2,1,91.7,28,209,283,16,19,40,1,220,124,1.1,7.9
Jacoby Windmon,101226,ED,MICH STATE,8,1,6.4,62.5,24.2,10.8,6.8,0,0,0,0.0,223,71.0,80.0,89.9,77.8,73.7,71.0,1,28,12.5,1,0,0,88.5,5,58,240,9,6,8,1,66,52,1.2,13.2
Kyle Beaudry,101227,LB,UNLV,12,5,2.4,90.9,92.1,14.4,13.0,0,0,1,4.5,325,69.8,49.8,87.0,57.6,35.2,50.5,0,27,13.0,3,0,1,126.5,20,302,328,5,15,22,2,156,112,0.5,7.8
Jordan Cobbs,101229,LB,S JOSE ST,2,1,3.9,87.5,84.4,3.9,3.4,0,0,0,0.0,285,49.7,60.3,76.9,63.5,69.8,67.4,1,19,25.0,1,0,0,55.7,7,27,32,2,2,8,0,55,28,2.0,7.9
Kyron White,101307,S,S DIEGO ST,2,0,5.0,0.0,87.5,,14.0,0,0,1,100.0,284,52.6,53.8,0.0,57.2,63.2,81.5,0,,,0,1,1,39.6,0,14,16,0,0,1,0,0,0,0.0,
Davaughn Celestine,101308,S,S DIEGO ST,12,1,8.8,82.6,98.6,9.0,7.4,0,0,2,4.3,284,53.1,55.5,46.3,55.7,65.5,52.0,1,70,16.1,5,1,1,131.0,38,351,356,9,25,46,4,490,245,1.4,12.9
Patrick McMorris,101309,S,S DIEGO ST,11,5,9.5,56.3,96.6,39.9,22.4,0,1,5,31.3,284,89.0,75.5,86.9,54.5,43.7,61.3,1,26,10.7,3,5,0,41.7,9,368,381,7,20,16,0,72,29,0.2,8.0
JL Skinner,101311,S,BOISE ST,11,3,11.6,55.6,98.0,16.1,8.9,0,1,3,11.1,120,78.3,71.8,39.0,53.4,65.4,74.7,4,42,11.8,2,2,1,46.6,15,251,256,4,12,27,1,165,80,0.7,11.0
Alexander Teubner,101313,S,BOISE ST,9,0,9.3,28.6,99.3,72.0,20.6,0,0,3,42.9,120,75.9,71.2,81.0,60.0,60.0,59.4,0,6,0.0,0,1,1,39.6,2,150,151,2,4,7,0,12,15,0.1,6.0
B.J. Johnson,101321,S,S JOSE ST,4,0,27.0,0.0,97.3,,17.5,0,0,0,0.0,285,52.6,53.9,80.3,59.6,57.4,76.6,0,,,0,0,0,39.6,0,36,37,0,0,2,0,0,0,0.0,
Jerrick Reed II,101322,S,NEW MEXICO,12,3,12.7,50.0,98.9,14.3,7.1,0,0,6,12.0,241,69.7,75.7,57.6,80.8,82.4,66.5,1,74,25.6,10,4,1,76.1,25,375,379,7,26,50,2,328,171,0.9,13.1
Ajani Carter,101343,CB,UTAH ST,9,0,13.8,54.1,95.3,11.5,6.2,1,2,3,8.1,329,48.9,60.0,85.1,61.8,90.2,83.9,1,40,7.1,1,3,3,98.5,20,244,256,5,13,37,4,236,79,1.0,11.8
Malikhi Miller,101353,WR,S JOSE ST,2,0,,,100.0,,,0,0,0,,285,61.2,60.6,66.6,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Marquis Wilson,101363,CB,PENN STATE,10,3,12.0,50.0,98.6,13.6,6.8,0,0,3,15.0,266,65.0,65.8,81.8,59.1,66.7,70.3,0,47,6.3,1,3,1,97.9,10,141,143,5,12,20,1,180,61,1.3,18.0
Joey Porter Jr.,101364,CB,PENN STATE,10,2,8.9,50.0,96.8,17.1,8.6,0,0,12,40.0,266,77.4,73.2,32.2,63.0,53.2,57.7,0,25,17.4,4,9,3,63.6,15,275,284,4,17,30,0,143,51,0.6,9.5
Daequan Hardy,101365,CB,PENN STATE,12,0,15.4,45.8,83.0,12.2,5.6,0,0,3,12.5,266,54.7,56.0,87.0,60.4,57.8,76.7,1,25,0.0,0,3,0,53.1,11,142,171,4,10,24,0,174,36,1.3,15.8
Semar Melvin,101368,CB,WISCONSIN,5,0,19.8,58.3,100.0,8.1,4.8,0,0,2,16.7,349,68.8,70.4,77.9,,72.0,48.4,0,41,28.6,2,2,0,96.2,7,58,58,0,5,12,0,131,34,2.3,18.7
Quinton Newsome,101371,CB,NEBRASKA,12,2,9.6,52.8,98.4,10.6,5.6,0,2,10,13.9,238,66.4,69.8,87.3,91.0,71.0,46.3,0,46,22.9,8,8,4,91.7,38,424,431,9,25,72,4,469,245,1.2,12.3
Phalen Sanford,101372,S,NEBRASKA,4,1,8.0,100.0,100.0,15.0,15.0,0,0,0,0.0,238,60.4,64.5,79.4,,73.6,70.3,0,18,14.3,1,0,0,105.6,3,47,47,1,5,3,0,28,4,0.6,9.3
Javin Wright,101373,S,NEBRASKA,6,0,6.6,80.0,88.9,15.5,12.4,0,0,0,0.0,238,63.1,61.4,0.0,54.8,64.8,73.0,0,27,0.0,0,0,1,99.2,4,64,72,1,2,5,0,39,15,0.6,9.8
Cam Allen,101374,S,PURDUE,12,4,12.8,52.8,99.5,18.9,10.0,0,1,8,22.2,273,71.0,70.3,88.4,57.9,66.7,32.6,3,64,44.0,11,6,2,74.4,19,389,391,2,10,36,3,305,136,0.8,16.1
Jalen Perry,101375,CB,MICHIGAN,3,0,,,100.0,,,0,0,0,,222,63.2,67.2,75.4,,69.0,78.0,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
DJ Turner II,101376,CB,MICHIGAN,12,4,13.5,45.0,99.2,13.9,6.3,2,1,12,20.0,222,74.4,76.1,85.6,55.7,78.2,76.1,1,48,10.7,3,5,4,62.5,27,394,397,5,21,60,1,350,103,0.9,13.0
Quinten Johnson,101377,S,MICHIGAN,9,0,26.0,0.0,94.9,,72.0,0,0,0,0.0,222,72.3,74.2,80.3,57.2,76.5,59.7,0,,50.0,1,0,0,39.6,0,75,79,1,1,1,0,0,0,0.0,
Caden Kolesar,101378,S,MICHIGAN,4,1,2.5,100.0,93.3,14.0,14.0,0,0,0,0.0,222,64.5,68.1,77.6,58.3,72.6,63.6,0,19,25.0,1,0,0,118.8,2,28,30,1,2,2,0,27,22,1.0,13.5
Keshaun Harris,101381,CB,MICHIGAN,3,0,5.5,0.0,100.0,,8.0,0,0,2,100.0,222,77.8,83.1,74.9,,83.4,79.8,0,,,0,1,0,39.6,0,17,17,0,0,2,0,0,0,0.0,
Deonte Banks,101384,CB,MARYLAND,12,4,13.8,43.3,100.0,13.8,6.0,2,1,13,21.7,215,74.3,72.0,48.2,,57.6,89.2,1,29,3.7,1,8,8,71.4,26,383,383,6,22,60,4,258,62,0.7,9.9
Lavonte Gater,101385,CB,KENT STATE,2,0,,,50.0,,,0,0,0,,201,60.0,62.7,75.0,60.0,62.6,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Devon Witherspoon,101388,CB,ILLINOIS,12,4,12.5,35.5,98.4,18.1,6.4,0,0,18,29.0,187,92.5,92.0,19.4,48.4,78.6,72.9,3,40,10.0,3,14,6,25.3,22,424,431,11,23,62,0,206,71,0.5,9.4
Tailon Leitzsey,101389,CB,ILLINOIS,2,0,,,100.0,,,0,0,0,,187,64.3,56.9,0.0,,60.9,72.5,0,,0.0,0,0,1,0.0,0,9,9,0,1,0,0,0,0,0.0,
Tiawan Mullen,101394,CB,INDIANA,12,3,12.7,60.0,99.1,11.1,6.6,2,1,9,15.0,190,64.7,67.6,25.5,76.5,79.3,70.0,2,75,11.4,4,6,5,104.0,36,420,424,6,28,60,8,378,156,0.9,10.5
Josh Sanguinetti,101396,S,INDIANA,11,0,8.9,63.6,99.3,20.3,12.9,0,0,2,18.2,190,50.8,55.1,5.6,60.0,69.5,44.8,1,45,36.4,4,2,1,61.2,7,148,149,0,7,11,0,116,95,0.8,16.6
Sebastian Castro,101402,CB,IOWA,10,3,8.2,54.3,96.8,12.2,6.6,0,0,4,11.4,192,73.9,71.7,88.5,70.5,54.6,55.3,0,29,13.6,3,3,2,87.4,19,240,248,8,16,35,2,177,101,0.8,9.3
Kyler Fisher,101403,LB,IOWA,5,0,8.5,25.0,91.7,20.0,5.0,0,0,0,0.0,192,68.4,72.9,76.5,58.3,76.8,78.5,0,8,,0,0,0,39.6,1,22,24,0,0,4,0,8,10,0.4,8.0
Noah Potter,101405,ED,CINCINNATI,12,1,,,0.7,,,0,0,0,,138,71.3,66.5,33.1,72.2,57.0,46.8,0,,33.3,1,0,2,0.0,0,1,149,3,1,0,0,0,0,0.0,
